  0.102200000000000E+001 -0.841917627058906E+001 -0.198383393621278E+002 -0.216883304468642E+002 -0.154386948303466E+002 -0.528357966350724E+001  0.288079749516488E+001  0.103121400365308E+002  0.181500663573880E+002  0.248644495540715E+002  0.250954069981840E+002  0.154171687865681E+002  0.422594907025717E-001 -0.145279604388824E+002 -0.265936368291039E+002 -0.388700753406421E+002 -0.532204193622138E+002 -0.747483853461615E+002 -0.145408842990896E+003 -0.392756454892073E+002  0.152855552816986E+003  0.152859079724349E+003 -0.392691626981017E+002 -0.145410403461934E+003 -0.747488459469650E+002 -0.532205832606015E+002 -0.388701697842117E+002 -0.265936961402250E+002 -0.145280047200395E+002  0.422228711685163E-001  0.154171490142893E+002  0.250954100053343E+002  0.248644681021297E+002  0.181500877710546E+002  0.103121594781507E+002  0.288081669827770E+001 -0.528355771618995E+001 -0.154386699316225E+002 -0.216883090291923E+002 -0.198383266785176E+002 -0.841917292289432E+001
  0.102400000000000E+001 -0.841917627033348E+001 -0.198383393614362E+002 -0.216883304458731E+002 -0.154386948292432E+002 -0.528357966258533E+001  0.288079749581574E+001  0.103121400368527E+002  0.181500663573140E+002  0.248644495535726E+002  0.250954069974297E+002  0.154171687859687E+002  0.422594907004975E-001 -0.145279604379768E+002 -0.265936368269831E+002 -0.388700753366489E+002 -0.532204193550698E+002 -0.747483853334636E+002 -0.145408842957035E+003 -0.392756454195061E+002  0.152855552832607E+003  0.152859079708730E+003 -0.392691627678040E+002 -0.145410403495794E+003 -0.747488459596633E+002 -0.532205832677480E+002 -0.388701697882053E+002 -0.265936961423453E+002 -0.145280047209451E+002  0.422228711705882E-001  0.154171490148886E+002  0.250954100060888E+002  0.248644681026283E+002  0.181500877711283E+002  0.103121594778299E+002  0.288081669762779E+001 -0.528355771711307E+001 -0.154386699327257E+002 -0.216883090301824E+002 -0.198383266792110E+002 -0.841917292315238E+001
  0.102600000000000E+001 -0.841917627016152E+001 -0.198383393609637E+002 -0.216883304451769E+002 -0.154386948284577E+002 -0.528357966192874E+001  0.288079749627800E+001  0.103121400370741E+002  0.181500663572441E+002  0.248644495531901E+002  0.250954069968590E+002  0.154171687855166E+002  0.422594906989340E-001 -0.145279604372941E+002 -0.265936368253841E+002 -0.388700753336357E+002 -0.532204193496765E+002 -0.747483853238807E+002 -0.145408842931481E+003 -0.392756453668814E+002  0.152855552844396E+003  0.152859079696937E+003 -0.392691628204186E+002 -0.145410403521347E+003 -0.747488459692494E+002 -0.532205832731392E+002 -0.388701697912188E+002 -0.265936961439447E+002 -0.145280047216278E+002  0.422228711721507E-001  0.154171490153408E+002  0.250954100066595E+002  0.248644681030104E+002  0.181500877711977E+002  0.103121594776091E+002  0.288081669716593E+001 -0.528355771777005E+001 -0.154386699335114E+002 -0.216883090308789E+002 -0.198383266796819E+002 -0.841917292332174E+001
  0.102800000000000E+001 -0.841917627002926E+001 -0.198383393606071E+002 -0.216883304446617E+002 -0.154386948278798E+002 -0.528357966144820E+001  0.288079749661306E+001  0.103121400372293E+002  0.181500663571795E+002  0.248644495528907E+002  0.250954069964189E+002  0.154171687851693E+002  0.422594906977344E-001 -0.145279604367699E+002 -0.265936368241560E+002 -0.388700753313225E+002 -0.532204193455362E+002 -0.747483853165204E+002 -0.145408842911853E+003 -0.392756453264727E+002  0.152855552853452E+003  0.152859079687877E+003 -0.392691628608510E+002 -0.145410403540967E+003 -0.747488459766059E+002 -0.532205832772804E+002 -0.388701697935315E+002 -0.265936961451728E+002 -0.145280047221519E+002  0.422228711733497E-001  0.154171490156881E+002  0.250954100070997E+002  0.248644681033100E+002  0.181500877712619E+002  0.103121594774533E+002  0.288081669683106E+001 -0.528355771825009E+001 -0.154386699340891E+002 -0.216883090313938E+002 -0.198383266800390E+002 -0.841917292345441E+001
  0.103000000000000E+001 -0.841917626993210E+001 -0.198383393603398E+002 -0.216883304442731E+002 -0.154386948274477E+002 -0.528357966108867E+001  0.288079749686284E+001  0.103121400373410E+002  0.181500663571242E+002  0.248644495526535E+002  0.250954069960747E+002  0.154171687848986E+002  0.422594906967986E-001 -0.145279604363614E+002 -0.265936368231987E+002 -0.388700753295180E+002 -0.532204193423035E+002 -0.747483853107779E+002 -0.145408842896550E+003 -0.392756452949154E+002  0.152855552860531E+003  0.152859079680810E+003 -0.392691628923819E+002 -0.145410403556280E+003 -0.747488459823493E+002 -0.532205832805129E+002 -0.388701697953370E+002 -0.265936961461301E+002 -0.145280047225604E+002  0.422228711742843E-001  0.154171490159588E+002  0.250954100074436E+002  0.248644681035476E+002  0.181500877713175E+002  0.103121594773407E+002  0.288081669658155E+001 -0.528355771861172E+001 -0.154386699345207E+002 -0.216883090317801E+002 -0.198383266803070E+002 -0.841917292355211E+001
  0.103200000000000E+001 -0.841917626985371E+001 -0.198383393601370E+002 -0.216883304439846E+002 -0.154386948271218E+002 -0.528357966081706E+001  0.288079749705052E+001  0.103121400374230E+002  0.181500663570751E+002  0.248644495524634E+002  0.250954069958013E+002  0.154171687846841E+002  0.422594906960588E-001 -0.145279604360381E+002 -0.265936368224405E+002 -0.388700753280890E+002 -0.532204193397442E+002 -0.747483853062291E+002 -0.145408842884420E+003 -0.392756452699199E+002  0.152855552866133E+003  0.152859079675207E+003 -0.392691629173788E+002 -0.145410403568417E+003 -0.747488459868982E+002 -0.532205832830704E+002 -0.388701697967656E+002 -0.265936961468882E+002 -0.145280047228838E+002  0.422228711750234E-001  0.154171490161730E+002  0.250954100077176E+002  0.248644681037372E+002  0.181500877713656E+002  0.103121594772606E+002  0.288081669639466E+001 -0.528355771888349E+001 -0.154386699348485E+002 -0.216883090320669E+002 -0.198383266805083E+002 -0.841917292363186E+001
  0.103400000000000E+001 -0.841917626980185E+001 -0.198383393599909E+002 -0.216883304437632E+002 -0.154386948268687E+002 -0.528357966060565E+001  0.288079749719590E+001  0.103121400374842E+002  0.181500663570316E+002  0.248644495523083E+002  0.250954069955823E+002  0.154171687845124E+002  0.422594906954650E-001 -0.145279604357785E+002 -0.265936368218322E+002 -0.388700753269414E+002 -0.532204193376913E+002 -0.747483853025791E+002 -0.145408842874671E+003 -0.392756452498370E+002  0.152855552870635E+003  0.152859079670702E+003 -0.392691629374521E+002 -0.145410403578153E+003 -0.747488459905506E+002 -0.532205832851251E+002 -0.388701697979132E+002 -0.265936961474968E+002 -0.145280047231433E+002  0.422228711756166E-001  0.154171490163450E+002  0.250954100079364E+002  0.248644681038921E+002  0.181500877714086E+002  0.103121594771981E+002  0.288081669624972E+001 -0.528355771909412E+001 -0.154386699350996E+002 -0.216883090322904E+002 -0.198383266806561E+002 -0.841917292368303E+001
  0.103600000000000E+001 -0.841917626975934E+001 -0.198383393598684E+002 -0.216883304435817E+002 -0.154386948266672E+002 -0.528357966044120E+001  0.288079749730629E+001  0.103121400375292E+002  0.181500663569967E+002  0.248644495521835E+002  0.250954069954026E+002  0.154171687843723E+002  0.422594906949826E-001 -0.145279604355676E+002 -0.265936368213370E+002 -0.388700753260089E+002 -0.532204193360206E+002 -0.747483852996049E+002 -0.145408842866753E+003 -0.392756452335112E+002  0.152855552874297E+003  0.152859079667041E+003 -0.392691629537959E+002 -0.145410403586076E+003 -0.747488459935218E+002 -0.532205832867966E+002 -0.388701697988456E+002 -0.265936961479913E+002 -0.145280047233543E+002  0.422228711760988E-001  0.154171490164850E+002  0.250954100081155E+002  0.248644681040178E+002  0.181500877714452E+002  0.103121594771523E+002  0.288081669613844E+001 -0.528355771925736E+001 -0.154386699353014E+002 -0.216883090324723E+002 -0.198383266807789E+002 -0.841917292372585E+001
  0.103800000000000E+001 -0.841917626971768E+001 -0.198383393597669E+002 -0.216883304434429E+002 -0.154386948265111E+002 -0.528357966031122E+001  0.288079749739517E+001  0.103121400375631E+002  0.181500663569636E+002  0.248644495520782E+002  0.250954069952552E+002  0.154171687842576E+002  0.422594906945862E-001 -0.145279604353943E+002 -0.265936368209305E+002 -0.388700753252407E+002 -0.532204193346452E+002 -0.747483852971619E+002 -0.145408842860234E+003 -0.392756452200749E+002  0.152855552877312E+003  0.152859079664028E+003 -0.392691629672257E+002 -0.145410403592601E+003 -0.747488459959668E+002 -0.532205832881706E+002 -0.388701697996128E+002 -0.265936961483984E+002 -0.145280047235276E+002  0.422228711764950E-001  0.154171490165998E+002  0.250954100082628E+002  0.248644681041226E+002  0.181500877714773E+002  0.103121594771184E+002  0.288081669605044E+001 -0.528355771938888E+001 -0.154386699354585E+002 -0.216883090326102E+002 -0.198383266808784E+002 -0.841917292376594E+001
  0.104000000000000E+001 -0.841917626969284E+001 -0.198383393596954E+002 -0.216883304433334E+002 -0.154386948263862E+002 -0.528357966020780E+001  0.288079749746436E+001  0.103121400375889E+002  0.181500663569359E+002  0.248644495519907E+002  0.250954069951327E+002  0.154171687841620E+002  0.422594906942562E-001 -0.145279604352501E+002 -0.265936368205921E+002 -0.388700753246031E+002 -0.532204193335021E+002 -0.747483852951284E+002 -0.145408842854810E+003 -0.392756452089073E+002  0.152855552879819E+003  0.152859079661518E+003 -0.392691629784118E+002 -0.145410403598020E+003 -0.747488459979986E+002 -0.532205832893139E+002 -0.388701698002510E+002 -0.265936961487364E+002 -0.145280047236718E+002  0.422228711768245E-001  0.154171490166954E+002  0.250954100083851E+002  0.248644681042107E+002  0.181500877715063E+002  0.103121594770924E+002  0.288081669597953E+001 -0.528355771949174E+001 -0.154386699355814E+002 -0.216883090327200E+002 -0.198383266809504E+002 -0.841917292379162E+001
