  0.102200000000000E+001 -0.127125625682475E+002 -0.294321907835131E+002 -0.304044035832909E+002 -0.174548196102711E+002  0.196033184200288E+001  0.184705225654827E+002  0.333065842128130E+002  0.474759626773757E+002  0.570862809467435E+002  0.527024750627950E+002  0.303614097155106E+002  0.788455198389077E-001 -0.256308188235175E+002 -0.440172386030419E+002 -0.601246765055721E+002 -0.773889136844460E+002 -0.105351005962176E+003 -0.203423854813148E+003 -0.227848072156879E+002  0.251797261233078E+003  0.251802705224949E+003 -0.227744404234663E+002 -0.203425956663315E+003 -0.105351661753988E+003 -0.773891320998903E+002 -0.601248071772366E+002 -0.440173279443543E+002 -0.256308933897443E+002  0.787771895421636E-001  0.303613682860643E+002  0.527024763708071E+002  0.570863158349130E+002  0.474760078944150E+002  0.333066280027396E+002  0.184705653672289E+002  0.196037689355598E+001 -0.174547727665565E+002 -0.304043659719720E+002 -0.294321694766272E+002 -0.127125570273630E+002
  0.102400000000000E+001 -0.127125625675500E+002 -0.294321907818322E+002 -0.304044035813985E+002 -0.174548196088852E+002  0.196033184232704E+001  0.184705225646896E+002  0.333065842109453E+002  0.474759626745143E+002  0.570862809432064E+002  0.527024750593978E+002  0.303614097133866E+002  0.788455198326223E-001 -0.256308188211033E+002 -0.440172385980781E+002 -0.601246764974447E+002 -0.773889136718100E+002 -0.105351005942405E+003 -0.203423854764988E+003 -0.227848071214872E+002  0.251797261253725E+003  0.251802705204307E+003 -0.227744405176646E+002 -0.203425956711478E+003 -0.105351661773757E+003 -0.773891321125276E+002 -0.601248071853648E+002 -0.440173279493183E+002 -0.256308933921582E+002  0.787771895484435E-001  0.303613682881882E+002  0.527024763742041E+002  0.570863158384505E+002  0.474760078972764E+002  0.333066280046050E+002  0.184705653680222E+002  0.196037689323541E+001 -0.174547727679415E+002 -0.304043659738671E+002 -0.294321694783081E+002 -0.127125570280588E+002
  0.102600000000000E+001 -0.127125625670712E+002 -0.294321907806769E+002 -0.304044035801118E+002 -0.174548196079812E+002  0.196033184245656E+001  0.184705225640063E+002  0.333065842094784E+002  0.474759626723166E+002  0.570862809405165E+002  0.527024750568260E+002  0.303614097117812E+002  0.788455198278715E-001 -0.256308188192782E+002 -0.440172385943214E+002 -0.601246764912885E+002 -0.773889136622365E+002 -0.105351005927423E+003 -0.203423854728482E+003 -0.227848070500431E+002  0.251797261269386E+003  0.251802705188644E+003 -0.227744405891136E+002 -0.203425956747986E+003 -0.105351661788741E+003 -0.773891321220991E+002 -0.601248071915194E+002 -0.440173279530749E+002 -0.256308933939837E+002  0.787771895531902E-001  0.303613682897936E+002  0.527024763767757E+002  0.570863158411398E+002  0.474760078994736E+002  0.333066280060740E+002  0.184705653687056E+002  0.196037689310534E+001 -0.174547727688448E+002 -0.304043659751541E+002 -0.294321694794622E+002 -0.127125570285378E+002
  0.102800000000000E+001 -0.127125625667333E+002 -0.294321907798667E+002 -0.304044035792210E+002 -0.174548196073861E+002  0.196033184247817E+001  0.184705225634230E+002  0.333065842083096E+002  0.474759626706027E+002  0.570862809384363E+002  0.527024750548449E+002  0.303614097105463E+002  0.788455198242172E-001 -0.256308188178733E+002 -0.440172385914290E+002 -0.601246764865462E+002 -0.773889136548570E+002 -0.105351005915871E+003 -0.203423854700319E+003 -0.227848069948945E+002  0.251797261281482E+003  0.251802705176554E+003 -0.227744406442500E+002 -0.203425956776149E+003 -0.105351661800294E+003 -0.773891321294798E+002 -0.601248071962618E+002 -0.440173279559676E+002 -0.256308933953885E+002  0.787771895568416E-001  0.303613682910287E+002  0.527024763787570E+002  0.570863158432203E+002  0.474760079011880E+002  0.333066280072410E+002  0.184705653692868E+002  0.196037689308520E+001 -0.174547727694395E+002 -0.304043659760440E+002 -0.294321694802727E+002 -0.127125570288768E+002
  0.103000000000000E+001 -0.127125625664892E+002 -0.294321907792864E+002 -0.304044035785887E+002 -0.174548196069814E+002  0.196033184244512E+001  0.184705225629333E+002  0.333065842073727E+002  0.474759626692475E+002  0.570862809368048E+002  0.527024750532958E+002  0.303614097095812E+002  0.788455198213609E-001 -0.256308188167746E+002 -0.440172385891658E+002 -0.601246764828338E+002 -0.773889136490776E+002 -0.105351005906812E+003 -0.203423854678240E+003 -0.227848069516752E+002  0.251797261290970E+003  0.251802705167064E+003 -0.227744406874932E+002 -0.203425956798221E+003 -0.105351661809346E+003 -0.773891321352615E+002 -0.601248071999755E+002 -0.440173279582306E+002 -0.256308933964871E+002  0.787771895596949E-001  0.303613682919936E+002  0.527024763803062E+002  0.570863158448525E+002  0.474760079025425E+002  0.333066280081772E+002  0.184705653697783E+002  0.196037689311865E+001 -0.174547727698441E+002 -0.304043659766770E+002 -0.294321694808548E+002 -0.127125570291212E+002
  0.103200000000000E+001 -0.127125625663023E+002 -0.294321907788462E+002 -0.304044035781299E+002 -0.174548196067103E+002  0.196033184238287E+001  0.184705225625154E+002  0.333065842066109E+002  0.474759626681626E+002  0.570862809355051E+002  0.527024750520653E+002  0.303614097088155E+002  0.788455198190945E-001 -0.256308188159023E+002 -0.440172385873679E+002 -0.601246764798834E+002 -0.773889136444803E+002 -0.105351005899614E+003 -0.203423854660672E+003 -0.227848069172350E+002  0.251797261298516E+003  0.251802705159516E+003 -0.227744407219307E+002 -0.203425956815790E+003 -0.105351661816547E+003 -0.773891321398570E+002 -0.601248072029264E+002 -0.440173279600285E+002 -0.256308933973594E+002  0.787771895619595E-001  0.303613682927593E+002  0.527024763815369E+002  0.570863158461516E+002  0.474760079036279E+002  0.333066280089404E+002  0.184705653701960E+002  0.196037689318059E+001 -0.174547727701179E+002 -0.304043659771370E+002 -0.294321694812924E+002 -0.127125570293067E+002
  0.103400000000000E+001 -0.127125625661613E+002 -0.294321907785211E+002 -0.304044035777930E+002 -0.174548196065217E+002  0.196033184230710E+001  0.184705225621630E+002  0.333065842059856E+002  0.474759626672825E+002  0.570862809344574E+002  0.527024750510752E+002  0.303614097081998E+002  0.788455198172717E-001 -0.256308188152003E+002 -0.440172385859199E+002 -0.601246764775060E+002 -0.773889136407751E+002 -0.105351005893809E+003 -0.203423854646510E+003 -0.227848068894499E+002  0.251797261304616E+003  0.251802705153420E+003 -0.227744407496821E+002 -0.203425956829957E+003 -0.105351661822356E+003 -0.773891321435626E+002 -0.601248072053031E+002 -0.440173279614760E+002 -0.256308933980612E+002  0.787771895637806E-001  0.303613682933750E+002  0.527024763825266E+002  0.570863158471997E+002  0.474760079045081E+002  0.333066280095651E+002  0.184705653705486E+002  0.196037689325487E+001 -0.174547727703045E+002 -0.304043659774727E+002 -0.294321694816202E+002 -0.127125570294491E+002
  0.103600000000000E+001 -0.127125625660501E+002 -0.294321907782664E+002 -0.304044035775388E+002 -0.174548196063926E+002  0.196033184222760E+001  0.184705225618601E+002  0.333065842054659E+002  0.474759626665598E+002  0.570862809336002E+002  0.527024750502678E+002  0.303614097076982E+002  0.788455198157871E-001 -0.256308188146284E+002 -0.440172385847391E+002 -0.601246764755659E+002 -0.773889136377510E+002 -0.105351005889067E+003 -0.203423854634936E+003 -0.227848068667602E+002  0.251797261309594E+003  0.251802705148439E+003 -0.227744407723801E+002 -0.203425956841529E+003 -0.105351661827097E+003 -0.773891321465862E+002 -0.601248072072426E+002 -0.440173279626567E+002 -0.256308933986334E+002  0.787771895652645E-001  0.303613682938767E+002  0.527024763833336E+002  0.570863158480564E+002  0.474760079052312E+002  0.333066280100856E+002  0.184705653708504E+002  0.196037689333487E+001 -0.174547727704349E+002 -0.304043659777267E+002 -0.294321694818715E+002 -0.127125570295597E+002
  0.103800000000000E+001 -0.127125625659800E+002 -0.294321907780926E+002 -0.304044035773512E+002 -0.174548196063022E+002  0.196033184214743E+001  0.184705225616050E+002  0.333065842050353E+002  0.474759626659621E+002  0.570862809328936E+002  0.527024750496029E+002  0.303614097072852E+002  0.788455198145631E-001 -0.256308188141568E+002 -0.440172385837657E+002 -0.601246764739647E+002 -0.773889136352542E+002 -0.105351005885153E+003 -0.203423854625382E+003 -0.227848068480250E+002  0.251797261313716E+003  0.251802705144317E+003 -0.227744407911236E+002 -0.203425956851086E+003 -0.105351661831014E+003 -0.773891321490825E+002 -0.601248072088434E+002 -0.440173279636309E+002 -0.256308933991049E+002  0.787771895664870E-001  0.303613682942898E+002  0.527024763839990E+002  0.570863158487630E+002  0.474760079058284E+002  0.333066280105160E+002  0.184705653711077E+002  0.196037689341518E+001 -0.174547727705263E+002 -0.304043659779139E+002 -0.294321694820476E+002 -0.127125570296308E+002
  0.104000000000000E+001 -0.127125625659000E+002 -0.294321907779244E+002 -0.304044035771972E+002 -0.174548196062328E+002  0.196033184207500E+001  0.184705225613836E+002  0.333065842046684E+002  0.474759626654592E+002  0.570862809323045E+002  0.527024750490490E+002  0.303614097069411E+002  0.788455198135439E-001 -0.256308188137637E+002 -0.440172385829537E+002 -0.601246764726310E+002 -0.773889136331710E+002 -0.105351005881883E+003 -0.203423854617399E+003 -0.227848068323641E+002  0.251797261317150E+003  0.251802705140881E+003 -0.227744408067874E+002 -0.203425956859069E+003 -0.105351661834282E+003 -0.773891321511651E+002 -0.601248072101780E+002 -0.440173279644425E+002 -0.256308933994979E+002  0.787771895675052E-001  0.303613682946338E+002  0.527024763845530E+002  0.570863158493527E+002  0.474760079063308E+002  0.333066280108819E+002  0.184705653713282E+002  0.196037689348784E+001 -0.174547727705950E+002 -0.304043659780677E+002 -0.294321694822138E+002 -0.127125570297096E+002
  0.104200000000000E+001 -0.127125625658581E+002 -0.294321907778231E+002 -0.304044035770980E+002 -0.174548196061974E+002  0.196033184200386E+001  0.184705225611890E+002  0.333065842043570E+002  0.474759626650371E+002  0.570862809318066E+002  0.527024750485824E+002  0.303614097066519E+002  0.788455198126873E-001 -0.256308188134333E+002 -0.440172385822702E+002 -0.601246764715055E+002 -0.773889136314184E+002 -0.105351005879132E+003 -0.203423854610675E+003 -0.227848068191637E+002  0.251797261320051E+003  0.251802705137987E+003 -0.227744408199777E+002 -0.203425956865790E+003 -0.105351661837033E+003 -0.773891321529199E+002 -0.601248072113021E+002 -0.440173279651260E+002 -0.256308933998285E+002  0.787771895683614E-001  0.303613682949229E+002  0.527024763850189E+002  0.570863158498500E+002  0.474760079067551E+002  0.333066280111929E+002  0.184705653715209E+002  0.196037689356131E+001 -0.174547727706306E+002 -0.304043659781676E+002 -0.294321694823151E+002 -0.127125570297517E+002
  0.104400000000000E+001 -0.127125625658149E+002 -0.294321907777214E+002 -0.304044035769999E+002 -0.174548196061662E+002  0.196033184193740E+001  0.184705225610255E+002  0.333065842040922E+002  0.474759626646762E+002  0.570862809313856E+002  0.527024750481873E+002  0.303614097064064E+002  0.788455198119600E-001 -0.256308188131526E+002 -0.440172385816904E+002 -0.601246764705518E+002 -0.773889136299258E+002 -0.105351005876792E+003 -0.203423854604964E+003 -0.227848068079454E+002  0.251797261322517E+003  0.251802705135520E+003 -0.227744408312030E+002 -0.203425956871504E+003 -0.105351661839371E+003 -0.773891321544098E+002 -0.601248072122566E+002 -0.440173279657062E+002 -0.256308934001091E+002  0.787771895690876E-001  0.303613682951684E+002  0.527024763854146E+002  0.570863158502713E+002  0.474760079071132E+002  0.333066280114586E+002  0.184705653716877E+002  0.196037689362499E+001 -0.174547727706626E+002 -0.304043659782658E+002 -0.294321694824180E+002 -0.127125570297956E+002
  0.104600000000000E+001 -0.127125625657880E+002 -0.294321907776551E+002 -0.304044035769341E+002 -0.174548196061479E+002  0.196033184187476E+001  0.184705225608780E+002  0.333065842038612E+002  0.474759626643652E+002  0.570862809310240E+002  0.527024750478491E+002  0.303614097061967E+002  0.788455198113379E-001 -0.256308188129125E+002 -0.440172385811940E+002 -0.601246764697345E+002 -0.773889136286507E+002 -0.105351005874787E+003 -0.203423854600066E+003 -0.227848067983407E+002  0.251797261324631E+003  0.251802705133400E+003 -0.227744408408111E+002 -0.203425956876396E+003 -0.105351661841376E+003 -0.773891321556864E+002 -0.601248072130747E+002 -0.440173279662023E+002 -0.256308934003491E+002  0.787771895697091E-001  0.303613682953782E+002  0.527024763857527E+002  0.570863158506330E+002  0.474760079074246E+002  0.333066280116890E+002  0.184705653718337E+002  0.196037689368806E+001 -0.174547727706785E+002 -0.304043659783312E+002 -0.294321694824851E+002 -0.127125570298222E+002
  0.104800000000000E+001 -0.127125625657550E+002 -0.294321907775866E+002 -0.304044035768740E+002 -0.174548196061322E+002  0.196033184182086E+001  0.184705225607505E+002  0.333065842036624E+002  0.474759626640978E+002  0.570862809307124E+002  0.527024750475580E+002  0.303614097060158E+002  0.788455198108025E-001 -0.256308188127056E+002 -0.440172385807661E+002 -0.601246764690299E+002 -0.773889136275479E+002 -0.105351005873060E+003 -0.203423854595843E+003 -0.227848067900333E+002  0.251797261326454E+003  0.251802705131582E+003 -0.227744408491031E+002 -0.203425956880629E+003 -0.105351661843106E+003 -0.773891321567875E+002 -0.601248072137787E+002 -0.440173279666303E+002 -0.256308934005561E+002  0.787771895702443E-001  0.303613682955589E+002  0.527024763860440E+002  0.570863158509443E+002  0.474760079076910E+002  0.333066280118888E+002  0.184705653719624E+002  0.196037689374077E+001 -0.174547727706952E+002 -0.304043659783898E+002 -0.294321694825531E+002 -0.127125570298557E+002
  0.105000000000000E+001 -0.127125625657327E+002 -0.294321907775382E+002 -0.304044035768276E+002 -0.174548196061208E+002  0.196033184177129E+001  0.184705225606408E+002  0.333065842034913E+002  0.474759626638662E+002  0.570862809304427E+002  0.527024750473061E+002  0.303614097058596E+002  0.788455198103384E-001 -0.256308188125261E+002 -0.440172385803946E+002 -0.601246764684183E+002 -0.773889136265936E+002 -0.105351005871558E+003 -0.203423854592168E+003 -0.227848067828200E+002  0.251797261328035E+003  0.251802705129997E+003 -0.227744408563331E+002 -0.203425956884297E+003 -0.105351661844605E+003 -0.773891321577431E+002 -0.601248072143910E+002 -0.440173279670015E+002 -0.256308934007355E+002  0.787771895707081E-001  0.303613682957152E+002  0.527024763862960E+002  0.570863158512141E+002  0.474760079079235E+002  0.333066280120602E+002  0.184705653720716E+002  0.196037689379034E+001 -0.174547727707064E+002 -0.304043659784372E+002 -0.294321694826020E+002 -0.127125570298774E+002
  0.105200000000000E+001 -0.127125625657087E+002 -0.294321907774856E+002 -0.304044035767872E+002 -0.174548196061145E+002  0.196033184172868E+001  0.184705225605385E+002  0.333065842033376E+002  0.474759626636630E+002  0.570862809302055E+002  0.527024750470852E+002  0.303614097057229E+002  0.788455198099328E-001 -0.256308188123696E+002 -0.440172385800702E+002 -0.601246764678837E+002 -0.773889136257586E+002 -0.105351005870245E+003 -0.203423854588960E+003 -0.227848067765191E+002  0.251797261329424E+003  0.251802705128613E+003 -0.227744408626226E+002 -0.203425956887507E+003 -0.105351661845920E+003 -0.773891321585791E+002 -0.601248072149244E+002 -0.440173279673261E+002 -0.256308934008921E+002  0.787771895711131E-001  0.303613682958520E+002  0.527024763865168E+002  0.570863158514504E+002  0.474760079081274E+002  0.333066280122139E+002  0.184705653721720E+002  0.196037689383548E+001 -0.174547727707118E+002 -0.304043659784791E+002 -0.294321694826539E+002 -0.127125570299011E+002
