  0.102200000000000E+001  0.348164069646645E+005  0.302335776826507E+005  0.244156868775626E+005  0.189490220964597E+005  0.146849429748849E+005  0.117728071022099E+005  0.926622846707751E+004  0.649102690620995E+004  0.319717541237994E+004 -0.147585512279522E+003 -0.272365770600169E+004 -0.414766377697115E+004 -0.483136712138774E+004 -0.557569474813186E+004 -0.687449907502089E+004 -0.880974756880229E+004 -0.140545260203129E+005 -0.217152856982689E+005  0.654496867090624E+004  0.660580531459432E+005  0.660591002397674E+005  0.654605191150847E+004 -0.217152717504363E+005 -0.140546249581992E+005 -0.880976910693889E+004 -0.687451075962667E+004 -0.557570170583020E+004 -0.483137153022038E+004 -0.414766827685079E+004 -0.272366385667516E+004 -0.147592937793432E+003  0.319716800752751E+004  0.649102039349154E+004  0.926622252973525E+004  0.117728006708478E+005  0.146849346201373E+005  0.189490106131670E+005  0.244156720698846E+005  0.302335615592295E+005  0.348163919405314E+005
  0.102400000000000E+001  0.348164069639952E+005  0.302335776820419E+005  0.244156868770303E+005  0.189490220960178E+005  0.146849429745502E+005  0.117728071019852E+005  0.926622846696822E+004  0.649102690623552E+004  0.319717541257192E+004 -0.147585511891363E+003 -0.272365770539941E+004 -0.414766377614095E+004 -0.483136712029077E+004 -0.557569474666913E+004 -0.687449907300311E+004 -0.880974756590603E+004 -0.140545260157567E+005 -0.217152856902393E+005  0.654496868194771E+004  0.660580531513892E+005  0.660591002343224E+005  0.654605190046693E+004 -0.217152717584656E+005 -0.140546249627555E+005 -0.880976910983617E+004 -0.687451076164463E+004 -0.557570170729257E+004 -0.483137153131728E+004 -0.414766827768080E+004 -0.272366385727729E+004 -0.147592938181656E+003  0.319716800733562E+004  0.649102039346610E+004  0.926622252984419E+004  0.117728006710722E+005  0.146849346204724E+005  0.189490106136087E+005  0.244156720704163E+005  0.302335615598400E+005  0.348163919412072E+005
  0.102600000000000E+001  0.348164069635448E+005  0.302335776816259E+005  0.244156868766563E+005  0.189490220957033E+005  0.146849429743119E+005  0.117728071018256E+005  0.926622846689304E+004  0.649102690625969E+004  0.319717541271914E+004 -0.147585511597671E+003 -0.272365770494512E+004 -0.414766377551515E+004 -0.483136711946374E+004 -0.557569474556627E+004 -0.687449907148053E+004 -0.880974756371952E+004 -0.140545260123181E+005 -0.217152856841795E+005  0.654496869028407E+004  0.660580531554992E+005  0.660591002302109E+005  0.654605189213225E+004 -0.217152717645251E+005 -0.140546249661952E+005 -0.880976911202184E+004 -0.687451076316739E+004 -0.557570170839575E+004 -0.483137153214432E+004 -0.414766827830674E+004 -0.272366385773160E+004 -0.147592938475357E+003  0.319716800718859E+004  0.649102039344210E+004  0.926622252991915E+004  0.117728006712316E+005  0.146849346207109E+005  0.189490106139233E+005  0.244156720707904E+005  0.302335615602546E+005  0.348163919416508E+005
  0.102800000000000E+001  0.348164069631985E+005  0.302335776813120E+005  0.244156868763796E+005  0.189490220954719E+005  0.146849429741374E+005  0.117728071017100E+005  0.926622846684034E+004  0.649102690628201E+004  0.319717541283437E+004 -0.147585511371194E+003 -0.272365770459627E+004 -0.414766377503503E+004 -0.483136711882886E+004 -0.557569474471919E+004 -0.687449907031167E+004 -0.880974756204098E+004 -0.140545260096771E+005 -0.217152856795251E+005  0.654496869668527E+004  0.660580531586567E+005  0.660591002270521E+005  0.654605188572735E+004 -0.217152717691777E+005 -0.140546249688348E+005 -0.880976911370071E+004 -0.687451076433596E+004 -0.557570170924281E+004 -0.483137153277912E+004 -0.414766827878705E+004 -0.272366385808059E+004 -0.147592938701889E+003  0.319716800707328E+004  0.649102039341994E+004  0.926622252997205E+004  0.117728006713472E+005  0.146849346208851E+005  0.189490106141547E+005  0.244156720710669E+005  0.302335615605690E+005  0.348163919419982E+005
  0.103000000000000E+001  0.348164069629440E+005  0.302335776810766E+005  0.244156868761709E+005  0.189490220952989E+005  0.146849429740069E+005  0.117728071016237E+005  0.926622846680239E+004  0.649102690630110E+004  0.319717541292563E+004 -0.147585511194088E+003 -0.272365770432425E+004 -0.414766377466049E+004 -0.483136711833397E+004 -0.557569474405894E+004 -0.687449906939989E+004 -0.880974756073039E+004 -0.140545260076166E+005 -0.217152856758962E+005  0.654496870168430E+004  0.660580531611245E+005  0.660591002245885E+005  0.654605188073254E+004 -0.217152717728089E+005 -0.140546249708956E+005 -0.880976911501120E+004 -0.687451076524831E+004 -0.557570170990309E+004 -0.483137153327389E+004 -0.414766827916143E+004 -0.272366385835259E+004 -0.147592938878867E+003  0.319716800698183E+004  0.649102039340070E+004  0.926622253001030E+004  0.117728006714333E+005  0.146849346210164E+005  0.189490106143275E+005  0.244156720712745E+005  0.302335615608050E+005  0.348163919422541E+005
  0.103200000000000E+001  0.348164069627387E+005  0.302335776808980E+005  0.244156868760160E+005  0.189490220951683E+005  0.146849429739083E+005  0.117728071015590E+005  0.926622846677455E+004  0.649102690631810E+004  0.319717541299879E+004 -0.147585511053373E+003 -0.272365770410873E+004 -0.414766377436436E+004 -0.483136711794232E+004 -0.557569474353593E+004 -0.687449906867779E+004 -0.880974755969282E+004 -0.140545260059845E+005 -0.217152856730198E+005  0.654496870564387E+004  0.660580531630776E+005  0.660591002226350E+005  0.654605187677278E+004 -0.217152717756870E+005 -0.140546249725278E+005 -0.880976911604808E+004 -0.687451076597014E+004 -0.557570171042593E+004 -0.483137153366569E+004 -0.414766827945750E+004 -0.272366385856782E+004 -0.147592939019831E+003  0.319716800690887E+004  0.649102039338408E+004  0.926622253003749E+004  0.117728006714978E+005  0.146849346211151E+005  0.189490106144588E+005  0.244156720714285E+005  0.302335615609822E+005  0.348163919424629E+005
  0.103400000000000E+001  0.348164069626029E+005  0.302335776807694E+005  0.244156868758970E+005  0.189490220950670E+005  0.146849429738316E+005  0.117728071015088E+005  0.926622846675378E+004  0.649102690633312E+004  0.319717541305848E+004 -0.147585510940712E+003 -0.272365770393619E+004 -0.414766377412668E+004 -0.483136711762791E+004 -0.557569474311640E+004 -0.687449906809794E+004 -0.880974755886052E+004 -0.140545260046748E+005 -0.217152856707079E+005  0.654496870882524E+004  0.660580531646472E+005  0.660591002210645E+005  0.654605187359297E+004 -0.217152717779958E+005 -0.140546249738384E+005 -0.880976911688106E+004 -0.687451076655003E+004 -0.557570171084570E+004 -0.483137153398005E+004 -0.414766827969517E+004 -0.272366385874060E+004 -0.147592939132461E+003  0.319716800684926E+004  0.649102039336921E+004  0.926622253005872E+004  0.117728006715479E+005  0.146849346211915E+005  0.189490106145593E+005  0.244156720715485E+005  0.302335615611123E+005  0.348163919425969E+005
  0.103600000000000E+001  0.348164069624916E+005  0.302335776806615E+005  0.244156868757996E+005  0.189490220949863E+005  0.146849429737719E+005  0.117728071014707E+005  0.926622846673850E+004  0.649102690634519E+004  0.319717541310650E+004 -0.147585510848216E+003 -0.272365770379549E+004 -0.414766377393361E+004 -0.483136711737247E+004 -0.557569474277489E+004 -0.687449906762673E+004 -0.880974755818320E+004 -0.140545260036076E+005 -0.217152856688301E+005  0.654496871141144E+004  0.660580531659238E+005  0.660591002197881E+005  0.654605187100396E+004 -0.217152717798745E+005 -0.140546249749045E+005 -0.880976911755872E+004 -0.687451076702119E+004 -0.557570171118676E+004 -0.483137153423557E+004 -0.414766827988830E+004 -0.272366385888122E+004 -0.147592939224611E+003  0.319716800680086E+004  0.649102039335656E+004  0.926622253007427E+004  0.117728006715863E+005  0.146849346212508E+005  0.189490106146401E+005  0.244156720716462E+005  0.302335615612204E+005  0.348163919427091E+005
  0.103800000000000E+001  0.348164069623825E+005  0.302335776805722E+005  0.244156868757250E+005  0.189490220949238E+005  0.146849429737247E+005  0.117728071014400E+005  0.926622846672699E+004  0.649102690635663E+004  0.319717541314705E+004 -0.147585510772371E+003 -0.272365770368025E+004 -0.414766377377496E+004 -0.483136711716253E+004 -0.557569474249446E+004 -0.687449906723855E+004 -0.880974755762560E+004 -0.140545260027310E+005 -0.217152856672844E+005  0.654496871353990E+004  0.660580531669751E+005  0.660591002187377E+005  0.654605186887654E+004 -0.217152717814218E+005 -0.140546249757818E+005 -0.880976911811574E+004 -0.687451076740886E+004 -0.557570171146753E+004 -0.483137153444557E+004 -0.414766828004704E+004 -0.272366385899658E+004 -0.147592939300397E+003  0.319716800676054E+004  0.649102039334547E+004  0.926622253008580E+004  0.117728006716167E+005  0.146849346212985E+005  0.189490106147030E+005  0.244156720717203E+005  0.302335615613081E+005  0.348163919428141E+005
  0.104000000000000E+001  0.348164069623174E+005  0.302335776805093E+005  0.244156868756662E+005  0.189490220948738E+005  0.146849429736872E+005  0.117728071014161E+005  0.926622846671823E+004  0.649102690636622E+004  0.319717541318071E+004 -0.147585510709314E+003 -0.272365770358413E+004 -0.414766377364287E+004 -0.483136711698780E+004 -0.557569474226110E+004 -0.687449906691640E+004 -0.880974755716219E+004 -0.140545260020013E+005 -0.217152856659981E+005  0.654496871530897E+004  0.660580531678489E+005  0.660591002178626E+005  0.654605186710454E+004 -0.217152717827069E+005 -0.140546249765108E+005 -0.880976911857927E+004 -0.687451076773134E+004 -0.557570171170071E+004 -0.483137153462018E+004 -0.414766828017902E+004 -0.272366385909266E+004 -0.147592939363359E+003  0.319716800672666E+004  0.649102039333543E+004  0.926622253009461E+004  0.117728006716411E+005  0.146849346213359E+005  0.189490106147522E+005  0.244156720717793E+005  0.302335615613714E+005  0.348163919428813E+005
  0.104200000000000E+001  0.348164069622587E+005  0.302335776804510E+005  0.244156868756154E+005  0.189490220948317E+005  0.146849429736552E+005  0.117728071013954E+005  0.926622846671066E+004  0.649102690637501E+004  0.319717541320885E+004 -0.147585510656478E+003 -0.272365770350365E+004 -0.414766377353246E+004 -0.483136711684129E+004 -0.557569474206560E+004 -0.687449906664577E+004 -0.880974755677315E+004 -0.140545260013892E+005 -0.217152856649195E+005  0.654496871679707E+004  0.660580531685838E+005  0.660591002171287E+005  0.654605186561703E+004 -0.217152717837859E+005 -0.140546249771226E+005 -0.880976911896843E+004 -0.687451076800193E+004 -0.557570171189639E+004 -0.483137153476663E+004 -0.414766828028957E+004 -0.272366385917313E+004 -0.147592939416218E+003  0.319716800669830E+004  0.649102039332691E+004  0.926622253010225E+004  0.117728006716617E+005  0.146849346213676E+005  0.189490106147951E+005  0.244156720718313E+005  0.302335615614290E+005  0.348163919429383E+005
  0.104400000000000E+001  0.348164069622047E+005  0.302335776804096E+005  0.244156868755776E+005  0.189490220947981E+005  0.146849429736304E+005  0.117728071013794E+005  0.926622846670507E+004  0.649102690638295E+004  0.319717541323380E+004 -0.147585510611562E+003 -0.272365770343555E+004 -0.414766377343868E+004 -0.483136711671739E+004 -0.557569474189938E+004 -0.687449906641667E+004 -0.880974755644328E+004 -0.140545260008703E+005 -0.217152856640046E+005  0.654496871805561E+004  0.660580531692050E+005  0.660591002165053E+005  0.654605186435799E+004 -0.217152717846996E+005 -0.140546249776413E+005 -0.880976911929846E+004 -0.687451076823141E+004 -0.557570171206236E+004 -0.483137153489072E+004 -0.414766828038314E+004 -0.272366385924125E+004 -0.147592939461403E+003  0.319716800667394E+004  0.649102039331926E+004  0.926622253010686E+004  0.117728006716772E+005  0.146849346213929E+005  0.189490106148283E+005  0.244156720718685E+005  0.302335615614719E+005  0.348163919429939E+005
  0.104600000000000E+001  0.348164069621717E+005  0.302335776803703E+005  0.244156868755410E+005  0.189490220947698E+005  0.146849429736086E+005  0.117728071013664E+005  0.926622846670055E+004  0.649102690638889E+004  0.319717541325470E+004 -0.147585510573074E+003 -0.272365770337719E+004 -0.414766377335866E+004 -0.483136711661145E+004 -0.557569474175821E+004 -0.687449906622064E+004 -0.880974755616164E+004 -0.140545260004273E+005 -0.217152856632243E+005  0.654496871913221E+004  0.660580531697380E+005  0.660591002159739E+005  0.654605186328221E+004 -0.217152717854813E+005 -0.140546249780851E+005 -0.880976911957998E+004 -0.687451076842710E+004 -0.557570171220375E+004 -0.483137153499652E+004 -0.414766828046323E+004 -0.272366385929952E+004 -0.147592939499612E+003  0.319716800665298E+004  0.649102039331230E+004  0.926622253011170E+004  0.117728006716911E+005  0.146849346214139E+005  0.189490106148574E+005  0.244156720719058E+005  0.302335615615096E+005  0.348163919430240E+005
  0.104800000000000E+001  0.348164069621363E+005  0.302335776803417E+005  0.244156868755155E+005  0.189490220947465E+005  0.146849429735910E+005  0.117728071013554E+005  0.926622846669741E+004  0.649102690639460E+004  0.319717541327245E+004 -0.147585510539916E+003 -0.272365770332699E+004 -0.414766377328989E+004 -0.483136711652050E+004 -0.557569474163629E+004 -0.687449906605232E+004 -0.880974755592006E+004 -0.140545260000465E+005 -0.217152856625517E+005  0.654496872005958E+004  0.660580531701959E+005  0.660591002155172E+005  0.654605186235566E+004 -0.217152717861539E+005 -0.140546249784652E+005 -0.880976911982142E+004 -0.687451076859569E+004 -0.557570171232582E+004 -0.483137153508761E+004 -0.414766828053187E+004 -0.272366385934959E+004 -0.147592939533023E+003  0.319716800663488E+004  0.649102039330695E+004  0.926622253011546E+004  0.117728006717016E+005  0.146849346214318E+005  0.189490106148803E+005  0.244156720719308E+005  0.302335615615396E+005  0.348163919430586E+005
  0.105000000000000E+001  0.348164069621128E+005  0.302335776803159E+005  0.244156868754912E+005  0.189490220947260E+005  0.146849429735757E+005  0.117728071013457E+005  0.926622846669356E+004  0.649102690639977E+004  0.319717541328822E+004 -0.147585510511722E+003 -0.272365770328392E+004 -0.414766377323061E+004 -0.483136711644173E+004 -0.557569474153092E+004 -0.687449906590668E+004 -0.880974755571024E+004 -0.140545259997158E+005 -0.217152856619685E+005  0.654496872086078E+004  0.660580531705913E+005  0.660591002151215E+005  0.654605186155494E+004 -0.217152717867358E+005 -0.140546249787962E+005 -0.880976912003202E+004 -0.687451076874124E+004 -0.557570171243091E+004 -0.483137153516632E+004 -0.414766828059134E+004 -0.272366385939274E+004 -0.147592939561235E+003  0.319716800661969E+004  0.649102039330206E+004  0.926622253011857E+004  0.117728006717114E+005  0.146849346214473E+005  0.189490106149009E+005  0.244156720719552E+005  0.302335615615645E+005  0.348163919430838E+005
  0.105200000000000E+001  0.348164069620832E+005  0.302335776802918E+005  0.244156868754695E+005  0.189490220947071E+005  0.146849429735617E+005  0.117728071013366E+005  0.926622846669119E+004  0.649102690640420E+004  0.319717541330151E+004 -0.147585510486817E+003 -0.272365770324636E+004 -0.414766377317873E+004 -0.483136711637312E+004 -0.557569474143914E+004 -0.687449906577942E+004 -0.880974755552746E+004 -0.140545259994281E+005 -0.217152856614605E+005  0.654496872155974E+004  0.660580531709361E+005  0.660591002147756E+005  0.654605186085485E+004 -0.217152717872435E+005 -0.140546249790844E+005 -0.880976912021434E+004 -0.687451076886804E+004 -0.557570171252285E+004 -0.483137153523493E+004 -0.414766828064304E+004 -0.272366385943046E+004 -0.147592939586135E+003  0.319716800660589E+004  0.649102039329771E+004  0.926622253012142E+004  0.117728006717202E+005  0.146849346214616E+005  0.189490106149198E+005  0.244156720719766E+005  0.302335615615886E+005  0.348163919431126E+005
