 # Integral loads: N.components: 4
 #                 Ref.sys     : Stability
 #                 Components  : wing_right , wing_left , tail_right , tail_left
 #  t , Fx , Fy , Fz , Mx , My , Mz , ref_mat(9) , ref_off(3) 
  0.100000000000000E+001  0.613150634373459E+002  0.179860690069518E-001  0.174586043625561E+004  0.134387583998432E-001 -0.119651956920461E+005  0.150653693418008E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000
  0.102500000000000E+001 -0.312404410765917E+003  0.516325883253899E-002  0.140352410390689E+004  0.154709207882888E-001 -0.929216132582522E+004  0.392501992146208E-001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000
  0.105000000000000E+001 -0.313068956374483E+003  0.587051241757308E-002  0.142643050337004E+004  0.135703604905189E-001 -0.934737712159971E+004  0.448111842463277E-001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000
  0.107500000000000E+001 -0.315818793346899E+003  0.801743772223062E-002  0.142134564576217E+004  0.862270899165196E-002 -0.921465568145538E+004  0.645792923725139E-001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000
  0.110000000000000E+001 -0.317103851271321E+003  0.901106628192849E-002  0.141809700015337E+004  0.587980558844947E-002 -0.912374995911373E+004  0.740614777320161E-001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000
  0.112500000000000E+001 -0.316968664389402E+003  0.880904450566788E-002  0.142828815382762E+004  0.622823682886064E-002 -0.917914418842372E+004  0.718316428401522E-001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000
  0.115000000000000E+001 -0.316973374754050E+003  0.881746831656471E-002  0.143597745795493E+004  0.626519692104921E-002 -0.922356549351701E+004  0.717396782551987E-001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000
  0.117500000000000E+001 -0.317052030325110E+003  0.886449271334300E-002  0.144114576762409E+004  0.619403284946429E-002 -0.925184242144517E+004  0.721001603938021E-001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000
  0.120000000000000E+001 -0.317201277673710E+003  0.891551694657267E-002  0.144763727808499E+004  0.614795166353588E-002 -0.928862760951012E+004  0.725255667400688E-001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000
  0.122500000000000E+001 -0.317275156137845E+003  0.894068589720121E-002  0.144963813762906E+004  0.609415071784269E-002 -0.929831443861012E+004  0.727287634047116E-001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000
  0.125000000000000E+001 -0.317363823030835E+003  0.896810729422270E-002  0.145261330719879E+004  0.605354408332914E-002 -0.931461181174293E+004  0.729610126275020E-001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000
  0.127500000000000E+001 -0.317648470159921E+003  0.902612605089814E-002  0.146371378007246E+004  0.602444422344206E-002 -0.937945065867317E+004  0.734735573944363E-001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000
  0.130000000000000E+001 -0.317670924715600E+003  0.903818696188807E-002  0.146240619434223E+004  0.596275766952203E-002 -0.936922404404916E+004  0.735677847702618E-001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000
  0.132500000000000E+001 -0.317703007140973E+003  0.904813141804084E-002  0.146296194063539E+004  0.593513683207902E-002 -0.937122480674321E+004  0.736467730723689E-001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000
  0.135000000000000E+001 -0.317736134841146E+003  0.906020714070621E-002  0.146335157089266E+004  0.590487716817734E-002 -0.937248776243880E+004  0.737523787752252E-001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000
  0.137500000000000E+001 -0.317755154226819E+003  0.906815472583844E-002  0.146362611272358E+004  0.588424249252739E-002 -0.937340315881264E+004  0.738229764980360E-001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000
  0.140000000000000E+001 -0.317764244377138E+003  0.907108942905666E-002  0.146387001938916E+004  0.587670913409966E-002 -0.937453027601675E+004  0.738465762058240E-001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000
  0.142500000000000E+001 -0.317770338643786E+003  0.907316202879827E-002  0.146404909384373E+004  0.587204882049264E-002 -0.937540649604062E+004  0.738633770080241E-001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000
  0.145000000000000E+001 -0.317774943869085E+003  0.907472801813469E-002  0.146418464368378E+004  0.586873135762289E-002 -0.937608656067568E+004  0.738763474438429E-001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000
