 # Integral loads: N.components: 2
 #                 Ref.sys     : Stability
 #                 Components  : wing_right , wing_left
 #  t , Fx , Fy , Fz , Mx , My , Mz , ref_mat(9) , ref_off(3) 
  0.100000000000000E+001  0.120654859486186E+004 -0.114823706098832E-010  0.556372207797830E+005 -0.440195435658097E-009 -0.108688951729680E+006 -0.634656771580921E-010  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.100312500000000E+001 -0.885000433812184E+003 -0.144382283906452E-010  0.209849692347341E+005 -0.682121026329696E-009 -0.419032039469733E+005 -0.782165443524718E-010  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.100625000000000E+001 -0.963299952948737E+003 -0.829913915367797E-011  0.197298033257555E+005 -0.261934474110603E-009 -0.379835249452126E+005 -0.475210981676355E-010  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.100937500000000E+001 -0.103076302466187E+004 -0.110276232589968E-010  0.197038506251048E+005 -0.523868948221207E-009 -0.374103041187626E+005 -0.668478605803102E-010  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.101250000000000E+001 -0.108859471072930E+004 -0.110276232589968E-010  0.199724586176397E+005 -0.187355908565223E-009 -0.377304447942343E+005 -0.734416971681640E-010  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.101562500000000E+001 -0.113833267471363E+004 -0.704858393874019E-011  0.202679964741933E+005 -0.527506927028298E-009 -0.381954492104569E+005 -0.504769559483975E-010  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.101875000000000E+001 -0.118121355572321E+004 -0.118234311230481E-010  0.205383777212942E+005 -0.363797880709171E-009 -0.386447518025228E+005 -0.668478605803102E-010  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.102187500000000E+001 -0.121831536738504E+004 -0.841282599139959E-011  0.207790472574298E+005 -0.600266503170133E-009 -0.390549154014108E+005 -0.582076609134674E-010  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.102500000000000E+001 -0.125053984825600E+004 -0.102318153949454E-010  0.209924308665976E+005 -0.165528035722673E-009 -0.394251784972727E+005 -0.618456397205591E-010  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.102812500000000E+001 -0.127862750460570E+004 -0.977706804405898E-011  0.211814136746595E+005 -0.556610757485032E-009 -0.397577170630196E+005 -0.691215973347425E-010  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.103125000000000E+001 -0.130318821584750E+004 -0.151203494169749E-010  0.213487174178064E+005 -0.487489160150290E-009 -0.400553401545985E+005 -0.782165443524718E-010  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.103437500000000E+001 -0.132472853855029E+004 -0.114823706098832E-010  0.214968693437035E+005 -0.280124368146062E-009 -0.403211658877884E+005 -0.595719029661268E-010  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
