  0.104800000000000E+001 -0.123067297447058E+002 -0.290150615590309E+002 -0.314637405949861E+002 -0.213710177179710E+002 -0.531526524391525E+001  0.761233417918203E+001  0.188053829812957E+002  0.294453454184592E+002  0.369527526687452E+002  0.342830955960741E+002  0.190405911756423E+002  0.453472884166758E-001 -0.126884716865473E+002 -0.172538964213413E+002 -0.161984729364747E+002 -0.928052271586270E+001 -0.198928354384343E+000  0.435917619367829E+002  0.412514764778287E+003  0.298804558027584E+003  0.610010660243745E+002 -0.666079615787675E+003 -0.503052797602028E+003 -0.222777280936555E+003 -0.150130170379522E+003 -0.105658472614148E+003 -0.711130266731307E+002 -0.384698661834004E+002  0.111352924437672E+000  0.411706175285985E+002  0.699299881931865E+002  0.754780338480492E+002  0.634827276504981E+002  0.457068663773384E+002  0.272567820619512E+002  0.729471253991667E+001 -0.152290451978786E+002 -0.305262390524746E+002 -0.305134695805151E+002 -0.133253051795559E+002
  0.105000000000000E+001 -0.123066334066050E+002 -0.290148498605512E+002 -0.314635586353105E+002 -0.213710004014321E+002 -0.531549491070661E+001  0.761184494659325E+001  0.188046384917682E+002  0.294443605367093E+002  0.369516176382343E+002  0.342820431169033E+002  0.190399435095040E+002  0.453453839159607E-001 -0.126877430821204E+002 -0.172524068056485E+002 -0.161960594287713E+002 -0.927684061785537E+001 -0.193378239836804E+000  0.436041665420963E+002  0.412533378746014E+003  0.298803092660081E+003  0.609860873487992E+002 -0.666122471991215E+003 -0.503071681017466E+003 -0.222784527887362E+003 -0.150134632309470E+003 -0.105661268179245E+003 -0.711146979981267E+002 -0.384706640299487E+002  0.111354967066622E+000  0.411713008054891E+002  0.699310807611436E+002  0.754791931698378E+002  0.634837156775068E+002  0.457075961615615E+002  0.272572436992543E+002  0.729490692813820E+001 -0.152290993864177E+002 -0.305264495025534E+002 -0.305136977757833E+002 -0.133254064636479E+002
  0.105200000000000E+001 -0.123065524472361E+002 -0.290146732022354E+002 -0.314634104865974E+002 -0.213709961948984E+002 -0.531570418216311E+001  0.761141124282051E+001  0.188039838283783E+002  0.294434975828245E+002  0.369506249291761E+002  0.342811233989089E+002  0.190393776891645E+002  0.453437199651376E-001 -0.126871063737275E+002 -0.172511047867651E+002 -0.161939494761656E+002 -0.927362113383722E+001 -0.188525005188586E+000  0.436150139792015E+002  0.412549657176903E+003  0.298801811475835E+003  0.609729894932803E+002 -0.666159939160136E+003 -0.503088184768387E+003 -0.222790859371230E+003 -0.150138529037338E+003 -0.105663708524271E+003 -0.711161562381155E+002 -0.384713597816217E+002  0.111356747327318E+000  0.411718960346791E+002  0.699320323217031E+002  0.754802031039706E+002  0.634845772376087E+002  0.457082340646045E+002  0.272576497418748E+002  0.729508229262008E+001 -0.152291383182868E+002 -0.305266242096449E+002 -0.305138897617794E+002 -0.133254920318592E+002
  0.105400000000000E+001 -0.123064838611316E+002 -0.290145245525147E+002 -0.314632888387940E+002 -0.213710010108645E+002 -0.531589464573849E+001  0.761102554202183E+001  0.188034057089182E+002  0.294427379167247E+002  0.369497524308211E+002  0.342803156577104E+002  0.190388808663405E+002  0.453422588018857E-001 -0.126865471505555E+002 -0.172499609813302E+002 -0.161920955801140E+002 -0.927079193546350E+001 -0.184259737035068E+000  0.436245475940034E+002  0.412563964894458E+003  0.298800685670591E+003  0.609614785064507E+002 -0.666192860726044E+003 -0.503102682046170E+003 -0.222796419260088E+003 -0.150141949597698E+003 -0.105665849755265E+003 -0.711174351461424E+002 -0.384719696609111E+002  0.111358307040032E+000  0.411724172842659E+002  0.699328654123268E+002  0.754810874439488E+002  0.634853322737509E+002  0.457087942440656E+002  0.272580082220543E+002  0.729524043022849E+001 -0.152291660778041E+002 -0.305267705646607E+002 -0.305140526326839E+002 -0.133255649045765E+002
  0.105600000000000E+001 -0.123064253272723E+002 -0.290143985094523E+002 -0.314631881547543E+002 -0.213710119276060E+002 -0.531606789696369E+001  0.761068151938802E+001  0.188028932171103E+002  0.294420663434392E+002  0.369489821891169E+002  0.342796030478153E+002  0.190384426349544E+002  0.453409698438853E-001 -0.126860537397233E+002 -0.172489515835615E+002 -0.161904592516011E+002 -0.926829440532628E+001 -0.180494162996092E+000  0.436329646159065E+002  0.412576597613580E+003  0.298799691896574E+003  0.609513161245669E+002 -0.666221920149185E+003 -0.503115475147489E+003 -0.222801324053079E+003 -0.150144966057289E+003 -0.105667737265313E+003 -0.711185620171803E+002 -0.384725067795210E+002  0.111359679988369E+000  0.411728759152731E+002  0.699335982374704E+002  0.754818654316103E+002  0.634859969602524E+002  0.457092882559420E+002  0.272583258145761E+002  0.729538305666265E+001 -0.152291856218360E+002 -0.305268941937446E+002 -0.305141918535208E+002 -0.133256274187781E+002
  0.105800000000000E+001 -0.123063750349330E+002 -0.290142908813188E+002 -0.314631042009897E+002 -0.213710268531836E+002 -0.531622547541863E+001  0.761037383167041E+001  0.188024373114827E+002  0.294414703713814E+002  0.369482994974730E+002  0.342789717947920E+002  0.190380544916847E+002  0.453398281026559E-001 -0.126856166019231E+002 -0.172480571352152E+002 -0.161890090258149E+002 -0.926608061765482E+001 -0.177156107977364E+000  0.436404263075728E+002  0.412587797143607E+003  0.298798811063756E+003  0.609423075264037E+002 -0.666247676127468E+003 -0.503126811096642E+003 -0.222805668914882E+003 -0.150147637262505E+003 -0.105669408103877E+003 -0.711195591185463E+002 -0.384729818284789E+002  0.111360893704789E+000  0.411732811834670E+002  0.699342456303896E+002  0.754825527617785E+002  0.634865845237388E+002  0.457097256042408E+002  0.272586080956597E+002  0.729551176539340E+001 -0.152291991055498E+002 -0.305269994250816E+002 -0.305143116793095E+002 -0.133256814019228E+002
  0.106000000000000E+001 -0.123063315578098E+002 -0.290141983844525E+002 -0.314630337122361E+002 -0.213710442906468E+002 -0.531636883103441E+001  0.761009794112211E+001  0.188020304479113E+002  0.294409396488274E+002  0.369476922093556E+002  0.342784105405940E+002  0.190377094293067E+002  0.453388129878160E-001 -0.126852278756860E+002 -0.172472615977381E+002 -0.161877189641002E+002 -0.926411105949618E+001 -0.174186064307761E+000  0.436470656272501E+002  0.412597762867370E+003  0.298798027434043E+003  0.609342920849751E+002 -0.666270589181108E+003 -0.503136893437451E+003 -0.222809532232257E+003 -0.150150011666345E+003 -0.105670892763472E+003 -0.711204447681281E+002 -0.384734035981163E+002  0.111361970815454E+000  0.411736406926021E+002  0.699348197779665E+002  0.754831623409151E+002  0.634871058659004E+002  0.457101141624060E+002  0.272588597489327E+002  0.729562801173909E+001 -0.152292081088267E+002 -0.305270896218734E+002 -0.305144154565885E+002 -0.133257282974657E+002
  0.106200000000000E+001 -0.123062937620595E+002 -0.290141184231838E+002 -0.314629741490033E+002 -0.213710631722029E+002 -0.531649930858497E+001  0.760984997409298E+001  0.188016662873496E+002  0.294404655321019E+002  0.369471502138858E+002  0.342779098451223E+002  0.190374016272895E+002  0.453379073972923E-001 -0.126848810305281E+002 -0.172465516458655E+002 -0.161865675131611E+002 -0.926235289491992E+001 -0.171534578692160E+000  0.436529930669504E+002  0.412606660488683E+003  0.298797327930558E+003  0.609271363185317E+002 -0.666291041910548E+003 -0.503145891215979E+003 -0.222812979084109E+003 -0.150152129480675E+003 -0.105672216539410E+003 -0.711212341546444E+002 -0.384737793734770E+002  0.111362930062503E+000  0.411739607389177E+002  0.699353307719269E+002  0.754837048650758E+002  0.634875700398817E+002  0.457104604987370E+002  0.272590847295562E+002  0.729573311108699E+001 -0.152292137953894E+002 -0.305271674225833E+002 -0.305145058428252E+002 -0.133257692565146E+002
  0.106400000000000E+001 -0.123062607384130E+002 -0.290140489279462E+002 -0.314629235206330E+002 -0.213710827411401E+002 -0.531661814304125E+001  0.760962660724078E+001  0.188013394679698E+002  0.294400407520424E+002  0.369466650324378E+002  0.342774618034841E+002  0.190371262143498E+002  0.453370970190893E-001 -0.126845706006798E+002 -0.172459161251696E+002 -0.161855366287877E+002 -0.926077863140806E+001 -0.169160244381322E+000  0.436583011388579E+002  0.412614628755692E+003  0.298796701606463E+003  0.609207284715936E+002 -0.666309354565941E+003 -0.503153945882167E+003 -0.222816063906921E+003 -0.150154024328892E+003 -0.105673400573546E+003 -0.711219399670429E+002 -0.384741152375919E+002  0.111363787087838E+000  0.411742465752211E+002  0.699357870315775E+002  0.754841892638796E+002  0.634879846175448E+002  0.457107701293749E+002  0.272592863952733E+002  0.729582824474103E+001 -0.152292170255947E+002 -0.305272349160329E+002 -0.305145849676586E+002 -0.133258052054098E+002
  0.106600000000000E+001 -0.123062317515200E+002 -0.290139882348052E+002 -0.314628802546679E+002 -0.213711024667966E+002 -0.531672646091890E+001  0.760942497585699E+001  0.188010454263934E+002  0.294396591544931E+002  0.369462295058999E+002  0.342770597497571E+002  0.190368790847706E+002  0.453363697911262E-001 -0.126842919790379E+002 -0.172453456321738E+002 -0.161846110974014E+002 -0.925936508707382E+001 -0.167028145992588E+000  0.436630678506479E+002  0.412621784669537E+003  0.298796139233284E+003  0.609149743161661E+002 -0.666325797108215E+003 -0.503161176634888E+003 -0.222818832558435E+003 -0.150155724525105E+003 -0.105674462661861E+003 -0.711225728812881E+002 -0.384744163059465E+002  0.111364555038842E+000  0.411745026149422E+002  0.699361956305617E+002  0.754846230441186E+002  0.634883559746442E+002  0.457110477161710E+002  0.272594676112362E+002  0.729591446934464E+001 -0.152292184373895E+002 -0.305272937705596E+002 -0.305146545528369E+002 -0.133258368961543E+002
  0.106800000000000E+001 -0.123076147722769E+002 -0.290180126931380E+002 -0.314693422823126E+002 -0.213798299312062E+002 -0.532679834183264E+001  0.759801547149887E+001  0.187883753994481E+002  0.294260171109407E+002  0.369327909867312E+002  0.342660703775073E+002  0.190307636142911E+002  0.453198243353248E-001 -0.126784256077427E+002 -0.172342314700936E+002 -0.161679516588523E+002 -0.923581934123566E+001 -0.134153244553760E+000  0.437319222616281E+002  0.412722054138401E+003  0.298788916431301E+003  0.608369591821451E+002 -0.666549184451727E+003 -0.503261101096484E+003 -0.222858921429574E+003 -0.150181951776250E+003 -0.105692005470782E+003 -0.711338170911582E+002 -0.384801726182134E+002  0.111380374277136E+000  0.411802288271023E+002  0.699462888422694E+002  0.754967548386658E+002  0.635004794771205E+002  0.457221429353523E+002  0.272693304612415E+002  0.730454919201036E+001 -0.152217283716362E+002 -0.305216870283484E+002 -0.305111086093914E+002 -0.133246037235382E+002
  0.107000000000000E+001 -0.123067783790999E+002 -0.290157501538550E+002 -0.314660681475612E+002 -0.213758843920624E+002 -0.532275297296419E+001  0.760211541256843E+001  0.187924457634654E+002  0.294298636569355E+002  0.369359926276355E+002  0.342681644374038E+002  0.190316276884124E+002  0.453213365180974E-001 -0.126786553986103E+002 -0.172340322674344E+002 -0.161666096352626E+002 -0.923236713859766E+001 -0.127030724581831E+000  0.437511581865215E+002  0.412753259209088E+003  0.298786116684652E+003  0.608104137828410E+002 -0.666623742724805E+003 -0.503291992227339E+003 -0.222869135001703E+003 -0.150186858863463E+003 -0.105694091156854E+003 -0.711343960894032E+002 -0.384801049731415E+002  0.111379253446909E+000  0.411794942751478E+002  0.699444132176258E+002  0.754938136542773E+002  0.634968991016863E+002  0.457183269608730E+002  0.272654672924877E+002  0.730071539610530E+001 -0.152254970059610E+002 -0.305248408691368E+002 -0.305133031328944E+002 -0.133254178459992E+002
  0.107200000000000E+001 -0.123064310878468E+002 -0.290148571468036E+002 -0.314649133914136E+002 -0.213747419260104E+002 -0.532190048155570E+001  0.760264849811182E+001  0.187926608909169E+002  0.294297627499571E+002  0.369356063548216E+002  0.342676394423985E+002  0.190312332634615E+002  0.453200196510488E-001 -0.126781008294996E+002 -0.172328015452460E+002 -0.161644661812810E+002 -0.922888829002272E+001 -0.121494823189826E+000  0.437640481762572E+002  0.412772950734359E+003  0.298784482938281E+003  0.607942532388363E+002 -0.666669878966189E+003 -0.503312110325730E+003 -0.222876648633707E+003 -0.150191306545160E+003 -0.105696751179830E+003 -0.711359017034389E+002 -0.384807808794889E+002  0.111380866443906E+000  0.411799871525241E+002  0.699450998786801E+002  0.754943834205787E+002  0.634971754061434E+002  0.457182667952299E+002  0.272650665199301E+002  0.729997094432871E+001 -0.152265567983383E+002 -0.305259433171919E+002 -0.305141677280663E+002 -0.133257558476767E+002
  0.107400000000000E+001 -0.123062150777004E+002 -0.290143055958857E+002 -0.314642089380672E+002 -0.213740581120727E+002 -0.532140739545799E+001  0.760293402754929E+001  0.187927405570079E+002  0.294296387264276E+002  0.369353032991041E+002  0.342672607842754E+002  0.190309595647103E+002  0.453191284240296E-001 -0.126777328109619E+002 -0.172319984859048E+002 -0.161630878971154E+002 -0.922667883897505E+001 -0.118015143721105E+000  0.437720900200026E+002  0.412785187938182E+003  0.298783469337442E+003  0.607842240897116E+002 -0.666698564872277E+003 -0.503324673987941E+003 -0.222881377961253E+003 -0.150194135917576E+003 -0.105698464527813E+003 -0.711368855442811E+002 -0.384812297055585E+002  0.111381956864468E+000  0.411803274899697E+002  0.699455881188233E+002  0.754948103627625E+002  0.634974167353783E+002  0.457182892629897E+002  0.272648665373416E+002  0.729954611584927E+001 -0.152271897055284E+002 -0.305266163521024E+002 -0.305147025019726E+002 -0.133259663895504E+002
  0.107600000000000E+001 -0.123060796891561E+002 -0.290139618867201E+002 -0.314637753727905E+002 -0.213736472381676E+002 -0.532112606311902E+001  0.760307555212662E+001  0.187927445856658E+002  0.294295088739556E+002  0.369350608913676E+002  0.342669807951206E+002  0.190307650032612E+002  0.453185107306783E-001 -0.126774825948520E+002 -0.172314611122963E+002 -0.161621779098257E+002 -0.922523611371853E+001 -0.115763600362943E+000  0.437772597361849E+002  0.412793029724777E+003  0.298782821809673E+003  0.607778071338186E+002 -0.666716943666297E+003 -0.503332750107842E+003 -0.222884437327556E+003 -0.150195982237753E+003 -0.105699594313002E+003 -0.711375424149151E+002 -0.384815337117011E+002  0.111382707917039E+000  0.411805668676398E+002  0.699459419994545E+002  0.754951363777039E+002  0.634976256880125E+002  0.457183539546546E+002  0.272647823989175E+002  0.729931041982963E+001 -0.152275666515696E+002 -0.305270290410402E+002 -0.305150350966787E+002 -0.133260981654426E+002
  0.107800000000000E+001 -0.123059938453488E+002 -0.290137449765552E+002 -0.314635045007648E+002 -0.213733956134714E+002 -0.532096157490908E+001  0.760314644802606E+001  0.187927238339084E+002  0.294293996939632E+002  0.369348796047163E+002  0.342667802202050E+002  0.190306287867263E+002  0.453180847402634E-001 -0.126773120293010E+002 -0.172310983951040E+002 -0.161615688886104E+002 -0.922427740739250E+001 -0.114276364039002E+000  0.437806597726159E+002  0.412798176591087E+003  0.298782397841941E+003  0.607735999060645E+002 -0.666729003721968E+003 -0.503338060923918E+003 -0.222886457521402E+003 -0.150197208359969E+003 -0.105700349632899E+003 -0.711379850345666E+002 -0.384817403980241E+002  0.111383223786310E+000  0.411807333847055E+002  0.699461926551151E+002  0.754953744390010E+002  0.634977886702551E+002  0.457184215306733E+002  0.272647506985533E+002  0.729917721479975E+001 -0.152277949025508E+002 -0.305272854560246E+002 -0.305152442903167E+002 -0.133261815067117E+002
  0.108000000000000E+001 -0.123059386773431E+002 -0.290136061478088E+002 -0.314633326550107E+002 -0.213732388089256E+002 -0.532086354718040E+001  0.760318152296004E+001  0.187926973942348E+002  0.294293142280994E+002  0.369347470959573E+002  0.342666376545261E+002  0.190305334286165E+002  0.453177894842994E-001 -0.126771947153753E+002 -0.172308505615187E+002 -0.161611551600171E+002 -0.922362930687585E+001 -0.113275160637894E+000  0.437829417117468E+002  0.412801626209908E+003  0.298782114249356E+003  0.607707821928313E+002 -0.666737085070804E+003 -0.503341624762417E+003 -0.222887817096869E+003 -0.150198036782382E+003 -0.105700862307759E+003 -0.711382870740520E+002 -0.384818822887839E+002  0.111383580362198E+000  0.411808494706977E+002  0.699463695673187E+002  0.754955459897500E+002  0.634979112489123E+002  0.457184803966329E+002  0.272647429104036E+002  0.729910112177873E+001 -0.152279351703085E+002 -0.305274469808712E+002 -0.305153775821341E+002 -0.133262348824815E+002
  0.108200000000000E+001 -0.123059027282936E+002 -0.290135160296569E+002 -0.314632220244636E+002 -0.213731395896322E+002 -0.532080432195074E+001  0.760319798349024E+001  0.187926720994600E+002  0.294292490049594E+002  0.369346506335718E+002  0.342665359676016E+002  0.190304661664491E+002  0.453175827087507E-001 -0.126771130058004E+002 -0.172306787578865E+002 -0.161608695512711E+002 -0.922318350074098E+001 -0.112588593442351E+000  0.437845029960568E+002  0.412803984190498E+003  0.298781920735605E+003  0.607688572347786E+002 -0.666742607849482E+003 -0.503344062709484E+003 -0.222888749123750E+003 -0.150198606328598E+003 -0.105701215952387E+003 -0.711384962289633E+002 -0.384819809696215E+002  0.111383829571024E+000  0.411809311097571E+002  0.699464951371544E+002  0.754956696813394E+002  0.634980024526599E+002  0.457185285018160E+002  0.272647457690912E+002  0.729905755857721E+001 -0.152280224598549E+002 -0.305275500904881E+002 -0.305154636420817E+002 -0.133262695200380E+002
  0.108400000000000E+001 -0.123058789622467E+002 -0.290134566755077E+002 -0.314631497510621E+002 -0.213730758903596E+002 -0.532076815727268E+001  0.760320473201451E+001  0.187926501227262E+002  0.294291996167280E+002  0.369345801315336E+002  0.342664628189698E+002  0.190304181962582E+002  0.453174360344856E-001 -0.126770552802747E+002 -0.172305578079152E+002 -0.161606691112037E+002 -0.922287147632870E+001 -0.112109192505710E+000  0.437855912840976E+002  0.412805626735814E+003  0.298781786144279E+003  0.607675169122125E+002 -0.666746454083556E+003 -0.503345761749223E+003 -0.222889399699185E+003 -0.150199004748671E+003 -0.105701463957599E+003 -0.711386433291354E+002 -0.384820505950191E+002  0.111384006046566E+000  0.411809891966670E+002  0.699465851308866E+002  0.754957594457033E+002  0.634980702908342E+002  0.457185667593446E+002  0.272647529015935E+002  0.729903274395093E+001 -0.152280774257258E+002 -0.305276168042185E+002 -0.305155199794936E+002 -0.133262923124240E+002
  0.108600000000000E+001 -0.123058630128183E+002 -0.290134169924199E+002 -0.314631018254399E+002 -0.213730344053202E+002 -0.532074588593958E+001  0.760320648380469E+001  0.187926318220369E+002  0.294291622020379E+002  0.369345281925818E+002  0.342664096187656E+002  0.190303835474998E+002  0.453173305346180E-001 -0.126770138865971E+002 -0.172304713068538E+002 -0.161605261024388E+002 -0.922264931473195E+001 -0.111768485966092E+000  0.437863636747594E+002  0.412806791972202E+003  0.298781690797890E+003  0.607665664045379E+002 -0.666749181983333E+003 -0.503346967342867E+003 -0.222889861884952E+003 -0.150199288264498E+003 -0.105701640770020E+003 -0.711387484305401E+002 -0.384821004612655E+002  0.111384132788936E+000  0.411810310679056E+002  0.699466503814241E+002  0.754958252018236E+002  0.634981209883486E+002  0.457185968380216E+002  0.272647612554349E+002  0.729901880218700E+001 -0.152281124415009E+002 -0.305276605751679E+002 -0.305155573968339E+002 -0.133263075313167E+002
  0.108800000000000E+001 -0.123058521442429E+002 -0.290133900545362E+002 -0.314630695663092E+002 -0.213730070096300E+002 -0.532073209465737E+001  0.760320574578590E+001  0.187926168687576E+002  0.294291337049629E+002  0.369344895277176E+002  0.342663704380531E+002  0.190303581739750E+002  0.453172535338752E-001 -0.126769837465453E+002 -0.172304084515438E+002 -0.161604223795603E+002 -0.922248844372696E+001 -0.111522135203934E+000  0.437869215546029E+002  0.412807633333843E+003  0.298781622042401E+003  0.607658802875037E+002 -0.666751151160427E+003 -0.503347837885536E+003 -0.222890195927215E+003 -0.150199493433672E+003 -0.105701768905159E+003 -0.711388247231036E+002 -0.384821367249818E+002  0.111384225153264E+000  0.411810616709116E+002  0.699466983013784E+002  0.754958739107452E+002  0.634981591724054E+002  0.457186204183267E+002  0.272647694378237E+002  0.729901119102547E+001 -0.152281349977539E+002 -0.305276897024952E+002 -0.305155826193134E+002 -0.133263178472258E+002
  0.109000000000000E+001 -0.123058446230112E+002 -0.290133714871797E+002 -0.314630475271803E+002 -0.213729886743602E+002 -0.532072353999398E+001  0.760320385212990E+001  0.187926047376351E+002  0.294291118199200E+002  0.369344604004838E+002  0.342663411921717E+002  0.190303393249448E+002  0.453171964889491E-001 -0.126769614598145E+002 -0.172303620489850E+002 -0.161603459201344E+002 -0.922237001091099E+001 -0.111340987964079E+000  0.437873314136329E+002  0.412808251327462E+003  0.298781571602756E+003  0.607653764547184E+002 -0.666752597138874E+003 -0.503348477244391E+003 -0.222890441429182E+003 -0.150199644367988E+003 -0.105701863271469E+003 -0.711388809804595E+002 -0.384821635026152E+002  0.111384293467202E+000  0.411810843581253E+002  0.699467339686917E+002  0.754959104317487E+002  0.634981882076521E+002  0.457186389410528E+002  0.272647768740767E+002  0.729900726617946E+001 -0.152281496820326E+002 -0.305277093635526E+002 -0.305155998792480E+002 -0.133263249474681E+002
  0.109200000000000E+001 -0.123058393369918E+002 -0.290133584918712E+002 -0.314630322452771E+002 -0.213729762419892E+002 -0.532071824900776E+001  0.760320151098219E+001  0.187925949060037E+002  0.294290948492918E+002  0.369344381830139E+002  0.342663190612716E+002  0.190303251201443E+002  0.453171535968827E-001 -0.126769447278851E+002 -0.172303272569842E+002 -0.161602886603523E+002 -0.922228141059891E+001 -0.111205603438070E+000  0.437876375061332E+002  0.412808712792960E+003  0.298781533983436E+003  0.607650003278656E+002 -0.666753676530486E+003 -0.503348954549150E+003 -0.222890624798639E+003 -0.150199757186450E+003 -0.105701933864970E+003 -0.711389231055792E+002 -0.384821835744781E+002  0.111384344737140E+000  0.411811014167235E+002  0.699467608769534E+002  0.754959381570030E+002  0.634982105157729E+002  0.457186535583819E+002  0.272647833822320E+002  0.729900547398188E+001 -0.152281593390763E+002 -0.305277228279592E+002 -0.305156118721881E+002 -0.133263299108355E+002
  0.109400000000000E+001 -0.123058355640415E+002 -0.290133492564645E+002 -0.314630214914817E+002 -0.213729677046227E+002 -0.532071500729570E+001  0.760319909023661E+001  0.187925869181320E+002  0.294290815526655E+002  0.369344210215800E+002  0.342663020855286E+002  0.190303142630536E+002  0.453171208760779E-001 -0.126769319795396E+002 -0.172303007761593E+002 -0.161602451213628E+002 -0.922221409893449E+001 -0.111102833018299E+000  0.437878697168338E+002  0.412809062839648E+003  0.298781505480095E+003  0.607647150853161E+002 -0.666754495020196E+003 -0.503349316482822E+003 -0.222890763895522E+003 -0.150199842812862E+003 -0.105701987475912E+003 -0.711389551192944E+002 -0.384821988401824E+002  0.111384383766866E+000  0.411811144219642E+002  0.699467814489099E+002  0.754959594673310E+002  0.634982278388513E+002  0.457186651648044E+002  0.272647889640004E+002  0.729900489754841E+001 -0.152281657521089E+002 -0.305277321843991E+002 -0.305156203349087E+002 -0.133263334351061E+002
  0.109600000000000E+001 -0.123058328295943E+002 -0.290133425932914E+002 -0.314630138133288E+002 -0.213729617700267E+002 -0.532071305990689E+001  0.760319677193729E+001  0.187925803984432E+002  0.294290710238880E+002  0.369344076000288E+002  0.342662888905796E+002  0.190303058503898E+002  0.453170955636636E-001 -0.126769221277267E+002 -0.172302803296641E+002 -0.161602115309773E+002 -0.922216220507856E+001 -0.111023657371579E+000  0.437880485194445E+002  0.412809332357607E+003  0.298781483558824E+003  0.607644955187881E+002 -0.666755124972594E+003 -0.503349595027582E+003 -0.222890870970614E+003 -0.150199908752797E+003 -0.105702028778694E+003 -0.711389797956706E+002 -0.384822106135464E+002  0.111384413888213E+000  0.411811244704943E+002  0.699467973810071E+002  0.754959760469490E+002  0.634982414349522E+002  0.457186744454929E+002  0.272647937001199E+002  0.729900499548394E+001 -0.152281700502548E+002 -0.305277387822574E+002 -0.305156263994083E+002 -0.133263359768765E+002
  0.109800000000000E+001 -0.123058308179130E+002 -0.290133377142959E+002 -0.314630082526520E+002 -0.213729575963739E+002 -0.532071193296849E+001  0.760319463762143E+001  0.187925750463458E+002  0.294290625990246E+002  0.369343969764896E+002  0.342662785031351E+002  0.190302992459605E+002  0.453170757200579E-001 -0.126769144111204E+002 -0.172302643261393E+002 -0.161601852575369E+002 -0.922212163975193E+001 -0.110961803010652E+000  0.437881881400555E+002  0.412809542803800E+003  0.298781466461234E+003  0.607643241213666E+002 -0.666755616649722E+003 -0.503349812406333E+003 -0.222890954544945E+003 -0.150199960233871E+003 -0.105702061034055E+003 -0.711389990732875E+002 -0.384822198145179E+002  0.111384437439500E+000  0.411811323343263E+002  0.699468098733926E+002  0.754959890978748E+002  0.634982522178353E+002  0.457186819220458E+002  0.272647976979700E+002  0.729900544881669E+001 -0.152281729558213E+002 -0.305277435034420E+002 -0.305156308123261E+002 -0.133263378385321E+002
  0.110000000000000E+001 -0.123058293162469E+002 -0.290133340899120E+002 -0.314630041693457E+002 -0.213729546285057E+002 -0.532071132634200E+001  0.760319271548418E+001  0.187925706248920E+002  0.294290557890823E+002  0.369343884709223E+002  0.342662702267438E+002  0.190302939966318E+002  0.453170599674657E-001 -0.126769082899307E+002 -0.172302516391213E+002 -0.161601644409384E+002 -0.922208951627266E+001 -0.110912846476200E+000  0.437882986011681E+002  0.412809709291700E+003  0.298781452949882E+003  0.607641885636022E+002 -0.666756005451350E+003 -0.503349984275570E+003 -0.222891020626645E+003 -0.150200000946134E+003 -0.105702086546556E+003 -0.711390143242345E+002 -0.384822270952588E+002  0.111384456081471E+000  0.411811385631708E+002  0.699468197842389E+002  0.754959994861985E+002  0.634982608558928E+002  0.457186879909336E+002  0.272648010665990E+002  0.729900607084112E+001 -0.152281749356338E+002 -0.305277469312182E+002 -0.305156340722121E+002 -0.133263392228319E+002
  0.110200000000000E+001 -0.123058281794270E+002 -0.290133313597672E+002 -0.314630011304005E+002 -0.213729524958805E+002 -0.532071104838731E+001  0.760319100631461E+001  0.187925669485638E+002  0.294290502314262E+002  0.369343815875481E+002  0.342662635576105E+002  0.190302897759201E+002  0.453170473153988E-001 -0.126769033766972E+002 -0.172302414610978E+002 -0.161601477493560E+002 -0.922206376994195E+001 -0.110873626870063E+000  0.437883870596983E+002  0.412809842612056E+003  0.298781442141959E+003  0.607640800434319E+002 -0.666756316650242E+003 -0.503350121815311E+003 -0.222891073508856E+003 -0.150200033528739E+003 -0.105702106966108E+003 -0.711390265319891E+002 -0.384822329238279E+002  0.111384471007852E+000  0.411811435530046E+002  0.699468277339775E+002  0.754960078422749E+002  0.634982678420043E+002  0.457186929540330E+002  0.272648039059173E+002  0.729900675373884E+001 -0.152281762944460E+002 -0.305277494559546E+002 -0.305156365160797E+002 -0.133263402674291E+002
  0.110400000000000E+001 -0.123058273071346E+002 -0.290133292755243E+002 -0.314629988392534E+002 -0.213729509482597E+002 -0.532071097594465E+001  0.760318949764852E+001  0.187925638723174E+002  0.294290456549283E+002  0.369343759611897E+002  0.342662581272079E+002  0.190302863458325E+002  0.453170370431957E-001 -0.126768993898671E+002 -0.172302332059077E+002 -0.161601342169871E+002 -0.922204290478622E+001 -0.110841855803067E+000  0.437884586940442E+002  0.412809950571795E+003  0.298781433399252E+003  0.607639921931301E+002 -0.666756568529315E+003 -0.503350233114690E+003 -0.222891116299515E+003 -0.150200059893676E+003 -0.105702123489013E+003 -0.711390364103288E+002 -0.384822376402861E+002  0.111384483087009E+000  0.411811475924024E+002  0.699468341761991E+002  0.754960146296802E+002  0.634982735428459E+002  0.457186970421097E+002  0.272648063029583E+002  0.729900743679998E+001 -0.152281772331410E+002 -0.305277513420191E+002 -0.305156383745686E+002 -0.133263410669527E+002
