# Chordwise load of component: right_wing
# spanwise_location: 1.000 ; chord_length: 2.454
# n_chord : 20 ; n_time : 60. Next lines: x_chord , z_chord
  0.110077606313723E+001  0.860966662397975E+000  0.621118807520187E+000  0.381075429026545E+000  0.140591726639722E+000 -0.100407456399322E+000 -0.341696491175799E+000 -0.582788433431770E+000 -0.822945786481835E+000 -0.105178872895909E+001 -0.105179030090016E+001 -0.822948771551878E+000 -0.582791087580141E+000 -0.341698796999226E+000 -0.100409407027842E+000  0.140590133933176E+000  0.381074193156195E+000  0.621117926145095E+000  0.860966133821049E+000  0.110077588694710E+001
 -0.141914751915092E-001 -0.417964076028189E-001 -0.690520053817295E-001 -0.944629252076402E-001 -0.115104054512392E+000 -0.127829298624303E+000 -0.129372667574023E+000 -0.119004514654792E+000 -0.960770475271774E-001 -0.405453579871147E-001  0.405433008145443E-001  0.960766283075047E-001  0.119004321856208E+000  0.129372617427517E+000  0.127829356424899E+000  0.115104171444874E+000  0.944630503894549E-001  0.690521079459171E-001  0.417964712589044E-001  0.141914964291703E-001
# t, dFz
  0.650000000000000E+001  0.146383985816510E-002 -0.969183445041321E-003 -0.101674706999828E-001 -0.187180815887495E-001 -0.256772976263351E-001 -0.291122082622552E-001 -0.257435226526728E-001 -0.166815872446136E-001 -0.264003313781384E-002  0.239526852371792E-001  0.115085701957625E+000  0.801702050333262E-001  0.699592557934223E-001  0.654936755711686E-001  0.584051512970582E-001  0.461458043428583E-001  0.321156214378608E-001  0.178003835415660E-001  0.365921130352589E-002 -0.536430718820011E-002
  0.700000000000000E+001  0.143164077027184E-002 -0.977798815761814E-003 -0.101593314042428E-001 -0.186961993033002E-001 -0.256431755090378E-001 -0.290669723753377E-001 -0.256890878058048E-001 -0.166180117081526E-001 -0.256126694305798E-002  0.240045252830054E-001  0.115366907251236E+000  0.802846992367962E-001  0.700412894517813E-001  0.655594045910300E-001  0.584571059244398E-001  0.461832881306974E-001  0.321383293297355E-001  0.178073334441060E-001  0.364787921499541E-002 -0.539974297727666E-002
  0.750000000000000E+001  0.140779436331719E-002 -0.981359802129039E-003 -0.101482853715735E-001 -0.186731083218339E-001 -0.256093453639694E-001 -0.290233795378768E-001 -0.256374184876746E-001 -0.165583531704909E-001 -0.248830590031467E-002  0.240521320103646E-001  0.115621100664591E+000  0.803893324475989E-001  0.701169530483073E-001  0.656205679172493E-001  0.585060585052986E-001  0.462194891556665E-001  0.321615710847590E-001  0.178168004210590E-001  0.364146208140952E-002 -0.542682218020372E-002
  0.800000000000000E+001  0.139508253499251E-002 -0.975700603751455E-003 -0.101289145620678E-001 -0.186424113702571E-001 -0.255686730445089E-001 -0.289737707228074E-001 -0.255805851082722E-001 -0.164945783001788E-001 -0.241285797032789E-002  0.241007221096846E-001  0.115868037782572E+000  0.804943018643100E-001  0.701950081551557E-001  0.656853131190731E-001  0.585595610592290E-001  0.462612131182813E-001  0.321912627031370E-001  0.178336153059530E-001  0.364347791180015E-002 -0.544342452153766E-002
  0.850000000000000E+001  0.139122685370250E-002 -0.963042619187368E-003 -0.101034167611988E-001 -0.186061225587838E-001 -0.255228301248456E-001 -0.289193415334019E-001 -0.255192237545773E-001 -0.164266141983685E-001 -0.233371434581068E-002  0.241512851227008E-001  0.116118052510320E+000  0.806022992691654E-001  0.702763290787390E-001  0.657535429794406E-001  0.586168085217792E-001  0.463070861653429E-001  0.322256287225206E-001  0.178557765485293E-001  0.365186874116178E-002 -0.545166707817165E-002
  0.900000000000000E+001  0.143332206110323E-002 -0.898201142318788E-003 -0.100188358498305E-001 -0.185059117245889E-001 -0.254102761596749E-001 -0.287971384069477E-001 -0.253908603865958E-001 -0.162940648792316E-001 -0.219294220471156E-002  0.242396270992521E-001  0.116475740528390E+000  0.807763945527267E-001  0.704203556581477E-001  0.658840794523489E-001  0.587353965830676E-001  0.464121633746078E-001  0.323158105625186E-001  0.179287163520284E-001  0.370438576070740E-002 -0.542152116400456E-002
  0.950000000000000E+001  0.144060127907529E-002 -0.879825454015103E-003 -0.999016664052681E-002 -0.184666628239926E-001 -0.253600718319828E-001 -0.287356869204382E-001 -0.253189917650381E-001 -0.162112257971084E-001 -0.209214635066327E-002  0.243048259141650E-001  0.116809267913238E+000  0.809135400216534E-001  0.705184060869829E-001  0.659624232563534E-001  0.587980941732120E-001  0.464602852339146E-001  0.323509166424015E-001  0.179520497331195E-001  0.371701289581129E-002 -0.541948153492013E-002
  0.100000000000000E+002  0.137290841795895E-002 -0.946786995457323E-003 -0.100588040626129E-001 -0.185333479846202E-001 -0.254208969868404E-001 -0.287872135738720E-001 -0.253586105649265E-001 -0.162353630733867E-001 -0.209274223596360E-002  0.243094965510123E-001  0.116956607655780E+000  0.809335982479679E-001  0.705043384528344E-001  0.659288282397102E-001  0.587503612390761E-001  0.464019134349455E-001  0.322859236552831E-001  0.178846914340348E-001  0.365116731150227E-002 -0.548572156749144E-002
  0.105000000000000E+002  0.133691642552510E-002 -0.968922581279684E-003 -0.100727630288449E-001 -0.185409053964602E-001 -0.254225033924364E-001 -0.287828943055843E-001 -0.253486101877327E-001 -0.162190124606583E-001 -0.206638541327794E-002  0.243274610545511E-001  0.117081980044016E+000  0.809762162713214E-001  0.705289640579684E-001  0.659439448042716E-001  0.587579200835543E-001  0.464022766517527E-001  0.322794602036409E-001  0.178711802042987E-001  0.362900956829148E-002 -0.552179461331522E-002
  0.110000000000000E+002  0.131550858164600E-002 -0.980315376648589E-003 -0.100777305081030E-001 -0.185407256191628E-001 -0.254176320649676E-001 -0.287735347036309E-001 -0.253351831145431E-001 -0.162012239929331E-001 -0.204161593439269E-002  0.243437923396751E-001  0.117184596397685E+000  0.810141354331223E-001  0.705534750465851E-001  0.659615250853738E-001  0.587698730622638E-001  0.464086505784557E-001  0.322803527134215E-001  0.178663065308195E-001  0.361722501847673E-002 -0.554377768331747E-002
  0.115000000000000E+002  0.129976006913728E-002 -0.988476615134560E-003 -0.100809138193758E-001 -0.185398430208831E-001 -0.254130091552228E-001 -0.287653321803800E-001 -0.253237590014715E-001 -0.161863662232228E-001 -0.202124167705424E-002  0.243571419224832E-001  0.117267796873179E+000  0.810452141810490E-001  0.705738369002989E-001  0.659763672162004E-001  0.587802175059308E-001  0.464145132229895E-001  0.322818130705176E-001  0.178631765388005E-001  0.360870366642632E-002 -0.556004743424890E-002
  0.120000000000000E+002  0.128767896786102E-002 -0.994454670037692E-003 -0.100828409943614E-001 -0.185384530828077E-001 -0.254085767538218E-001 -0.287580056964657E-001 -0.253138537310694E-001 -0.161737344908398E-001 -0.200421426250645E-002  0.243682319717002E-001  0.117336049890839E+000  0.810710200214489E-001  0.705909883649546E-001  0.659890784283937E-001  0.587892960160689E-001  0.464199480483430E-001  0.322836524341990E-001  0.178612601119253E-001  0.360239309613085E-002 -0.557258581033532E-002
  0.125000000000000E+002  0.127824881246952E-002 -0.998932649361715E-003 -0.100840011373021E-001 -0.185368887316285E-001 -0.254045166746382E-001 -0.287515799931753E-001 -0.253053337893710E-001 -0.161630128485161E-001 -0.198993385170381E-002  0.243774912653876E-001  0.117392510436178E+000  0.810925556298537E-001  0.706054455174908E-001  0.659999141847086E-001  0.587971617991697E-001  0.464248238029042E-001  0.322855713346250E-001  0.178600897229138E-001  0.359762234009158E-002 -0.558240314316011E-002
  0.130000000000000E+002  0.127078497193912E-002 -0.100235156662836E-002 -0.100846895956486E-001 -0.185353274369873E-001 -0.254008939346270E-001 -0.287460061195639E-001 -0.252980390570638E-001 -0.161539156454467E-001 -0.197791826677654E-002  0.243852556373837E-001  0.117439536749050E+000  0.811106074423956E-001  0.706176484054876E-001  0.660091305500245E-001  0.588039257223375E-001  0.464291147122864E-001  0.322874157348056E-001  0.178593809221776E-001  0.359395023521433E-002 -0.559019226677598E-002
  0.135000000000000E+002  0.126480919743091E-002 -0.100500397258105E-002 -0.100850850667755E-001 -0.185338564860690E-001 -0.253977104626486E-001 -0.287412017311125E-001 -0.252918074523259E-001 -0.161461924071837E-001 -0.196777733792594E-002  0.243917917545831E-001  0.117478925491410E+000  0.811257964722058E-001  0.706279647816580E-001  0.660169620138383E-001  0.588097156939738E-001  0.464328457920480E-001  0.322891116782409E-001  0.178589571901892E-001  0.359107676115306E-002 -0.559644507112493E-002
  0.140000000000000E+002  0.125997888924887E-002 -0.100708907439654E-002 -0.100852967176246E-001 -0.185325130198315E-001 -0.253949372616062E-001 -0.287370739112423E-001 -0.252864871950114E-001 -0.161396272454990E-001 -0.195919313165162E-002  0.243973136136276E-001  0.117512073446157E+000  0.811386206781536E-001  0.706367029225862E-001  0.660236179634964E-001  0.588146612092375E-001  0.464360677871326E-001  0.322906327993214E-001  0.178587111976015E-001  0.358879705229627E-002 -0.560151387832439E-002
  0.145000000000000E+002  0.125604265338613E-002 -0.100874669055818E-002 -0.100853929748395E-001 -0.185313083542718E-001 -0.253925336861350E-001 -0.287335325567518E-001 -0.252819435459744E-001 -0.161340375186536E-001 -0.195190628686344E-002  0.244019938269780E-001  0.117540082925425E+000  0.811494821752358E-001  0.706441194843293E-001  0.660292797751075E-001  0.588188823312045E-001  0.464388394648687E-001  0.322919770982070E-001  0.178585766777708E-001  0.358696757818226E-002 -0.560565658776661E-002
  0.150000000000000E+002  0.125281285865584E-002 -0.101007676109167E-002 -0.100854168300076E-001 -0.185302398594082E-001 -0.253904558640902E-001 -0.287304949253517E-001 -0.252780592197829E-001 -0.161292692848400E-001 -0.194570393626695E-002  0.244059728062726E-001  0.117563835495525E+000  0.811587083550086E-001  0.706504281492182E-001  0.660341026271913E-001  0.588224862915596E-001  0.464412195768400E-001  0.322931549134235E-001  0.178585125297906E-001  0.358548559468452E-002 -0.560906567871213E-002
  0.155000000000000E+002  0.125014953962321E-002 -0.101114939852664E-002 -0.100853923505717E-001 -0.185292946628480E-001 -0.253886577331779E-001 -0.287278839582520E-001 -0.252747300141616E-001 -0.161251899042812E-001 -0.194040745655048E-002  0.244093673103254E-001  0.117584049524141E+000  0.811665710311875E-001  0.706558102053212E-001  0.660382214881935E-001  0.588255698926966E-001  0.464432659985627E-001  0.322941849785885E-001  0.178584957444071E-001  0.358427819418381E-002 -0.561188547896585E-002
  0.160000000000000E+002  0.124794795563154E-002 -0.101201327135043E-002 -0.100853306697735E-001 -0.185284536777267E-001 -0.253870930996030E-001 -0.287256283076119E-001 -0.252718627829220E-001 -0.161216836234505E-001 -0.193586437421392E-002  0.244122763265800E-001  0.117601320961714E+000  0.811732991781022E-001  0.706604209611426E-001  0.660417541522395E-001  0.588282198891550E-001  0.464450336940223E-001  0.322950901909008E-001  0.178585150042330E-001  0.358329339456295E-002 -0.561422521098157E-002
  0.165000000000000E+002  0.124613818772179E-002 -0.101269120354804E-002 -0.100852221118859E-001 -0.185276810882214E-001 -0.253857031038147E-001 -0.287236481482581E-001 -0.252693600672677E-001 -0.161186352001537E-001 -0.193193023918034E-002  0.244147923406033E-001  0.117616175381125E+000  0.811791027040398E-001  0.706644085401630E-001  0.660448176633711E-001  0.588305274270387E-001  0.464465869231529E-001  0.322959074007726E-001  0.178585775945093E-001  0.358250337953936E-002 -0.561616067321697E-002
  0.170000000000000E+002  0.124467076013277E-002 -0.101319413701905E-002 -0.100850502529010E-001 -0.185269380318475E-001 -0.253844288409839E-001 -0.287218662095029E-001 -0.252671290908867E-001 -0.161159362791086E-001 -0.192847112008654E-002  0.244170010929872E-001  0.117629085268161E+000  0.811841723774809E-001  0.706679088130365E-001  0.660475203719854E-001  0.588325779656729E-001  0.464479876146137E-001  0.322966747629783E-001  0.178586963924508E-001  0.358189163847541E-002 -0.561774739471896E-002
  0.175000000000000E+002  0.124345586379985E-002 -0.101359051231590E-002 -0.100848709999538E-001 -0.185262684474972E-001 -0.253833009851572E-001 -0.287202984469344E-001 -0.252651706076657E-001 -0.161135697429660E-001 -0.192544191222709E-002  0.244189372843800E-001  0.117640331197119E+000  0.811885867482494E-001  0.706709540960976E-001  0.660498696326832E-001  0.588343594341275E-001  0.464492059560406E-001  0.322973470258493E-001  0.178588125784403E-001  0.358138579937711E-002 -0.561907908715230E-002
  0.180000000000000E+002  0.124247504099985E-002 -0.101386348403733E-002 -0.100846420873661E-001 -0.185256111402508E-001 -0.253822434637827E-001 -0.287188568806777E-001 -0.252633882857479E-001 -0.161114323884682E-001 -0.192272744972641E-002  0.244206715019013E-001  0.117650267322473E+000  0.811925112907317E-001  0.706736776575216E-001  0.660519839356828E-001  0.588359771731781E-001  0.464503319524027E-001  0.322979967877217E-001  0.178589778481222E-001  0.358101064127223E-002 -0.562016664060265E-002
  0.185000000000000E+002  0.124161072304968E-002 -0.101412973606473E-002 -0.100844841861783E-001 -0.185250867561225E-001 -0.253813722109684E-001 -0.287176487253836E-001 -0.252618773032526E-001 -0.161096029312926E-001 -0.192038180563010E-002  0.244221733128803E-001  0.117658955670267E+000  0.811959169874093E-001  0.706760205572658E-001  0.660537859680556E-001  0.588373405885461E-001  0.464512651562441E-001  0.322985177820116E-001  0.178590846461894E-001  0.358066102037127E-002 -0.562111722696263E-002
  0.190000000000000E+002  0.124067223887457E-002 -0.101458812958685E-002 -0.100846130315671E-001 -0.185249233179844E-001 -0.253809213916398E-001 -0.287169086894418E-001 -0.252608668575535E-001 -0.161082988692641E-001 -0.191860671330036E-002  0.244233248655473E-001  0.117666058188912E+000  0.811985717356447E-001  0.706777529717177E-001  0.660550417501540E-001  0.588382145077937E-001  0.464517733241295E-001  0.322986849961088E-001  0.178589203460556E-001  0.358014031866746E-002 -0.562212078152859E-002
  0.195000000000000E+002  0.123978783814346E-002 -0.101505329255595E-002 -0.100847974436647E-001 -0.185248630018401E-001 -0.253806222036266E-001 -0.287163697372170E-001 -0.252601034220846E-001 -0.161072908306006E-001 -0.191720714845768E-002  0.244242360431610E-001  0.117671806775924E+000  0.812006913359208E-001  0.706791155727901E-001  0.660560118349396E-001  0.588388699679132E-001  0.464521267989042E-001  0.322987556796863E-001  0.178587136340667E-001  0.357962977777902E-002 -0.562305422090430E-002
  0.200000000000000E+002  0.123906926297263E-002 -0.101540170341236E-002 -0.100848970200676E-001 -0.185247511063316E-001 -0.253803094081319E-001 -0.287158598401996E-001 -0.252594129826660E-001 -0.161064066007813E-001 -0.191601146602056E-002  0.244250098498378E-001  0.117676579029813E+000  0.812024848848366E-001  0.706802960171002E-001  0.660568763544538E-001  0.588394792872121E-001  0.464524871577432E-001  0.322988781897356E-001  0.178585968186242E-001  0.357924398920069E-002 -0.562381434948768E-002
  0.205000000000000E+002  0.123848575568576E-002 -0.101567394107596E-002 -0.100849587350246E-001 -0.185246347494348E-001 -0.253800251543491E-001 -0.287154121844609E-001 -0.252588170099130E-001 -0.161056524641291E-001 -0.191500258982698E-002  0.244256610482353E-001  0.117680558281905E+000  0.812039927363606E-001  0.706812982259928E-001  0.660576187573375E-001  0.588400111056660E-001  0.464528121511967E-001  0.322990041799832E-001  0.178585210996848E-001  0.357894048576820E-002 -0.562443311607955E-002
  0.210000000000000E+002  0.123800549891619E-002 -0.101589385756175E-002 -0.100850019863675E-001 -0.185245287450184E-001 -0.253797788229539E-001 -0.287150297367631E-001 -0.252583115295054E-001 -0.161050161900211E-001 -0.191415542908009E-002  0.244262071473739E-001  0.117683882723441E+000  0.812052572287123E-001  0.706821424584332E-001  0.660582473522715E-001  0.588404646135792E-001  0.464530931576415E-001  0.322991187034066E-001  0.178584664300954E-001  0.357869453259616E-002 -0.562494290661293E-002
  0.215000000000000E+002  0.123760833427172E-002 -0.101607301510387E-002 -0.100850328661800E-001 -0.185244344450815E-001 -0.253795670484340E-001 -0.287147042818149E-001 -0.252578836112788E-001 -0.161044795856744E-001 -0.191344343703516E-002  0.244266656540627E-001  0.117686666134137E+000  0.812063188761324E-001  0.706828535626253E-001  0.660587787549270E-001  0.588408499488371E-001  0.464533342775999E-001  0.322992203693570E-001  0.178584261314549E-001  0.357849362855477E-002 -0.562536476987991E-002
  0.220000000000000E+002  0.123727910104839E-002 -0.101621959324823E-002 -0.100850549693923E-001 -0.185243514865262E-001 -0.253793856147807E-001 -0.287144276890515E-001 -0.252575214317708E-001 -0.161040267651809E-001 -0.191284425574878E-002  0.244270512068177E-001  0.117689001195158E+000  0.812072114975649E-001  0.706834529565299E-001  0.660592279451678E-001  0.588411769514301E-001  0.464535404769280E-001  0.322993096042727E-001  0.178583961839059E-001  0.357832883406300E-002 -0.562571467630957E-002
  0.225000000000000E+002  0.123700559807311E-002 -0.101633997296116E-002 -0.100850708143995E-001 -0.185242790888946E-001 -0.253792305565346E-001 -0.287141928264192E-001 -0.252572148896169E-001 -0.161036443953611E-001 -0.191233939964110E-002  0.244273758548923E-001  0.117690963572949E+000  0.812079629785664E-001  0.706839585635440E-001  0.660596076722612E-001  0.588414542318061E-001  0.464537163771108E-001  0.322993872945148E-001  0.178583737489477E-001  0.357819314776953E-002 -0.562600552456954E-002
  0.230000000000000E+002  0.123677791767566E-002 -0.101643919431855E-002 -0.100850822030023E-001 -0.185242162991630E-001 -0.253790982919149E-001 -0.287139935184542E-001 -0.252569554127086E-001 -0.161033213209502E-001 -0.191191355569665E-002  0.244276495563304E-001  0.117692615295704E+000  0.812085963748656E-001  0.706843853586423E-001  0.660599287387190E-001  0.588416892196063E-001  0.464538661565507E-001  0.322994545030193E-001  0.178583567821340E-001  0.357808101796570E-002 -0.562624780076956E-002
  0.235000000000000E+002  0.123658799883184E-002 -0.101652124267781E-002 -0.100850903988360E-001 -0.185241620864814E-001 -0.253789856165316E-001 -0.287138244345620E-001 -0.252567357235695E-001 -0.161030481695255E-001 -0.191155399486690E-002  0.244278805620232E-001  0.117694007437906E+000  0.812091308108393E-001  0.706847458725122E-001  0.660602002739636E-001  0.588418883070338E-001  0.464539935257352E-001  0.322995123741976E-001  0.178583438228183E-001  0.357798804229989E-002 -0.562645003912341E-002
  0.240000000000000E+002  0.123642928165478E-002 -0.101658929656343E-002 -0.100850963049815E-001 -0.185241154332133E-001 -0.253788897140505E-001 -0.287136810049687E-001 -0.252565496603035E-001 -0.161028170779221E-001 -0.191125011599143E-002  0.244280757328012E-001  0.117695182227292E+000  0.812095821797210E-001  0.706850506048191E-001  0.660604300041224E-001  0.588420569678533E-001  0.464541017409418E-001  0.322995620361113E-001  0.178583338302493E-001  0.357791072307444E-002 -0.562661917489762E-002
  0.245000000000000E+002  0.123629643157329E-002 -0.101664586751893E-002 -0.100851005312076E-001 -0.185240753562677E-001 -0.253788081035391E-001 -0.287135593013093E-001 -0.252563919872128E-001 -0.161026214192649E-001 -0.191099304860005E-002  0.244282407999234E-001  0.117696174730028E+000  0.812099637696615E-001  0.706853083916520E-001  0.660606244730156E-001  0.588421998940985E-001  0.464541936599845E-001  0.322996045686526E-001  0.178583260750041E-001  0.357784626832091E-002 -0.562676086513609E-002
  0.250000000000000E+002  0.123618509147715E-002 -0.101669296064246E-002 -0.100851034982283E-001 -0.185240409383036E-001 -0.253787386191655E-001 -0.287134559531975E-001 -0.252562582513277E-001 -0.161024555964391E-001 -0.191077534677573E-002  0.244283805616834E-001  0.117697014173698E+000  0.812102866962848E-001  0.706855266578734E-001  0.660607892175946E-001  0.588423210730993E-001  0.464542717526213E-001  0.322996409650418E-001  0.178583200446912E-001  0.357779243814176E-002 -0.562687972650741E-002
  0.255000000000000E+002  0.123609168640920E-002 -0.101673219683573E-002 -0.100851054937567E-001 -0.185240113527113E-001 -0.253786793991233E-001 -0.287133681017641E-001 -0.252561446975557E-001 -0.161023148983394E-001 -0.191059076234629E-002  0.244284990483531E-001  0.117697724988076E+000  0.812105602781610E-001  0.706857116516368E-001  0.660609289117213E-001  0.588424239066365E-001  0.464543381493448E-001  0.322996721174856E-001  0.178583153634616E-001  0.357774742918505E-002 -0.562697955160107E-002
  0.260000000000000E+002  0.123601327654692E-002 -0.101676488609199E-002 -0.100851067180875E-001 -0.185239858737405E-001 -0.253786288441555E-001 -0.287132933057976E-001 -0.252560481324926E-001 -0.161021953425630E-001 -0.191043404000626E-002  0.244285996397245E-001  0.117698327646227E+000  0.812107923505258E-001  0.706858686439585E-001  0.660610475169197E-001  0.588425112843550E-001  0.464543946728613E-001  0.322996988208268E-001  0.178583117710147E-001  0.357770977025439E-002 -0.562706346574911E-002
