  0.102600000000000E+001  0.294967078097494E+005  0.251245027208511E+005  0.195411850441987E+005  0.144954439367105E+005  0.109042065985184E+005  0.880161459456867E+004  0.725334631063636E+004  0.567291925000906E+004  0.389749352969125E+004  0.239028067557659E+004  0.188037101110635E+004  0.272343585722624E+004  0.471275943084573E+004  0.754568804939412E+004  0.114548021377788E+005  0.173068319398822E+005  0.255791057308193E+005  0.420975736776267E+005  0.732535164495148E+005  0.529838381556361E+005 -0.560763738429128E+005 -0.147230303455966E+006 -0.117589652872099E+006 -0.648593183426961E+005 -0.400431462801044E+005 -0.282934975231741E+005 -0.210716021974344E+005 -0.165673997940599E+005 -0.132508023387872E+005 -0.972406917488119E+004 -0.535643548758933E+004 -0.551194142856216E+003  0.381362148165424E+004  0.730532750186583E+004  0.102841484524671E+005  0.135252990045826E+005  0.180071778411620E+005  0.235174391747703E+005  0.293104276214524E+005  0.339686517359241E+005
  0.102800000000000E+001  0.294894626215702E+005  0.251175528265837E+005  0.195346488958435E+005  0.144894842762698E+005  0.108989835965091E+005  0.879717864613441E+004  0.724974416094676E+004  0.567024630272101E+004  0.389588672391728E+004  0.238985398603317E+004  0.188116987491719E+004  0.272548835445871E+004  0.471620847473360E+004  0.755092174731829E+004  0.114625076203824E+005  0.173179816150949E+005  0.255955854107697E+005  0.421210084740094E+005  0.732643984996405E+005  0.529418461248997E+005 -0.561744366797388E+005 -0.147333088669377E+006 -0.117648835022062E+006 -0.648897368190288E+005 -0.400618319015264E+005 -0.283065907753505E+005 -0.210814623547925E+005 -0.165752933134205E+005 -0.132573632125389E+005 -0.972956723026346E+004 -0.536100604289171E+004 -0.554992851474808E+003  0.381038881276442E+004  0.730247053279051E+004  0.102815550979957E+005  0.135229404594890E+005  0.180050676728552E+005  0.235155438723498E+005  0.293087445790314E+005  0.339671948096791E+005
  0.103000000000000E+001  0.294839155395917E+005  0.251122276100438E+005  0.195296337246588E+005  0.144849050186458E+005  0.108949661622144E+005  0.879376484789687E+004  0.724697284272075E+004  0.566819394724693E+004  0.389466228178095E+004  0.238954910678267E+004  0.188182329471340E+004  0.272712526754972E+004  0.471894353245228E+004  0.755506151808803E+004  0.114685935878811E+005  0.173267797746652E+005  0.256085796372804E+005  0.421394750362762E+005  0.732729663151705E+005  0.529087552623939E+005 -0.562516785516918E+005 -0.147414006762598E+006 -0.117695393793978E+006 -0.649136495158738E+005 -0.400765085479839E+005 -0.283168639700015E+005 -0.210891893087676E+005 -0.165814706409494E+005 -0.132624903613721E+005 -0.973385846474546E+004 -0.536457072417520E+004 -0.557955871583584E+003  0.380786443642345E+004  0.730023460389159E+004  0.102795182429289E+005  0.135210774579807E+005  0.180033857411040E+005  0.235140149299300E+005  0.293073668900316E+005  0.339659833776730E+005
  0.103200000000000E+001  0.294795982514480E+005  0.251080800724926E+005  0.195257228149355E+005  0.144813295866479E+005  0.108918264747863E+005  0.879109568562825E+004  0.724480658765036E+004  0.566659257281573E+004  0.389371351715017E+004  0.238932741677751E+004  0.188236164955366E+004  0.272844592399101E+004  0.472113947538548E+004  0.755837808889650E+004  0.114734632115126E+005  0.173338139407249E+005  0.256189617771608E+005  0.421542212825403E+005  0.732798034565292E+005  0.528823327985817E+005 -0.563133304857497E+005 -0.147478560591213E+006 -0.117732512045560E+006 -0.649326996366261E+005 -0.400881906314683E+005 -0.283250322991829E+005 -0.210953254739596E+005 -0.165863694662871E+005 -0.132665505692954E+005 -0.973725233198990E+004 -0.536738752765277E+004 -0.560296920040552E+003  0.380586839762531E+004  0.729846352373333E+004  0.102779000458867E+005  0.135195902594599E+005  0.180020328788585E+005  0.235127728054232E+005  0.293062343121929E+005  0.339649751642998E+005
  0.103400000000000E+001  0.294761890625214E+005  0.251048029019161E+005  0.195226292506530E+005  0.144784982987862E+005  0.108893382014005E+005  0.878897943308359E+004  0.724308943192428E+004  0.566532518413177E+004  0.389296725668069E+004  0.238916331625888E+004  0.188280775549206E+004  0.272952170501422E+004  0.472292103848507E+004  0.756106396849472E+004  0.114774026792065E+005  0.173395007223495E+005  0.256273505938984E+005  0.421661306528587E+005  0.732853222053424E+005  0.528609960425048E+005 -0.563630981292104E+005 -0.147530646592013E+006 -0.117762442445524E+006 -0.649480498177944E+005 -0.400975957272357E+005 -0.283316015266832E+005 -0.211002542997403E+005 -0.165902990697446E+005 -0.132698028957798E+005 -0.973996736775393E+004 -0.536963876806752E+004 -0.562167300341989E+003  0.380427289650137E+004  0.729704588755938E+004  0.102766015898342E+005  0.135183921042648E+005  0.180009360336530E+005  0.235117573922332E+005  0.293052994917990E+005  0.339641348749613E+005
  0.103600000000000E+001  0.294734630104919E+005  0.251021810175982E+005  0.195201519360075E+005  0.144762288783762E+005  0.108873422995862E+005  0.878728129834135E+004  0.724171176254817E+004  0.566430971706105E+004  0.389237252873563E+004  0.238903970918256E+004  0.188317912380818E+004  0.273040496514348E+004  0.472437895438949E+004  0.756325869244457E+004  0.114806190092254E+005  0.173441411079491E+005  0.256341926892957E+005  0.421758402692665E+005  0.732898194513091E+005  0.528436027623248E+005 -0.564036544936409E+005 -0.147573074127521E+006 -0.117786808393415E+006 -0.649605376347993E+005 -0.401052406322039E+005 -0.283369357659780E+005 -0.211042517204190E+005 -0.165934818901204E+005 -0.132724335518336E+005 -0.974216060743171E+004 -0.537145551006638E+004 -0.563675952283950E+003  0.380298566361030E+004  0.729590095197114E+004  0.102755507882556E+005  0.135174192149422E+005  0.180000407093316E+005  0.235109228584099E+005  0.293045251428194E+005  0.339634334440588E+005
  0.103800000000000E+001  0.294712599085190E+005  0.251000611457240E+005  0.195181473597054E+005  0.144743910591344E+005  0.108857249947877E+005  0.878590482183942E+004  0.724059518484375E+004  0.566348762531241E+004  0.389189327127936E+004  0.238894511860549E+004  0.188348948893442E+004  0.273113491475245E+004  0.472558056523023E+004  0.756506541398073E+004  0.114832648916997E+005  0.173479567826394E+005  0.256398166349209E+005  0.421838184698030E+005  0.732935131931374E+005  0.528293131009566E+005 -0.564369641275740E+005 -0.147607906987576E+006 -0.117806801817236E+006 -0.649707777979491E+005 -0.401115044873370E+005 -0.283413020146826E+005 -0.211075199588260E+005 -0.165960808327191E+005 -0.132745788109929E+005 -0.974394691817356E+004 -0.537293364430608E+004 -0.564902680643305E+003  0.380193894376359E+004  0.729496921951447E+004  0.102746942564096E+005  0.135166239836274E+005  0.179993056813786E+005  0.235102338567073E+005  0.293038817201358E+005  0.339628470155712E+005
  0.104000000000000E+001  0.294694635598777E+005  0.250983320150604E+005  0.195165111901007E+005  0.144728900063458E+005  0.108844033815131E+005  0.878477969852217E+004  0.723968260518257E+004  0.566281639377489E+004  0.389150354608033E+004  0.238887179797459E+004  0.188374982998755E+004  0.273174152359384E+004  0.472657686382504E+004  0.756656191597560E+004  0.114854551816588E+005  0.173511142459796E+005  0.256444689197332E+005  0.421904162809885E+005  0.732965666878640E+005  0.528174976157790E+005 -0.564644988103949E+005 -0.147636690534422E+006 -0.117823314702419E+006 -0.649792301032048E+005 -0.401166707475449E+005 -0.283448997646443E+005 -0.211102100013524E+005 -0.165982174249527E+005 -0.132763402417635E+005 -0.974541185658877E+004 -0.537414459217080E+004 -0.565906985024782E+003  0.380108211536501E+004  0.729420609847686E+004  0.102739917989754E+005  0.135159703001042E+005  0.179986992977838E+005  0.235096627735796E+005  0.293033455991544E+005  0.339623559621694E+005
  0.104200000000000E+001  0.294679880583673E+005  0.250969112942733E+005  0.195151661201447E+005  0.144716553516174E+005  0.108833158859890E+005  0.878385370082457E+004  0.723893164473278E+004  0.566226455922894E+004  0.389118434929386E+004  0.238881446647994E+004  0.188396904523904E+004  0.273224812124166E+004  0.472740719536859E+004  0.756780797401971E+004  0.114872779367352E+005  0.173537409621704E+005  0.256483380290875E+005  0.421959018945815E+005  0.732991045856432E+005  0.528076755184883E+005 -0.564873823195067E+005 -0.147660604122851E+006 -0.117837027339541E+006 -0.649862450228896E+005 -0.401209553424951E+005 -0.283478808705449E+005 -0.211124366797385E+005 -0.165999840000082E+005 -0.132777949304783E+005 -0.974662030113543E+004 -0.537514250029269E+004 -0.566734006606262E+003  0.380037670389625E+004  0.729357760125412E+004  0.102734126486014E+005  0.135154303352179E+005  0.179981968916900E+005  0.235091877532409E+005  0.293028977015081E+005  0.339619440582254E+005
  0.104400000000000E+001  0.294667686608617E+005  0.250957368834978E+005  0.195140537554223E+005  0.144706338656665E+005  0.108824158848464E+005  0.878308726771753E+004  0.723831022138881E+004  0.566180836467777E+004  0.389092146241684E+004  0.238876944935135E+004  0.188415439430573E+004  0.273267313532849E+004  0.472810241197516E+004  0.756885030599218E+004  0.114888018456795E+005  0.173559362379469E+005  0.256515706704533E+005  0.422004839030097E+005  0.733012237834718E+005  0.527994729583459E+005 -0.565064881729752E+005 -0.147680563999765E+006 -0.117848467900017E+006 -0.649920944869278E+005 -0.401245256927961E+005 -0.283503629687485E+005 -0.211142888588032E+005 -0.166014519282612E+005 -0.132790023893757E+005 -0.974762228801769E+004 -0.537596910915019E+004 -0.567418559493967E+003  0.379979299270503E+004  0.729305741079305E+004  0.102729328892437E+005  0.135149823224049E+005  0.179977789759469E+005  0.235087912927121E+005  0.293025224852350E+005  0.339615978319518E+005
  0.104600000000000E+001  0.294657556583530E+005  0.250947610638523E+005  0.195131291599573E+005  0.144697845271503E+005  0.108816674064858E+005  0.878244985652290E+004  0.723779356828485E+004  0.566142949894985E+004  0.389070399752615E+004  0.238873409233115E+004  0.188431179167446E+004  0.273303126153924E+004  0.472868700150889E+004  0.756972591663447E+004  0.114900812521523E+005  0.173577785832269E+005  0.256542827564023E+005  0.422043270289181E+005  0.733030007626103E+005  0.527925947327342E+005 -0.565225058934740E+005 -0.147697293063643E+006 -0.117858052828425E+006 -0.649969927570780E+005 -0.401275136096299E+005 -0.283524385830155E+005 -0.211158363521737E+005 -0.166026772070521E+005 -0.132800092495556E+005 -0.974845697799870E+004 -0.537665706558869E+004 -0.567987877872056E+003  0.379930770848104E+004  0.729262487193877E+004  0.102725336859162E+005  0.135146090258398E+005  0.179974299858116E+005  0.235084592503863E+005  0.293022072160629E+005  0.339613060784185E+005
  0.104800000000000E+001  0.294649102377205E+005  0.250939465462656E+005  0.195123571709951E+005  0.144690751891939E+005  0.108810422241917E+005  0.878191747560010E+004  0.723736221766501E+004  0.566111356906022E+004  0.389052341586224E+004  0.238870637010789E+004  0.188444601220727E+004  0.273333426494656E+004  0.472918054109033E+004  0.757046437814062E+004  0.114911595778478E+005  0.173593307244309E+005  0.256565668828009E+005  0.422075628325243E+005  0.733044965783536E+005  0.527868050129210E+005 -0.565359861474602E+005 -0.147711368385862E+006 -0.117866114362436E+006 -0.650011106534807E+005 -0.401300240904846E+005 -0.283541813368261E+005 -0.211171346434793E+005 -0.166037042790590E+005 -0.132808524686853E+005 -0.974915536974808E+004 -0.537723219099470E+004 -0.568463499860049E+003  0.379890243108497E+004  0.729226360844161E+004  0.102722000626205E+005  0.135142966787379E+005  0.179971374015854E+005  0.235081801467733E+005  0.293019414444119E+005  0.339610594994853E+005
  0.105000000000000E+001  0.294642016749379E+005  0.250932637912883E+005  0.195117098987426E+005  0.144684803178444E+005  0.108805178850206E+005  0.878147101321780E+004  0.723700063824082E+004  0.566084907200999E+004  0.389037287393772E+004  0.238868463695255E+004  0.188456085155775E+004  0.273359154957131E+004  0.472959871458476E+004  0.757108941574495E+004  0.114920716929592E+005  0.173606430675262E+005  0.256584974857266E+005  0.422102970871214E+005  0.733057602948989E+005  0.527819140743774E+005 -0.565473718182492E+005 -0.147723253921658E+006 -0.117872919477278E+006 -0.650045853517101E+005 -0.401321413801743E+005 -0.283556502375934E+005 -0.211182281451341E+005 -0.166045686701410E+005 -0.132815615486851E+005 -0.974974217734405E+004 -0.537771505260960E+004 -0.568862574737885E+003  0.379856248792605E+004  0.729196055932977E+004  0.102719200485762E+005  0.135140342384581E+005  0.179968911282499E+005  0.235079446638761E+005  0.293017166231806E+005  0.339608504315162E+005
  0.105200000000000E+001  0.294636054167888E+005  0.250926891774952E+005  0.195111650176764E+005  0.144679794472038E+005  0.108800763654355E+005  0.878109510121381E+004  0.723669631352085E+004  0.566062670646461E+004  0.389024679690349E+004  0.238866748336300E+004  0.188465927018621E+004  0.273381058962716E+004  0.472995405845028E+004  0.757162005263596E+004  0.114928456125558E+005  0.173617561622731E+005  0.256601344966294E+005  0.422126149933597E+005  0.733068314129709E+005  0.527777689394790E+005 -0.565570199141484E+005 -0.147733323565263E+006 -0.117878683235049E+006 -0.650075272880552E+005 -0.401339332457168E+005 -0.283568927009959E+005 -0.211191525010411E+005 -0.166052988548733E+005 -0.132821601051857E+005 -0.975023716001852E+004 -0.537812207786441E+004 -0.569198791862543E+003  0.379827616630737E+004  0.729170529041378E+004  0.102716840658965E+005  0.135138128487835E+005  0.179966830420719E+005  0.235077452718692E+005  0.293015258134432E+005  0.339606726253296E+005
  0.105400000000000E+001  0.294631017481296E+005  0.250922037287543E+005  0.195107045787488E+005  0.144675561060788E+005  0.108797031395920E+005  0.878077733146228E+004  0.723643911226722E+004  0.566043891155835E+004  0.389014060697355E+004  0.238865367052927E+004  0.188474353757926E+004  0.273399728400686E+004  0.473025654691873E+004  0.757207148796330E+004  0.114935037794228E+005  0.173627025489667E+005  0.256615260640725E+005  0.422145850456312E+005  0.733077416698850E+005  0.527742464726381E+005 -0.565652177299153E+005 -0.147741878143570E+006 -0.117883578616244E+006 -0.650100252442815E+005 -0.401354541253462E+005 -0.283579467799908E+005 -0.211199362847595E+005 -0.166059176327818E+005 -0.132826670254193E+005 -0.975065610345811E+004 -0.537846637764772E+004 -0.569483068630018E+003  0.379803412800387E+004  0.729148948033885E+004  0.102714844696498E+005  0.135136254316066E+005  0.179965066393021E+005  0.235075759305065E+005  0.293013634375847E+005  0.339605210490422E+005
