# Chordwise load of component: right_wing
# spanwise_location: 3.000 ; chord_length: 1.514
# n_chord : 20 ; n_time : 60. Next lines: x_chord , z_chord
  0.194354205692912E+001  0.179313805915763E+001  0.164270813504688E+001  0.149215298948141E+001  0.134132397942318E+001  0.119014636069891E+001  0.103866072234585E+001  0.887051244259697E+000  0.735598938332405E+000  0.588624786792652E+000  0.587185936081897E+000  0.732214426160011E+000  0.882890152585483E+000  0.103414666869496E+001  0.118568300935415E+001  0.133729421067545E+001  0.148883343234651E+001  0.164027374001411E+001  0.179166306754933E+001  0.194303660080773E+001
  0.473297205353882E-001  0.274418633852611E-001  0.776911570943493E-002 -0.108794168171674E-001 -0.270337416078049E-001 -0.391706150192473E-001 -0.457110634815172E-001 -0.463318019106202E-001 -0.407065781311870E-001 -0.180702860250646E-001  0.235329028133345E-001  0.574010871795588E-001  0.745778157344993E-001  0.855305315023910E-001  0.905682417285226E-001  0.900024767568885E-001  0.854064715821314E-001  0.783046462482063E-001  0.701729040934892E-001  0.618252186072010E-001
# t, dFz
  0.000000000000000E+000 -0.487824982370730E-002 -0.732914593352382E-002 -0.104909755963733E-001 -0.118800635213210E-001 -0.115496663321559E-001 -0.900402760533356E-002 -0.327489439425587E-002  0.435343840576365E-002  0.134543271124492E-001  0.342694717378979E-001  0.327443210650576E-001  0.289498833377849E-001  0.324571909695602E-001  0.366289706185960E-001  0.390823034126178E-001  0.381959593900649E-001  0.350901663591160E-001  0.303396842363033E-001  0.241895380029471E-001  0.194397516587561E-001
  0.500000000000000E+000  0.718172088439677E-002  0.453900849741817E-002 -0.557023066484162E-003 -0.518267314986748E-002 -0.914372154485794E-002 -0.117013516135460E-001 -0.114266557873596E-001 -0.863060640719622E-002 -0.334544384756282E-002  0.166716236002161E-001  0.475005707177936E-001  0.334485162588697E-001  0.297707524621060E-001  0.277168785482876E-001  0.245120261385655E-001  0.191840269595888E-001  0.132225550368534E-001  0.733660347543943E-002  0.177712681641181E-002 -0.851601912033565E-003
  0.100000000000000E+001  0.496814984242518E-002  0.288438427522912E-002 -0.178437020444542E-002 -0.605175225797459E-002 -0.969920429175995E-002 -0.119777592753879E-001 -0.114589321429544E-001 -0.841960828449270E-002 -0.280559171516480E-002  0.179103559265115E-001  0.503307318577897E-001  0.343271722096657E-001  0.302274567950321E-001  0.279033565789390E-001  0.244422542559828E-001  0.188252262171303E-001  0.125411974470143E-001  0.628829976928227E-002  0.293605723414932E-003 -0.289985718001380E-002
  0.150000000000000E+001  0.407743394941962E-002  0.225588044274542E-002 -0.220157133729641E-002 -0.628637726574663E-002 -0.977098562044331E-002 -0.119041604941332E-001 -0.112606018488637E-001 -0.809614928683951E-002 -0.229927196272436E-002  0.188222050458307E-001  0.523855953425045E-001  0.350459825947967E-001  0.306864870066103E-001  0.282084993577324E-001  0.246049154153575E-001  0.188275281998397E-001  0.123675053157795E-001  0.591994437886990E-002 -0.297360986574619E-003 -0.376676192150929E-002
  0.200000000000000E+001  0.370686484550206E-002  0.202009953477603E-002 -0.232301537399709E-002 -0.630931253919484E-002 -0.970522059386830E-002 -0.117579192888889E-001 -0.110446643173752E-001 -0.780682508391613E-002 -0.189237236110366E-002  0.194983427902435E-001  0.539202514340091E-001  0.356010769345285E-001  0.310631662702394E-001  0.284874862475272E-001  0.247984725115368E-001  0.189273770736589E-001  0.123671795375683E-001  0.581081453272973E-002 -0.530258065825985E-003 -0.414627864179809E-002
  0.250000000000000E+001  0.350511422380389E-002  0.190188921426959E-002 -0.236851864053663E-002 -0.629239807151701E-002 -0.963111681175057E-002 -0.116306266905912E-001 -0.108703019952270E-001 -0.758141385994222E-002 -0.158265285397676E-002  0.199993503367907E-001  0.550740801113634E-001  0.360202864986302E-001  0.313509265752834E-001  0.287049357372104E-001  0.249561594634140E-001  0.190211302489370E-001  0.123943413364397E-001  0.576702677526172E-002 -0.654676169401568E-003 -0.436396220146026E-002
  0.300000000000000E+001  0.336483644890046E-002  0.182222279219036E-002 -0.239553964078311E-002 -0.627438502934225E-002 -0.957153567040813E-002 -0.115319515673494E-001 -0.107366188043231E-001 -0.740953651428997E-002 -0.134778391660487E-002  0.203740562384247E-001  0.559480456737407E-001  0.363378896257824E-001  0.315692370701125E-001  0.288701539061877E-001  0.250765397760132E-001  0.190941019565258E-001  0.124184566545769E-001  0.573944344085705E-002 -0.741205967307966E-003 -0.451875622494678E-002
  0.350000000000000E+001  0.326080158640925E-002  0.176424641258507E-002 -0.241394064991342E-002 -0.625905361165414E-002 -0.952498401804746E-002 -0.114558582687277E-001 -0.106338492533757E-001 -0.727761137649084E-002 -0.116802738545439E-002  0.206578927366799E-001  0.566164442747504E-001  0.365810289633208E-001  0.317365107517924E-001  0.289967925449659E-001  0.251689700738943E-001  0.191506559322589E-001  0.124382663094335E-001  0.572047666617878E-002 -0.804549925907651E-003 -0.463390427556349E-002
  0.400000000000000E+001  0.318382431729287E-002  0.172222476622416E-002 -0.242615297575815E-002 -0.624586052217052E-002 -0.948817003632070E-002 -0.113965316503697E-001 -0.105540103544283E-001 -0.717528188498474E-002 -0.102893025839229E-002  0.208757020855738E-001  0.571329933001370E-001  0.367692265367870E-001  0.318661389438036E-001  0.290950414646664E-001  0.252409191493366E-001  0.191952617065860E-001  0.124550733773563E-001  0.570808860439457E-002 -0.850351093314226E-003 -0.471888531578518E-002
  0.450000000000000E+001  0.312701631981020E-002  0.169189447481941E-002 -0.243398113703619E-002 -0.623445074310558E-002 -0.945875323730219E-002 -0.113498061420193E-001 -0.104913617107571E-001 -0.709509734344362E-002 -0.920139203076054E-003  0.210449167180208E-001  0.575363836737663E-001  0.369164334960028E-001  0.319676381420342E-001  0.291720651368170E-001  0.252975368938568E-001  0.192308591031389E-001  0.124694834283832E-001  0.570040114362911E-002 -0.883245556437322E-003 -0.478135657582475E-002
  0.500000000000000E+001  0.308489251899917E-002  0.166991071455776E-002 -0.243886326911059E-002 -0.622463599323178E-002 -0.943507370040039E-002 -0.113126790664572E-001 -0.104417428897579E-001 -0.703165409295628E-002 -0.834176465457903E-003  0.211779083084975E-001  0.578546261422056E-001  0.370327330720987E-001  0.320478811108481E-001  0.292330146171420E-001  0.253424883411093E-001  0.192594829375176E-001  0.124817979013649E-001  0.569584183315606E-002 -0.906950410167963E-003 -0.482749077299617E-002
  0.550000000000000E+001  0.305339405149513E-002  0.165384803274785E-002 -0.244180994942343E-002 -0.621623840164280E-002 -0.941588478692437E-002 -0.112829288155912E-001 -0.104020884785428E-001 -0.698098390896485E-002 -0.765581038915312E-003  0.212835734203302E-001  0.581081704166743E-001  0.371254988078152E-001  0.321119070110744E-001  0.292816728988566E-001  0.253784718308851E-001  0.192826467787845E-001  0.124922712614136E-001  0.569329632039676E-002 -0.924170979253637E-003 -0.486185620360220E-002
  0.600000000000000E+001  0.302961608002226E-002  0.164200612815762E-002 -0.244349303465663E-002 -0.620907168114163E-002 -0.940022814656693E-002 -0.112588895818263E-001 -0.103701162268186E-001 -0.694014449469269E-002 -0.710324413110877E-003  0.213683914650491E-001  0.583120847913393E-001  0.372001779082996E-001  0.321634509613695E-001  0.293208537475049E-001  0.254075081151308E-001  0.193015111495760E-001  0.125011543350232E-001  0.569202734373018E-002 -0.936800389678407E-003 -0.488771284854364E-002
  0.650000000000000E+001  0.301149176510581E-002  0.163319837074603E-002 -0.244435354480124E-002 -0.620295594509595E-002 -0.938736324469893E-002 -0.112393037618061E-001 -0.103441143324747E-001 -0.690693641048433E-002 -0.665407128770718E-003  0.214371375113497E-001  0.584775755624534E-001  0.372608317980904E-001  0.322053059528008E-001  0.293526681623866E-001  0.254311238341891E-001  0.193169738277050E-001  0.125086843478512E-001  0.569155748602384E-002 -0.946153475761352E-003 -0.490736988411959E-002
  0.700000000000000E+001  0.299754410036511E-002  0.162659168554520E-002 -0.244468151899939E-002 -0.619772867667052E-002 -0.937671684773534E-002 -0.112232165257540E-001 -0.103227899129064E-001 -0.687970255064837E-002 -0.628575894539006E-003  0.214933695198427E-001  0.586130527036340E-001  0.373105153806206E-001  0.322395775493555E-001  0.293787118380947E-001  0.254504799308085E-001  0.193297317046972E-001  0.125150743982955E-001  0.569157925539665E-002 -0.953147140456928E-003 -0.492246870363662E-002
  0.750000000000000E+001  0.298767621312243E-002  0.162268741767994E-002 -0.244342217976416E-002 -0.619185446476531E-002 -0.936631826539556E-002 -0.112082593710792E-001 -0.103034335806138E-001 -0.685539283060836E-002 -0.596233344018550E-003  0.215418369750499E-001  0.587289410768960E-001  0.373536470505065E-001  0.322697010091920E-001  0.294019000010811E-001  0.254680383144211E-001  0.193417619486556E-001  0.125217963943686E-001  0.569302483192665E-002 -0.957454520184235E-003 -0.493333615027044E-002
  0.800000000000000E+001  0.298376198977470E-002  0.162398669739659E-002 -0.243741071828068E-002 -0.618155038832272E-002 -0.935180089978811E-002 -0.111895114893039E-001 -0.102806333169524E-001 -0.682810240885783E-002 -0.561670418281267E-003  0.215908673716447E-001  0.588429438298025E-001  0.373981169892040E-001  0.323020040603210E-001  0.294277523043873E-001  0.254886374035375E-001  0.193572169365290E-001  0.125323266618894E-001  0.569868766526558E-002 -0.956988703668353E-003 -0.493854717719988E-002
  0.850000000000000E+001  0.298885653701774E-002  0.163419363658760E-002 -0.242218799778697E-002 -0.616158622773712E-002 -0.932714144608151E-002 -0.111601319791534E-001 -0.102467582079240E-001 -0.678934866913600E-002 -0.515018647707352E-003  0.216529976889990E-001  0.589821485226732E-001  0.374556371241621E-001  0.323456519021213E-001  0.294641147764606E-001  0.255190609995162E-001  0.193818791387430E-001  0.125515311116622E-001  0.571258118861565E-002 -0.948540153283739E-003 -0.493557123083017E-002
  0.900000000000000E+001  0.300485503818696E-002  0.165577710708801E-002 -0.239461895928652E-002 -0.612801920076631E-002 -0.928744004211886E-002 -0.111141152633250E-001 -0.101946076028406E-001 -0.673053616235131E-002 -0.445495643948153E-003  0.217429802655073E-001  0.591791801542720E-001  0.375391533985265E-001  0.324100308280754E-001  0.295184696890989E-001  0.255653064785570E-001  0.194204181818187E-001  0.125829465151252E-001  0.573728815520633E-002 -0.930322445375424E-003 -0.492329195574180E-002
  0.950000000000000E+001  0.300860790123916E-002  0.166312553559954E-002 -0.238350231951949E-002 -0.611264461889894E-002 -0.926701043910609E-002 -0.110877457223417E-001 -0.101617191910616E-001 -0.668970662130664E-002 -0.391575566878893E-003  0.218217933263941E-001  0.593641495599622E-001  0.376082506770130E-001  0.324578709114961E-001  0.295551412731105E-001  0.255935638891092E-001  0.194414012950836E-001  0.125979321087595E-001  0.574734299377682E-002 -0.924519822505390E-003 -0.492147877266572E-002
  0.100000000000000E+002  0.298663304179523E-002  0.164298191051267E-002 -0.240263964888748E-002 -0.613035516427387E-002 -0.928232527542635E-002 -0.110995429738969E-001 -0.101689624915695E-001 -0.669062467405520E-002 -0.381949366722011E-003  0.218515314747103E-001  0.594522059509700E-001  0.376279342099919E-001  0.324628581907130E-001  0.295522235980802E-001  0.255851527014149E-001  0.194287697491348E-001  0.125823745941090E-001  0.572993850355544E-002 -0.943299891142371E-003 -0.494253094295338E-002
  0.105000000000000E+002  0.297108969414238E-002  0.163160789860217E-002 -0.241083072055855E-002 -0.613571336582700E-002 -0.928483798167994E-002 -0.110990666249750E-001 -0.101654020905990E-001 -0.668339963923945E-002 -0.368928262953528E-003  0.218755909922153E-001  0.595158197158768E-001  0.376479053559162E-001  0.324742502130545E-001  0.295589019597783E-001  0.255881256880985E-001  0.194282742906507E-001  0.125786561727608E-001  0.572307379966425E-002 -0.953632910968169E-003 -0.495735448146364E-002
  0.110000000000000E+002  0.296189064045157E-002  0.162545855340008E-002 -0.241454106240619E-002 -0.613725955351359E-002 -0.928426119330507E-002 -0.110963287080949E-001 -0.101605164260910E-001 -0.667603728700742E-002 -0.357642664519418E-003  0.218944177703740E-001  0.595639888449418E-001  0.376643237377495E-001  0.324846807337449E-001  0.295660790423968E-001  0.255926957391067E-001  0.194303256933577E-001  0.125782995113981E-001  0.572031330045244E-002 -0.959051750118526E-003 -0.496605376165362E-002
