# Chordwise load of component: right_wing
# spanwise_location: 1.000 ; chord_length: 2.454
# n_chord : 20 ; n_time : 60. Next lines: x_chord , z_chord
  0.595077606313723E+001  0.571096666239797E+001  0.547111880752019E+001  0.523107542902655E+001  0.499059172663972E+001  0.474959254360068E+001  0.450830350882420E+001  0.426721156656823E+001  0.402705421351816E+001  0.379821127104091E+001  0.379820969909984E+001  0.402705122844812E+001  0.426720891241986E+001  0.450830120300078E+001  0.474959059297216E+001  0.499059013393318E+001  0.523107419315620E+001  0.547111792614510E+001  0.571096613382105E+001  0.595077588694710E+001
 -0.141914751915092E-001 -0.417964076028189E-001 -0.690520053817295E-001 -0.944629252076402E-001 -0.115104054512392E+000 -0.127829298624303E+000 -0.129372667574023E+000 -0.119004514654792E+000 -0.960770475271774E-001 -0.405453579871147E-001  0.405433008145443E-001  0.960766283075047E-001  0.119004321856208E+000  0.129372617427517E+000  0.127829356424899E+000  0.115104171444874E+000  0.944630503894549E-001  0.690521079459171E-001  0.417964712589044E-001  0.141914964291703E-001
# t, Cp
  0.000000000000000E+000 -0.144344910846159E+000 -0.139783355383934E+000 -0.135104971889384E+000 -0.103819637031112E+000 -0.437822433857105E-001  0.532346962165628E-001  0.198550254449624E+000  0.361166685382856E+000  0.529006762886276E+000  0.790644199044884E+000 -0.259473835196152E+000 -0.278175821818190E+000 -0.404774089193988E+000 -0.548945238277091E+000 -0.666960038462686E+000 -0.723576159268253E+000 -0.729262240852244E+000 -0.687952274159634E+000 -0.601226205479970E+000 -0.517295249593854E+000
  0.500000000000000E+000  0.570701519912981E-001  0.863863875108731E-002 -0.708775513006486E-001 -0.140086622121298E+000 -0.195342094858667E+000 -0.224872345234824E+000 -0.207445183228866E+000 -0.152300980156774E+000 -0.670190864085949E-001  0.141209837481017E+000 -0.667138905053005E+000 -0.469794941916911E+000 -0.418684512971900E+000 -0.398482797198049E+000 -0.359658122335220E+000 -0.286756329237390E+000 -0.202796166701095E+000 -0.120435416728251E+000 -0.467363750787702E-001 -0.211327917535048E-001
  0.100000000000000E+001  0.212552337619564E-001 -0.870990401299725E-002 -0.785202575192133E-001 -0.142605232031031E+000 -0.195084527913500E+000 -0.223121662280811E+000 -0.204977941237989E+000 -0.149471992237354E+000 -0.637474286440633E-001  0.144568177516062E+000 -0.677444341761795E+000 -0.474284690852532E+000 -0.422364033334654E+000 -0.401702593161006E+000 -0.362108695032740E+000 -0.287637736423677E+000 -0.200760804205312E+000 -0.113005475223125E+000 -0.291749115574598E-001  0.151354912658302E-001
  0.150000000000000E+001  0.120369774923113E-001 -0.134463753607609E-001 -0.805840820043261E-001 -0.143060405942696E+000 -0.194521147228792E+000 -0.221919856660846E+000 -0.203423147899198E+000 -0.147680178593294E+000 -0.615762598558972E-001  0.146850369679631E+000 -0.684918923569135E+000 -0.477322237325891E+000 -0.424707108558624E+000 -0.403681503008897E+000 -0.363623520614465E+000 -0.288369415306452E+000 -0.200263671349707E+000 -0.110571245998042E+000 -0.235413781611027E-001  0.262014621266398E-001
  0.200000000000000E+001  0.766233879745027E-002 -0.157156791472392E-001 -0.815370836389491E-001 -0.143168234202391E+000 -0.194051769454928E+000 -0.221059539039743E+000 -0.202328336852371E+000 -0.146409544614783E+000 -0.600102674579201E-001  0.148493851943983E+000 -0.690424806346694E+000 -0.479505914412914E+000 -0.426348469497084E+000 -0.405042132693600E+000 -0.364662386467289E+000 -0.288917434334094E+000 -0.200108564206251E+000 -0.109400164973278E+000 -0.208143837751492E-001  0.314420016396155E-001
  0.250000000000000E+001  0.512218095182456E-002 -0.169990644527243E-001 -0.820124830073480E-001 -0.143107060714315E+000 -0.193610797731496E+000 -0.220351779021439E+000 -0.201454710256943E+000 -0.145406823137417E+000 -0.587851734042193E-001  0.149755202864050E+000 -0.694648798154549E+000 -0.481189606150864E+000 -0.427615262939712E+000 -0.406096741698096E+000 -0.365485630178234E+000 -0.289405638531732E+000 -0.200139259037743E+000 -0.108799008660038E+000 -0.192841623290002E-001  0.344217310838361E-001
  0.300000000000000E+001  0.365113522695802E-002 -0.176525314617711E-001 -0.821163812961302E-001 -0.142834954915901E+000 -0.193067184701084E+000 -0.219614807878326E+000 -0.200597817595421E+000 -0.144457891916580E+000 -0.576699654949925E-001  0.150856257362807E+000 -0.698213667335569E+000 -0.482664922956476E+000 -0.428757142758036E+000 -0.407074840561577E+000 -0.366290073807696E+000 -0.289965646238855E+000 -0.200374868204223E+000 -0.108599428661600E+000 -0.184661886144296E-001  0.361605534593748E-001
  0.350000000000000E+001  0.297927011497478E-002 -0.177419943511543E-001 -0.817874674826233E-001 -0.142216261914742E+000 -0.192241737417062E+000 -0.218646193260716E+000 -0.199547812858876E+000 -0.143351561887078E+000 -0.564409359257228E-001  0.152004412342726E+000 -0.701727891601473E+000 -0.484214768623035E+000 -0.430017933449350E+000 -0.408207593998722E+000 -0.367290222683147E+000 -0.290778260823467E+000 -0.200938954241025E+000 -0.108831016183277E+000 -0.182339826017091E-001  0.370388783491684E-001
  0.400000000000000E+001  0.343285208090021E-002 -0.167628986476997E-001 -0.803829179792342E-001 -0.140523724725490E+000 -0.190360467647268E+000 -0.216653378748464E+000 -0.197520000553677E+000 -0.141326835607824E+000 -0.543484350239718E-001  0.153819129784995E+000 -0.706662908058579E+000 -0.486631004386618E+000 -0.432128500747976E+000 -0.410215039496594E+000 -0.369188445900771E+000 -0.292505708060317E+000 -0.202427447005138E+000 -0.109986365408346E+000 -0.189236589979384E-001  0.369243154232971E-001
  0.450000000000000E+001  0.370283992218518E-002 -0.161627730606915E-001 -0.794859348404667E-001 -0.139394487311741E+000 -0.189045175390207E+000 -0.215190447752345E+000 -0.195957083274366E+000 -0.139677933519135E+000 -0.525096230654612E-001  0.155505339471976E+000 -0.711732436600047E+000 -0.488843256374647E+000 -0.433898054342595E+000 -0.411789740875076E+000 -0.370591330170635E+000 -0.293707788463790E+000 -0.203401929322701E+000 -0.110694099291365E+000 -0.193064109269183E-001  0.369062603816076E-001
