-7302.17529296875	-520	0	0
-7302.17529296875	-481.924865722656	195.316253662109	0
-7302.17529296875	-320.083618164063	63.6303367614746	0
-7302.17529296875	-367.695526123047	367.695526123047	0
-7302.17529296875	-198.955413818359	480.433898925781	0
-7302.17529296875	-169.283905029297	253.400985717773	0
-7302.17529296875	8.65286350250244	519.927978515625	0
-7302.17529296875	198.955429077148	480.433898925781	0
-7302.17529296875	65.0775070190430	320.607452392578	0
-7302.17529296875	367.695556640625	367.695495605469	0
-7302.17529296875	482.039215087891	195.033798217773	0
-7302.17529296875	253.601303100586	169.429580688477	0
-7302.17529296875	519.940002441406	-7.89908456802368	0
-7302.17529296875	482.720184326172	-193.342254638672	0
-7302.17529296875	321.475860595703	-64.2562637329102	0
-7302.17529296875	367.695495605469	-367.695556640625	0
-7302.17529296875	193.125701904297	-482.806854248047	0
-7302.17529296875	169.718582153320	-253.403350830078	0
-7302.17529296875	-9.23373508453369	-519.918029785156	0
-7302.17529296875	-193.805725097656	-482.534301757813	0
-7302.17529296875	-63.6403579711914	-320.775665283203	0
-7302.17529296875	-367.695556640625	-367.695495605469	0
-7302.17529296875	-480.433929443359	-198.955383300781	0
-7302.17529296875	-249.660644531250	-167.237014770508	0
-7302.17529296875	-134.854965209961	89.2154922485352	0
-7302.17529296875	-157.930801391602	-30.0868339538574	0
-7302.17529296875	-28.7646789550781	159.716033935547	0
-7302.17529296875	90.9464111328125	135.873306274414	0
-7302.17529296875	161.385711669922	30.3097686767578	0
-7302.17529296875	137.796279907227	-89.2467803955078	0
-7302.17529296875	32.1581993103027	-159.734115600586	0
-7302.17529296875	-87.2085800170898	-135.705001831055	0
-7302.17529296875	2.24155545234680	-0.0421894639730454	0
-9000	517.590576171875	-50	0
-9000	511.765228271484	-92.1756134033203	0
-8924.75976562500	513.738037109375	-80.4563522338867	0
-8865.73339843750	519.984741210938	-4.01440143585205	0
-8949.88378906250	488.277008056641	-178.845077514648	0
-8782.62207031250	441.261230468750	-275.115356445313	0
-8786.41503906250	507.971160888672	-111.199409484863	0
-8620.38085937500	366.893829345703	-368.495483398438	0
-8612.15527343750	482.291320800781	-194.409606933594	0
-8470.39257812500	252.062438964844	-454.823608398438	0
