  0.600000000000000E+001  0.245622475454798E-002  0.107194852334458E-003 -0.880503541318682E-002 -0.172447361517390E-001 -0.242106265151604E-001 -0.277270295280273E-001 -0.245829608500132E-001 -0.159333165667660E-001 -0.245555751839786E-002  0.247894613953770E-001  0.106604466398016E+000  0.755535253605835E-001  0.662776632677286E-001  0.622300244908461E-001  0.554231566720350E-001  0.434270999819684E-001  0.297036007044234E-001  0.158597221127896E-001  0.227509669140130E-002 -0.634632831237444E-002
  0.650000000000000E+001  0.242203456055973E-002  0.914576126885837E-004 -0.880810684964533E-002 -0.172378408829287E-001 -0.241950713781517E-001 -0.277038210413757E-001 -0.245536361825157E-001 -0.158982404729739E-001 -0.241123171610174E-002  0.248218027663424E-001  0.106766310907325E+000  0.756207062796237E-001  0.663263556196094E-001  0.622693640470118E-001  0.554541252168079E-001  0.434486780403157E-001  0.297151186278259E-001  0.158600736461074E-001  0.226171953052412E-002 -0.637820997893032E-002
  0.700000000000000E+001  0.239539477151780E-002  0.794585825395798E-004 -0.881001144932133E-002 -0.172317006231745E-001 -0.241818467926343E-001 -0.276842491025564E-001 -0.245289173541837E-001 -0.158686312032455E-001 -0.237376775294378E-002  0.248489788728814E-001  0.106902820143725E+000  0.756772729754013E-001  0.663672109623635E-001  0.623022592885065E-001  0.554799660959063E-001  0.434667263335665E-001  0.297249332750274E-001  0.158608674597706E-001  0.225155484688529E-002 -0.640301709684183E-002
  0.750000000000000E+001  0.237686008918446E-002  0.731338626526443E-004 -0.880775169510097E-002 -0.172225804671066E-001 -0.241667119999990E-001 -0.276637557687614E-001 -0.245041330725615E-001 -0.158398370292045E-001 -0.233846509068548E-002  0.248741475224184E-001  0.107024721779495E+000  0.757290656114524E-001  0.664054375763581E-001  0.623336897455285E-001  0.555053801410446E-001  0.434855026191148E-001  0.297366979692469E-001  0.158649401515987E-001  0.224631899675997E-002 -0.642043813998200E-002
  0.800000000000000E+001  0.236911963284872E-002  0.764450394039973E-004 -0.879621064059004E-002 -0.172044701207686E-001 -0.241429837694400E-001 -0.276351783625217E-001 -0.244718787504115E-001 -0.158043728518842E-001 -0.229761265897452E-002  0.249025247625906E-001  0.107149585937261E+000  0.757853488734101E-001  0.664490699016683E-001  0.623711800482307E-001  0.555373793924513E-001  0.435113576224846E-001  0.297559677272653E-001  0.158768711200151E-001  0.224939221219732E-002 -0.642836181445934E-002
  0.850000000000000E+001  0.238417890468863E-002  0.104098978411176E-003 -0.875802656953651E-002 -0.171580838876000E-001 -0.240900933173110E-001 -0.275772062349411E-001 -0.244107226472687E-001 -0.157411479470584E-001 -0.223024737997002E-002  0.249480643576048E-001  0.107320245773586E+000  0.758701756497854E-001  0.665198791309273E-001  0.624358148227895E-001  0.555962894052351E-001  0.435634604747025E-001  0.298003685522356E-001  0.159122151379748E-001  0.227364306842713E-002 -0.641654478326410E-002
  0.900000000000000E+001  0.242609925658897E-002  0.160437625527922E-003 -0.868822409822825E-002 -0.170774980312126E-001 -0.240008895229655E-001 -0.274812526538755E-001 -0.243106262369330E-001 -0.156385570470990E-001 -0.212229670424898E-002  0.250215875081768E-001  0.107575646228458E+000  0.759990000619572E-001  0.666283883547257E-001  0.625355278765653E-001  0.556879836343022E-001  0.436458700867670E-001  0.298725383330948E-001  0.159726354101815E-001  0.232027666799776E-002 -0.638377751268188E-002
  0.950000000000000E+001  0.243528199258407E-002  0.176040183413339E-003 -0.866603652897394E-002 -0.170481191097544E-001 -0.239636234771242E-001 -0.274355809774452E-001 -0.242570200629350E-001 -0.155766153820943E-001 -0.204669318423776E-002  0.250767155425567E-001  0.107813101670074E+000  0.760976722044338E-001  0.666988825909170E-001  0.625917833201560E-001  0.557328444900977E-001  0.436802029937566E-001  0.298977595985804E-001  0.159900638431552E-001  0.233107648780638E-002 -0.637867893001593E-002
  0.100000000000000E+002  0.237481025546157E-002  0.113373410468834E-003 -0.873225990366616E-002 -0.171142815543520E-001 -0.240259534869712E-001 -0.274908024420674E-001 -0.243025585659482E-001 -0.156094298798500E-001 -0.206070295455802E-002  0.250748837082296E-001  0.107893429220440E+000  0.760956453670575E-001  0.666721772448863E-001  0.625503387500269E-001  0.556807873574099E-001  0.436206175583236E-001  0.298342546507943E-001  0.159266163224913E-001  0.227141196207632E-002 -0.643551543658434E-002
  0.105000000000000E+002  0.234388939487325E-002  0.925071122566379E-004 -0.874751922594189E-002 -0.171252893680459E-001 -0.240329741082078E-001 -0.274937674786380E-001 -0.243015199514003E-001 -0.156039257664800E-001 -0.204844543642474E-002  0.250854645303943E-001  0.107961617441229E+000  0.761170355604444E-001  0.666827076590103E-001  0.625549275764461E-001  0.556805888609932E-001  0.436158833105567E-001  0.298252517339756E-001  0.159131984998341E-001  0.225228623587641E-002 -0.646445864689226E-002
  0.110000000000000E+002  0.232562144227153E-002  0.807866610229483E-004 -0.875527955517408E-002 -0.171299448332685E-001 -0.240347503959075E-001 -0.274927150935483E-001 -0.242978080779594E-001 -0.155973489028992E-001 -0.203748354813409E-002  0.250942615534831E-001  0.108013075777941E+000  0.761349174874709E-001  0.666931755483012E-001  0.625614319201342E-001  0.556838302494236E-001  0.436158988606444E-001  0.298221233223557E-001  0.159067753213938E-001  0.224175062433942E-002 -0.648144876538408E-002
  0.115000000000000E+002  0.231314918826121E-002  0.730726811139830E-004 -0.876002423137214E-002 -0.171323389191004E-001 -0.240349797298867E-001 -0.274908512238776E-001 -0.242940225724970E-001 -0.155915313102987E-001 -0.202853656471200E-002  0.251012503864006E-001  0.108052547493476E+000  0.761492103929503E-001  0.667020402921098E-001  0.625674286526571E-001  0.556874396662757E-001  0.436170994560684E-001  0.298209393756624E-001  0.159030752509169E-001  0.223494517966811E-002 -0.649294906261492E-002
  0.120000000000000E+002  0.230393519194462E-002  0.674018306417986E-004 -0.876345721899882E-002 -0.171339867320631E-001 -0.240349813320924E-001 -0.274892666062320E-001 -0.242909926752263E-001 -0.155869822858254E-001 -0.202164355185921E-002  0.251065946609441E-001  0.108082706736093E+000  0.761602425014660E-001  0.667089793962618E-001  0.625722130979124E-001  0.556904226263997E-001  0.436182510172186E-001  0.298202705408196E-001  0.159004876735806E-001  0.223000934862564E-002 -0.650137435964588E-002
  0.125000000000000E+002  0.229736927065058E-002  0.636132764684425E-004 -0.876545377789519E-002 -0.171345609082011E-001 -0.240342644383453E-001 -0.274873287425176E-001 -0.242879690519370E-001 -0.155828409457311E-001 -0.201576759965403E-002  0.251110407934489E-001  0.108106815078187E+000  0.761694178729135E-001  0.667150333876690E-001  0.625766436070397E-001  0.556934819167791E-001  0.436198911780175E-001  0.298204775356157E-001  0.158991629145850E-001  0.222680334387270E-002 -0.650731024968611E-002
  0.130000000000000E+002  0.229233631293560E-002  0.606739050686939E-004 -0.876703331603628E-002 -0.171350463971123E-001 -0.240337454068525E-001 -0.274858522760683E-001 -0.242856367772547E-001 -0.155796246039140E-001 -0.201117830989237E-002  0.251145111077305E-001  0.108125806149555E+000  0.761766287435725E-001  0.667197776277325E-001  0.625801046508396E-001  0.556958613267425E-001  0.436211557259429E-001  0.298206241536183E-001  0.158981280845315E-001  0.222433767348859E-002 -0.651182814633854E-002
  0.135000000000000E+002  0.228848419658633E-002  0.584623157798827E-004 -0.876817260845579E-002 -0.171353211562182E-001 -0.240332270014066E-001 -0.274845795956785E-001 -0.242836929841857E-001 -0.155769907082206E-001 -0.200747077573658E-002  0.251172949430036E-001  0.108140951283076E+000  0.761824345893749E-001  0.667236387130126E-001  0.625829572307784E-001  0.556978621565310E-001  0.436222759436525E-001  0.298208598294054E-001  0.158974285962513E-001  0.222250846752459E-002 -0.651526313912222E-002
  0.140000000000000E+002  0.228551777514181E-002  0.567840928033584E-004 -0.876900352657627E-002 -0.171354662510659E-001 -0.240327420471330E-001 -0.274834956429193E-001 -0.242820774010879E-001 -0.155748300797755E-001 -0.200446086576006E-002  0.251195417165001E-001  0.108153118999068E+000  0.761871339171145E-001  0.667267889896168E-001  0.625853061427243E-001  0.556995336381907E-001  0.436232462404905E-001  0.298211259113700E-001  0.158969513378704E-001  0.222113699815976E-002 -0.651789425858180E-002
  0.145000000000000E+002  0.228321516591659E-002  0.554989205516835E-004 -0.876961586862972E-002 -0.171355316266748E-001 -0.240323037851051E-001 -0.274825781460495E-001 -0.242807350099106E-001 -0.155730528672896E-001 -0.200200523055669E-002  0.251213655735303E-001  0.108162960256855E+000  0.761909572091964E-001  0.667293675069939E-001  0.625872418684040E-001  0.557009258985501E-001  0.436240760683590E-001  0.298213915688218E-001  0.158966229445803E-001  0.222009721242801E-002 -0.651992820575669E-002
  0.150000000000000E+002  0.228141495687982E-002  0.545072164605057E-004 -0.877007039673284E-002 -0.171355474984175E-001 -0.240319146131565E-001 -0.274818029217098E-001 -0.242796175320895E-001 -0.155715854982699E-001 -0.199999130292277E-002  0.251228547599198E-001  0.108170970129023E+000  0.761940840164338E-001  0.667314862125636E-001  0.625888407258280E-001  0.557020853958347E-001  0.436247813743595E-001  0.298216421859091E-001  0.158963961872941E-001  0.221930142725789E-002 -0.652151358394806E-002
  0.155000000000000E+002  0.228000113965508E-002  0.537401380754750E-004 -0.877040580568047E-002 -0.171355288631203E-001 -0.240315681347383E-001 -0.274811434037134E-001 -0.242786804295214E-001 -0.155703648439248E-001 -0.199832717613661E-002  0.251240799683542E-001  0.108177535247824E+000  0.761966587113418E-001  0.667332384746985E-001  0.625901694177733E-001  0.557030563395197E-001  0.436253830828576E-001  0.298218750800422E-001  0.158962430309483E-001  0.221869017180247E-002 -0.652275622493478E-002
  0.160000000000000E+002  0.227889624846422E-002  0.531574793153863E-004 -0.877063768479826E-002 -0.171354719789410E-001 -0.240312434839613E-001 -0.274805629634511E-001 -0.242778734907045E-001 -0.155693270724604E-001 -0.199692763776079E-002  0.251251045875386E-001  0.108182979645136E+000  0.761988089895811E-001  0.667347119934283E-001  0.625912951214341E-001  0.557038883897127E-001  0.436259123800291E-001  0.298221024123504E-001  0.158961548893251E-001  0.221822917535076E-002 -0.652372698957855E-002
  0.165000000000000E+002  0.227805535409367E-002  0.527447106853702E-004 -0.877075938072359E-002 -0.171353534639587E-001 -0.240309026743844E-001 -0.274800104734686E-001 -0.242771347182142E-001 -0.155683997015930E-001 -0.199570344242134E-002  0.251259931258726E-001  0.108187603008599E+000  0.762006601842895E-001  0.667359980478911E-001  0.625922920758863E-001  0.557046410948796E-001  0.436264130906279E-001  0.298223516373929E-001  0.158961412526437E-001  0.221790590847977E-002 -0.652446811983627E-002
  0.170000000000000E+002  0.227750014364431E-002  0.525553077086408E-004 -0.877069288887529E-002 -0.171350762860711E-001 -0.240304328449248E-001 -0.274793597147678E-001 -0.242763282694983E-001 -0.155674393028130E-001 -0.199449815530510E-002  0.251268513067404E-001  0.108191815843064E+000  0.762024125758712E-001  0.667372607272155E-001  0.625933076682931E-001  0.557054469018995E-001  0.436270008234427E-001  0.298227202856805E-001  0.158962792320947E-001  0.221777242042726E-002 -0.652495815751427E-002
  0.175000000000000E+002  0.227705999624173E-002  0.524088272500896E-004 -0.877063014027431E-002 -0.171348363682390E-001 -0.240300271754121E-001 -0.274787952728727E-001 -0.242756242988746E-001 -0.155665946921930E-001 -0.199342870502409E-002  0.251276223087425E-001  0.108195555340505E+000  0.762039399920039E-001  0.667383431115015E-001  0.625941649048004E-001  0.557061155468056E-001  0.436274775836024E-001  0.298230084136655E-001  0.158963737333756E-001  0.221764599087083E-002 -0.652536879117640E-002
  0.180000000000000E+002  0.227677409509316E-002  0.523852517471111E-004 -0.877046202377242E-002 -0.171345063123264E-001 -0.240295467432649E-001 -0.274781718228711E-001 -0.242748766505042E-001 -0.155657236634630E-001 -0.199235895749688E-002  0.251283896927255E-001  0.108199086966336E+000  0.762054184519162E-001  0.667394151087110E-001  0.625950331482632E-001  0.557068129140564E-001  0.436280009508503E-001  0.298233607167304E-001  0.158965501355679E-001  0.221762218004238E-002 -0.652564514686553E-002
  0.185000000000000E+002  0.227646601512106E-002  0.522829187430245E-004 -0.877041488982122E-002 -0.171343264274832E-001 -0.240292364210509E-001 -0.274777310106305E-001 -0.242743161631812E-001 -0.155650388018938E-001 -0.199147632676966E-002  0.251290369625427E-001  0.108202194881746E+000  0.762066648108441E-001  0.667402790878911E-001  0.625957016247717E-001  0.557073208101357E-001  0.436283516750921E-001  0.298235637385375E-001  0.158966093773319E-001  0.221752597995977E-002 -0.652593774329925E-002
  0.190000000000000E+002  0.227603864109504E-002  0.520121861579836E-004 -0.877058040389264E-002 -0.171343929934951E-001 -0.240291978107286E-001 -0.274775798029140E-001 -0.242740540326541E-001 -0.155646546844485E-001 -0.199090232159471E-002  0.251294798930085E-001  0.108204596794826E+000  0.762075361533953E-001  0.667408154028269E-001  0.625960607906737E-001  0.557075377970001E-001  0.436284359193659E-001  0.298235299945449E-001  0.158964686485951E-001  0.221727563062833E-002 -0.652633706430425E-002
  0.195000000000000E+002  0.227560454232966E-002  0.517175322585736E-004 -0.877078706990159E-002 -0.171345198514654E-001 -0.240292406868840E-001 -0.274775327481025E-001 -0.242739175353483E-001 -0.155644188448362E-001 -0.199051327945415E-002  0.251297888524440E-001  0.108206383199699E+000  0.762081536787286E-001  0.667411715546285E-001  0.625962770387814E-001  0.557076418493419E-001  0.436284353294342E-001  0.298234359986644E-001  0.158962887768194E-001  0.221700407127180E-002 -0.652674245442208E-002
  0.200000000000000E+002  0.227526431770745E-002  0.515051580979466E-004 -0.877091792773567E-002 -0.171345814137023E-001 -0.240292339298054E-001 -0.274774562928348E-001 -0.242737744858334E-001 -0.155642037681244E-001 -0.199018671954362E-002  0.251300416694545E-001  0.108207786181066E+000  0.762086607635293E-001  0.667414834637185E-001  0.625964856529035E-001  0.557077662876906E-001  0.436284785337232E-001  0.298234032977170E-001  0.158961816436891E-001  0.221681195482058E-002 -0.652705853856194E-002
  0.205000000000000E+002  0.227500154760254E-002  0.513467996652995E-004 -0.877100889642143E-002 -0.171346158764381E-001 -0.240292137687479E-001 -0.274773814216181E-001 -0.242736482924788E-001 -0.155640227734461E-001 -0.198992070388932E-002  0.251302453145050E-001  0.108208897756877E+000  0.762090707733892E-001  0.667417426340154E-001  0.625966654815249E-001  0.557078809487762E-001  0.436285292963884E-001  0.298233932702930E-001  0.158961108049484E-001  0.221667068060425E-002 -0.652730141318350E-002
  0.210000000000000E+002  0.227479561475305E-002  0.512247948887588E-004 -0.877107636563772E-002 -0.171346378300465E-001 -0.240291920918140E-001 -0.274773164314058E-001 -0.242735430548121E-001 -0.155638748560118E-001 -0.198970648094074E-002  0.251304083760397E-001  0.108209782023559E+000  0.762094002776410E-001  0.667419536927033E-001  0.625968144475825E-001  0.557079786843288E-001  0.436285763752305E-001  0.298233917330337E-001  0.158960602045576E-001  0.221656297308568E-002 -0.652749087267713E-002
  0.215000000000000E+002  0.227463337495012E-002  0.511300037224380E-004 -0.877112711127405E-002 -0.171346519186146E-001 -0.240291712457015E-001 -0.274772611184632E-001 -0.242734559355074E-001 -0.155637541876859E-001 -0.198953362945187E-002  0.251305393589953E-001  0.108210488836301E+000  0.762096657191811E-001  0.667421254043943E-001  0.625969371450585E-001  0.557080608189006E-001  0.436286181501499E-001  0.298233945435702E-001  0.158960234632650E-001  0.221648005418331E-002 -0.652763951044587E-002
  0.220000000000000E+002  0.227450511069518E-002  0.510559075491792E-004 -0.877116568499807E-002 -0.171346609741794E-001 -0.240291522686427E-001 -0.274772145962492E-001 -0.242733841234787E-001 -0.155636558009341E-001 -0.198939387635926E-002  0.251306448737510E-001  0.108211056145087E+000  0.762098800909969E-001  0.667422651276244E-001  0.625970379208611E-001  0.557081292867984E-001  0.436286543310493E-001  0.298233994244310E-001  0.158959964614106E-001  0.221641577812742E-002 -0.652775655629506E-002
  0.225000000000000E+002  0.227440324040339E-002  0.509975311078128E-004 -0.877119544367202E-002 -0.171346669572981E-001 -0.240291357177216E-001 -0.274771759524123E-001 -0.242733252628398E-001 -0.155635757604076E-001 -0.198928083220498E-002  0.251307299821260E-001  0.108211512771601E+000  0.762100533956287E-001  0.667423786840933E-001  0.625971203442783E-001  0.557081858485497E-001  0.436286849761592E-001  0.298234048859361E-001  0.158959762218339E-001  0.221636548646325E-002 -0.652784921197981E-002
  0.230000000000000E+002  0.227432217543769E-002  0.509514595331397E-004 -0.877121842394761E-002 -0.171346707476209E-001 -0.240291213468688E-001 -0.274771438136316E-001 -0.242732769052631E-001 -0.155635104454753E-001 -0.198918908564145E-002  0.251307988731704E-001  0.108211881537784E+000  0.762101939263943E-001  0.667424712033887E-001  0.625971878804789E-001  0.557082326030388E-001  0.436287108666970E-001  0.298234104601967E-001  0.158959610387187E-001  0.221632602909286E-002 -0.652792274562557E-002
  0.235000000000000E+002  0.227425753138633E-002  0.509150112490272E-004 -0.877123621213936E-002 -0.171346730249336E-001 -0.240291089513879E-001 -0.274771170833567E-001 -0.242732371180435E-001 -0.155634570301320E-001 -0.198911440579614E-002  0.251308548094595E-001  0.108212180312725E+000  0.762103081941094E-001  0.667425467364742E-001  0.625972432827580E-001  0.557082712461005E-001  0.436287326550764E-001  0.298234158267549E-001  0.158959496082814E-001  0.221629497524880E-002 -0.652798125597428E-002
  0.240000000000000E+002  0.227420588374882E-002  0.508861260867614E-004 -0.877124999951087E-002 -0.171346742484921E-001 -0.240290982910858E-001 -0.274770948223960E-001 -0.242732043017911E-001 -0.155634132174010E-001 -0.198905342880728E-002  0.251309003806742E-001  0.108212423180329E+000  0.762104013761464E-001  0.667426085502005E-001  0.625972888100644E-001  0.557083032076908E-001  0.436287509660950E-001  0.298234208229671E-001  0.158959409865255E-001  0.221627045998940E-002 -0.652802792696245E-002
  0.245000000000000E+002  0.227416454809933E-002  0.508631979744908E-004 -0.877126068391148E-002 -0.171346747304296E-001 -0.240290891219576E-001 -0.274770762317758E-001 -0.242731771515442E-001 -0.155633771582074E-001 -0.198900345248573E-002  0.251309376463616E-001  0.108212621283441E+000  0.762104776087358E-001  0.667426592846646E-001  0.625973263178458E-001  0.557083296933963E-001  0.436287663515955E-001  0.298234253879212E-001  0.158959344847288E-001  0.221625105835729E-002 -0.652806524447809E-002
  0.250000000000000E+002  0.227413149269640E-002  0.508450849462117E-004 -0.877126882814519E-002 -0.171346745590590E-001 -0.240290810841805E-001 -0.274770605226421E-001 -0.242731544777681E-001 -0.155633472450033E-001 -0.198896222364972E-002  0.251309683141394E-001  0.108212783667658E+000  0.762105403215432E-001  0.667427011775211E-001  0.625973574235685E-001  0.557083518111764E-001  0.436287794198348E-001  0.298234296254596E-001  0.158959296969073E-001  0.221623576428644E-002 -0.652809507641389E-002
  0.255000000000000E+002  0.227410525832751E-002  0.508310398044390E-004 -0.877127469785516E-002 -0.171346735985648E-001 -0.240290736738812E-001 -0.274770468251911E-001 -0.242731350910309E-001 -0.155633219612645E-001 -0.198892770168051E-002  0.251309939041737E-001  0.108212917957245E+000  0.762105924846190E-001  0.667427362423703E-001  0.625973836462128E-001  0.557083706619691E-001  0.436287908388333E-001  0.298234337932310E-001  0.158959264514586E-001  0.221622390017165E-002 -0.652811880188016E-002
  0.260000000000000E+002  0.227408454285748E-002  0.508203116058287E-004 -0.877127868111116E-002 -0.171346719404479E-001 -0.240290666851297E-001 -0.274770346487121E-001 -0.242731182299332E-001 -0.155633002563556E-001 -0.198889839591905E-002  0.251310155558417E-001  0.108213030231335E+000  0.762106363856365E-001  0.667427659638865E-001  0.625974060488888E-001  0.557083869644692E-001  0.436288009896405E-001  0.298234379498915E-001  0.158959244753995E-001  0.221621481632698E-002 -0.652813759056752E-002
  0.265000000000000E+002  0.227406805133478E-002  0.508120066793713E-004 -0.877128142043753E-002 -0.171346700011453E-001 -0.240290603146820E-001 -0.274770239586141E-001 -0.242731036352171E-001 -0.155632816227918E-001 -0.198887341870228E-002  0.251310339767830E-001  0.108213124785678E+000  0.762106734936844E-001  0.667427911751991E-001  0.625974251327083E-001  0.557084009390719E-001  0.436288098362971E-001  0.298234418047937E-001  0.158959232516101E-001  0.221620773383753E-002 -0.652815261904317E-002
  0.270000000000000E+002  0.227405471546985E-002  0.508053987669970E-004 -0.877128343274861E-002 -0.171346681270283E-001 -0.240290547380165E-001 -0.274770147589226E-001 -0.242730911493650E-001 -0.155632657280744E-001 -0.198885216769866E-002  0.251310496651430E-001  0.108213204700819E+000  0.762107048599497E-001  0.667428124818272E-001  0.625974412518525E-001  0.557084127569727E-001  0.436288173433066E-001  0.298234451405951E-001  0.158959223713838E-001  0.221620202431517E-002 -0.652816485065808E-002
  0.275000000000000E+002  0.227404349878787E-002  0.507996920685418E-004 -0.877128537797049E-002 -0.171346668671614E-001 -0.240290503933672E-001 -0.274770073659519E-001 -0.242730809659402E-001 -0.155632526355992E-001 -0.198883450388041E-002  0.251310627668117E-001  0.108213271708826E+000  0.762107309577818E-001  0.667428300515413E-001  0.625974544162902E-001  0.557084222740310E-001  0.436288232439987E-001  0.298234475725236E-001  0.158959213247866E-001  0.221619703483999E-002 -0.652817517563778E-002
