# Chordwise load of component: right_wing
# spanwise_location: 2.000 ; chord_length: 1.605
# n_chord : 20 ; n_time : 60. Next lines: x_chord , z_chord
  0.118973001466642E+001  0.102985231114171E+001  0.869942087215318E+000  0.709913928239394E+000  0.549628121398418E+000  0.389034509130462E+000  0.228230628219447E+000  0.674548755385555E-001 -0.929307642871859E-001 -0.247386151630362E+000 -0.247876762720755E+000 -0.940846785976121E-001  0.660363613972123E-001  0.226691883260658E+000  0.387513101138500E+000  0.548254534586220E+000  0.708782436417238E+000  0.869112312450636E+000  0.102934955433711E+001  0.118955772872795E+001
  0.103563234270819E-001 -0.783817455225018E-002 -0.257320625445131E-001 -0.424885911143609E-001 -0.564107836201052E-001 -0.657136852690857E-001 -0.685622415057279E-001 -0.645781083052980E-001 -0.533721298603098E-001 -0.228688989849972E-001  0.247302060467426E-001  0.590614857650412E-001  0.742041968852384E-001  0.821325312194145E-001  0.832297745733117E-001  0.778702631765675E-001  0.678870955540348E-001  0.550656300800754E-001  0.411048597387286E-001  0.268431946843895E-001
# t, dFz
  0.000000000000000E+000 -0.443581105266263E-002 -0.574401378554565E-002 -0.753491950035672E-002 -0.718835416580262E-002 -0.490676366171301E-002 -0.832303015558145E-004  0.836911239059334E-002  0.188702383039991E-001  0.311193738383800E-001  0.559698134942065E-001  0.590848554820646E-001  0.465260029817497E-001  0.509317048682596E-001  0.569423468795988E-001  0.605902171237030E-001  0.596430969833998E-001  0.554749043799740E-001  0.488551299197649E-001  0.403402682028409E-001  0.338030574830539E-001
  0.500000000000000E+000  0.912001864314263E-002  0.567866772973414E-002 -0.684097809927582E-003 -0.630987408299032E-002 -0.108843995321759E-001 -0.134334259349491E-001 -0.122701557514277E-001 -0.774269950332451E-002  0.413880200427492E-003  0.259618537727726E-001  0.770144490467865E-001  0.495859899361258E-001  0.430574790724109E-001  0.397158740752772E-001  0.351249226136923E-001  0.279541774377240E-001  0.201080664563795E-001  0.125374915552917E-001  0.560841162837100E-002  0.252439911197084E-002
  0.100000000000000E+001  0.487657361035967E-002  0.279202888838678E-002 -0.257571934102553E-002 -0.743716031091418E-002 -0.114336753594692E-001 -0.135554784851008E-001 -0.120904826822365E-001 -0.732825368396816E-002  0.109203807477001E-002  0.269169395851357E-001  0.803045436013289E-001  0.507665247706021E-001  0.438240936598181E-001  0.402006151204716E-001  0.352852200578660E-001  0.276719987108181E-001  0.192411498274572E-001  0.109081661627504E-001  0.299091220746601E-002 -0.143391272521989E-002
  0.150000000000000E+001  0.366711419533147E-002  0.204519325872331E-002 -0.299298175987297E-002 -0.760835748992221E-002 -0.114119636869677E-001 -0.133813564674785E-001 -0.118026091190066E-001 -0.693946829748220E-002  0.162426416980710E-002  0.275889435629306E-001  0.826674212575939E-001  0.516348967251208E-001  0.444270967796423E-001  0.406534187518728E-001  0.355892169693173E-001  0.277899601765154E-001  0.191324797253095E-001  0.105176062863467E-001  0.223052285218127E-002 -0.270610569181209E-002
  0.200000000000000E+001  0.319703325225146E-002  0.176894147015470E-002 -0.312147166882284E-002 -0.762068772520806E-002 -0.113260731285427E-001 -0.132120207784859E-001 -0.115675490582591E-001 -0.664160536075559E-002  0.201914485585375E-002  0.280678079860604E-001  0.843990248965597E-001  0.522731139871936E-001  0.448759667931413E-001  0.410015158066495E-001  0.358449229537673E-001  0.279376311970729E-001  0.191582152930529E-001  0.104027705700344E-001  0.194090165623340E-002 -0.322322300026260E-002
  0.250000000000000E+001  0.291845761739136E-002  0.161042617470046E-002 -0.318649334656581E-002 -0.761067756081470E-002 -0.112507477046195E-001 -0.130795419392040E-001 -0.113888424183959E-001 -0.641767995829831E-002  0.231378909311795E-002  0.284167742762882E-001  0.856904523889654E-001  0.527496677860664E-001  0.452120469656330E-001  0.412639068513956E-001  0.360416213497348E-001  0.280599049297591E-001  0.191992371991565E-001  0.103530856077181E-001  0.178104491910051E-002 -0.352274542371865E-002
  0.300000000000000E+001  0.272936003076016E-002  0.150553056416330E-002 -0.322560040457009E-002 -0.759650292455222E-002 -0.111895973489679E-001 -0.129766717384374E-001 -0.112516902972683E-001 -0.624665574924948E-002  0.253779004042174E-002  0.286771956269670E-001  0.866713799647552E-001  0.531127767652154E-001  0.454688632572324E-001  0.414653304246686E-001  0.361944221128832E-001  0.281586796203656E-001  0.192401196557259E-001  0.103303950941388E-001  0.168203367596079E-002 -0.371756164026184E-002
  0.350000000000000E+001  0.259721586743482E-002  0.143400975961816E-002 -0.324953108455704E-002 -0.758152226521354E-002 -0.111399225467499E-001 -0.128957972630141E-001 -0.111448375747780E-001 -0.611392112691744E-002  0.271100171201387E-002  0.288755871237455E-001  0.874289168736051E-001  0.533941101944568E-001  0.456683660164232E-001  0.416224177943777E-001  0.363147492003935E-001  0.282388168408185E-001  0.192778542255706E-001  0.103222191604970E-001  0.161935671883024E-002 -0.384802549224734E-002
  0.400000000000000E+001  0.250303407856625E-002  0.138423575518116E-002 -0.326422252336803E-002 -0.756723239480640E-002 -0.110995007297006E-001 -0.128315964123074E-001 -0.110605940580003E-001 -0.600954962437288E-002  0.284685762391350E-002  0.290293615904732E-001  0.880224008677132E-001  0.536150487070251E-001  0.458252874160738E-001  0.417462943392283E-001  0.364103064386177E-001  0.283038651707258E-001  0.193111687985811E-001  0.103216333477082E-001  0.157898957122620E-002 -0.393741267096345E-002
  0.450000000000000E+001  0.243448182915547E-002  0.134882252110340E-002 -0.327328127144405E-002 -0.755429712498002E-002 -0.110665220395433E-001 -0.127801793143674E-001 -0.109934609429108E-001 -0.592651643327088E-002  0.295476430437435E-002  0.291503425295154E-001  0.884932920192182E-001  0.537906229330436E-001  0.459500644335015E-001  0.418449263702884E-001  0.364867523439465E-001  0.283567301575207E-001  0.193398230892069E-001  0.103247451296848E-001  0.155246275872706E-002 -0.400015237279615E-002
  0.500000000000000E+001  0.238359371175887E-002  0.132310524928004E-002 -0.327885139839886E-002 -0.754288915559353E-002 -0.110394893011225E-001 -0.127386300478168E-001 -0.109394122805003E-001 -0.585973638928503E-002  0.304146056438550E-002  0.292467818727979E-001  0.888712074578100E-001  0.539316607293458E-001  0.460502881164083E-001  0.419241841733657E-001  0.365483735773653E-001  0.283998376446099E-001  0.193641466726557E-001  0.103294780269129E-001  0.153470458303789E-002 -0.404518754677923E-002
  0.550000000000000E+001  0.234516734861343E-002  0.130410160961241E-002 -0.328221196227878E-002 -0.753294496654795E-002 -0.110171898956823E-001 -0.127047480719781E-001 -0.108954651099546E-001 -0.580547406015813E-002  0.311185850544837E-002  0.293245710722651E-001  0.891776923807424E-001  0.540460919268922E-001  0.461315580268217E-001  0.419884411153255E-001  0.365984306931191E-001  0.284351593803616E-001  0.193846801671576E-001  0.103347509361074E-001  0.152263377865162E-002 -0.407815768287948E-002
  0.600000000000000E+001  0.231572069055173E-002  0.128985351793358E-002 -0.328414529609341E-002 -0.752431203655049E-002 -0.109986625595503E-001 -0.126768686037189E-001 -0.108593906410943E-001 -0.576095385584346E-002  0.316958962128246E-002  0.293879954245995E-001  0.894286623464366E-001  0.541398032636563E-001  0.461980512439622E-001  0.420409816433982E-001  0.366394079899830E-001  0.284642655380543E-001  0.194019923581472E-001  0.103400120086369E-001  0.151432977200582E-002 -0.410271589027452E-002
  0.650000000000000E+001  0.229286238671137E-002  0.127903882310326E-002 -0.328514424025706E-002 -0.751681813465192E-002 -0.109831538782983E-001 -0.126537270859299E-001 -0.108295097506014E-001 -0.572409165566109E-002  0.321737213637050E-002  0.294402215302658E-001  0.896360318804524E-001  0.542172178685776E-001  0.462529164548922E-001  0.420842928632038E-001  0.366732059103085E-001  0.284883947439589E-001  0.194166058261678E-001  0.103449917577088E-001  0.150856471966786E-002 -0.412129193800187E-002
  0.700000000000000E+001  0.227491277635675E-002  0.127074271113712E-002 -0.328552738900772E-002 -0.751029980672046E-002 -0.109700751925949E-001 -0.126343571131255E-001 -0.108045463292820E-001 -0.569330663240010E-002  0.325726387561902E-002  0.294836218920473E-001  0.898088262324117E-001  0.542816957843265E-001  0.462985506897381E-001  0.421202740188476E-001  0.367012864620940E-001  0.285085214737235E-001  0.194289735180920E-001  0.103495723301386E-001  0.150453625475010E-002 -0.413553975132143E-002
  0.750000000000000E+001  0.226192014565832E-002  0.126575750332596E-002 -0.328383439344623E-002 -0.750273015248632E-002 -0.109569138018098E-001 -0.126158399726576E-001 -0.107812839524890E-001 -0.566513645683732E-002  0.329310811217421E-002  0.295219051188445E-001  0.899591598082068E-001  0.543385025176406E-001  0.463391727663425E-001  0.421526247845086E-001  0.367268784307106E-001  0.285273365745578E-001  0.194411981395350E-001  0.103552076309826E-001  0.150296175819643E-002 -0.414554067189614E-002
  0.800000000000000E+001  0.225582865020130E-002  0.126675618708865E-002 -0.327664117860187E-002 -0.749000296350846E-002 -0.109389520214095E-001 -0.125929237602031E-001 -0.107540612728614E-001 -0.563357055378726E-002  0.333147424060088E-002  0.295612204240010E-001  0.901063987982751E-001  0.543961572128709E-001  0.463816350496459E-001  0.421873840456385E-001  0.367553242878598E-001  0.285494484742928E-001  0.194571378395591E-001  0.103649778729708E-001  0.150610974461270E-002 -0.414978846579661E-002
  0.850000000000000E+001  0.226374336318378E-002  0.128218300411676E-002 -0.325394016788897E-002 -0.746064096015879E-002 -0.109034098187889E-001 -0.125517205853880E-001 -0.107081831488365E-001 -0.558329241035559E-002  0.338867308051656E-002  0.296163440428766E-001  0.902947956426797E-001  0.544749898451608E-001  0.464427658239769E-001  0.422397205316586E-001  0.368003555404880E-001  0.285870497644001E-001  0.194873909591643E-001  0.103878199465420E-001  0.152124751577284E-002 -0.414237989109023E-002
  0.900000000000000E+001  0.228611312353966E-002  0.131267944250099E-002 -0.321480908336091E-002 -0.741316368666294E-002 -0.108479530737717E-001 -0.124887795531499E-001 -0.106389215512371E-001 -0.550802753392970E-002  0.347336623992144E-002  0.296971821238408E-001  0.905593871872600E-001  0.545866893897669E-001  0.465298282324391E-001  0.423146031277929E-001  0.368652415860837E-001  0.286419729930631E-001  0.195326858920978E-001  0.104236919454236E-001  0.154784865886809E-002 -0.412419121862110E-002
  0.950000000000000E+001  0.229368280809758E-002  0.132567352782885E-002 -0.319623631508963E-002 -0.738858048114030E-002 -0.108166685432252E-001 -0.124501760485208E-001 -0.105930362746916E-001 -0.545396944351205E-002  0.354051842526830E-002  0.297671251448475E-001  0.908141506936875E-001  0.546823322965976E-001  0.465973047636680E-001  0.423678409519846E-001  0.369076116342893E-001  0.286746132954465E-001  0.195570268231926E-001  0.104409730486192E-001  0.155888930031476E-002 -0.411899727365940E-002
  0.100000000000000E+002  0.226265185613872E-002  0.129665466937734E-002 -0.322475674488088E-002 -0.741594837296843E-002 -0.108413622067323E-001 -0.124705463310978E-001 -0.106077046694493E-001 -0.546083786815538E-002  0.354616150584270E-002  0.297852133653809E-001  0.909266654259314E-001  0.547047932212992E-001  0.466001660594113E-001  0.423602537315903E-001  0.368928393808868E-001  0.286545160079098E-001  0.195335834983304E-001  0.104158979366734E-001  0.153288187682985E-002 -0.414754488316377E-002
  0.105000000000000E+002  0.224211477098263E-002  0.128255454298877E-002 -0.323415202294014E-002 -0.742133216033273E-002 -0.108429246743524E-001 -0.124683271623996E-001 -0.106018603980205E-001 -0.545098016949964E-002  0.356210082730044E-002  0.298049102033181E-001  0.910134871705381E-001  0.547331053266931E-001  0.466174013572035E-001  0.423716007528779E-001  0.368994914445195E-001  0.286566375947927E-001  0.195313637614254E-001  0.104092909418080E-001  0.152124453824341E-002 -0.416593884116134E-002
  0.110000000000000E+002  0.223000952350849E-002  0.127484362302973E-002 -0.323857391093012E-002 -0.742294567364735E-002 -0.108418574897432E-001 -0.124646190446443E-001 -0.105956639622242E-001 -0.544206199562142E-002  0.357519372038064E-002  0.298202402373517E-001  0.910790131420766E-001  0.547555526317223E-001  0.466319455591712E-001  0.423820159216761E-001  0.369066033637450E-001  0.286605249031755E-001  0.195321518918229E-001  0.104069581805978E-001  0.151535596047330E-002 -0.417644868774739E-002
  0.115000000000000E+002  0.222198286946597E-002  0.126993867801154E-002 -0.324108903452735E-002 -0.742339931256334E-002 -0.108403289584912E-001 -0.124611353956900E-001 -0.105903501041797E-001 -0.543475685873724E-002  0.358557054449079E-002  0.298321391693214E-001  0.911293162844008E-001  0.547731332382588E-001  0.466436044506614E-001  0.423906039538193E-001  0.369127310996540E-001  0.286642411891830E-001  0.195335536540723E-001  0.104060456634428E-001  0.151183701238737E-002 -0.418326716038939E-002
  0.120000000000000E+002  0.221612776134638E-002  0.126641795615160E-002 -0.324280873988917E-002 -0.742356104572133E-002 -0.108389883294550E-001 -0.124583115889590E-001 -0.105861409627934E-001 -0.542904301073750E-002  0.359361170948183E-002  0.298413012190371E-001  0.911680262680058E-001  0.547867535562182E-001  0.466527080251018E-001  0.423973721356945E-001  0.369176273038858E-001  0.286673001317640E-001  0.195348509126915E-001  0.104055866815195E-001  0.150940734188540E-002 -0.418816814653392E-002
  0.125000000000000E+002  0.221183695857688E-002  0.126394383818271E-002 -0.324386391169556E-002 -0.742338555351563E-002 -0.108376303482064E-001 -0.124557935762789E-001 -0.105825492751610E-001 -0.542429616637758E-002  0.360014309248746E-002  0.298486230436354E-001  0.911986330254464E-001  0.547976941166349E-001  0.466601379963711E-001  0.424029910336253E-001  0.369217878359392E-001  0.286700209522710E-001  0.195361847942414E-001  0.104055343600179E-001  0.150780466320375E-002 -0.419169043320974E-002
  0.130000000000000E+002  0.220856691328418E-002  0.126206973954038E-002 -0.324464442550673E-002 -0.742321444942311E-002 -0.108365406764061E-001 -0.124537991514287E-001 -0.105797152150012E-001 -0.542055647631039E-002  0.360528527508781E-002  0.298543815741984E-001  0.912227598967827E-001  0.548063272568450E-001  0.466660074328209E-001  0.424074370531741E-001  0.369250904085432E-001  0.286721982486747E-001  0.195372827907417E-001  0.104055591325621E-001  0.150663419688225E-002 -0.419433497231937E-002
  0.135000000000000E+002  0.220605238585487E-002  0.126065051593597E-002 -0.324520122671755E-002 -0.742301903860701E-002 -0.108356188370954E-001 -0.124521621837056E-001 -0.105774156978214E-001 -0.541754377218905E-002  0.360940271195077E-002  0.298589694751401E-001  0.912419489987671E-001  0.548132267760058E-001  0.466707199975980E-001  0.424110243880412E-001  0.369277735051279E-001  0.286739913330577E-001  0.195382225720520E-001  0.104056514426384E-001  0.150578542100101E-002 -0.419633840118874E-002
  0.140000000000000E+002  0.220410754396356E-002  0.125956904368887E-002 -0.324559978413327E-002 -0.742282033913958E-002 -0.108348425809644E-001 -0.124508170759009E-001 -0.105755438594795E-001 -0.541510551792912E-002  0.361271877500979E-002  0.298626488488346E-001  0.912573153892429E-001  0.548187730063468E-001  0.466745216378544E-001  0.424139292265151E-001  0.369299579304562E-001  0.286754673007821E-001  0.195390202543459E-001  0.104057768802989E-001  0.150516682906203E-002 -0.419786568240337E-002
