  0.600000000000000E+001  0.284838787023878E-001  0.160980809959490E-001 -0.324433788628993E-001 -0.777682389976633E-001 -0.115245954779014E+000 -0.134407055044139E+000 -0.118113910737985E+000 -0.689290063270662E-001  0.180964083547055E-001  0.304425642027046E+000 -0.907063015138370E+000 -0.521950773511067E+000 -0.446105841145419E+000 -0.406732694080334E+000 -0.354847222023288E+000 -0.275396800430640E+000 -0.186729156922919E+000 -0.976290053486970E-001 -0.105119188072730E-001  0.442999115381299E-001
  0.650000000000000E+001  0.283294552440712E-001  0.160384230575579E-001 -0.324273725883931E-001 -0.776882349254116E-001 -0.115106130005941E+000 -0.134210362591131E+000 -0.117866604904726E+000 -0.686282073679346E-001  0.184838252335146E-001  0.304918286057457E+000 -0.908718880781630E+000 -0.522524359536431E+000 -0.446507707923659E+000 -0.407046452735508E+000 -0.355088217644422E+000 -0.275563680899483E+000 -0.186822533740067E+000 -0.976470167699798E-001 -0.104441143311898E-001  0.444715679923022E-001
  0.700000000000000E+001  0.282110549889246E-001  0.159951252777666E-001 -0.324104099940239E-001 -0.776198509359963E-001 -0.114989265328190E+000 -0.134047009576126E+000 -0.117661490663313E+000 -0.683786760351193E-001  0.188052756648616E-001  0.305326070123055E+000 -0.910089291074829E+000 -0.522998891433818E+000 -0.446839709713621E+000 -0.407305368591845E+000 -0.355287143105664E+000 -0.275702066527400E+000 -0.186901419732515E+000 -0.976654473657932E-001 -0.103943307383327E-001  0.446034542016673E-001
  0.750000000000000E+001  0.281314153559223E-001  0.159774562956660E-001 -0.323773546656372E-001 -0.775430695930470E-001 -0.114871240721308E+000 -0.133889507693431E+000 -0.117468641677682E+000 -0.681484587152018E-001  0.190960526103436E-001  0.305687422671332E+000 -0.911285195133210E+000 -0.523420069402767E+000 -0.447138620173880E+000 -0.407541823521854E+000 -0.355472407776059E+000 -0.275835839179506E+000 -0.186984698821092E+000 -0.976975814958632E-001 -0.103693909366512E-001  0.446957954287000E-001
  0.800000000000000E+001  0.281112567134387E-001  0.160126173057758E-001 -0.322942551208945E-001 -0.774178953549998E-001 -0.114706713855310E+000 -0.133687874492774E+000 -0.117234489968324E+000 -0.678808195732078E-001  0.194182882614435E-001  0.306068503287937E+000 -0.912492469286686E+000 -0.523865118429713E+000 -0.447466637871228E+000 -0.407810754547312E+000 -0.355692803534352E+000 -0.276007390205120E+000 -0.187108210732457E+000 -0.977724004321787E-001 -0.103910346950980E-001  0.447336358209284E-001
  0.850000000000000E+001  0.281925638585174E-001  0.161508452283863E-001 -0.321013732922291E-001 -0.771756087995105E-001 -0.114418713169073E+000 -0.133357692613178E+000 -0.116868576539853E+000 -0.674796865959715E-001  0.198776638825870E-001  0.306582047911894E+000 -0.914027572484822E+000 -0.524464591422474E+000 -0.447928361314248E+000 -0.408204349127820E+000 -0.356030333398764E+000 -0.276288493226854E+000 -0.187333640051597E+000 -0.979414386614810E-001 -0.105006827965359E-001  0.446840324813202E-001
  0.900000000000000E+001  0.284186112928813E-001  0.164445856752768E-001 -0.317353161878789E-001 -0.767410553561446E-001 -0.113919959419931E+000 -0.132799473140873E+000 -0.116260059163233E+000 -0.668224357164769E-001  0.206154186613293E-001  0.307385633387341E+000 -0.916339843828471E+000 -0.525393416037690E+000 -0.448657297004736E+000 -0.408835490664998E+000 -0.356581394413642E+000 -0.276759748701431E+000 -0.187726931186726E+000 -0.982570315414142E-001 -0.107383199184334E-001  0.445169619426833E-001
  0.950000000000000E+001  0.284853838606724E-001  0.165501102276199E-001 -0.315900291818188E-001 -0.765519858760172E-001 -0.113680259962811E+000 -0.132502523194746E+000 -0.115903877580137E+000 -0.663970266164486E-001  0.211552480927057E-001  0.308048239320149E+000 -0.918472375600933E+000 -0.526130976687318E+000 -0.449166581218014E+000 -0.409229645402109E+000 -0.356889017715180E+000 -0.276991747846290E+000 -0.187896063570708E+000 -0.983742477232865E-001 -0.108104786633887E-001  0.444871918988648E-001
  0.100000000000000E+002  0.282364662653967E-001  0.163181760102533E-001 -0.318179932537854E-001 -0.767705793534411E-001 -0.113876941736724E+000 -0.132663840494437E+000 -0.116018617824388E+000 -0.664481357121316E-001  0.212069255443314E-001  0.308237556375341E+000 -0.919404291329483E+000 -0.526297699432845E+000 -0.449177286501924E+000 -0.409156784496316E+000 -0.356758383196150E+000 -0.276818122629446E+000 -0.187695288990352E+000 -0.981602015458545E-001 -0.105887631512676E-001  0.447302294414126E-001
  0.105000000000000E+002  0.280671672371206E-001  0.161991031187551E-001 -0.319018581296349E-001 -0.768249127266267E-001 -0.113902929444045E+000 -0.132661269040595E+000 -0.115987902034992E+000 -0.663852798616398E-001  0.213196353152811E-001  0.308411676894892E+000 -0.920074131082713E+000 -0.526490541550386E+000 -0.449284970302105E+000 -0.409218882617604E+000 -0.356784457977849E+000 -0.276809955829096E+000 -0.187654640138185E+000 -0.980868248015228E-001 -0.104772366611168E-001  0.448948954709172E-001
  0.110000000000000E+002  0.279743823156723E-001  0.161415821917869E-001 -0.319335384590452E-001 -0.768350455255802E-001 -0.113892835960535E+000 -0.132631431322481E+000 -0.115939431222994E+000 -0.663162218473906E-001  0.214209498507837E-001  0.308551398172112E+000 -0.920580383977474E+000 -0.526651310547616E+000 -0.449387315069947E+000 -0.409290570113377E+000 -0.356831489111016E+000 -0.276832783285779E+000 -0.187653884560507E+000 -0.980618464572056E-001 -0.104239932913100E-001  0.449855667593668E-001
  0.115000000000000E+002  0.279155284360035E-001  0.161065768567142E-001 -0.319507280935197E-001 -0.768371898860331E-001 -0.113880626507409E+000 -0.132605059395142E+000 -0.115899666197443E+000 -0.662616133650724E-001  0.214990588328249E-001  0.308657400673653E+000 -0.920961821026697E+000 -0.526774305767244E+000 -0.449467133461585E+000 -0.409347929223053E+000 -0.356870850035958E+000 -0.276854525841735E+000 -0.187658626854467E+000 -0.980493958611072E-001 -0.103917730301164E-001  0.450433475067945E-001
  0.120000000000000E+002  0.278742865825777E-001  0.160829009107726E-001 -0.319611272840194E-001 -0.768363328366604E-001 -0.113869008160250E+000 -0.132582830367822E+000 -0.115867445373046E+000 -0.662183575226635E-001  0.215598419943511E-001  0.308738880815527E+000 -0.921253237833085E+000 -0.526869404276833E+000 -0.449529699674627E+000 -0.409393632672904E+000 -0.356903017202336E+000 -0.276873405437183E+000 -0.187664681199030E+000 -0.980425092900298E-001 -0.103700785348151E-001  0.450839343287830E-001
  0.125000000000000E+002  0.278442870120640E-001  0.160661850554782E-001 -0.319677326487412E-001 -0.768343493766986E-001 -0.113858810691352E+000 -0.132564542781219E+000 -0.115841563407634E+000 -0.661841125031894E-001  0.216073940477125E-001  0.308802075716497E+000 -0.921478260189562E+000 -0.526943465959577E+000 -0.449578881581166E+000 -0.409429946412110E+000 -0.356928987215280E+000 -0.276889202749859E+000 -0.187670654914163E+000 -0.980385797343264E-001 -0.103548492063455E-001  0.451134634120170E-001
  0.130000000000000E+002  0.278221063935494E-001  0.160541597068420E-001 -0.319719833318888E-001 -0.768319797614798E-001 -0.113850104117096E+000 -0.132549596557401E+000 -0.115820770390133E+000 -0.661568931725553E-001  0.216448527702467E-001  0.308851521446305E+000 -0.921653684395292E+000 -0.527001591436720E+000 -0.449617752350433E+000 -0.409458875313690E+000 -0.356949919495661E+000 -0.276902264996195E+000 -0.187676119819252E+000 -0.980363967524252E-001 -0.103439672361739E-001  0.451352794425631E-001
  0.135000000000000E+002  0.278055130088974E-001  0.160453918899253E-001 -0.319747285640884E-001 -0.768295816019910E-001 -0.113842774824490E+000 -0.132537408769607E+000 -0.115804032800323E+000 -0.661351597265601E-001  0.216745558114826E-001  0.308890518843592E+000 -0.921791613038697E+000 -0.527047535967487E+000 -0.449648641439950E+000 -0.409482001624537E+000 -0.356966801938252E+000 -0.276913004270415E+000 -0.187680935693092E+000 -0.980352624716618E-001 -0.103360891198882E-001  0.451515830363878E-001
  0.140000000000000E+002  0.277929693896840E-001  0.160389238436367E-001 -0.319764986358749E-001 -0.768273263285164E-001 -0.113836652123456E+000 -0.132527470672541E+000 -0.115790520657263E+000 -0.661177242797924E-001  0.216982563376478E-001  0.308921500105922E+000 -0.921900896547473E+000 -0.527084092613921E+000 -0.449673319029788E+000 -0.409500561257930E+000 -0.356980443064763E+000 -0.276921811249563E+000 -0.187685089738376E+000 -0.980347546503764E-001 -0.103303177644905E-001  0.451638948937942E-001
  0.145000000000000E+002  0.277833973738021E-001  0.160341025770491E-001 -0.319776304165550E-001 -0.768252858128392E-001 -0.113831556184427E+000 -0.132519355160202E+000 -0.115779573911598E+000 -0.661036688368499E-001  0.217172804042678E-001  0.308946279145164E+000 -0.921988094489144E+000 -0.527113360464086E+000 -0.449693138009361E+000 -0.409515518418429E+000 -0.356991494869622E+000 -0.276929030708013E+000 -0.187688628530257E+000 -0.980346163666255E-001 -0.103260443063220E-001  0.451732816960028E-001
  0.150000000000000E+002  0.277760330670493E-001  0.160304787157292E-001 -0.319783376535221E-001 -0.768234760970954E-001 -0.113827315792449E+000 -0.132512707696371E+000 -0.115770666372208E+000 -0.660922782585972E-001  0.217326426664794E-001  0.308966226813223E+000 -0.922058135297975E+000 -0.527136935883755E+000 -0.449709141691196E+000 -0.409527629192966E+000 -0.357000481897418E+000 -0.276934958389881E+000 -0.187691625099994E+000 -0.980346936352532E-001 -0.103228519278123E-001  0.451804990490081E-001
  0.155000000000000E+002  0.277703407565795E-001  0.160277526423449E-001 -0.319787408983032E-001 -0.768218671900613E-001 -0.113823758598399E+000 -0.132507217314531E+000 -0.115763358326948E+000 -0.660829720619516E-001  0.217451473028626E-001  0.308982410421776E+000 -0.922114816883856E+000 -0.527156068813700E+000 -0.449722161079573E+000 -0.409537507694547E+000 -0.357007843023981E+000 -0.276939859249043E+000 -0.187694174685701E+000 -0.980349086079282E-001 -0.103204630636770E-001  0.451860786172244E-001
  0.160000000000000E+002  0.277659703568227E-001  0.160257564953883E-001 -0.319788663666572E-001 -0.768203653281581E-001 -0.113820677938598E+000 -0.132502568205919E+000 -0.115757233834361E+000 -0.660752261601778E-001  0.217554907976445E-001  0.308995723534303E+000 -0.922161243652904E+000 -0.527171810187997E+000 -0.449732914854573E+000 -0.409545701588055E+000 -0.357013987246470E+000 -0.276944004281215E+000 -0.187696413250087E+000 -0.980352595053808E-001 -0.103187186198670E-001  0.451903751047056E-001
  0.165000000000000E+002  0.277627317541044E-001  0.160244461594023E-001 -0.319786396247382E-001 -0.768187939488553E-001 -0.113817801010369E+000 -0.132498395259440E+000 -0.115751844157067E+000 -0.660685029166553E-001  0.217643535295850E-001  0.309007001525549E+000 -0.922200210583871E+000 -0.527185142283351E+000 -0.449742098196986E+000 -0.409552759627702E+000 -0.357019344597393E+000 -0.276947705535916E+000 -0.187698537719757E+000 -0.980358263807151E-001 -0.103175678962812E-001  0.451935950848233E-001
  0.170000000000000E+002  0.277605071055111E-001  0.160238176547539E-001 -0.319779702186802E-001 -0.768169786987376E-001 -0.113814872189783E+000 -0.132494362436051E+000 -0.115746778455930E+000 -0.660623103025979E-001  0.217723583254011E-001  0.309017009274068E+000 -0.922234248573157E+000 -0.527196952006224E+000 -0.449750336385486E+000 -0.409559174323280E+000 -0.357024301576899E+000 -0.276951246675501E+000 -0.187700733922219E+000 -0.980366987290712E-001 -0.103169956518671E-001  0.451958757099536E-001
  0.175000000000000E+002  0.277591062797299E-001  0.160237603260501E-001 -0.319769083226057E-001 -0.768149144729162E-001 -0.113811827825952E+000 -0.132490343053319E+000 -0.115741845823933E+000 -0.660563827574268E-001  0.217798903910053E-001  0.309026277121060E+000 -0.922265221605581E+000 -0.527207829966954E+000 -0.449758005114205E+000 -0.409565210992411E+000 -0.357029038176538E+000 -0.276954728405661E+000 -0.187703031407039E+000 -0.980378401509427E-001 -0.103168951307944E-001  0.451974109486984E-001
  0.180000000000000E+002  0.277581894238255E-001  0.160239854891558E-001 -0.319757143457019E-001 -0.768128364534227E-001 -0.113808872563481E+000 -0.132486504150183E+000 -0.115737169972817E+000 -0.660507887335355E-001  0.217869678494099E-001  0.309034945220030E+000 -0.922293919895068E+000 -0.527217930047520E+000 -0.449765131660871E+000 -0.409570828237928E+000 -0.357033461751349E+000 -0.276958012937059E+000 -0.187705254716132E+000 -0.980390429827312E-001 -0.103170225388762E-001  0.451985029185382E-001
  0.185000000000000E+002  0.277571880485536E-001  0.160239321658218E-001 -0.319749724289880E-001 -0.768113551938472E-001 -0.113806635874654E+000 -0.132483484367460E+000 -0.115733386845088E+000 -0.660461483486459E-001  0.217929936960551E-001  0.309042488334466E+000 -0.922319270336658E+000 -0.527226641043828E+000 -0.449771133426832E+000 -0.409575449393965E+000 -0.357037005273890E+000 -0.276960549508040E+000 -0.187706875548791E+000 -0.980398061748420E-001 -0.103168979421352E-001  0.451996438541607E-001
  0.190000000000000E+002  0.277556615792010E-001  0.160231707565136E-001 -0.319751285659119E-001 -0.768109453803715E-001 -0.113805627029513E+000 -0.132481830952201E+000 -0.115731080652362E+000 -0.660430850143993E-001  0.217972775905326E-001  0.309048173256393E+000 -0.922339227374668E+000 -0.527233113334688E+000 -0.449775332791954E+000 -0.409578478029795E+000 -0.357039133729447E+000 -0.276961856726874E+000 -0.187707456709803E+000 -0.980397266798430E-001 -0.103161365100811E-001  0.452012315626265E-001
  0.195000000000000E+002  0.277539494629537E-001  0.160221198616497E-001 -0.319756803972075E-001 -0.768110433191806E-001 -0.113805250524645E+000 -0.132480946284193E+000 -0.115729680232510E+000 -0.660410839800628E-001  0.218002405075998E-001  0.309052269033116E+000 -0.922354037986111E+000 -0.527237748986105E+000 -0.449778224267196E+000 -0.409580463391973E+000 -0.357040420718046E+000 -0.276962503924071E+000 -0.187707533625887E+000 -0.980392768363947E-001 -0.103151260077423E-001  0.452029555234395E-001
  0.200000000000000E+002  0.277525644741931E-001  0.160213153766253E-001 -0.319760441714519E-001 -0.768110183741937E-001 -0.113804836658778E+000 -0.132480131654815E+000 -0.115728471896609E+000 -0.660394279987607E-001  0.218026097790463E-001  0.309055470248308E+000 -0.922365474120182E+000 -0.527241415710808E+000 -0.449780578982224E+000 -0.409582136843578E+000 -0.357041560288382E+000 -0.276963140755760E+000 -0.187707706430455E+000 -0.980390029872250E-001 -0.103143618372878E-001  0.452043421818829E-001
  0.205000000000000E+002  0.277515215776747E-001  0.160207371386090E-001 -0.319762669860211E-001 -0.768109301364620E-001 -0.113804441110891E+000 -0.132479423623647E+000 -0.115727460961456E+000 -0.660380761597733E-001  0.218045050900044E-001  0.309057995860777E+000 -0.922374429456271E+000 -0.527244329418621E+000 -0.449782482544133E+000 -0.409583517297727E+000 -0.357042528115444E+000 -0.276963715607188E+000 -0.187707914230931E+000 -0.980388531726867E-001 -0.103138164813865E-001  0.452053858161530E-001
  0.210000000000000E+002  0.277507262036970E-001  0.160203069673807E-001 -0.319764164848460E-001 -0.768108344057783E-001 -0.113804103917771E+000 -0.132478841867632E+000 -0.115726643443572E+000 -0.660369942667251E-001  0.218060088737219E-001  0.309059988081218E+000 -0.922381473715270E+000 -0.527246636408199E+000 -0.449784001372835E+000 -0.409584628644479E+000 -0.357043317231425E+000 -0.276964196495931E+000 -0.187708106064166E+000 -0.980387624739759E-001 -0.103134127894800E-001  0.452061816264103E-001
  0.215000000000000E+002  0.277501110094413E-001  0.160199799828239E-001 -0.319765212067748E-001 -0.768107451864851E-001 -0.113803824108275E+000 -0.132478369574441E+000 -0.115725986228212E+000 -0.660361302427551E-001  0.218072031034995E-001  0.309061564169127E+000 -0.922387036561643E+000 -0.527248466306772E+000 -0.449785212205081E+000 -0.409585519738881E+000 -0.357043955046273E+000 -0.276964591321051E+000 -0.187708272431025E+000 -0.980387050530285E-001 -0.103131072541394E-001  0.452067968639521E-001
  0.220000000000000E+002  0.277496321027869E-001  0.160197292529585E-001 -0.319765955327653E-001 -0.768106656731285E-001 -0.113803593643606E+000 -0.132477986973607E+000 -0.115725457824824E+000 -0.660354391580042E-001  0.218081541276134E-001  0.309062815412279E+000 -0.922391446070105E+000 -0.527249921966062E+000 -0.449786179205187E+000 -0.409586234572067E+000 -0.357044469864072E+000 -0.276964913840537E+000 -0.187708413801984E+000 -0.980386687568552E-001 -0.103128739127748E-001  0.452072754719243E-001
  0.225000000000000E+002  0.277492580250165E-001  0.160195361575231E-001 -0.319766483934083E-001 -0.768105962099040E-001 -0.113803404305322E+000 -0.132477676952610E+000 -0.115725032383872E+000 -0.660348850589647E-001  0.218089138073492E-001  0.309063812243310E+000 -0.922394954091929E+000 -0.527251083508602E+000 -0.449786953334567E+000 -0.409586808906313E+000 -0.357044885573462E+000 -0.276965176851067E+000 -0.187708532832652E+000 -0.980386464563628E-001 -0.103126948665202E-001  0.452076490776886E-001
  0.230000000000000E+002  0.277489649772543E-001  0.160193869222612E-001 -0.319766859274616E-001 -0.768105362984829E-001 -0.113803248909322E+000 -0.132477425488615E+000 -0.115724689148646E+000 -0.660344396739736E-001  0.218095225232411E-001  0.309064609117560E+000 -0.922397754758175E+000 -0.527252013199836E+000 -0.449787574605801E+000 -0.409587271225347E+000 -0.357045221633722E+000 -0.276965391252205E+000 -0.187708632464901E+000 -0.980386333988224E-001 -0.103125569558971E-001  0.452079416122509E-001
  0.235000000000000E+002  0.277487347442912E-001  0.160192712282133E-001 -0.319767124930180E-001 -0.768104850123111E-001 -0.113803121340021E+000 -0.132477221228321E+000 -0.115724411638256E+000 -0.660340806934043E-001  0.218100117982605E-001  0.309065248313150E+000 -0.922399998384320E+000 -0.527252759649157E+000 -0.449788074554617E+000 -0.409587644183577E+000 -0.357045493706974E+000 -0.276965566101992E+000 -0.187708715571084E+000 -0.980386264719629E-001 -0.103124503243454E-001  0.452081713632638E-001
  0.240000000000000E+002  0.277485534324969E-001  0.160191813454345E-001 -0.319767310464607E-001 -0.768104412220160E-001 -0.113803016418805E+000 -0.132477054838424E+000 -0.115724186577361E+000 -0.660337904137177E-001  0.218104064580202E-001  0.309065762872852E+000 -0.922401802171682E+000 -0.527253360947105E+000 -0.449788478103414E+000 -0.409587945900009E+000 -0.357045714520376E+000 -0.276965708928139E+000 -0.187708784845079E+000 -0.980386236076862E-001 -0.103123676793921E-001  0.452083522852143E-001
  0.245000000000000E+002  0.277484104615760E-001  0.160191116109078E-001 -0.319767435347589E-001 -0.768104035739882E-001 -0.113802929621277E+000 -0.132476918587810E+000 -0.115724003159672E+000 -0.660335545385709E-001  0.218107262596463E-001  0.309066178932939E+000 -0.922403258410765E+000 -0.527253847394002E+000 -0.449788805199380E+000 -0.409588190991426E+000 -0.357045894464162E+000 -0.276965826094810E+000 -0.187708842840555E+000 -0.980386235833435E-001 -0.103123036425289E-001  0.452084950296713E-001
  0.250000000000000E+002  0.277482979474504E-001  0.160190579400474E-001 -0.319767510611877E-001 -0.768103706300037E-001 -0.113802856956713E+000 -0.132476805945423E+000 -0.115723852372324E+000 -0.660333614081512E-001  0.218109872314610E-001  0.309066517489342E+000 -0.922404440738810E+000 -0.527254243318887E+000 -0.449789072062071E+000 -0.409588391473420E+000 -0.357046042206418E+000 -0.276965923076130E+000 -0.187708891966298E+000 -0.980386258635068E-001 -0.103122543064762E-001  0.452086075885003E-001
  0.255000000000000E+002  0.277482098226358E-001  0.160190173295397E-001 -0.319767542428649E-001 -0.768103409176643E-001 -0.113802794897371E+000 -0.132476711376284E+000 -0.115723726805810E+000 -0.660332013924750E-001  0.218112024106439E-001  0.309066795527015E+000 -0.922405408558155E+000 -0.527254568467884E+000 -0.449789291894384E+000 -0.409588557178211E+000 -0.357046164954416E+000 -0.276966004455598E+000 -0.187708934408608E+000 -0.980386302349411E-001 -0.103122168452261E-001  0.452086960888725E-001
  0.260000000000000E+002  0.277481412428819E-001  0.160189873340866E-001 -0.319767536847367E-001 -0.768103134026284E-001 -0.113802740889582E+000 -0.132476630689189E+000 -0.115723620653396E+000 -0.660330669997603E-001  0.218113821028136E-001  0.309067026529271E+000 -0.922406209112412E+000 -0.527254838478190E+000 -0.449789475121898E+000 -0.409588695847329E+000 -0.357046268253555E+000 -0.276966073783543E+000 -0.187708971793432E+000 -0.980386364357255E-001 -0.103121889316847E-001  0.452087654115525E-001
  0.265000000000000E+002  0.277480878257530E-001  0.160189653762599E-001 -0.319767505509350E-001 -0.768102880501368E-001 -0.113802693627836E+000 -0.132476561307295E+000 -0.115723530163106E+000 -0.660329530763205E-001  0.218115336091047E-001  0.309067220441853E+000 -0.922406878043897E+000 -0.527255064818970E+000 -0.449789629165121E+000 -0.409588812788008E+000 -0.357046355784537E+000 -0.276966133137308E+000 -0.187709004737304E+000 -0.980386436824378E-001 -0.103121682016591E-001  0.452088198908753E-001
