# Chordwise load of component: right_wing
# spanwise_location: 1.000 ; chord_length: 2.454
# n_chord : 20 ; n_time : 60. Next lines: x_chord , z_chord
  0.595077606313723E+001  0.571096666239797E+001  0.547111880752019E+001  0.523107542902655E+001  0.499059172663972E+001  0.474959254360068E+001  0.450830350882420E+001  0.426721156656823E+001  0.402705421351816E+001  0.379821127104091E+001  0.379820969909984E+001  0.402705122844812E+001  0.426720891241986E+001  0.450830120300078E+001  0.474959059297216E+001  0.499059013393318E+001  0.523107419315620E+001  0.547111792614510E+001  0.571096613382105E+001  0.595077588694710E+001
 -0.141914751915092E-001 -0.417964076028189E-001 -0.690520053817295E-001 -0.944629252076402E-001 -0.115104054512392E+000 -0.127829298624303E+000 -0.129372667574023E+000 -0.119004514654792E+000 -0.960770475271774E-001 -0.405453579871147E-001  0.405433008145443E-001  0.960766283075047E-001  0.119004321856208E+000  0.129372617427517E+000  0.127829356424899E+000  0.115104171444874E+000  0.944630503894549E-001  0.690521079459171E-001  0.417964712589044E-001  0.141914964291703E-001
# t, dFz
  0.600000000000000E+001  0.262864566132203E-003  0.569262884368069E-003  0.160271743853637E-002  0.226847337172408E-002  0.218758102208289E-002  0.111074191852031E-002 -0.614940920644456E-003 -0.143534083117567E-002 -0.103990335159519E-002  0.743398145073387E-002 -0.388845859824465E-001 -0.965850996710762E-002 -0.450988658570362E-002 -0.130354083055942E-002  0.191767792569793E-002  0.337141682434454E-002  0.322772113288415E-002  0.210141496990513E-002  0.567953829109443E-003 -0.413648893115349E-003
  0.650000000000000E+001  0.268653196689703E-003  0.572797072858749E-003  0.160479254560305E-002  0.226936979877318E-002  0.218766684409444E-002  0.111055411608919E-002 -0.614710449686319E-003 -0.143421298688748E-002 -0.103668471549604E-002  0.744268778206569E-002 -0.389232306901121E-001 -0.966332363709355E-002 -0.451147820435873E-002 -0.130387031634524E-002  0.191798699457248E-002  0.337153380651466E-002  0.322703311595564E-002  0.209951225118020E-002  0.564534173062924E-003 -0.419403089397781E-003
  0.700000000000000E+001  0.272493752497826E-003  0.575065731948705E-003  0.160602321688267E-002  0.226978354952636E-002  0.218755801807680E-002  0.111034235306650E-002 -0.614499224252522E-003 -0.143326040087864E-002 -0.103411311986736E-002  0.744946012803270E-002 -0.389524816238992E-001 -0.966708217504335E-002 -0.451277081012938E-002 -0.130415262351010E-002  0.191828324530256E-002  0.337177802787398E-002  0.322675008472806E-002  0.209837925723008E-002  0.562318230837524E-003 -0.423249881707812E-003
  0.750000000000000E+001  0.275061833643061E-003  0.576502718210779E-003  0.160669823540669E-002  0.226988114699777E-002  0.218732362925347E-002  0.111011641726968E-002 -0.614301658803301E-003 -0.143242591168152E-002 -0.103197150254593E-002  0.745495888833481E-002 -0.389754372447507E-001 -0.967012001790652E-002 -0.451385245571979E-002 -0.130439938207430E-002  0.191856379266301E-002  0.337209142366066E-002  0.322671675846280E-002  0.209773682220878E-002  0.560878890037471E-003 -0.425863762088814E-003
  0.800000000000000E+001  0.276750530061127E-003  0.577356878119232E-003  0.160697741386654E-002  0.226974800787879E-002  0.218699226579848E-002  0.110987542289464E-002 -0.614109868616579E-003 -0.143165921438751E-002 -0.103009476581915E-002  0.745966090125770E-002 -0.389942795577474E-001 -0.967268941157821E-002 -0.451479810156550E-002 -0.130462369452169E-002  0.191883599039281E-002  0.337245659696640E-002  0.322685998191595E-002  0.209743639988694E-002  0.559976241818790E-003 -0.427633202941229E-003
  0.850000000000000E+001  0.277945732035886E-003  0.577935506627485E-003  0.160712301559302E-002  0.226958482328705E-002  0.218668946323687E-002  0.110966593401457E-002 -0.613945962829352E-003 -0.143100962054135E-002 -0.102851626724550E-002  0.746359428888842E-002 -0.390099013494005E-001 -0.967482994264414E-002 -0.451558874184797E-002 -0.130481212249842E-002  0.191906721078317E-002  0.337277856130689E-002  0.322702046594257E-002  0.209726244690921E-002  0.559349281494274E-003 -0.428899837464146E-003
  0.900000000000000E+001  0.279058707908046E-003  0.578610956484334E-003  0.160749372322085E-002  0.226969828849689E-002  0.218663091721341E-002  0.110957967702406E-002 -0.613861355810504E-003 -0.143062655344382E-002 -0.102747607933740E-002  0.746632737175683E-002 -0.390216051179652E-001 -0.967631357132213E-002 -0.451608788324936E-002 -0.130491833326684E-002  0.191917538241641E-002  0.337286492846261E-002  0.322692494859214E-002  0.209689529513209E-002  0.558664858220219E-003 -0.430037040450545E-003
  0.950000000000000E+001  0.280119464838253E-003  0.579344896361199E-003  0.160800941816604E-002  0.226999851646256E-002  0.218674498655728E-002  0.110958453677265E-002 -0.613837985785708E-003 -0.143045931647055E-002 -0.102690008984417E-002  0.746798734543023E-002 -0.390294841322395E-001 -0.967720361736832E-002 -0.451634037300062E-002 -0.130495848761531E-002  0.191918919791914E-002  0.337277880666536E-002  0.322665011670130E-002  0.209639801446083E-002  0.557941810078860E-003 -0.431097000878666E-003
  0.100000000000000E+002  0.280896148187364E-003  0.579849864921500E-003  0.160833586876483E-002  0.227016616172909E-002  0.218678958838688E-002  0.110957169447454E-002 -0.613812239732007E-003 -0.143031488273182E-002 -0.102645335701178E-002  0.746922771623762E-002 -0.390351621551738E-001 -0.967787644955422E-002 -0.451654693379516E-002 -0.130499665263074E-002  0.191921611971925E-002  0.337275574411199E-002  0.322650252630534E-002  0.209608645482458E-002  0.557445718835865E-003 -0.431872844016273E-003
  0.105000000000000E+002  0.281441475798097E-003  0.580191951220803E-003  0.160854351866282E-002  0.227025973033020E-002  0.218680093749395E-002  0.110955319821062E-002 -0.613788424858979E-003 -0.143019553283464E-002 -0.102610712854498E-002  0.747016501360790E-002 -0.390393423145340E-001 -0.967838853777350E-002 -0.451671204079622E-002 -0.130502964642168E-002  0.191924504135831E-002  0.337276030821246E-002  0.322642360448398E-002  0.209588931359734E-002  0.557109277808553E-003 -0.432418970287073E-003
  0.110000000000000E+002  0.281829013141760E-003  0.580430402885637E-003  0.160868260840011E-002  0.227031623000367E-002  0.218680028085023E-002  0.110953567704660E-002 -0.613768698055963E-003 -0.143010134877027E-002 -0.102584227241136E-002  0.747087253225820E-002 -0.390424529255483E-001 -0.967877632611631E-002 -0.451684010780374E-002 -0.130505615254162E-002  0.191927021920475E-002  0.337277252064647E-002  0.322637750478876E-002  0.209575732777796E-002  0.556874138564801E-003 -0.432808149977561E-003
  0.115000000000000E+002  0.282107549829500E-003  0.580599257174271E-003  0.160877788424811E-002  0.227035116862243E-002  0.218679471865841E-002  0.110952044818184E-002 -0.613752775916813E-003 -0.143002760629066E-002 -0.102563915558039E-002  0.747141010517666E-002 -0.390447905498180E-001 -0.967907117880537E-002 -0.451693898426925E-002 -0.130507705995910E-002  0.191929100330328E-002  0.337278628568697E-002  0.322634967117103E-002  0.209566652409680E-002  0.556706855084262E-003 -0.433088846510991E-003
  0.120000000000000E+002  0.282309241999736E-003  0.580719826347551E-003  0.160884370155692E-002  0.227037258221015E-002  0.218678713835282E-002  0.110950754191832E-002 -0.613739975068793E-003 -0.142996968648768E-002 -0.102548224265191E-002  0.747182226014422E-002 -0.390465644219415E-001 -0.967929696713924E-002 -0.451701557415256E-002 -0.130509351049754E-002  0.191930788990273E-002  0.337279954382870E-002  0.322633287925038E-002  0.209560321107264E-002  0.556586587521283E-003 -0.433293025244970E-003
  0.125000000000000E+002  0.282457225144364E-003  0.580807602036660E-003  0.160889063736934E-002  0.227038653348483E-002  0.218677986961989E-002  0.110949711823542E-002 -0.613729904212470E-003 -0.142992465330734E-002 -0.102536127643211E-002  0.747213871764337E-002 -0.390479178193203E-001 -0.967946998578276E-002 -0.451707456853598E-002 -0.130510627180681E-002  0.191932118669198E-002  0.337281077259216E-002  0.322632194777317E-002  0.209555762428188E-002  0.556498509016603E-003 -0.433443380907318E-003
  0.130000000000000E+002  0.282568949342929E-003  0.580874634705562E-003  0.160892730711601E-002  0.227039834443075E-002  0.218677534206194E-002  0.110948965196812E-002 -0.613722509436975E-003 -0.142989116208083E-002 -0.102527044367194E-002  0.747237733518407E-002 -0.390489432707881E-001 -0.967960025059126E-002 -0.451711861163154E-002 -0.130511569438000E-002  0.191933081181955E-002  0.337281826760804E-002  0.322631239770491E-002  0.209552197469635E-002  0.556431284458863E-003 -0.433556817133681E-003
  0.135000000000000E+002  0.282655754408664E-003  0.580928199417929E-003  0.160895837547900E-002  0.227041045573420E-002  0.218677431490071E-002  0.110948507308533E-002 -0.613717533509939E-003 -0.142986767112676E-002 -0.102520483265060E-002  0.747255193838901E-002 -0.390497058410350E-001 -0.967969544734252E-002 -0.451715006851344E-002 -0.130512221522423E-002  0.191933706077790E-002  0.337282165645354E-002  0.322630219709555E-002  0.209549195079817E-002  0.556377891400320E-003 -0.433644560766333E-003
  0.140000000000000E+002  0.282722715431352E-003  0.580970171000054E-003  0.160898354016266E-002  0.227042124289298E-002  0.218677482090245E-002  0.110948221659479E-002 -0.613714145196219E-003 -0.142985112571022E-002 -0.102515758168546E-002  0.747267890350989E-002 -0.390502668863124E-001 -0.967976463096629E-002 -0.451717255734411E-002 -0.130512676687262E-002  0.191934119318229E-002  0.337282299845170E-002  0.322629297464857E-002  0.209546774151250E-002  0.556336239364522E-003 -0.433712021931247E-003
  0.145000000000000E+002  0.282772781896649E-003  0.581001351956458E-003  0.160900205617791E-002  0.227042902779728E-002  0.218677501682413E-002  0.110948002011186E-002 -0.613711592025512E-003 -0.142983876041627E-002 -0.102512246366800E-002  0.747277305642540E-002 -0.390506820460739E-001 -0.967981600597928E-002 -0.451718934244902E-002 -0.130513018912957E-002  0.191934434863847E-002  0.337282420350932E-002  0.322628639132630E-002  0.209544997923985E-002  0.556305334155307E-003 -0.433762429461438E-003
  0.150000000000000E+002  0.282809768146773E-003  0.581024207273475E-003  0.160901543041190E-002  0.227043444404253E-002  0.218677489011339E-002  0.110947827116934E-002 -0.613709631223728E-003 -0.142982939934504E-002 -0.102509613028353E-002  0.747284337154032E-002 -0.390509907390253E-001 -0.967985442333200E-002 -0.451720199277788E-002 -0.130513279737707E-002  0.191934681263411E-002  0.337282537594266E-002  0.322628187150530E-002  0.209543716381669E-002  0.556282676928452E-003 -0.433799683634852E-003
  0.155000000000000E+002  0.282837061364759E-003  0.581040975307299E-003  0.160902512560545E-002  0.227043823897470E-002  0.218677462300779E-002  0.110947689469875E-002 -0.613708129893895E-003 -0.142982231171822E-002 -0.102507634338770E-002  0.747289603315339E-002 -0.390512210620514E-001 -0.967988321484038E-002 -0.451721152999328E-002 -0.130513478046181E-002  0.191934872022567E-002  0.337282641664337E-002  0.322627873454319E-002  0.209542787148100E-002  0.556266038670683E-003 -0.433827196997407E-003
  0.160000000000000E+002  0.282857238537976E-003  0.581053317393363E-003  0.160903219330617E-002  0.227044092538839E-002  0.218677431929185E-002  0.110947582233401E-002 -0.613706983902918E-003 -0.142981694738739E-002 -0.102506145311371E-002  0.747293556071544E-002 -0.390513934023300E-001 -0.967990482872906E-002 -0.451721872037298E-002 -0.130513628464332E-002  0.191935018592909E-002  0.337282728947302E-002  0.322627652604021E-002  0.209542108732640E-002  0.556253775706640E-003 -0.433847557761420E-003
  0.165000000000000E+002  0.282872201424812E-003  0.581062443862260E-003  0.160903738574645E-002  0.227044285671889E-002  0.218677403749355E-002  0.110947499684392E-002 -0.613706113238234E-003 -0.142981289421369E-002 -0.102505024493669E-002  0.747296526396744E-002 -0.390515226132334E-001 -0.967992106578867E-002 -0.451722413615760E-002 -0.130513742168967E-002  0.191935130252603E-002  0.337282798881955E-002  0.322627494059176E-002  0.209541609337159E-002  0.556244694191142E-003 -0.433862671671811E-003
  0.170000000000000E+002  0.282883353022429E-003  0.581069245932451E-003  0.160904125272518E-002  0.227044428938654E-002  0.218677381818394E-002  0.110947437503768E-002 -0.613705459054664E-003 -0.142980985103301E-002 -0.102504183377779E-002  0.747298754820439E-002 -0.390516194994035E-001 -0.967993324272387E-002 -0.451722819777442E-002 -0.130513827451266E-002  0.191935214066735E-002  0.337282851708509E-002  0.322627376188634E-002  0.209541236895844E-002  0.556237920137732E-003 -0.433873940878629E-003
  0.175000000000000E+002  0.282891713878083E-003  0.581074362979891E-003  0.160904418099945E-002  0.227044539494223E-002  0.218677367942186E-002  0.110947392061794E-002 -0.613704975414491E-003 -0.142980758961587E-002 -0.102503556202774E-002  0.747300419149923E-002 -0.390516919872163E-001 -0.967994233292173E-002 -0.451723122112071E-002 -0.130513890683231E-002  0.191935275696712E-002  0.337282888749197E-002  0.322627284637751E-002  0.209540954820596E-002  0.556232825801475E-003 -0.433882387521756E-003
  0.180000000000000E+002  0.282898002889739E-003  0.581078230034260E-003  0.160904641557214E-002  0.227044626319664E-002  0.218677360586019E-002  0.110947359413517E-002 -0.613704621376785E-003 -0.142980592138360E-002 -0.102503090891184E-002  0.747301656752577E-002 -0.390517460489371E-001 -0.967994909149040E-002 -0.451723345935281E-002 -0.130513937215124E-002  0.191935320494550E-002  0.337282913550106E-002  0.322627212325313E-002  0.209540739790632E-002  0.556228979778682E-003 -0.433888736526430E-003
  0.185000000000000E+002  0.282902723271643E-003  0.581081139006132E-003  0.160904810496970E-002  0.227044692995049E-002  0.218677356474962E-002  0.110947335646608E-002 -0.613704360581664E-003 -0.142980468660993E-002 -0.102502745471418E-002  0.747302576933366E-002 -0.390517863108412E-001 -0.967995411585427E-002 -0.451723511950250E-002 -0.130513971621302E-002  0.191935353388130E-002  0.337282930808220E-002  0.322627156672564E-002  0.209540577387962E-002  0.556226088577377E-003 -0.433893499176399E-003
  0.190000000000000E+002  0.282906249826625E-003  0.581083311039962E-003  0.160904936502913E-002  0.227044742611967E-002  0.218677353302507E-002  0.110947317887642E-002 -0.613704165991568E-003 -0.142980376595030E-002 -0.102502487954012E-002  0.747303262590298E-002 -0.390518163136479E-001 -0.967995786093101E-002 -0.451723635780083E-002 -0.130513997297190E-002  0.191935377966219E-002  0.337282943822050E-002  0.322627115314997E-002  0.209540456304949E-002  0.556223931070514E-003 -0.433897056331092E-003
  0.195000000000000E+002  0.282908877780046E-003  0.581084926871626E-003  0.160905029973381E-002  0.227044779157477E-002  0.218677350591427E-002  0.110947304487237E-002 -0.613704020029490E-003 -0.142980307701014E-002 -0.102502295631752E-002  0.747303774561111E-002 -0.390518386917089E-001 -0.967996065785655E-002 -0.451723728364736E-002 -0.130514016536513E-002  0.191935396454996E-002  0.337282953907603E-002  0.322627084954455E-002  0.209540366496871E-002  0.556222325734419E-003 -0.433899707627559E-003
  0.200000000000000E+002  0.282910834909746E-003  0.581086128444871E-003  0.160905099259581E-002  0.227044806029943E-002  0.218677348270959E-002  0.110947294361619E-002 -0.613703910414725E-003 -0.142980256071195E-002 -0.102502151772227E-002  0.747304157066873E-002 -0.390518553980422E-001 -0.967996274761240E-002 -0.451723797641992E-002 -0.130514030955637E-002  0.191935410365274E-002  0.337282961695333E-002  0.322627062677979E-002  0.209540299889174E-002  0.556221131824155E-003 -0.433901682073102E-003
  0.205000000000000E+002  0.282912292470750E-003  0.581087022537972E-003  0.160905150702607E-002  0.227044825829912E-002  0.218677346371485E-002  0.110947286726900E-002 -0.613703828116077E-003 -0.142980217411860E-002 -0.102502044171218E-002  0.747304443004399E-002 -0.390518678789044E-001 -0.967996431012930E-002 -0.451723849495868E-002 -0.130514041768213E-002  0.191935420838272E-002  0.337282967689074E-002  0.322627046264582E-002  0.209540250454442E-002  0.556220242990539E-003 -0.433903153315568E-003
  0.210000000000000E+002  0.282913379272238E-003  0.581087689097736E-003  0.160905189028767E-002  0.227044840497989E-002  0.218677344870172E-002  0.110947280995038E-002 -0.613703766497337E-003 -0.142980188469092E-002 -0.102501963720960E-002  0.747304656778185E-002 -0.390518772068186E-001 -0.967996547831722E-002 -0.451723888288413E-002 -0.130514049863560E-002  0.191935428681675E-002  0.337282972216600E-002  0.322627034119136E-002  0.209540213624955E-002  0.556219580467918E-003 -0.433904250585981E-003
  0.215000000000000E+002  0.282914190643288E-003  0.581088186529945E-003  0.160905217625654E-002  0.227044851455798E-002  0.218677343744187E-002  0.110947276704812E-002 -0.613703720406722E-003 -0.142980166865995E-002 -0.102501903579399E-002  0.747304816547601E-002 -0.390518841762432E-001 -0.967996635108073E-002 -0.451723917250471E-002 -0.130514055905105E-002  0.191935434541149E-002  0.337282975605687E-002  0.322627025061693E-002  0.209540186130604E-002  0.556219085474411E-003 -0.433905069605359E-003
  0.220000000000000E+002  0.282914797249360E-003  0.581088558798836E-003  0.160905239053786E-002  0.227044859708754E-002  0.218677342944468E-002  0.110947273521824E-002 -0.613703686173739E-003 -0.142980150732993E-002 -0.102501858691011E-002  0.747304935757359E-002 -0.390518893812257E-001 -0.967996700249887E-002 -0.451723938873469E-002 -0.130514060408042E-002  0.191935438889641E-002  0.337282978083721E-002  0.322627018191148E-002  0.209540165529519E-002  0.556218715620749E-003 -0.433905681852710E-003
  0.225000000000000E+002  0.282915250786366E-003  0.581088837102715E-003  0.160905255124739E-002  0.227044865949856E-002  0.218677342395345E-002  0.110947271169136E-002 -0.613703660623752E-003 -0.142980138731272E-002 -0.102501825264636E-002  0.747305024780750E-002 -0.390518932661084E-001 -0.967996748833613E-002 -0.451723954981131E-002 -0.130514063760424E-002  0.191935442130565E-002  0.337282979904318E-002  0.322627013021067E-002  0.209540150088253E-002  0.556218438539134E-003 -0.433906139421791E-003
  0.230000000000000E+002  0.282915589632954E-003  0.581089045427990E-003  0.160905267138452E-002  0.227044870596853E-002  0.218677341996429E-002  0.110947269416223E-002 -0.613703641637194E-003 -0.142980129776195E-002 -0.102501800293003E-002  0.747305091164366E-002 -0.390518961656146E-001 -0.967996785086016E-002 -0.451723966981260E-002 -0.130514066258937E-002  0.191935444541200E-002  0.337282981244290E-002  0.322627009169328E-002  0.209540138508032E-002  0.556218231818156E-003 -0.433906481480868E-003
  0.235000000000000E+002  0.282915842454266E-003  0.581089200972516E-003  0.160905276119365E-002  0.227044874098503E-002  0.218677341697148E-002  0.110947268112971E-002 -0.613703627450029E-003 -0.142980123105930E-002 -0.102501781683589E-002  0.747305140688329E-002 -0.390518983296285E-001 -0.967996812145262E-002 -0.451723975958165E-002 -0.130514068129156E-002  0.191935446340505E-002  0.337282982230258E-002  0.322627006254831E-002  0.209540129881902E-002  0.556218077084574E-003 -0.433906736719006E-003
  0.240000000000000E+002  0.282916031461663E-003  0.581089316931480E-003  0.160905282815255E-002  0.227044876699048E-002  0.218677341472404E-002  0.110947267132727E-002 -0.613703616862670E-003 -0.142980118120731E-002 -0.102501767781379E-002  0.747305177595307E-002 -0.390518999455632E-001 -0.967996832362389E-002 -0.451723982650578E-002 -0.130514069519633E-002  0.191935447678423E-002  0.337282982988840E-002  0.322627004103557E-002  0.209540123461500E-002  0.556217961930699E-003 -0.433906927341633E-003
  0.245000000000000E+002  0.282916172406757E-003  0.581089403302669E-003  0.160905287778867E-002  0.227044878606592E-002  0.218677341322952E-002  0.110947266394739E-002 -0.613703608957233E-003 -0.142980114381918E-002 -0.102501757365626E-002  0.747305205187479E-002 -0.390519011513410E-001 -0.967996847438638E-002 -0.451723987658248E-002 -0.130514070564153E-002  0.191935448681948E-002  0.337282983570231E-002  0.322627002506888E-002  0.209540118655892E-002  0.556217875964969E-003 -0.433907069498148E-003
  0.250000000000000E+002  0.282916277419489E-003  0.581089467685823E-003  0.160905291520088E-002  0.227044880062303E-002  0.218677341172745E-002  0.110947265852595E-002 -0.613703603028941E-003 -0.142980111589105E-002 -0.102501749608823E-002  0.747305225821300E-002 -0.390519020518436E-001 -0.967996858724337E-002 -0.451723991396757E-002 -0.130514071340474E-002  0.191935449443219E-002  0.337282983975185E-002  0.322627001326942E-002  0.209540115071510E-002  0.556217811593548E-003 -0.433907175710306E-003
  0.255000000000000E+002  0.282916356165607E-003  0.581089516064233E-003  0.160905294277974E-002  0.227044881103341E-002  0.218677341072733E-002  0.110947265437445E-002 -0.613703598581936E-003 -0.142980109511910E-002 -0.102501743812385E-002  0.747305241266729E-002 -0.390519027236849E-001 -0.967996867133599E-002 -0.451723994188914E-002 -0.130514071919286E-002  0.191935449996917E-002  0.337282984303715E-002  0.322627000425324E-002  0.209540112431691E-002  0.556217764008498E-003 -0.433907254866249E-003
  0.260000000000000E+002  0.282916414730974E-003  0.581089552052722E-003  0.160905296365046E-002  0.227044881934736E-002  0.218677340997818E-002  0.110947265137558E-002 -0.613703595264878E-003 -0.142980107965482E-002 -0.102501739497772E-002  0.747305252821739E-002 -0.390519032257958E-001 -0.967996873407991E-002 -0.451723996266129E-002 -0.130514072356824E-002  0.191935450423623E-002  0.337282984531479E-002  0.322626999765897E-002  0.209540110423329E-002  0.556217728025871E-003 -0.433907313829471E-003
