# Chordwise load of component: right_wing
# spanwise_location: 1.000 ; chord_length: 2.454
# n_chord : 20 ; n_time : 60. Next lines: x_chord , z_chord
  0.110077606313723E+001  0.860966662397975E+000  0.621118807520187E+000  0.381075429026545E+000  0.140591726639722E+000 -0.100407456399322E+000 -0.341696491175799E+000 -0.582788433431770E+000 -0.822945786481835E+000 -0.105178872895909E+001 -0.105179030090016E+001 -0.822948771551878E+000 -0.582791087580141E+000 -0.341698796999226E+000 -0.100409407027842E+000  0.140590133933176E+000  0.381074193156195E+000  0.621117926145095E+000  0.860966133821049E+000  0.110077588694710E+001
 -0.141914751915092E-001 -0.417964076028189E-001 -0.690520053817295E-001 -0.944629252076402E-001 -0.115104054512392E+000 -0.127829298624303E+000 -0.129372667574023E+000 -0.119004514654792E+000 -0.960770475271774E-001 -0.405453579871147E-001  0.405433008145443E-001  0.960766283075047E-001  0.119004321856208E+000  0.129372617427517E+000  0.127829356424899E+000  0.115104171444874E+000  0.944630503894549E-001  0.690521079459171E-001  0.417964712589044E-001  0.141914964291703E-001
# t, dFz
  0.000000000000000E+000  0.160568683036068E-002  0.150573097305966E-002  0.139556625876333E-002  0.789791869345842E-003 -0.282406395528082E-004 -0.461321079704808E-003  0.693815549642012E-003  0.376638452071876E-002  0.100286485893009E-001  0.391907390764421E-001 -0.190255387163913E-001 -0.669111691884268E-002 -0.470820758383162E-002 -0.185047769563763E-002  0.356424492590211E-002  0.837123769842088E-002  0.113228593344522E-001  0.120395655433234E-001  0.105895634335777E-001  0.907446637474381E-002
  0.500000000000000E+000 -0.139701037273001E-002 -0.552680249800539E-003  0.768753201268892E-003  0.166780597146039E-002  0.180484723739848E-002  0.954738063991256E-003 -0.528160732672402E-003 -0.117822794141975E-002 -0.603591380622011E-003  0.851060335606671E-002 -0.364967236902077E-001 -0.900436719990977E-002 -0.418665285785314E-002 -0.120562268805236E-002  0.176482138235791E-002  0.308107433856700E-002  0.294941454964961E-002  0.200101730846054E-002  0.822058008168015E-003  0.437855579760172E-003
  0.100000000000000E+001 -0.716155663316010E-003 -0.229551792153654E-003  0.906826688718760E-003  0.170522921501616E-002  0.179829775880934E-002  0.943155837712117E-003 -0.518434483395649E-003 -0.114169748263327E-002 -0.523160213984301E-003  0.870552437222775E-002 -0.372713340205640E-001 -0.912556903122209E-002 -0.423882677196360E-002 -0.121962477698459E-002  0.178295008002365E-002  0.310085078711264E-002  0.292728575195571E-002  0.187465087160516E-002  0.501546735448771E-003 -0.244586498157417E-003
  0.150000000000000E+001 -0.539289884970041E-003 -0.140881923632410E-003  0.943803702728997E-003  0.171081489744112E-002  0.178948600774204E-002  0.935302409607134E-003 -0.512250465087932E-003 -0.111819883705733E-002 -0.468783300724420E-003  0.883784353118027E-002 -0.378457655604001E-001 -0.920893352794042E-002 -0.427249598283799E-002 -0.122828172369375E-002  0.179397313644936E-002  0.311428442301783E-002  0.292358688523686E-002  0.183233850903118E-002  0.395639449587562E-003 -0.458688537134652E-003
  0.200000000000000E+001 -0.450355644660747E-003 -0.954168618070133E-004  0.962723084178703E-003  0.171263850760851E-002  0.178310761350142E-002  0.929902363578957E-003 -0.507966876681441E-003 -0.110161863929969E-002 -0.429462665083031E-003  0.893241268346577E-002 -0.382763361302951E-001 -0.926983233679468E-002 -0.429645859345979E-002 -0.123432043916084E-002  0.180159639243240E-002  0.312400276118501E-002  0.292376243665244E-002  0.181193161810332E-002  0.343488761632302E-003 -0.562211169953961E-003
  0.250000000000000E+001 -0.395177596026466E-003 -0.672528995173052E-004  0.974102933607871E-003  0.171294217645195E-002  0.177806684122466E-002  0.925833712012547E-003 -0.504749250621941E-003 -0.108910875346871E-002 -0.399640331112890E-003  0.900281988284290E-002 -0.386048411936939E-001 -0.931604753093843E-002 -0.431451190363640E-002 -0.123884950141352E-002  0.180734390165616E-002  0.313171049875901E-002  0.292555535568060E-002  0.180089454500202E-002  0.313143293701662E-003 -0.622870653768900E-003
  0.300000000000000E+001 -0.359096851037910E-003 -0.489913831702645E-004  0.981083303547268E-003  0.171236798695744E-002  0.177389483838577E-002  0.922633916829276E-003 -0.502240589203113E-003 -0.107936454692633E-002 -0.376427710989272E-003  0.905663665785902E-002 -0.388598865026095E-001 -0.935194540966125E-002 -0.432851226180485E-002 -0.124236327630202E-002  0.181184413955694E-002  0.313803445937653E-002  0.292807371536649E-002  0.179491740803018E-002  0.294525537050103E-003 -0.660788422345507E-003
  0.350000000000000E+001 -0.334617623094844E-003 -0.367306599491999E-004  0.985480132331020E-003  0.171143520721379E-002  0.177045916341105E-002  0.920091986230482E-003 -0.500259483750665E-003 -0.107167020015634E-002 -0.358100389044744E-003  0.909849459237996E-002 -0.390607535050500E-001 -0.938022743810140E-002 -0.433952187903103E-002 -0.124512528724455E-002  0.181540299331331E-002  0.314319674899099E-002  0.293068665941345E-002  0.179166248989538E-002  0.282608773095897E-003 -0.685616650000324E-003
  0.400000000000000E+001 -0.317471284703264E-003 -0.282431177000849E-004  0.988321013481489E-003  0.171040983215551E-002  0.176764049055384E-002  0.918057849663121E-003 -0.498679498448733E-003 -0.106552773479131E-002 -0.343457962610688E-003  0.913152623915872E-002 -0.392209299200617E-001 -0.940277178697863E-002 -0.434827465185053E-002 -0.124731740078591E-002  0.181823586118416E-002  0.314739109241575E-002  0.293310554457510E-002  0.178988438862807E-002  0.274676771826744E-003 -0.702540656535715E-003
  0.450000000000000E+001 -0.305145226629051E-003 -0.222226995233060E-004  0.990186355411235E-003  0.170940587298505E-002  0.176532148296271E-002  0.916415397776815E-003 -0.497406414969403E-003 -0.106057135104929E-002 -0.331628950818398E-003  0.915793430732720E-002 -0.393501020240872E-001 -0.942093689036621E-002 -0.435530523251739E-002 -0.124907384335985E-002  0.182050797540075E-002  0.315080165699876E-002  0.293523900238900E-002  0.178893011250702E-002  0.269221943280718E-003 -0.714463142212341E-003
