Time_Iter,Outer_Iter,Inner_Iter,CD       ,CL       ,CMx      ,CMy      
0,0,70,0.0003362352247,0.01624039328,-0.02022777001,-0.02854337631
0,0,71,0.0003092261367,0.01585717369,-0.01981780518,-0.02789363111
0,0,72,0.0003132378905,0.01557151525,-0.01952513656,-0.02740572026
0,0,73,0.0003516522634,0.01540132592,-0.01937304271,-0.0271117963
0,0,74,0.000419930562,0.01535517012,-0.01937027167,-0.02702847292
0,0,75,0.0005252074617,0.01544399949,-0.01953465701,-0.02717527254
0,0,76,0.0006600449347,0.01565714886,-0.01985329552,-0.02753608545
0,0,77,0.0008343911167,0.01602800338,-0.02037040118,-0.02816930624
0,0,78,0.001036925464,0.01653277226,-0.021055848,-0.02903612935
0,0,79,0.001276882956,0.01720660353,-0.02195424494,-0.03019890804
0,0,80,0.001556745585,0.01806519183,-0.02308629879,-0.03168646938
0,0,81,0.00188170126,0.01914561098,-0.02449503707,-0.03356475692
0,0,82,0.002235531777,0.02041280688,-0.02612992477,-0.03577293465
0,0,83,0.002586352329,0.02177059706,-0.02785942931,-0.03814210791
0,0,84,0.002912203255,0.02314374464,-0.02958392272,-0.04053775567
0,0,85,0.003193169193,0.02445653561,-0.03120544978,-0.042823355
0,0,86,0.003410782628,0.02563204218,-0.03262612615,-0.04485988891
0,0,87,0.003550203172,0.02659862612,-0.03375614269,-0.04651803428
0,0,88,0.003603013701,0.02729881723,-0.03452471477,-0.0476942907
0,0,89,0.003562143398,0.02769821921,-0.0348828739,-0.04832207099
0,0,90,0.003441864157,0.02776926421,-0.03481096767,-0.04835762843
0,0,91,0.003250240296,0.02750829773,-0.03430324068,-0.04779465648
0,0,92,0.003010294759,0.02696463783,-0.03343346458,-0.04671891371
0,0,93,0.002740702933,0.02617110797,-0.03224913199,-0.04519197997
0,0,94,0.00247704921,0.02523522894,-0.03090564396,-0.04341322092
0,0,95,0.002256541788,0.02430324514,-0.02960773415,-0.04165826769
0,0,96,0.002095314465,0.02344310409,-0.02844939927,-0.04005656466
0,0,97,0.002011016572,0.02275837627,-0.02756231126,-0.03880084818
0,0,98,0.002007364569,0.02231920263,-0.02702650357,-0.03802104287
0,0,99,0.002070878415,0.02210558424,-0.02679983826,-0.03767496306
0,0,100,0.002186887081,0.02205542451,-0.02678611884,-0.0376441691
0,0,101,0.002327915093,0.02211471709,-0.02689852328,-0.03781288492
0,0,102,0.002472818753,0.02220751161,-0.02703584289,-0.03803543289
0,0,103,0.002607085289,0.02228171318,-0.0271302452,-0.03820815002
0,0,104,0.002718678978,0.02231242497,-0.02715719085,-0.0382830456
0,0,105,0.002810480994,0.02228462812,-0.02710099432,-0.03823469979
0,0,106,0.00288535821,0.0222076242,-0.02697833151,-0.03808194393
0,0,107,0.002947990554,0.02210111913,-0.02681921184,-0.03786301593
0,0,108,0.003004107231,0.02198905028,-0.02665825539,-0.03762418573
0,0,109,0.003059423847,0.02189649034,-0.02652938423,-0.03741382427
0,0,110,0.00312193907,0.02184668168,-0.0264621769,-0.03727442819
0,0,111,0.003192983538,0.02186589569,-0.02648526352,-0.03725880259
0,0,112,0.003271822845,0.02196884817,-0.0266162215,-0.03739469353
0,0,113,0.003356660717,0.0221443328,-0.02683507184,-0.03766372075
0,0,114,0.003438677383,0.02237506468,-0.02711763192,-0.03803702621
0,0,115,0.003514104693,0.02263246333,-0.02742664147,-0.03846285754
0,0,116,0.003581884189,0.02291098094,-0.0277554297,-0.03892925323
0,0,117,0.003639451757,0.02318691977,-0.02807288402,-0.03939337176
0,0,118,0.00367913104,0.02343864285,-0.02835092611,-0.03981664349
0,0,119,0.003700723395,0.02364357144,-0.02856194709,-0.04015744089
0,0,120,0.003697305144,0.02377428358,-0.02867166404,-0.04036599515
0,0,121,0.003669763496,0.02381485938,-0.02865910562,-0.04041069346
0,0,122,0.003616215435,0.02374397832,-0.02849914089,-0.04025350962
0,0,123,0.003545894434,0.02357942488,-0.0282197213,-0.0399272599
0,0,124,0.003458753918,0.02331574711,-0.02781434736,-0.03942026294
0,0,125,0.00336459014,0.02298211335,-0.02732217025,-0.03878500157
0,0,126,0.003262815337,0.02257807123,-0.02674451678,-0.03802105099
0,0,127,0.003163871835,0.02214537638,-0.02613419047,-0.03720508833
0,0,128,0.003074021111,0.02172008611,-0.02554106786,-0.03640472119
0,0,129,0.00299452784,0.02130808681,-0.02496927203,-0.0356307223
0,0,130,0.002926964058,0.02092290639,-0.02443765879,-0.03490865906
0,0,131,0.002871333724,0.02057421454,-0.02396091983,-0.03425707454
0,0,132,0.002828538611,0.02028276338,-0.02356779794,-0.0337144768
0,0,133,0.002792829679,0.02002612433,-0.02323067281,-0.03324031907
0,0,134,0.002762715794,0.01980251193,-0.02294517843,-0.03283151327
0,0,135,0.002734986534,0.01960155592,-0.02270407968,-0.03246968588
0,0,136,0.002708817505,0.01941990351,-0.02249906021,-0.03214797294
0,0,137,0.002682975038,0.01925091436,-0.02232633077,-0.03185383802
0,0,138,0.002658570128,0.01909455867,-0.02217930664,-0.0315855225
0,0,139,0.002637470821,0.0189536453,-0.02206503259,-0.03134669752
0,0,140,0.002622390348,0.0188293576,-0.02198264389,-0.03113824799
0,0,141,0.002619873199,0.01874228119,-0.021961479,-0.0309946064
0,0,142,0.002632303408,0.01870916581,-0.02201173808,-0.03094265645
0,0,143,0.002663433884,0.01874915221,-0.02215814747,-0.03101364294
0,0,144,0.002711493156,0.01885950984,-0.02238953659,-0.03120236601
0,0,145,0.002779866928,0.01906045929,-0.02273427998,-0.03154383727
0,0,146,0.002863638277,0.01933846618,-0.02317075624,-0.03201576609
0,0,147,0.002962007697,0.01970298868,-0.02371434365,-0.03263516271
0,0,148,0.003072151226,0.02014926133,-0.02436142633,-0.03339353309
0,0,149,0.003178317007,0.0206309447,-0.02504930024,-0.03421148996
0,0,150,0.003272124498,0.02112922778,-0.02575460543,-0.03505494754
0,0,151,0.003336869238,0.02156507979,-0.02636831456,-0.03578761428
0,0,152,0.003362298472,0.02189603603,-0.0268292331,-0.03633497306
0,0,153,0.00335126577,0.02209942184,-0.02710662702,-0.03665654909
0,0,154,0.003300323751,0.02214952577,-0.02716013048,-0.03670600851
0,0,155,0.003221135839,0.02206061245,-0.02701146196,-0.03650774036
0,0,156,0.003121732643,0.02184534421,-0.02667837824,-0.03608563695
0,0,157,0.003009322628,0.0215266458,-0.02619335291,-0.03547795803
0,0,158,0.002890840343,0.02112688975,-0.02558787993,-0.03472431808
0,0,159,0.002767010088,0.02064362965,-0.02485614694,-0.03381920189
0,0,160,0.002653795421,0.02014332917,-0.02409811846,-0.0328850395
0,0,161,0.002554752665,0.01964155297,-0.0233398413,-0.03195255616
0,0,162,0.002471217056,0.01915278058,-0.02260200696,-0.03104963355
0,0,163,0.0024099248,0.01871878465,-0.02194939884,-0.03025516206
0,0,164,0.002371623539,0.01835693539,-0.02140860071,-0.02960229938
0,0,165,0.002355085356,0.01806378686,-0.02097437138,-0.02908723826
0,0,166,0.002360645966,0.01786482569,-0.02068120544,-0.02875313231
0,0,167,0.002389825713,0.01777042576,-0.02054376228,-0.02861709948
0,0,168,0.002440181943,0.0177741892,-0.02054673392,-0.02866546452
0,0,169,0.002512667744,0.01789066107,-0.02070795145,-0.02891868818
0,0,170,0.002605773375,0.01811976775,-0.02102200294,-0.02937187988
0,0,171,0.002717123587,0.01845545576,-0.02147706855,-0.03001046166
0,0,172,0.002842994783,0.01888577346,-0.02205544717,-0.03081051772
0,0,173,0.002978124524,0.01939235555,-0.02273233052,-0.03173782502
0,0,174,0.003115937381,0.01995076557,-0.02347552677,-0.03274829292
0,0,175,0.00324892079,0.02053147263,-0.02424613379,-0.0337894476
0,0,176,0.00336908182,0.0211012845,-0.02500002519,-0.03480265051
0,0,177,0.003468586253,0.02162549456,-0.02569045102,-0.03572658701
0,0,178,0.003540630867,0.02207092656,-0.02627194965,-0.03650245891
0,0,179,0.003580429156,0.02240956126,-0.02670518553,-0.03708037642
0,0,180,0.003586057107,0.02262201137,-0.02696181799,-0.03742564035
0,0,181,0.003562134325,0.02270349033,-0.02703655275,-0.03753273335
0,0,182,0.003511624027,0.0226635856,-0.02693655244,-0.03741614349
0,0,183,0.003438929476,0.0225124992,-0.026672368,-0.03709195788
0,0,184,0.003351346021,0.0222623161,-0.02626202561,-0.0365844036
0,0,185,0.003257519337,0.02194027677,-0.02574526852,-0.03594472526
0,0,186,0.003165756102,0.02157872762,-0.02516861412,-0.03523385093
0,0,187,0.00307886877,0.02118884033,-0.02454455328,-0.03447244094
0,0,188,0.003003526825,0.02080344428,-0.02392256896,-0.03372433572
0,0,189,0.002946627669,0.02046214711,-0.02336929296,-0.03306844434
0,0,190,0.002907352963,0.02017085195,-0.0228956916,-0.03251982711
0,0,191,0.002886802266,0.01994920158,-0.02253310101,-0.03211745146
0,0,192,0.002887057602,0.01981922651,-0.02231877037,-0.0319018511
0,0,193,0.002906298413,0.01978070633,-0.02225076971,-0.03186914356
0,0,194,0.002940415753,0.01982352976,-0.02231010292,-0.03199204463
0,0,195,0.002986671806,0.01993542379,-0.02247508863,-0.03224258116
0,0,196,0.003042633195,0.02010435599,-0.02272610589,-0.03259703671
0,0,197,0.003102548303,0.02030851377,-0.02303074021,-0.0330101622
0,0,198,0.003163993184,0.02053832356,-0.02337401921,-0.03346227064
0,0,199,0.003226471987,0.0207908264,-0.02375192515,-0.0339486124
0,0,200,0.003289131172,0.02106147665,-0.0241574973,-0.03446013072
0,0,201,0.003351122633,0.0213459138,-0.02458192605,-0.03498807903
0,0,202,0.00340774529,0.02162122066,-0.02498834074,-0.03549099964
0,0,203,0.003463110648,0.02190519571,-0.02539905232,-0.03600055459
0,0,204,0.003520277032,0.02220840913,-0.02582834022,-0.03653592791
0,0,205,0.003577058057,0.0225197151,-0.02625663782,-0.03707752652
0,0,206,0.003632788213,0.02283642626,-0.02667844956,-0.0376214343
0,0,207,0.003686686866,0.02315606269,-0.02709020508,-0.03816419665
0,0,208,0.003737615718,0.02347476768,-0.02748758675,-0.03869998491
0,0,209,0.00378778089,0.02380679926,-0.02788833475,-0.03925287613
0,0,210,0.003832593421,0.0241250179,-0.02826089272,-0.03977887451
,,,,,,
mean from cell 60:end,,,0.00305321764984956,0.0210932163642478,,-0.0349991590338938
