  0.102200000000000E+001 -0.744690718091921E+000 -0.174204275104601E+001 -0.184982116767274E+001 -0.116870449298875E+001 -0.976434305639230E-001  0.820915518638270E+000  0.166282321174983E+001  0.249224112206596E+001  0.309689820405779E+001  0.292962512912774E+001  0.172246666879049E+001  0.455980729846231E-002 -0.151167947976914E+001 -0.264728590941256E+001 -0.367729594837048E+001 -0.478940830948091E+001 -0.650990342025264E+001 -0.124886380568381E+002 -0.232770175065836E+001  0.142531013727958E+002  0.142534184855278E+002 -0.232710566534501E+001 -0.124887688723936E+002 -0.650994310438470E+001 -0.478942203391694E+001 -0.367730420124937E+001 -0.264729148266144E+001 -0.151168398364948E+001  0.455585588482572E-002  0.172246441252179E+001  0.292962536784609E+001  0.309690031047650E+001  0.249224374301885E+001  0.166282570422530E+001  0.820917935449997E+000 -0.976408887117633E-001 -0.116870185359440E+001 -0.184981905807824E+001 -0.174204157372140E+001 -0.744690421829829E+000
  0.102400000000000E+001 -0.744690717679832E+000 -0.174204275007433E+001 -0.184982116659050E+001 -0.116870449212959E+001 -0.976434301526364E-001  0.820915518622780E+000  0.166282321133566E+001  0.249224112127378E+001  0.309689820297765E+001  0.292962512802843E+001  0.172246666807638E+001  0.455980729628621E-002 -0.151167947891028E+001 -0.264728590759595E+001 -0.367729594531107E+001 -0.478940830460246E+001 -0.650990341244774E+001 -0.124886380375274E+002 -0.232770171260573E+001  0.142531013811468E+002  0.142534184771772E+002 -0.232710570339853E+001 -0.124887688917051E+002 -0.650994311218947E+001 -0.478942203879520E+001 -0.367730420430887E+001 -0.264729148447809E+001 -0.151168398450834E+001  0.455585588699994E-002  0.172246441323591E+001  0.292962536894542E+001  0.309690031155646E+001  0.249224374381089E+001  0.166282570463976E+001  0.820917935465568E+000 -0.976408891230677E-001 -0.116870185445347E+001 -0.184981905916042E+001 -0.174204157469325E+001 -0.744690422242052E+000
  0.102600000000000E+001 -0.744690717352324E+000 -0.174204274930247E+001 -0.184982116573402E+001 -0.116870449145549E+001 -0.976434298396866E-001  0.820915518590355E+000  0.166282321097989E+001  0.249224112061078E+001  0.309689820208020E+001  0.292962512711721E+001  0.172246666748468E+001  0.455980729448209E-002 -0.151167947819769E+001 -0.264728590608769E+001 -0.367729594276992E+001 -0.478940830054933E+001 -0.650990340596216E+001 -0.124886380214787E+002 -0.232770168097319E+001  0.142531013880895E+002  0.142534184702345E+002 -0.232710573503256E+001 -0.124887689077543E+002 -0.650994311867514E+001 -0.478942204284840E+001 -0.367730420685005E+001 -0.264729148598626E+001 -0.151168398522093E+001  0.455585588880252E-002  0.172246441382762E+001  0.292962536985665E+001  0.309690031245396E+001  0.249224374447417E+001  0.166282570499548E+001  0.820917935497777E+000 -0.976408894361151E-001 -0.116870185512755E+001 -0.184981906001699E+001 -0.174204157546516E+001 -0.744690422569500E+000
  0.102800000000000E+001 -0.744690717089366E+000 -0.174204274868408E+001 -0.184982116505041E+001 -0.116870449092192E+001 -0.976434295995635E-001  0.820915518549224E+000  0.166282321067430E+001  0.249224112005298E+001  0.309689820133038E+001  0.292962512635757E+001  0.172246666699153E+001  0.455980729297767E-002 -0.151167947760302E+001 -0.264728590482829E+001 -0.367729594064715E+001 -0.478940829716258E+001 -0.650990340054235E+001 -0.124886380080653E+002 -0.232770165452676E+001  0.142531013938954E+002  0.142534184644292E+002 -0.232710576147734E+001 -0.124887689211684E+002 -0.650994312409502E+001 -0.478942204623509E+001 -0.367730420897284E+001 -0.264729148724569E+001 -0.151168398581559E+001  0.455585589030561E-002  0.172246441432075E+001  0.292962537061623E+001  0.309690031320386E+001  0.249224374503181E+001  0.166282570530082E+001  0.820917935539144E+000 -0.976408896760751E-001 -0.116870185566106E+001 -0.184981906070065E+001 -0.174204157608354E+001 -0.744690422832420E+000
  0.103000000000000E+001 -0.744690716877091E+000 -0.174204274818512E+001 -0.184982116450012E+001 -0.116870449049585E+001 -0.976434294137865E-001  0.820915518504006E+000  0.166282321041126E+001  0.249224111958177E+001  0.309689820070060E+001  0.292962512572089E+001  0.172246666657829E+001  0.455980729171623E-002 -0.151167947710405E+001 -0.264728590377100E+001 -0.367729593886430E+001 -0.478940829431731E+001 -0.650990339598799E+001 -0.124886379967930E+002 -0.232770163229843E+001  0.142531013987762E+002  0.142534184595485E+002 -0.232710578370733E+001 -0.124887689324401E+002 -0.650994312864924E+001 -0.478942204908055E+001 -0.367730421075566E+001 -0.264729148830300E+001 -0.151168398631457E+001  0.455585589156595E-002  0.172246441473400E+001  0.292962537125296E+001  0.309690031383359E+001  0.249224374550296E+001  0.166282570556401E+001  0.820917935584342E+000 -0.976408898618402E-001 -0.116870185608722E+001 -0.184981906125081E+001 -0.174204157658246E+001 -0.744690423044845E+000
  0.103200000000000E+001 -0.744690716704293E+000 -0.174204274778057E+001 -0.184982116405549E+001 -0.116870449015369E+001 -0.976434292693982E-001  0.820915518457718E+000  0.166282321018455E+001  0.249224111918208E+001  0.309689820016913E+001  0.292962512518443E+001  0.172246666623016E+001  0.455980729065304E-002 -0.151167947668321E+001 -0.264728590287868E+001 -0.367729593735907E+001 -0.478940829191462E+001 -0.650990339214140E+001 -0.124886379872717E+002 -0.232770161351889E+001  0.142531014029012E+002  0.142534184554238E+002 -0.232710580248669E+001 -0.124887689419618E+002 -0.650994313249590E+001 -0.478942205148318E+001 -0.367730421226084E+001 -0.264729148919531E+001 -0.151168398673543E+001  0.455585589262823E-002  0.172246441508212E+001  0.292962537178941E+001  0.309690031436512E+001  0.249224374590268E+001  0.166282570579062E+001  0.820917935630562E+000 -0.976408900060822E-001 -0.116870185642932E+001 -0.184981906169561E+001 -0.174204157698695E+001 -0.744690423217476E+000
  0.103400000000000E+001 -0.744690716562010E+000 -0.174204274744761E+001 -0.184982116369164E+001 -0.116870448987682E+001 -0.976434291565634E-001  0.820915518412120E+000  0.166282320998849E+001  0.249224111884154E+001  0.309689819971842E+001  0.292962512473025E+001  0.172246666593542E+001  0.455980728975238E-002 -0.151167947632645E+001 -0.264728590212190E+001 -0.367729593608195E+001 -0.478940828987541E+001 -0.650990338887661E+001 -0.124886379791887E+002 -0.232770159757187E+001  0.142531014064033E+002  0.142534184519217E+002 -0.232710581843293E+001 -0.124887689500445E+002 -0.650994313576095E+001 -0.478942205352250E+001 -0.367730421353803E+001 -0.264729148995212E+001 -0.151168398709216E+001  0.455585589352810E-002  0.172246441537686E+001  0.292962537224363E+001  0.309690031481583E+001  0.249224374624320E+001  0.166282570598677E+001  0.820917935676247E+000 -0.976408901191111E-001 -0.116870185670631E+001 -0.184981906205934E+001 -0.174204157732000E+001 -0.744690423359874E+000
  0.103600000000000E+001 -0.744690716445191E+000 -0.174204274717419E+001 -0.184982116339318E+001 -0.116870448965129E+001 -0.976434290679584E-001  0.820915518368193E+000  0.166282320981849E+001  0.249224111855010E+001  0.309689819933426E+001  0.292962512434375E+001  0.172246666568469E+001  0.455980728898576E-002 -0.151167947602258E+001 -0.264728590147693E+001 -0.367729593499320E+001 -0.478940828813648E+001 -0.650990338609212E+001 -0.124886379722948E+002 -0.232770158396973E+001  0.142531014093928E+002  0.142534184489321E+002 -0.232710583203589E+001 -0.124887689569382E+002 -0.650994313854531E+001 -0.478942205526151E+001 -0.367730421462681E+001 -0.264729149059705E+001 -0.151168398739602E+001  0.455585589429410E-002  0.172246441562760E+001  0.292962537263006E+001  0.309690031519988E+001  0.249224374653479E+001  0.166282570615676E+001  0.820917935720060E+000 -0.976408902076662E-001 -0.116870185693181E+001 -0.184981906235784E+001 -0.174204157759327E+001 -0.744690423476551E+000
  0.103800000000000E+001 -0.744690716348049E+000 -0.174204274694752E+001 -0.184982116314677E+001 -0.116870448946656E+001 -0.976434289981408E-001  0.820915518326684E+000  0.166282320967064E+001  0.249224111829962E+001  0.309689819900560E+001  0.292962512401339E+001  0.172246666547035E+001  0.455980728833012E-002 -0.151167947576257E+001 -0.264728590092479E+001 -0.367729593406073E+001 -0.478940828664671E+001 -0.650990338370640E+001 -0.124886379663880E+002 -0.232770157230949E+001  0.142531014119547E+002  0.142534184463706E+002 -0.232710584369584E+001 -0.124887689628460E+002 -0.650994314093106E+001 -0.478942205675108E+001 -0.367730421555919E+001 -0.264729149114920E+001 -0.151168398765605E+001  0.455585589494912E-002  0.172246441584193E+001  0.292962537296043E+001  0.309690031552860E+001  0.249224374678524E+001  0.166282570630460E+001  0.820917935761518E+000 -0.976408902776130E-001 -0.116870185711655E+001 -0.184981906260410E+001 -0.174204157781999E+001 -0.744690423573863E+000
  0.104000000000000E+001 -0.744690716267261E+000 -0.174204274675970E+001 -0.184982116294321E+001 -0.116870448931482E+001 -0.976434289429651E-001  0.820915518287758E+000  0.166282320954169E+001  0.249224111808339E+001  0.309689819872296E+001  0.292962512372979E+001  0.172246666528635E+001  0.455980728776699E-002 -0.151167947553909E+001 -0.264728590044998E+001 -0.367729593325857E+001 -0.478940828536497E+001 -0.650990338165347E+001 -0.124886379613035E+002 -0.232770156227349E+001  0.142531014141607E+002  0.142534184441647E+002 -0.232710585373127E+001 -0.124887689679303E+002 -0.650994314298415E+001 -0.478942205803283E+001 -0.367730421636133E+001 -0.264729149162404E+001 -0.151168398787952E+001  0.455585589551179E-002  0.172246441602593E+001  0.292962537324403E+001  0.309690031581124E+001  0.249224374700142E+001  0.166282570643353E+001  0.820917935800650E+000 -0.976408903326555E-001 -0.116870185726844E+001 -0.184981906280772E+001 -0.174204157800770E+001 -0.744690423654541E+000
