# Chordwise load of component: right_wing
# spanwise_location: 3.000 ; chord_length: 1.514
# n_chord : 20 ; n_time : 60. Next lines: x_chord , z_chord
  0.194354205692912E+001  0.179313805915763E+001  0.164270813504688E+001  0.149215298948141E+001  0.134132397942318E+001  0.119014636069891E+001  0.103866072234585E+001  0.887051244259697E+000  0.735598938332405E+000  0.588624786792652E+000  0.587185936081897E+000  0.732214426160011E+000  0.882890152585483E+000  0.103414666869496E+001  0.118568300935415E+001  0.133729421067545E+001  0.148883343234651E+001  0.164027374001411E+001  0.179166306754933E+001  0.194303660080773E+001
  0.473297205353882E-001  0.274418633852611E-001  0.776911570943493E-002 -0.108794168171674E-001 -0.270337416078049E-001 -0.391706150192473E-001 -0.457110634815172E-001 -0.463318019106202E-001 -0.407065781311870E-001 -0.180702860250646E-001  0.235329028133345E-001  0.574010871795588E-001  0.745778157344993E-001  0.855305315023910E-001  0.905682417285226E-001  0.900024767568885E-001  0.854064715821314E-001  0.783046462482063E-001  0.701729040934892E-001  0.618252186072010E-001
# t, dFz
  0.205000000000000E+002 -0.390201202436542E-003 -0.212170428484120E-003  0.314442485202351E-003  0.723323363831480E-003  0.894044708038163E-003  0.711924835541806E-003  0.224731930128688E-003 -0.925445222475856E-004 -0.185494224668454E-004  0.556516452559476E-002 -0.201147859686305E-001 -0.518784310514546E-002 -0.294571313731969E-002 -0.160598813387063E-002 -0.312735820590856E-003  0.383445788286458E-003  0.515863717721394E-003  0.302279944520450E-003 -0.528471848170434E-004 -0.277709840845021E-003
  0.210000000000000E+002 -0.390190554110386E-003 -0.212164058394425E-003  0.314445330858235E-003  0.723323096876082E-003  0.894042124703888E-003  0.711921460284756E-003  0.224730188261168E-003 -0.925429980815613E-004 -0.185398638826638E-004  0.556522862637576E-002 -0.201150005822874E-001 -0.518787391740950E-002 -0.294572648771745E-002 -0.160599390641945E-002 -0.312736724754229E-003  0.383446643842934E-003  0.515864333153955E-003  0.302279292488671E-003 -0.528494582524848E-004 -0.277714085034821E-003
  0.215000000000000E+002 -0.390182282733450E-003 -0.212159170681903E-003  0.314447425581246E-003  0.723322742614250E-003  0.894039967697260E-003  0.711918720246662E-003  0.224728789480994E-003 -0.925417823565879E-004 -0.185322794730157E-004  0.556527929509572E-002 -0.201151700361802E-001 -0.518789833801517E-002 -0.294573711596901E-002 -0.160599852651846E-002 -0.312737454038647E-003  0.383447344878897E-003  0.515864871493643E-003  0.302278841547013E-003 -0.528511940128656E-004 -0.277717379345046E-003
  0.220000000000000E+002 -0.390175816843321E-003 -0.212155387625390E-003  0.314448991090930E-003  0.723322374224092E-003  0.894038187648834E-003  0.711916504520675E-003  0.224727667325765E-003 -0.925408119425076E-004 -0.185262495448369E-004  0.556531945740100E-002 -0.201153042290700E-001 -0.518791773470025E-002 -0.294574558645712E-002 -0.160600222337392E-002 -0.312738040895028E-003  0.383447915411765E-003  0.515865329307418E-003  0.302278522941209E-003 -0.528525323827933E-004 -0.277719953467692E-003
  0.225000000000000E+002 -0.390170747194376E-003 -0.212152447838328E-003  0.314450168284304E-003  0.723322021098995E-003  0.894036725304037E-003  0.711914713760834E-003  0.224726766299855E-003 -0.925400359689116E-004 -0.185214436303176E-004  0.556535138560080E-002 -0.201154108141338E-001 -0.518793318002684E-002 -0.294575235006198E-002 -0.160600518471743E-002 -0.312738513139704E-003  0.383448378827908E-003  0.515865714262179E-003  0.302278296814794E-003 -0.528535688424889E-004 -0.277721971008716E-003
  0.230000000000000E+002 -0.390166764224320E-003 -0.212150157902910E-003  0.314451056367599E-003  0.723321696085414E-003  0.894035525893382E-003  0.711913265593475E-003  0.224726041712226E-003 -0.925394141001492E-004 -0.185176032168753E-004  0.556537684135451E-002 -0.201154957233415E-001 -0.518794551147104E-002 -0.294575776259916E-002 -0.160600756069768E-002 -0.312738893508699E-003  0.383448755059002E-003  0.515866036176209E-003  0.302278136708680E-003 -0.528543735454669E-004 -0.277723555171065E-003
  0.235000000000000E+002 -0.390163629221952E-003 -0.212148369830828E-003  0.314451727472940E-003  0.723321403598610E-003  0.894034542597230E-003  0.711912093114136E-003  0.224725457890455E-003 -0.925389145713556E-004 -0.185145258886237E-004  0.556539719808969E-002 -0.201155635684079E-001 -0.518795538364323E-002 -0.294576210432995E-002 -0.160600947095774E-002 -0.312739200325826E-003  0.383449060690459E-003  0.515866304375317E-003  0.302278023763712E-003 -0.528549996710841E-004 -0.277724801557709E-003
  0.240000000000000E+002 -0.390161157122941E-003 -0.212146971430897E-003  0.314452234957559E-003  0.723321143603895E-003  0.894033735285168E-003  0.711911141497604E-003  0.224724986268224E-003 -0.925385121452125E-004 -0.185120523515187E-004  0.556541352932854E-002 -0.201156179520212E-001 -0.518796331105088E-002 -0.294576559689801E-002 -0.160601101071699E-002 -0.312739448359495E-003  0.383449309345330E-003  0.515866527783149E-003  0.302277945245687E-003 -0.528554877383807E-004 -0.277725783868401E-003
  0.245000000000000E+002 -0.390159206107225E-003 -0.212145878072123E-003  0.314452615345041E-003  0.723320911774357E-003  0.894033068653620E-003  0.711910365480647E-003  0.224724603514837E-003 -0.925381865035996E-004 -0.185100557747170E-004  0.556542668366132E-002 -0.201156617120862E-001 -0.518796970214681E-002 -0.294576841729460E-002 -0.160601225660792E-002 -0.312739649699641E-003  0.383449512553754E-003  0.515866714740571E-003  0.302277892412496E-003 -0.528558680056682E-004 -0.277726558743849E-003
  0.250000000000000E+002 -0.390157668177923E-003 -0.212145027316043E-003  0.314452893896616E-003  0.723320700266078E-003  0.894032511667424E-003  0.711909726897965E-003  0.224724290435775E-003 -0.925379211480167E-004 -0.185084338166423E-004  0.556543733881024E-002 -0.201156971099408E-001 -0.518797488351668E-002 -0.294577070909694E-002 -0.160601327143026E-002 -0.312739814284117E-003  0.383449680013282E-003  0.515866873186284E-003  0.302277860319345E-003 -0.528561627844024E-004 -0.277727169707833E-003
  0.255000000000000E+002 -0.390156459988217E-003 -0.212144372116575E-003  0.314453087738878E-003  0.723320500508024E-003  0.894032037064450E-003  0.711909193697440E-003  0.224724031241789E-003 -0.925377026033675E-004 -0.185071036069532E-004  0.556544604189415E-002 -0.201157259624084E-001 -0.518797911996207E-002 -0.294577258812567E-002 -0.160601410617137E-002 -0.312739950316747E-003  0.383449819922538E-003  0.515867010303601E-003  0.302277845788812E-003 -0.528563889366323E-004 -0.277727649849078E-003
  0.260000000000000E+002 -0.390155515041905E-003 -0.212143873731655E-003  0.314453212061480E-003  0.723320307288443E-003  0.894031624988773E-003  0.711908741803205E-003  0.224723813726660E-003 -0.925375202994182E-004 -0.185060001687091E-004  0.556545322551374E-002 -0.201157497122081E-001 -0.518798262022292E-002 -0.294577414570266E-002 -0.160601480059267E-002 -0.312740064146222E-003  0.383449938437469E-003  0.515867131190731E-003  0.302277845919519E-003 -0.528565600910121E-004 -0.277728026077275E-003
  0.265000000000000E+002 -0.390154773762286E-003 -0.212143494918794E-003  0.314453286092532E-003  0.723320123506848E-003  0.894031265873388E-003  0.711908356082237E-003  0.224723629740321E-003 -0.925373669618973E-004 -0.185050762769021E-004  0.556545921259914E-002 -0.201157694487768E-001 -0.518798553799782E-002 -0.294577544766537E-002 -0.160601538285147E-002 -0.312740160049819E-003  0.383450039425772E-003  0.515867237842471E-003  0.302277855801789E-003 -0.528566896213825E-004 -0.277728321921549E-003
  0.270000000000000E+002 -0.390154181340099E-003 -0.212143197859075E-003  0.314453334005037E-003  0.723319960949240E-003  0.894030960146713E-003  0.711908031075552E-003  0.224723475237720E-003 -0.925372383875283E-004 -0.185043025664978E-004  0.556546421860464E-002 -0.201157859256653E-001 -0.518798797524861E-002 -0.294577653515331E-002 -0.160601586921740E-002 -0.312740240213478E-003  0.383450124198207E-003  0.515867328854815E-003  0.302277868111738E-003 -0.528567910667107E-004 -0.277728558894261E-003
  0.275000000000000E+002 -0.390153690058309E-003 -0.212142947448811E-003  0.314453381162776E-003  0.723319834813473E-003  0.894030714839725E-003  0.711907766924636E-003  0.224723348812747E-003 -0.925371326263539E-004 -0.185036630134218E-004  0.556546837244149E-002 -0.201157996108125E-001 -0.518798999147118E-002 -0.294577743099054E-002 -0.160601626799513E-002 -0.312740305595184E-003  0.383450192689792E-003  0.515867400886347E-003  0.302277875030144E-003 -0.528568771770001E-004 -0.277728755563773E-003
  0.280000000000000E+002 -0.390153266030722E-003 -0.212142720279816E-003  0.314453443093165E-003  0.723319753421118E-003  0.894030532113223E-003  0.711907562639107E-003  0.224723249172606E-003 -0.925370481736802E-004 -0.185031468852149E-004  0.556547175643400E-002 -0.201158108053101E-001 -0.518799162702998E-002 -0.294577815118961E-002 -0.160601658556936E-002 -0.312740356964114E-003  0.383450245240973E-003  0.515867452656288E-003  0.302277871690614E-003 -0.528569564699258E-004 -0.277728925354842E-003
  0.285000000000000E+002 -0.390152896239358E-003 -0.212142511799160E-003  0.314453516726218E-003  0.723319709072566E-003  0.894030401591621E-003  0.711907408739614E-003  0.224723172347791E-003 -0.925369821414323E-004 -0.185027380497619E-004  0.556547446553948E-002 -0.201158198088802E-001 -0.518799293059310E-002 -0.294577872000433E-002 -0.160601683376423E-002 -0.312740396512879E-003  0.383450284495195E-003  0.515867487653751E-003  0.302277860006710E-003 -0.528570300198610E-004 -0.277729073319653E-003
  0.290000000000000E+002 -0.390152583295519E-003 -0.212142331283917E-003  0.314453587449561E-003  0.723319682698345E-003  0.894030303799155E-003  0.711907289497779E-003  0.224723112165198E-003 -0.925369300155282E-004 -0.185024138373795E-004  0.556547662310168E-002 -0.201158269993256E-001 -0.518799396785079E-002 -0.294577917128784E-002 -0.160601702982562E-002 -0.312740427540652E-003  0.383450314761466E-003  0.515867512906343E-003  0.302277846474171E-003 -0.528570941510487E-004 -0.277729198399917E-003
  0.295000000000000E+002 -0.390152327721469E-003 -0.212142183575234E-003  0.314453645426833E-003  0.723319662157841E-003  0.894030225352450E-003  0.711907193848513E-003  0.224723063884510E-003 -0.925368883058410E-004 -0.185021545273239E-004  0.556547834774299E-002 -0.201158327458190E-001 -0.518799479787241E-002 -0.294577953280175E-002 -0.160601718717718E-002 -0.312740452469484E-003  0.383450339103405E-003  0.515867533183955E-003  0.302277835355839E-003 -0.528571465475151E-004 -0.277729300518677E-003
