# Chordwise load of component: right_wing
# spanwise_location: 1.000 ; chord_length: 2.454
# n_chord : 20 ; n_time : 60. Next lines: x_chord , z_chord
  0.110077606313723E+001  0.860966662397975E+000  0.621118807520187E+000  0.381075429026545E+000  0.140591726639722E+000 -0.100407456399322E+000 -0.341696491175799E+000 -0.582788433431770E+000 -0.822945786481835E+000 -0.105178872895909E+001 -0.105179030090016E+001 -0.822948771551878E+000 -0.582791087580141E+000 -0.341698796999226E+000 -0.100409407027842E+000  0.140590133933176E+000  0.381074193156195E+000  0.621117926145095E+000  0.860966133821049E+000  0.110077588694710E+001
 -0.141914751915092E-001 -0.417964076028189E-001 -0.690520053817295E-001 -0.944629252076402E-001 -0.115104054512392E+000 -0.127829298624303E+000 -0.129372667574023E+000 -0.119004514654792E+000 -0.960770475271774E-001 -0.405453579871147E-001  0.405433008145443E-001  0.960766283075047E-001  0.119004321856208E+000  0.129372617427517E+000  0.127829356424899E+000  0.115104171444874E+000  0.944630503894549E-001  0.690521079459171E-001  0.417964712589044E-001  0.141914964291703E-001
# t, Pres
  0.000000000000000E+000  0.101324943231463E+006  0.101324938412419E+006  0.101324933793026E+006  0.101324945424512E+006  0.101324974636501E+006  0.101325026369380E+006  0.101325107445877E+006  0.101325199218914E+006  0.101325294789814E+006  0.101325449751651E+006  0.101324828673107E+006  0.101324818156615E+006  0.101324746660624E+006  0.101324665480090E+006  0.101324600148979E+006  0.101324571847597E+006  0.101324574311436E+006  0.101324605193182E+006  0.101324663592138E+006  0.101324720677233E+006
  0.500000000000000E+000  0.101325048876372E+006  0.101325019674540E+006  0.101324971722580E+006  0.101324929803147E+006  0.101324896100596E+006  0.101324877696157E+006  0.101324887385840E+006  0.101324919668578E+006  0.101324970262467E+006  0.101325097122821E+006  0.101324618459952E+006  0.101324731997034E+006  0.101324761840000E+006  0.101324774013704E+006  0.101324797511130E+006  0.101324841509435E+006  0.101324892152106E+006  0.101324941825641E+006  0.101324986322981E+006  0.101325001904948E+006
  0.100000000000000E+001  0.101325027501433E+006  0.101325009256411E+006  0.101324967077349E+006  0.101324928214874E+006  0.101324896177529E+006  0.101324878677393E+006  0.101324888810202E+006  0.101324921324657E+006  0.101324972198887E+006  0.101325099180659E+006  0.101324612357341E+006  0.101324729348780E+006  0.101324759687073E+006  0.101324772150166E+006  0.101324796121916E+006  0.101324841068809E+006  0.101324893456608E+006  0.101324946339051E+006  0.101324996846020E+006  0.101325023502707E+006
  0.150000000000000E+001  0.101325022015643E+006  0.101325006424871E+006  0.101324965831955E+006  0.101324927926014E+006  0.101324896496510E+006  0.101324879379728E+006  0.101324889727172E+006  0.101324922388060E+006  0.101324973494876E+006  0.101325100589458E+006  0.101324607918249E+006  0.101324727543280E+006  0.101324758298820E+006  0.101324770983448E+006  0.101324795236019E+006  0.101324840652378E+006  0.101324893772030E+006  0.101324947803221E+006  0.101325000203275E+006  0.101325030065864E+006
  0.200000000000000E+001  0.101325019411146E+006  0.101325005068736E+006  0.101324965257453E+006  0.101324927854274E+006  0.101324896769298E+006  0.101324879887088E+006  0.101324890376586E+006  0.101324923145219E+006  0.101324974432241E+006  0.101325101607082E+006  0.101324604641794E+006  0.101324726240696E+006  0.101324757321186E+006  0.101324770175464E+006  0.101324794622194E+006  0.101324840333102E+006  0.101324893872542E+006  0.101324948507819E+006  0.101325001830720E+006  0.101325033179861E+006
  0.250000000000000E+001  0.101325017869829E+006  0.101325004271518E+006  0.101324964937640E+006  0.101324927852458E+006  0.101324896994152E+006  0.101324880272835E+006  0.101324890864356E+006  0.101324923714194E+006  0.101324975138950E+006  0.101325102367357E+006  0.101324602172501E+006  0.101324725264203E+006  0.101324756594312E+006  0.101324769577780E+006  0.101324794165007E+006  0.101324840077563E+006  0.101324893890234E+006  0.101324948900374E+006  0.101325002772504E+006  0.101325034978263E+006
  0.300000000000000E+001  0.101325016896094E+006  0.101325003770780E+006  0.101324964748645E+006  0.101324927877563E+006  0.101324897176788E+006  0.101324880571053E+006  0.101324891238680E+006  0.101324924151223E+006  0.101324975682775E+006  0.101325102947696E+006  0.101324600279715E+006  0.101324724517627E+006  0.101324756041685E+006  0.101324769125066E+006  0.101324793817072E+006  0.101324839873738E+006  0.101324893874285E+006  0.101324949132913E+006  0.101325003356994E+006  0.101325036095161E+006
  0.350000000000000E+001  0.101325016254675E+006  0.101325003443682E+006  0.101324964633752E+006  0.101324927912330E+006  0.101324897324713E+006  0.101324880804416E+006  0.101324891530202E+006  0.101324924492071E+006  0.101324976107723E+006  0.101325103398324E+006  0.101324598806719E+006  0.101324723937841E+006  0.101324755614642E+006  0.101324768776498E+006  0.101324793548425E+006  0.101324839711138E+006  0.101324893845549E+006  0.101324949275920E+006  0.101325003736405E+006  0.101325036822984E+006
  0.400000000000000E+001  0.101325015817238E+006  0.101325003223074E+006  0.101324964562511E+006  0.101324927948872E+006  0.101324897444699E+006  0.101324880989019E+006  0.101324891760119E+006  0.101324924761401E+006  0.101324976444227E+006  0.101325103753456E+006  0.101324597644678E+006  0.101324723481400E+006  0.101324755280060E+006  0.101324768504439E+006  0.101324793338501E+006  0.101324839581131E+006  0.101324893813653E+006  0.101324949366667E+006  0.101325003991909E+006  0.101325037316141E+006
  0.450000000000000E+001  0.101325015510069E+006  0.101325003070178E+006  0.101324964517695E+006  0.101324927983624E+006  0.101324897542354E+006  0.101324881136503E+006  0.101324891943505E+006  0.101324924976713E+006  0.101324976713886E+006  0.101325104037022E+006  0.101324596716598E+006  0.101324723117663E+006  0.101324755014711E+006  0.101324768289553E+006  0.101324793172727E+006  0.101324839476803E+006  0.101324893782935E+006  0.101324949425898E+006  0.101325004169437E+006  0.101325037661296E+006
