# Chordwise load of component: right_wing
# spanwise_location: 3.000 ; chord_length: 1.514
# n_chord : 20 ; n_time : 60. Next lines: x_chord , z_chord
  0.679354205692912E+001  0.664313805915763E+001  0.649270813504688E+001  0.634215298948141E+001  0.619132397942318E+001  0.604014636069891E+001  0.588866072234585E+001  0.573705124425970E+001  0.558559893833240E+001  0.543862478679265E+001  0.543718593608190E+001  0.558221442616001E+001  0.573289015258548E+001  0.588414666869496E+001  0.603568300935415E+001  0.618729421067545E+001  0.633883343234651E+001  0.649027374001411E+001  0.664166306754933E+001  0.679303660080773E+001
  0.473297205353882E-001  0.274418633852611E-001  0.776911570943493E-002 -0.108794168171674E-001 -0.270337416078049E-001 -0.391706150192473E-001 -0.457110634815172E-001 -0.463318019106202E-001 -0.407065781311870E-001 -0.180702860250646E-001  0.235329028133345E-001  0.574010871795588E-001  0.745778157344993E-001  0.855305315023910E-001  0.905682417285226E-001  0.900024767568885E-001  0.854064715821314E-001  0.783046462482063E-001  0.701729040934892E-001  0.618252186072010E-001
# t, dFz
  0.120000000000000E+002 -0.235838828008594E-003 -0.632416293675996E-004  0.467537733495502E-003  0.864895261491800E-003  0.100873666304377E-002  0.784481011214122E-003  0.246775609111934E-003 -0.103410297548680E-003 -0.447119038033879E-004  0.569239492079833E-002 -0.222479603613022E-001 -0.567753053665912E-002 -0.321723471363695E-002 -0.175364196752575E-002 -0.342863201256849E-003  0.426609603226584E-003  0.593858585701521E-003  0.388455937681085E-003  0.224442965951835E-004 -0.211364627550389E-003
  0.125000000000000E+002 -0.235700849105125E-003 -0.631574416443923E-004  0.467578035008810E-003  0.864898093766456E-003  0.100871236209469E-002  0.784447120836618E-003  0.246758048720814E-003 -0.103395052760656E-003 -0.446172068287386E-004  0.569300841380054E-002 -0.222501740096281E-001 -0.567784601689235E-002 -0.321737276722912E-002 -0.175370233481225E-002 -0.342872715196416E-003  0.426618451087889E-003  0.593863823558702E-003  0.388445507205153E-003  0.224135556003892E-004 -0.211420402518276E-003
  0.130000000000000E+002 -0.235596674774883E-003 -0.630934905004207E-004  0.467609179264876E-003  0.864901089922791E-003  0.100869481756831E-002  0.784422093895145E-003  0.246744978042164E-003 -0.103383648809452E-003 -0.445460866229963E-004  0.569347050054907E-002 -0.222518432359902E-001 -0.567808326217828E-002 -0.321747625592575E-002 -0.175374742131351E-002 -0.342879784297156E-003  0.426624957054750E-003  0.593867462521321E-003  0.388437324779900E-003  0.223901765908889E-004 -0.211462513041137E-003
  0.135000000000000E+002 -0.235516695998398E-003 -0.630436143655240E-004  0.467634566028079E-003  0.864905277178345E-003  0.100868328982290E-002  0.784404413201730E-003  0.246735540807698E-003 -0.103375312713540E-003 -0.444935944630676E-004  0.569381414282518E-002 -0.222530890485823E-001 -0.567825923376386E-002 -0.321755250134946E-002 -0.175378037594913E-002 -0.342884888876437E-003  0.426629522021969E-003  0.593869560770465E-003  0.388430423280490E-003  0.223719149875211E-004 -0.211494805641210E-003
  0.140000000000000E+002 -0.235455508093349E-003 -0.630050132850228E-004  0.467654844998824E-003  0.864909607918733E-003  0.100867567563437E-002  0.784391880142185E-003  0.246728725722625E-003 -0.103369233909736E-003 -0.444550354363884E-004  0.569406801813624E-002 -0.222540120440844E-001 -0.567838902293074E-002 -0.321760846834976E-002 -0.175380442416083E-002 -0.342888578057256E-003  0.426632738485262E-003  0.593870736262713E-003  0.388424770833180E-003  0.223577571824990E-004 -0.211519494348512E-003
  0.145000000000000E+002 -0.235409640773367E-003 -0.629761024714381E-004  0.467670011888005E-003  0.864912834925988E-003  0.100866998392753E-002  0.784382531740178E-003  0.246723649482219E-003 -0.103364711917444E-003 -0.444263861164214E-004  0.569425647682388E-002 -0.222546971238991E-001 -0.567848545412262E-002 -0.321765010100509E-002 -0.175382233565721E-002 -0.342891329561069E-003  0.426635141627639E-003  0.593871619843421E-003  0.388420547419935E-003  0.223471583949344E-004 -0.211537993970547E-003
  0.150000000000000E+002 -0.235375645356472E-003 -0.629547655745558E-004  0.467681083371966E-003  0.864915016817782E-003  0.100866555942643E-002  0.784375449919458E-003  0.246719831458649E-003 -0.103361324657958E-003 -0.444049934958289E-004  0.569439686573697E-002 -0.222552070130308E-001 -0.567855737548406E-002 -0.321768122637128E-002 -0.175383576485021E-002 -0.342893401357934E-003  0.426636969231129E-003  0.593872355002313E-003  0.388417493187275E-003  0.223393452199657E-004 -0.211551702922663E-003
  0.155000000000000E+002 -0.235350506379942E-003 -0.629390543393804E-004  0.467689142714778E-003  0.864916467094212E-003  0.100866211943071E-002  0.784370079663701E-003  0.246716955940316E-003 -0.103358783031829E-003 -0.443889863930805E-004  0.569450168968383E-002 -0.222555873987796E-001 -0.567861112421179E-002 -0.321770453327734E-002 -0.175384584495433E-002 -0.342894962423251E-003  0.426638359363550E-003  0.593872961386273E-003  0.388415291137409E-003  0.223335969567996E-004 -0.211561841417816E-003
  0.160000000000000E+002 -0.235331886875154E-003 -0.629274584990119E-004  0.467695033406420E-003  0.864917439032260E-003  0.100865946338191E-002  0.784366013838025E-003  0.246714790511235E-003 -0.103356874508510E-003 -0.443769921599077E-004  0.569458010568863E-002 -0.222558717324545E-001 -0.567865135212959E-002 -0.321772200158144E-002 -0.175385341299851E-002 -0.342896137764575E-003  0.426639413481159E-003  0.593873448923539E-003  0.388413693540927E-003  0.223293558452065E-004 -0.211569353206002E-003
  0.165000000000000E+002 -0.235318053372868E-003 -0.629188629218918E-004  0.467699371641726E-003  0.864918110194842E-003  0.100865743450385E-002  0.784362946263028E-003  0.246713162193882E-003 -0.103355441813192E-003 -0.443679998074347E-004  0.569463883369320E-002 -0.222560845585041E-001 -0.567868148527237E-002 -0.321773509617550E-002 -0.175385909146374E-002 -0.342897020997706E-003  0.426640209080991E-003  0.593873829735977E-003  0.388412522009902E-003  0.223262116550427E-004 -0.211574936637834E-003
  0.170000000000000E+002 -0.235307733034562E-003 -0.629124526093789E-004  0.467702603369705E-003  0.864918603116713E-003  0.100865591096248E-002  0.784360647863039E-003  0.246711942619609E-003 -0.103354368866438E-003 -0.443612659805656E-004  0.569468280734432E-002 -0.222562438928393E-001 -0.567870404391974E-002 -0.321774489833846E-002 -0.175386334170746E-002 -0.342897682105176E-003  0.426640804821511E-003  0.593874116406320E-003  0.388411649388476E-003  0.223238661069895E-004 -0.211579103091140E-003
  0.175000000000000E+002 -0.235300001587181E-003 -0.629076414895459E-004  0.467705041039431E-003  0.864918993323994E-003  0.100865478978791E-002  0.784358941069003E-003  0.246711034509578E-003 -0.103353568641075E-003 -0.443562373870187E-004  0.569471567691458E-002 -0.222563630376021E-001 -0.567872089861027E-002 -0.321775221513867E-002 -0.175386651061317E-002 -0.342898174216641E-003  0.426641246627933E-003  0.593874323447580E-003  0.388410988450354E-003  0.223221050647459E-004 -0.211582224266166E-003
  0.180000000000000E+002 -0.235294197293838E-003 -0.629040193185894E-004  0.467706890855940E-003  0.864919311261581E-003  0.100865397421784E-002  0.784357680476041E-003  0.246710360907945E-003 -0.103352973681330E-003 -0.443524918014337E-004  0.569474019386453E-002 -0.222564519648447E-001 -0.567873346396869E-002 -0.321775766291285E-002 -0.175386886666260E-002 -0.342898539201641E-003  0.426641572429759E-003  0.593874469510938E-003  0.388410483863155E-003  0.223207787270958E-004 -0.211584567137151E-003
  0.185000000000000E+002 -0.235289846270091E-003 -0.629012988747495E-004  0.467708287185087E-003  0.864919562295571E-003  0.100865337646017E-002  0.784356746924950E-003  0.246709860632539E-003 -0.103352531155592E-003 -0.443497027441611E-004  0.569475846583002E-002 -0.222565182688438E-001 -0.567874282664420E-002 -0.321776171942963E-002 -0.175387061946040E-002 -0.342898810374967E-003  0.426641813579972E-003  0.593874574167558E-003  0.388410101532744E-003  0.223197824213894E-004 -0.211586323115728E-003
  0.190000000000000E+002 -0.235286594774564E-003 -0.628992660386726E-004  0.467709330663398E-003  0.864919750543657E-003  0.100865293094633E-002  0.784356050631752E-003  0.246709487515144E-003 -0.103352201131426E-003 -0.443476229589658E-004  0.569477209035771E-002 -0.222565677111623E-001 -0.567874980896411E-002 -0.321776474493147E-002 -0.175387192697549E-002 -0.342899012658679E-003  0.426641993435843E-003  0.593874652071015E-003  0.388409815801235E-003  0.223190379657435E-004 -0.211587635214335E-003
  0.195000000000000E+002 -0.235284170900777E-003 -0.628977517152888E-004  0.467710106560257E-003  0.864919888072605E-003  0.100865259602527E-002  0.784355529414125E-003  0.246709208575631E-003 -0.103351954599485E-003 -0.443460703740794E-004  0.569478225744222E-002 -0.222566045987259E-001 -0.567875502042295E-002 -0.321776700426954E-002 -0.175387290385750E-002 -0.342899163924487E-003  0.426642128206458E-003  0.593874711233421E-003  0.388409603700994E-003  0.223184836122098E-004 -0.211588613302581E-003
  0.200000000000000E+002 -0.235282364765681E-003 -0.628966244615318E-004  0.467710682454082E-003  0.864919988026436E-003  0.100865234372281E-002  0.784355138975436E-003  0.246708999912453E-003 -0.103351770324991E-003 -0.443449105749050E-004  0.569478984802691E-002 -0.222566321351881E-001 -0.567875891206914E-002 -0.321776869212246E-002 -0.175387363403041E-002 -0.342899277071933E-003  0.426642229204689E-003  0.593874756317461E-003  0.388409446583986E-003  0.223180709479100E-004 -0.211589342157531E-003
  0.205000000000000E+002 -0.235281018621174E-003 -0.628957850601702E-004  0.467711110222691E-003  0.864920060601553E-003  0.100865215397619E-002  0.784354846414673E-003  0.246708843819361E-003 -0.103351632562741E-003 -0.443440438198111E-004  0.569479551846658E-002 -0.222566527007894E-001 -0.567876181962950E-002 -0.321776995350221E-002 -0.175387417989075E-002 -0.342899361721701E-003  0.426642304882703E-003  0.593874790590263E-003  0.388409330108307E-003  0.223177636861324E-004 -0.211589885366176E-003
  0.210000000000000E+002 -0.235280014707906E-003 -0.628951594856522E-004  0.467711428944403E-003  0.864920114075894E-003  0.100865201159286E-002  0.784354627573334E-003  0.246708727059403E-003 -0.103351529584087E-003 -0.443433961521276E-004  0.569479975528819E-002 -0.222566680642721E-001 -0.567876399196858E-002 -0.321777089610067E-002 -0.175387458796860E-002 -0.342899425018450E-003  0.426642361534375E-003  0.593874816448790E-003  0.388409243415331E-003  0.223175347040994E-004 -0.211590290637423E-003
  0.215000000000000E+002 -0.235279265261152E-003 -0.628946921082531E-004  0.467711666777252E-003  0.864920153937505E-003  0.100865190514342E-002  0.784354464093715E-003  0.246708639896500E-003 -0.103351452671671E-003 -0.443429123472449E-004  0.569480291999436E-002 -0.222566795408230E-001 -0.567876561460589E-002 -0.321777160009309E-002 -0.175387489271735E-002 -0.342899472291947E-003  0.426642403816729E-003  0.593874835723682E-003  0.388409178715650E-003  0.223173636515531E-004 -0.211590593099620E-003
  0.220000000000000E+002 -0.235278705064975E-003 -0.628943427990422E-004  0.467711844881984E-003  0.864920184167629E-003  0.100865182599451E-002  0.784354342310829E-003  0.246708574838079E-003 -0.103351395250356E-003 -0.443425511612029E-004  0.569480528314345E-002 -0.222566881117984E-001 -0.567876682631938E-002 -0.321777212561863E-002 -0.175387512007152E-002 -0.342899507543023E-003  0.426642435351094E-003  0.593874849941735E-003  0.388409130219984E-003  0.223172357642742E-004 -0.211590819148936E-003
  0.225000000000000E+002 -0.235278286457197E-003 -0.628940816964035E-004  0.467711978275068E-003  0.864920207254119E-003  0.100865176733184E-002  0.784354251448197E-003  0.246708526350816E-003 -0.103351352413060E-003 -0.443422816091498E-004  0.569480704724820E-002 -0.222566945103386E-001 -0.567876773051772E-002 -0.321777251784035E-002 -0.175387528971984E-002 -0.342899533834547E-003  0.426642458817194E-003  0.593874860514966E-003  0.388409093811686E-003  0.223171401495227E-004 -0.211590988166687E-003
  0.230000000000000E+002 -0.235277973694243E-003 -0.628938864323022E-004  0.467712077992247E-003  0.864920224388326E-003  0.100865172369333E-002  0.784354183783110E-003  0.246708490167508E-003 -0.103351320463374E-003 -0.443420804314557E-004  0.569480836373032E-002 -0.222566992864358E-001 -0.567876840528376E-002 -0.321777281045314E-002 -0.175387541635166E-002 -0.342899553446959E-003  0.426642476329863E-003  0.593874868330001E-003  0.388409066611024E-003  0.223170686056292E-004 -0.211591114350950E-003
  0.235000000000000E+002 -0.235277740037004E-003 -0.628937405742071E-004  0.467712152283616E-003  0.864920237431668E-003  0.100865169106072E-002  0.784354133314440E-003  0.246708463187199E-003 -0.103351296619652E-003 -0.443419303083511E-004  0.569480934657041E-002 -0.222567028507693E-001 -0.567876890914625E-002 -0.321777302898724E-002 -0.175387551082817E-002 -0.342899568087109E-003  0.426642489402774E-003  0.593874874133779E-003  0.388409046290360E-003  0.223170152917419E-004 -0.211591208673151E-003
  0.240000000000000E+002 -0.235277565665870E-003 -0.628936317288880E-004  0.467712207973278E-003  0.864920246905428E-003  0.100865166663796E-002  0.784354095549802E-003  0.246708442999715E-003 -0.103351278822738E-003 -0.443418182144433E-004  0.569481007988777E-002 -0.222567055122387E-001 -0.567876928535938E-002 -0.321777319212064E-002 -0.175387558133441E-002 -0.342899579023379E-003  0.426642499158523E-003  0.593874878468149E-003  0.388409031133780E-003  0.223169753965387E-004 -0.211591278952705E-003
  0.245000000000000E+002 -0.235277435701398E-003 -0.628935507861843E-004  0.467712249441756E-003  0.864920254049063E-003  0.100865164831253E-002  0.784354067317723E-003  0.246708427970179E-003 -0.103351265506331E-003 -0.443417345551847E-004  0.569481062793232E-002 -0.222567074991971E-001 -0.567876956610579E-002 -0.321777331383371E-002 -0.175387563411035E-002 -0.342899587186770E-003  0.426642506444638E-003  0.593874881768197E-003  0.388409019809631E-003  0.223169456723772E-004 -0.211591331522562E-003
  0.250000000000000E+002 -0.235277338460726E-003 -0.628934900228023E-004  0.467712280443165E-003  0.864920259431958E-003  0.100865163464059E-002  0.784354046271845E-003  0.246708416703575E-003 -0.103351255573624E-003 -0.443416719955344E-004  0.569481103675350E-002 -0.222567089826009E-001 -0.567876977574804E-002 -0.321777340487980E-002 -0.175387567344344E-002 -0.342899593285712E-003  0.426642511883811E-003  0.593874884198078E-003  0.388409011395026E-003  0.223169235484698E-004 -0.211591370721763E-003
