# Chordwise load of component: right_wing
# spanwise_location: 1.000 ; chord_length: 2.454
# n_chord : 20 ; n_time : 60. Next lines: x_chord , z_chord
  0.595077606313723E+001  0.571096666239797E+001  0.547111880752019E+001  0.523107542902655E+001  0.499059172663972E+001  0.474959254360068E+001  0.450830350882420E+001  0.426721156656823E+001  0.402705421351816E+001  0.379821127104091E+001  0.379820969909984E+001  0.402705122844812E+001  0.426720891241986E+001  0.450830120300078E+001  0.474959059297216E+001  0.499059013393318E+001  0.523107419315620E+001  0.547111792614510E+001  0.571096613382105E+001  0.595077588694710E+001
 -0.141914751915092E-001 -0.417964076028189E-001 -0.690520053817295E-001 -0.944629252076402E-001 -0.115104054512392E+000 -0.127829298624303E+000 -0.129372667574023E+000 -0.119004514654792E+000 -0.960770475271774E-001 -0.405453579871147E-001  0.405433008145443E-001  0.960766283075047E-001  0.119004321856208E+000  0.129372617427517E+000  0.127829356424899E+000  0.115104171444874E+000  0.944630503894549E-001  0.690521079459171E-001  0.417964712589044E-001  0.141914964291703E-001
# t, Cp
  0.000000000000000E+000 -0.176914794543587E+000 -0.161927069841668E+000 -0.146813331019481E+000 -0.105445785821964E+000 -0.358881581879370E-001  0.700829162835742E-001  0.223808997810752E+000  0.394101191394776E+000  0.568829452279283E+000  0.831405141984635E+000 -0.288221970841088E+000 -0.295872197064221E+000 -0.427746988048451E+000 -0.578909719360535E+000 -0.703424099787169E+000 -0.765533985407431E+000 -0.775999746363941E+000 -0.738804205424766E+000 -0.655645756632821E+000 -0.575669058367938E+000
  0.500000000000000E+000  0.441442897680688E-001 -0.521016118289991E-002 -0.855966715614592E-001 -0.154799115753553E+000 -0.209391356737806E+000 -0.237704674973478E+000 -0.218520649382763E+000 -0.161168102962739E+000 -0.730195353558222E-001  0.134243283170013E+000 -0.726722903525215E+000 -0.503624486009907E+000 -0.446706131259066E+000 -0.423904539909422E+000 -0.383037048588590E+000 -0.308140034695782E+000 -0.222570077163140E+000 -0.139162176126817E+000 -0.652347141871070E-001 -0.404061839528345E-001
  0.600000000000000E+001 -0.154667913709040E-001 -0.338370215785919E-001 -0.967469820696761E-001 -0.155766533320891E+000 -0.204011106878069E+000 -0.228263326771345E+000 -0.206676626404464E+000 -0.147575447623398E+000 -0.566330147737752E-001  0.149684259399259E+000 -0.782904095919541E+000 -0.526044652275506E+000 -0.463700934073880E+000 -0.438111769431723E+000 -0.394108616914832E+000 -0.314423957218169E+000 -0.221641905304469E+000 -0.126857097285435E+000 -0.337645034878311E-001  0.243382513768641E-001
  0.650000000000000E+001 -0.158074183526449E-001 -0.340470992269567E-001 -0.968722421392771E-001 -0.155828082919738E+000 -0.204019104863550E+000 -0.228224725298489E+000 -0.206599158502433E+000 -0.147459476618865E+000 -0.564577055932729E-001  0.149859561489235E+000 -0.783682195967080E+000 -0.526306838011371E+000 -0.463864592118511E+000 -0.438222516067418E+000 -0.394172142395960E+000 -0.314434873987798E+000 -0.221594667063312E+000 -0.126742243449899E+000 -0.335612335953865E-001  0.246768520202016E-001
  0.700000000000000E+001 -0.160334120425255E-001 -0.341819513312490E-001 -0.969465286347933E-001 -0.155856489985634E+000 -0.204008951421388E+000 -0.228181201362903E+000 -0.206528160761865E+000 -0.147361527361878E+000 -0.563176391719199E-001  0.149995922544296E+000 -0.784271154643464E+000 -0.526511553411457E+000 -0.463997503397528E+000 -0.438317403935126E+000 -0.394233031443288E+000 -0.314457655336199E+000 -0.221575236468254E+000 -0.126673853254447E+000 -0.334295148763909E-001  0.249032126218069E-001
  0.750000000000000E+001 -0.161845279243472E-001 -0.342673672604539E-001 -0.969872737216447E-001 -0.155863188704004E+000 -0.203987088962379E+000 -0.228134765896865E+000 -0.206461755301563E+000 -0.147275721949055E+000 -0.562009926666982E-001  0.150106639768001E+000 -0.784733358654250E+000 -0.526677014442194E+000 -0.464108722266236E+000 -0.438400342606233E+000 -0.394290691839565E+000 -0.314486886727496E+000 -0.221572951358137E+000 -0.126635075081713E+000 -0.333439588171746E-001  0.250570234859812E-001
  0.800000000000000E+001 -0.162838971809404E-001 -0.343181389987043E-001 -0.970041244106083E-001 -0.155854044182497E+000 -0.203956183396402E+000 -0.228085236585990E+000 -0.206397291764956E+000 -0.147196887738331E+000 -0.560987737279444E-001  0.150201314279236E+000 -0.785112741977779E+000 -0.526816960168315E+000 -0.464205956574465E+000 -0.438475736178105E+000 -0.394346635257456E+000 -0.314520946028131E+000 -0.221582788619211E+000 -0.126616942031580E+000 -0.332903046960069E-001  0.251611440694866E-001
  0.850000000000000E+001 -0.163542273065329E-001 -0.343525328163575E-001 -0.970129121156053E-001 -0.155842837006159E+000 -0.203927941949454E+000 -0.228042182516044E+000 -0.206342200771494E+000 -0.147130094639583E+000 -0.560127988904911E-001  0.150280512482019E+000 -0.785427280830996E+000 -0.526933547064699E+000 -0.464287252530988E+000 -0.438539068450572E+000 -0.394394156612361E+000 -0.314550975010844E+000 -0.221593810586019E+000 -0.126606442924203E+000 -0.332530378232242E-001  0.252356775800537E-001
  0.900000000000000E+001 -0.164197191657344E-001 -0.343926821812120E-001 -0.970352886076420E-001 -0.155850626705042E+000 -0.203922480197443E+000 -0.228024454058431E+000 -0.206313762458694E+000 -0.147090706024320E+000 -0.559561434103307E-001  0.150335542893381E+000 -0.785662932048069E+000 -0.527014355343988E+000 -0.464338576348449E+000 -0.438574767607311E+000 -0.394416389505644E+000 -0.314559031701482E+000 -0.221587253456436E+000 -0.126584281086424E+000 -0.332123549740256E-001  0.253025950565055E-001
  0.950000000000000E+001 -0.164821385369360E-001 -0.344363086822175E-001 -0.970664176566119E-001 -0.155871241183644E+000 -0.203933117009952E+000 -0.228025451374169E+000 -0.206305906359340E+000 -0.147073509375840E+000 -0.559247708315590E-001  0.150368966520148E+000 -0.785821573616997E+000 -0.527062833662987E+000 -0.464364539105876E+000 -0.438588265094833E+000 -0.394419230523951E+000 -0.314551001493695E+000 -0.221568382943221E+000 -0.126554263623321E+000 -0.331693758461080E-001  0.253649675471663E-001
  0.100000000000000E+002 -0.165278418560878E-001 -0.344663248016085E-001 -0.970861232689750E-001 -0.155882752041406E+000 -0.203937275695084E+000 -0.228022811200590E+000 -0.206297252118884E+000 -0.147058657783231E+000 -0.559004386188825E-001  0.150393941394725E+000 -0.785935898879882E+000 -0.527099480829716E+000 -0.464385778880471E+000 -0.438601093400926E+000 -0.394424764496812E+000 -0.314548851727567E+000 -0.221558249261296E+000 -0.126535456906672E+000 -0.331398873683886E-001  0.254106214244533E-001
  0.105000000000000E+002 -0.165599312067345E-001 -0.344866589183454E-001 -0.970986576353701E-001 -0.155889176525739E+000 -0.203938333480303E+000 -0.228019009359758E+000 -0.206289247228739E+000 -0.147046385579728E+000 -0.558815806367660E-001  0.150412813863528E+000 -0.786020065094087E+000 -0.527127372684939E+000 -0.464402756019143E+000 -0.438612183321708E+000 -0.394430709114402E+000 -0.314549278133968E+000 -0.221552830577535E+000 -0.126523556896743E+000 -0.331198887841490E-001  0.254427577719689E-001
  0.110000000000000E+002 -0.165827354998714E-001 -0.345008328177358E-001 -0.971070534725909E-001 -0.155893055757344E+000 -0.203938271775558E+000 -0.228015408094363E+000 -0.206282616528132E+000 -0.147036701103809E+000 -0.558671547737862E-001  0.150427059732315E+000 -0.786082696269870E+000 -0.527148494284391E+000 -0.464415924473654E+000 -0.438621092530157E+000 -0.394435884104641E+000 -0.314550417626285E+000 -0.221549665518566E+000 -0.126515589887510E+000 -0.331059117563280E-001  0.254656587075058E-001
  0.115000000000000E+002 -0.165991257343319E-001 -0.345108697385789E-001 -0.971128045609431E-001 -0.155895454567545E+000 -0.203937752697588E+000 -0.228012278047120E+000 -0.206277264709081E+000 -0.147029118555191E+000 -0.558560916655503E-001  0.150437883742443E+000 -0.786129763588510E+000 -0.527164553958380E+000 -0.464426091395957E+000 -0.438628119876407E+000 -0.394440155962265E+000 -0.314551701773357E+000 -0.221547754615821E+000 -0.126510108761504E+000 -0.330959681883606E-001  0.254821760361305E-001
  0.120000000000000E+002 -0.166109941180262E-001 -0.345180365196114E-001 -0.971167774416185E-001 -0.155896924735101E+000 -0.203937045496391E+000 -0.228009625409679E+000 -0.206272962053060E+000 -0.147023162982999E+000 -0.558475451421747E-001  0.150446182461992E+000 -0.786165479926432E+000 -0.527176851909093E+000 -0.464433966697336E+000 -0.438633649168856E+000 -0.394443626718106E+000 -0.314552938544008E+000 -0.221546601826258E+000 -0.126506287052139E+000 -0.330888193211584E-001  0.254941907396981E-001
  0.125000000000000E+002 -0.166197020429869E-001 -0.345232540106833E-001 -0.971196105839782E-001 -0.155897882546878E+000 -0.203936367416093E+000 -0.228007483034334E+000 -0.206269577018602E+000 -0.147018532477688E+000 -0.558409565213326E-001  0.150452554314617E+000 -0.786192730133703E+000 -0.527186275661819E+000 -0.464440032747026E+000 -0.438637938443524E+000 -0.394446359637591E+000 -0.314553985978308E+000 -0.221545851392021E+000 -0.126503535343778E+000 -0.330835838191399E-001  0.255030382736514E-001
  0.130000000000000E+002 -0.166262763463798E-001 -0.345272385127579E-001 -0.971218240482705E-001 -0.155898693431156E+000 -0.203935945025190E+000 -0.228005948485953E+000 -0.206267091467655E+000 -0.147015088762228E+000 -0.558360091665121E-001  0.150457358864634E+000 -0.786213377257046E+000 -0.527193370756503E+000 -0.464444561446613E+000 -0.438641105523181E+000 -0.394448337921773E+000 -0.314554685145471E+000 -0.221545195768265E+000 -0.126501383461751E+000 -0.330795879025359E-001  0.255097133200138E-001
  0.135000000000000E+002 -0.166313843103167E-001 -0.345304224677380E-001 -0.971236994110750E-001 -0.155899524972153E+000 -0.203935849117845E+000 -0.228005007360452E+000 -0.206265418931955E+000 -0.147012673309168E+000 -0.558324355488991E-001  0.150460874492445E+000 -0.786228731359130E+000 -0.527198555816747E+000 -0.464447795988346E+000 -0.438643297299351E+000 -0.394449622313151E+000 -0.314555001326248E+000 -0.221544495438179E+000 -0.126499571148206E+000 -0.330764141449015E-001  0.255148765131738E-001
  0.140000000000000E+002 -0.166353245722694E-001 -0.345329173155833E-001 -0.971252184192158E-001 -0.155900265614710E+000 -0.203935896222589E+000 -0.228004420233628E+000 -0.206264280025221E+000 -0.147010972024286E+000 -0.558298619399428E-001  0.150463430931222E+000 -0.786240027825885E+000 -0.527202324030024E+000 -0.464450108399600E+000 -0.438644827200641E+000 -0.394450471687843E+000 -0.314555126582582E+000 -0.221543862246474E+000 -0.126498109812742E+000 -0.330739382870499E-001  0.255188462055800E-001
  0.145000000000000E+002 -0.166382706893803E-001 -0.345347707544228E-001 -0.971263360959906E-001 -0.155900800122538E+000 -0.203935914431677E+000 -0.228003968768548E+000 -0.206263421834813E+000 -0.147009700561911E+000 -0.558279491741593E-001  0.150465326697261E+000 -0.786248386935117E+000 -0.527205122264157E+000 -0.464451834324982E+000 -0.438645977488957E+000 -0.394451120257579E+000 -0.314555239041237E+000 -0.221543410252664E+000 -0.126497037635671E+000 -0.330721012357616E-001  0.255218123924394E-001
  0.150000000000000E+002 -0.166404471124469E-001 -0.345361293054951E-001 -0.971271434001435E-001 -0.155901171996956E+000 -0.203935902568329E+000 -0.228003609294723E+000 -0.206262762757693E+000 -0.147008738010172E+000 -0.558265148797913E-001  0.150466742489689E+000 -0.786254602368956E+000 -0.527207214734845E+000 -0.464453135091437E+000 -0.438646854170517E+000 -0.394451626701589E+000 -0.314555348437923E+000 -0.221543099936757E+000 -0.126496264064125E+000 -0.330707544570402E-001  0.255240045812999E-001
  0.155000000000000E+002 -0.166420531573195E-001 -0.345371260198355E-001 -0.971277286270177E-001 -0.155901432551736E+000 -0.203935877623626E+000 -0.228003326380164E+000 -0.206262258122349E+000 -0.147008009225957E+000 -0.558254371519310E-001  0.150467802829300E+000 -0.786259239849156E+000 -0.527208782915977E+000 -0.464454115752076E+000 -0.438647520721827E+000 -0.394452018781622E+000 -0.314555445535052E+000 -0.221542884565577E+000 -0.126495703155782E+000 -0.330697654549307E-001  0.255256235804273E-001
  0.160000000000000E+002 -0.166432404647427E-001 -0.345378596496779E-001 -0.971281552511837E-001 -0.155901616995996E+000 -0.203935849273377E+000 -0.228003105971636E+000 -0.206261872926162E+000 -0.147007457639891E+000 -0.558246261274165E-001  0.150468598715170E+000 -0.786262709865101E+000 -0.527209960154866E+000 -0.464454855099729E+000 -0.438648026304289E+000 -0.394452320036399E+000 -0.314555526966072E+000 -0.221542732940083E+000 -0.126495293647876E+000 -0.330690365268677E-001  0.255268216911263E-001
  0.165000000000000E+002 -0.166441209421141E-001 -0.345384021388143E-001 -0.971284686796424E-001 -0.155901749596957E+000 -0.203935822973622E+000 -0.228002936305102E+000 -0.206261580274375E+000 -0.147007040873457E+000 -0.558240156548297E-001  0.150469196788846E+000 -0.786265311484778E+000 -0.527210844535005E+000 -0.464455411975200E+000 -0.438648408485699E+000 -0.394452549536709E+000 -0.314555592210245E+000 -0.221542624091393E+000 -0.126494992200999E+000 -0.330684967087853E-001  0.255277110553775E-001
  0.170000000000000E+002 -0.166447771476361E-001 -0.345388064626675E-001 -0.971287020999029E-001 -0.155901847960676E+000 -0.203935802506375E+000 -0.228002808502666E+000 -0.206261360387260E+000 -0.147006727959335E+000 -0.558235575266759E-001  0.150469645480960E+000 -0.786267262256323E+000 -0.527211507773259E+000 -0.464455829608962E+000 -0.438648695134550E+000 -0.394452721804488E+000 -0.314555641493636E+000 -0.221542543167693E+000 -0.126494767386716E+000 -0.330680940495075E-001  0.255283741815390E-001
  0.175000000000000E+002 -0.166452691345581E-001 -0.345391106265880E-001 -0.971288788577580E-001 -0.155901923865894E+000 -0.203935789554645E+000 -0.228002715103582E+000 -0.206261197823778E+000 -0.147006495429680E+000 -0.558232159250507E-001  0.150469980592979E+000 -0.786268721774890E+000 -0.527212002886979E+000 -0.464456140483176E+000 -0.438648907668529E+000 -0.394452848476199E+000 -0.314555676050785E+000 -0.221542480313291E+000 -0.126494597119397E+000 -0.330677912349894E-001  0.255288712165601E-001
  0.180000000000000E+002 -0.166456392057292E-001 -0.345393404893708E-001 -0.971290137422016E-001 -0.155901983478855E+000 -0.203935782686176E+000 -0.228002647999654E+000 -0.206261078822710E+000 -0.147006323894005E+000 -0.558229624850100E-001  0.150470229783767E+000 -0.786269810290126E+000 -0.527212371004501E+000 -0.464456370628534E+000 -0.438649064070756E+000 -0.394452940552166E+000 -0.314555699189817E+000 -0.221542430666625E+000 -0.126494467322116E+000 -0.330675626219194E-001  0.255292448179934E-001
  0.185000000000000E+002 -0.166459169723455E-001 -0.345395134025245E-001 -0.971291157185732E-001 -0.155902029257261E+000 -0.203935778846195E+000 -0.228002599149965E+000 -0.206260991162766E+000 -0.147006196928553E+000 -0.558227743460978E-001  0.150470415061827E+000 -0.786270620950559E+000 -0.527212644665488E+000 -0.464456541332820E+000 -0.438649179716319E+000 -0.394453008160665E+000 -0.314555715291949E+000 -0.221542392457639E+000 -0.126494369291868E+000 -0.330673907647561E-001  0.255295250718579E-001
  0.190000000000000E+002 -0.166461244892931E-001 -0.345396425110969E-001 -0.971291917789848E-001 -0.155902063323541E+000 -0.203935775883057E+000 -0.228002562648806E+000 -0.206260925756024E+000 -0.147006102261857E+000 -0.558226340847331E-001  0.150470553118574E+000 -0.786271225047409E+000 -0.527212848647790E+000 -0.464456668660429E+000 -0.438649266017743E+000 -0.394453058677725E+000 -0.314555727434048E+000 -0.221542364063150E+000 -0.126494296203177E+000 -0.330672625194499E-001  0.255297343894069E-001
  0.195000000000000E+002 -0.166462791288437E-001 -0.345397385582694E-001 -0.971292482001522E-001 -0.155902088415165E+000 -0.203935773351352E+000 -0.228002535106133E+000 -0.206260876694446E+000 -0.147006031421702E+000 -0.558225293330868E-001  0.150470656203714E+000 -0.786271675622450E+000 -0.527213000987366E+000 -0.464456763860245E+000 -0.438649330684665E+000 -0.394453096678952E+000 -0.314555736843867E+000 -0.221542343218848E+000 -0.126494241992815E+000 -0.330671670959692E-001  0.255298904025840E-001
  0.200000000000000E+002 -0.166463942943862E-001 -0.345398099813865E-001 -0.971292900230536E-001 -0.155902106865387E+000 -0.203935771184800E+000 -0.228002514294370E+000 -0.206260839850165E+000 -0.147005978333410E+000 -0.558224509774823E-001  0.150470733221095E+000 -0.786272011999093E+000 -0.527213114809632E+000 -0.464456835094301E+000 -0.438649379149970E+000 -0.394453125269630E+000 -0.314555744109694E+000 -0.221542327924752E+000 -0.126494201786775E+000 -0.330670961282430E-001  0.255300065870499E-001
  0.205000000000000E+002 -0.166464800632185E-001 -0.345398631274394E-001 -0.971293210753556E-001 -0.155902120459703E+000 -0.203935769411483E+000 -0.228002498602313E+000 -0.206260812187506E+000 -0.147005938582027E+000 -0.558223923707282E-001  0.150470790794485E+000 -0.786272263297207E+000 -0.527213199914913E+000 -0.464456888412850E+000 -0.438649415493008E+000 -0.394453146795458E+000 -0.314555749701694E+000 -0.221542316656039E+000 -0.126494171946786E+000 -0.330670432947016E-001  0.255300931609853E-001
  0.210000000000000E+002 -0.166465440150751E-001 -0.345399027486524E-001 -0.971293442099901E-001 -0.155902130530545E+000 -0.203935768009972E+000 -0.228002486821307E+000 -0.206260791475899E+000 -0.147005908821695E+000 -0.558223485521035E-001  0.150470833837753E+000 -0.786272451111763E+000 -0.527213263542349E+000 -0.464456928301124E+000 -0.438649442702938E+000 -0.394453162916486E+000 -0.314555753925725E+000 -0.221542308317519E+000 -0.126494149715613E+000 -0.330670039133956E-001  0.255301577288810E-001
  0.215000000000000E+002 -0.166465917594575E-001 -0.345399323166583E-001 -0.971293614717911E-001 -0.155902138053979E+000 -0.203935766958839E+000 -0.228002478003372E+000 -0.206260775983687E+000 -0.147005886608356E+000 -0.558223157949619E-001  0.150470866007272E+000 -0.786272591438879E+000 -0.527213311078969E+000 -0.464456958081221E+000 -0.438649463009664E+000 -0.394453174959826E+000 -0.314555757087642E+000 -0.221542302099100E+000 -0.126494133119363E+000 -0.330669744902656E-001  0.255302059233306E-001
  0.220000000000000E+002 -0.166466274546453E-001 -0.345399544448144E-001 -0.971293744063461E-001 -0.155902143720313E+000 -0.203935766212231E+000 -0.228002471461193E+000 -0.206260764477127E+000 -0.147005870019625E+000 -0.558222913457283E-001  0.150470890010098E+000 -0.786272696239505E+000 -0.527213346559606E+000 -0.464456980314990E+000 -0.438649478144844E+000 -0.394453183897548E+000 -0.314555759399602E+000 -0.221542297382080E+000 -0.126494120684055E+000 -0.330669525056545E-001  0.255302419504620E-001
  0.225000000000000E+002 -0.166466541426343E-001 -0.345399709875596E-001 -0.971293841071791E-001 -0.155902148005367E+000 -0.203935765699542E+000 -0.228002466625583E+000 -0.206260755889117E+000 -0.147005857678881E+000 -0.558222731394710E-001  0.150470907934922E+000 -0.786272774460349E+000 -0.527213373021597E+000 -0.464456996877634E+000 -0.438649489412827E+000 -0.394453190558849E+000 -0.314555761098184E+000 -0.221542293832519E+000 -0.126494111363346E+000 -0.330669360355136E-001  0.255302688756962E-001
  0.230000000000000E+002 -0.166466740817459E-001 -0.345399833706943E-001 -0.971293913589630E-001 -0.155902151195899E+000 -0.203935765327070E+000 -0.228002463022717E+000 -0.206260749507254E+000 -0.147005848470839E+000 -0.558222595382331E-001  0.150470921301244E+000 -0.786272832840972E+000 -0.527213392767120E+000 -0.464457009216715E+000 -0.438649497810776E+000 -0.394453195513580E+000 -0.314555762348364E+000 -0.221542291188084E+000 -0.126494104373231E+000 -0.330669237477428E-001  0.255302890038720E-001
  0.235000000000000E+002 -0.166466889587836E-001 -0.345399926164692E-001 -0.971293967800657E-001 -0.155902153600094E+000 -0.203935765047633E+000 -0.228002460344075E+000 -0.206260744738592E+000 -0.147005841612156E+000 -0.558222494023058E-001  0.150470931272863E+000 -0.786272876412702E+000 -0.527213407505405E+000 -0.464457018447184E+000 -0.438649504096942E+000 -0.394453199211810E+000 -0.314555763268263E+000 -0.221542289187106E+000 -0.126494099166281E+000 -0.330669145501489E-001  0.255303040231237E-001
  0.240000000000000E+002 -0.166467000807588E-001 -0.345399995092242E-001 -0.971294008218854E-001 -0.155902155385589E+000 -0.203935764837805E+000 -0.228002458329321E+000 -0.206260741179914E+000 -0.147005836486129E+000 -0.558222418302240E-001  0.150470938704062E+000 -0.786272908949037E+000 -0.527213418517043E+000 -0.464457025328626E+000 -0.438649508770573E+000 -0.394453201961726E+000 -0.314555763976006E+000 -0.221542287710129E+000 -0.126494095290766E+000 -0.330669077052422E-001  0.255303152401301E-001
