  0.600000000000000E+001 -0.265928669911912E-003 -0.145593741334586E-003  0.364326042801059E-003  0.740323758022549E-003  0.827917989766904E-003  0.514045442692236E-003 -0.561038601252148E-004 -0.256229001212745E-003  0.302436891895717E-003  0.903152170113277E-002 -0.299176322304587E-001 -0.650713094299059E-002 -0.318953785394949E-002 -0.124660425283991E-002  0.588478098574188E-003  0.144383020216015E-002  0.143147807188468E-002  0.892535283227568E-003  0.133896731025308E-003 -0.368944371422260E-003
  0.650000000000000E+001 -0.263303980394863E-003 -0.144373401368496E-003  0.364437240604125E-003  0.739586374046118E-003  0.826750202287162E-003  0.513106286688950E-003 -0.559507841619803E-004 -0.254591465514966E-003  0.306992954306444E-003  0.904756479382647E-002 -0.299870068141286E-001 -0.651643777010531E-002 -0.319332777951443E-002 -0.124789032961271E-002  0.589019301656289E-003  0.144505278824063E-002  0.143255527903471E-002  0.892964745783773E-003  0.133389528900667E-003 -0.370616003701847E-003
  0.700000000000000E+001 -0.261242919062790E-003 -0.143437238862667E-003  0.364480036046474E-003  0.738944981763016E-003  0.825765400412472E-003  0.512320209625739E-003 -0.558228726844339E-004 -0.253223858651568E-003  0.310796691220612E-003  0.906089684409439E-002 -0.300448144051466E-001 -0.652418930382479E-002 -0.319648002919958E-002 -0.124895872868373E-002  0.589468965725153E-003  0.144607257927369E-002  0.143346693574885E-002  0.893359755546976E-003  0.133035105645385E-003 -0.371898175298045E-003
  0.750000000000000E+001 -0.259750982469301E-003 -0.142874579491271E-003  0.364292389421740E-003  0.738200126451166E-003  0.824774408667020E-003  0.511568809109868E-003 -0.557035842617853E-004 -0.251972297566702E-003  0.314214644982739E-003  0.907265722472655E-002 -0.300951078162158E-001 -0.653101851548120E-002 -0.319928596127359E-002 -0.124991923026237E-002  0.589878883648443E-003  0.144702601396894E-002  0.143436813672570E-002  0.893845769215337E-003  0.132896693470009E-003 -0.372798120743490E-003
  0.800000000000000E+001 -0.259051344883780E-003 -0.142986921018358E-003  0.363494267922576E-003  0.736947657519259E-003  0.823421965701294E-003  0.510638959380365E-003 -0.555638735975681E-004 -0.250569702435415E-003  0.317873312104470E-003  0.908473511489367E-002 -0.301443659052886E-001 -0.653794951399498E-002 -0.320221884386512E-002 -0.125095107490967E-002  0.590334686153696E-003  0.144814667387517E-002  0.143554334817419E-002  0.894688437485951E-003  0.133174018425365E-003 -0.373180218320821E-003
  0.850000000000000E+001 -0.259959601864276E-003 -0.144726674238820E-003  0.360975027733408E-003  0.734058034395857E-003  0.820745802612946E-003  0.508967220918559E-003 -0.553281872381442E-004 -0.248335309572488E-003  0.323328386831113E-003  0.910167041524622E-002 -0.302073930691263E-001 -0.654742610904038E-002 -0.320644081590120E-002 -0.125250433748187E-002  0.591056636405932E-003  0.145005272814138E-002  0.143777416942174E-002  0.896658653121255E-003  0.134506990481673E-003 -0.372512938924950E-003
  0.900000000000000E+001 -0.262527125916808E-003 -0.148166018710287E-003  0.356632513428650E-003  0.729385788203506E-003  0.816570442150992E-003  0.506413902440783E-003 -0.549718555509864E-004 -0.244989848434717E-003  0.331406437752302E-003  0.912650722032650E-002 -0.302959106178602E-001 -0.656085316441023E-002 -0.321245320587249E-002 -0.125472616986140E-002  0.592097494328284E-003  0.145283742642396E-002  0.144111466078659E-002  0.899753126711899E-003  0.136849549621533E-003 -0.370874904295273E-003
  0.950000000000000E+001 -0.263396008193567E-003 -0.149631632347908E-003  0.354571194228820E-003  0.726966266817616E-003  0.814214683640584E-003  0.504847487165978E-003 -0.547362502223213E-004 -0.242587524898192E-003  0.337810861450452E-003  0.914799556772245E-002 -0.303811402884003E-001 -0.657235038180137E-002 -0.321711342515778E-002 -0.125630626607191E-002  0.592776602974622E-003  0.145449174826506E-002  0.144290922079666E-002  0.901243375455757E-003  0.137821468891970E-003 -0.370407333968711E-003
  0.100000000000000E+002 -0.259834045287958E-003 -0.146358843454212E-003  0.357736084463302E-003  0.729659262154487E-003  0.816073436894442E-003  0.505673216919547E-003 -0.548125543627011E-004 -0.242893862616447E-003  0.338347793896679E-003  0.915355045078107E-002 -0.304187816026594E-001 -0.657505116298938E-002 -0.321731200493064E-002 -0.125608223018876E-002  0.592538473710421E-003  0.145347166433295E-002  0.144117931980599E-002  0.899079616368300E-003  0.135530924343597E-003 -0.372978080565789E-003
  0.105000000000000E+002 -0.257476260205088E-003 -0.144768170854930E-003  0.358779067144153E-003  0.730189312369029E-003  0.816191182550781E-003  0.505583166016917E-003 -0.547826546965174E-004 -0.242456014951813E-003  0.339867565083313E-003  0.915960095359977E-002 -0.304478274239703E-001 -0.657845487258585E-002 -0.321850263452513E-002 -0.125641926099531E-002  0.592644889578231E-003  0.145357907819631E-002  0.144101565746466E-002  0.898509946152029E-003  0.134506625700103E-003 -0.374633810857106E-003
  0.110000000000000E+002 -0.256086379736361E-003 -0.143898210097737E-003  0.359269988227094E-003  0.730348205755208E-003  0.816110852221689E-003  0.505432666911408E-003 -0.547509441310894E-004 -0.242059879947332E-003  0.341115950876236E-003  0.916431008902673E-002 -0.304697488454178E-001 -0.658115351041660E-002 -0.321950734813477E-002 -0.125672859176443E-002  0.592758694798066E-003  0.145377596808169E-002  0.144107370497849E-002  0.898308815297560E-003  0.133988393130925E-003 -0.375579680365531E-003
  0.115000000000000E+002 -0.255164788149131E-003 -0.143344825052508E-003  0.359549224212193E-003  0.730392902916770E-003  0.815995761413028E-003  0.505291274618885E-003 -0.547237470623212E-004 -0.241735388782841E-003  0.342105367313114E-003  0.916796525193458E-002 -0.304865775393747E-001 -0.658326706966026E-002 -0.322031274041474E-002 -0.125698364948545E-002  0.592856759874779E-003  0.145396420550598E-002  0.144117698210491E-002  0.898230116472098E-003  0.133678684545700E-003 -0.376193349673912E-003
  0.120000000000000E+002 -0.254492526658548E-003 -0.142947612870032E-003  0.359740149058281E-003  0.730408850058406E-003  0.815894809212415E-003  0.505176656445656E-003 -0.547022114129454E-004 -0.241481590280938E-003  0.342872070634034E-003  0.917077967085410E-002 -0.304995277959924E-001 -0.658490452671076E-002 -0.322094161923382E-002 -0.125718466570245E-002  0.592935109485599E-003  0.145411914071831E-002  0.144127255625036E-002  0.898190514847746E-003  0.133464835478483E-003 -0.376634449842230E-003
  0.125000000000000E+002 -0.253999860522588E-003 -0.142668465121066E-003  0.359857314794363E-003  0.730391610307607E-003  0.815792561811287E-003  0.505074467046533E-003 -0.546838153525275E-004 -0.241270723621590E-003  0.343494841246798E-003  0.917302883265905E-002 -0.305097671519195E-001 -0.658621980784083E-002 -0.322145486913335E-002 -0.125735152812295E-002  0.593001711316626E-003  0.145425697857393E-002  0.144137086291653E-002  0.898186002573018E-003  0.133323792437748E-003 -0.376951445868541E-003
  0.130000000000000E+002 -0.253624395658729E-003 -0.142457016364658E-003  0.359943981505132E-003  0.730374791411122E-003  0.815710511979689E-003  0.504993522285206E-003 -0.546693041437660E-004 -0.241104601500549E-003  0.343985147012259E-003  0.917479776790952E-002 -0.305178386906496E-001 -0.658725769146784E-002 -0.322186032306612E-002 -0.125748356418128E-002  0.593054573568606E-003  0.145436727503959E-002  0.144145177845440E-002  0.898188131140158E-003  0.133220782468406E-003 -0.377189447554863E-003
  0.135000000000000E+002 -0.253335677779232E-003 -0.142296887881597E-003  0.360005810920261E-003  0.730355576209157E-003  0.815641100055645E-003  0.504927086477658E-003 -0.546575281101968E-004 -0.240970771005363E-003  0.344377745783750E-003  0.917620710611721E-002 -0.305242583201202E-001 -0.658808715647884E-002 -0.322218586006674E-002 -0.125759009748358E-002  0.593097522478305E-003  0.145445811067988E-002  0.144152103707264E-002  0.898196085123779E-003  0.133146084279384E-003 -0.377369751036882E-003
  0.140000000000000E+002 -0.253112370036322E-003 -0.142174865777148E-003  0.360050070925614E-003  0.730336033985537E-003  0.815582650344280E-003  0.504872496562727E-003 -0.546479410078279E-004 -0.240862457221959E-003  0.344693935182448E-003  0.917733736032289E-002 -0.305293990780264E-001 -0.658875392708929E-002 -0.322244847055083E-002 -0.125767636134466E-002  0.593132490452391E-003  0.145453288294467E-002  0.144157982485557E-002  0.898206896704802E-003  0.133091644242018E-003 -0.377507202336141E-003
  0.145000000000000E+002 -0.252938439047293E-003 -0.142081153758896E-003  0.360081940217212E-003  0.730317357272628E-003  0.815533569697059E-003  0.504827558791909E-003 -0.546401085288623E-004 -0.240774390866891E-003  0.344949992588194E-003  0.917824934586887E-002 -0.305335416004589E-001 -0.658929286051800E-002 -0.322266130137170E-002 -0.125774647199115E-002  0.593161031889688E-003  0.145459445161945E-002  0.144162942121106E-002  0.898218687462929E-003  0.133051645475481E-003 -0.377612824188345E-003
  0.150000000000000E+002 -0.252802044226177E-003 -0.142008667765491E-003  0.360104963433679E-003  0.730300082658105E-003  0.815492358821788E-003  0.504790454412761E-003 -0.546336828088447E-004 -0.240702435436922E-003  0.345158497150936E-003  0.917898956244111E-002 -0.305368995792223E-001 -0.658973080722623E-002 -0.322283460840177E-002 -0.125780368681347E-002  0.593184402447987E-003  0.145464522943709E-002  0.144167114054816E-002  0.898230410937891E-003  0.133022029632492E-003 -0.377694631318128E-003
  0.155000000000000E+002 -0.252694594892939E-003 -0.141952446310464E-003  0.360121376656140E-003  0.730284177398281E-003  0.815457519986676E-003  0.504759600877786E-003 -0.546283739582697E-004 -0.240643231848211E-003  0.345329455774091E-003  0.917959446611852E-002 -0.305396391571303E-001 -0.659008893335656E-002 -0.322297659437818E-002 -0.125785065296198E-002  0.593203646300524E-003  0.145468731965045E-002  0.144170634789395E-002  0.898241666585950E-003  0.133000083701124E-003 -0.377758344716055E-003
  0.160000000000000E+002 -0.252610268077814E-003 -0.141909495379834E-003  0.360132002664565E-003  0.730268742970019E-003  0.815427182574664E-003  0.504733372576624E-003 -0.546239057537791E-004 -0.240593732355940E-003  0.345471577138456E-003  0.918009482220471E-002 -0.305418968141132E-001 -0.659038508115009E-002 -0.322309435113513E-002 -0.125788972075891E-002  0.593219725409224E-003  0.145472280286571E-002  0.144173670603958E-002  0.898252789531553E-003  0.132984307657111E-003 -0.377807799546061E-003
  0.165000000000000E+002 -0.252545630434991E-003 -0.141878645564922E-003  0.360136208781052E-003  0.730251830766975E-003  0.815398846011742E-003  0.504709898403224E-003 -0.546199822239916E-004 -0.240550834538604E-003  0.345593310034287E-003  0.918051938569127E-002 -0.305437946346573E-001 -0.659063572786049E-002 -0.322319462020836E-002 -0.125792319053213E-002  0.593233619020741E-003  0.145475395071811E-002  0.144176435084468E-002  0.898264905176549E-003  0.132974308983243E-003 -0.377845249559587E-003
  0.170000000000000E+002 -0.252497524198917E-003 -0.141858632015020E-003  0.360133651438896E-003  0.730231774642501E-003  0.815370196409840E-003  0.504687380736713E-003 -0.546163054436107E-004 -0.240511427627407E-003  0.345703143345832E-003  0.918089659441254E-002 -0.305454514821124E-001 -0.659085711608433E-002 -0.322328403040107E-002 -0.125795329818134E-002  0.593246273248030E-003  0.145478289811487E-002  0.144179120880903E-002  0.898278937385905E-003  0.132969657806478E-003 -0.377872697247126E-003
  0.175000000000000E+002 -0.252466034372616E-003 -0.141850633543094E-003  0.360122486605912E-003  0.730206602438105E-003  0.815339503887810E-003  0.504664744209655E-003 -0.546127370997030E-004 -0.240473941497117E-003  0.345805625380322E-003  0.918124439796222E-002 -0.305469430294823E-001 -0.659105806649833E-002 -0.322336591743317E-002 -0.125798116832691E-002  0.593258156579804E-003  0.145481085851553E-002  0.144181867837022E-002  0.898296071389522E-003  0.132970881295158E-003 -0.377890545183200E-003
  0.180000000000000E+002 -0.252443724458318E-003 -0.141848263430513E-003  0.360108264017126E-003  0.730180424694819E-003  0.815309173113924E-003  0.504642850288114E-003 -0.546093153569963E-004 -0.240438284474547E-003  0.345902363045174E-003  0.918157100476038E-002 -0.305483190265081E-001 -0.659124417523500E-002 -0.322344191306843E-002 -0.125800706960748E-002  0.593269236204804E-003  0.145483709435098E-002  0.144184488896919E-002  0.898313341308444E-003  0.132974293591034E-003 -0.377903380538492E-003
  0.185000000000000E+002 -0.252421153257339E-003 -0.141842305048336E-003  0.360100564077167E-003  0.730162306657792E-003  0.815286506322420E-003  0.504625761318661E-003 -0.546065652827396E-004 -0.240408870889644E-003  0.345984305092311E-003  0.918185359227095E-002 -0.305495290002404E-001 -0.659140405441691E-002 -0.322350572746469E-002 -0.125802834471713E-002  0.593278112377075E-003  0.145485741933366E-002  0.144186417277875E-002  0.898324657374635E-003  0.132974095153206E-003 -0.377917216726771E-003
  0.190000000000000E+002 -0.252391688685582E-003 -0.141826550207346E-003  0.360105580132725E-003  0.730158005888285E-003  0.815276198588943E-003  0.504616195869149E-003 -0.546048568213440E-004 -0.240389124600780E-003  0.346043283770988E-003  0.918206735185572E-002 -0.305504893762244E-001 -0.659152477137415E-002 -0.322355153239224E-002 -0.125804282032844E-002  0.593283742407021E-003  0.145486890212340E-002  0.144187267825971E-002  0.898325851017028E-003  0.132966161649767E-003 -0.377936507021205E-003
  0.195000000000000E+002 -0.252361011264958E-003 -0.141807896083291E-003  0.360115129139080E-003  0.730159308500702E-003  0.815271531848809E-003  0.504610469152940E-003 -0.546037342253213E-004 -0.240375432273518E-003  0.346085900642789E-003  0.918222601259108E-002 -0.305512214603808E-001 -0.659161471467422E-002 -0.322358485322346E-002 -0.125805305551873E-002  0.593287547784270E-003  0.145487593459200E-002  0.144187635223522E-002  0.898323028807215E-003  0.132955624560135E-003 -0.377957006098709E-003
  0.200000000000000E+002 -0.252336072937168E-003 -0.141793410128070E-003  0.360121677041343E-003  0.730158990888540E-003  0.815266607146825E-003  0.504605240099342E-003 -0.546027614088207E-004 -0.240363979321958E-003  0.346120529321986E-003  0.918235257164568E-002 -0.305517985429317E-001 -0.659168707847250E-002 -0.322361229329992E-002 -0.125806170523014E-002  0.593290876030139E-003  0.145488246477342E-002  0.144188046771157E-002  0.898321804212042E-003  0.132947719340050E-003 -0.377973527917622E-003
  0.205000000000000E+002 -0.252316700324901E-003 -0.141782466349474E-003  0.360126191671890E-003  0.730158052417095E-003  0.815262142838746E-003  0.504600792184540E-003 -0.546019542595713E-004 -0.240354630715214E-003  0.346148417783311E-003  0.918245361737553E-002 -0.305522570447540E-001 -0.659174514787707E-002 -0.322363456241933E-002 -0.125806881395513E-002  0.593293658149211E-003  0.145488809212303E-002  0.144188434429783E-002  0.898321464624171E-003  0.132941970746369E-003 -0.377986217913391E-003
  0.210000000000000E+002 -0.252301519556345E-003 -0.141774016896437E-003  0.360129490257767E-003  0.730157020410494E-003  0.815258362730532E-003  0.504597130889766E-003 -0.546012975897124E-004 -0.240347083731377E-003  0.346170787766261E-003  0.918253432691834E-002 -0.305526226358341E-001 -0.659179168888930E-002 -0.322365251410466E-002 -0.125807458150975E-002  0.593295934800599E-003  0.145489276762544E-002  0.144188770261815E-002  0.898321486884384E-003  0.132937657489189E-003 -0.377996073326386E-003
  0.215000000000000E+002 -0.252289533134073E-003 -0.141767421486223E-003  0.360131949704123E-003  0.730156025079964E-003  0.815255205702091E-003  0.504594132096327E-003 -0.546007641588340E-004 -0.240340987635500E-003  0.346188771554729E-003  0.918259900319337E-002 -0.305529152208176E-001 -0.659182908221906E-002 -0.322366699903021E-002 -0.125807925706576E-002  0.593297791748730E-003  0.145489662251703E-002  0.144189055142487E-002  0.898321682955147E-003  0.132934372951990E-003 -0.378003794746951E-003
  0.220000000000000E+002 -0.252280031979256E-003 -0.141762245046132E-003  0.360133801259330E-003  0.730155113189492E-003  0.815252584540381E-003  0.504591679754186E-003 -0.546003307540794E-004 -0.240336056253564E-003  0.346203265375162E-003  0.918265099117284E-002 -0.305531501690698E-001 -0.659185920405805E-002 -0.322367870617597E-002 -0.125808304961379E-002  0.593299305272730E-003  0.145489979122514E-002  0.144189294548682E-002  0.898321961559696E-003  0.132931854638289E-003 -0.378009869574734E-003
  0.225000000000000E+002 -0.252272470435795E-003 -0.141758155762251E-003  0.360135216017152E-003  0.730154312345487E-003  0.815250424871564E-003  0.504589680405556E-003 -0.545999790019656E-004 -0.240332066239356E-003  0.346214961827217E-003  0.918269286477593E-002 -0.305533393010772E-001 -0.659188350750350E-002 -0.322368817429202E-002 -0.125808612465775E-002  0.593300536645339E-003  0.145490238522487E-002  0.144189493683862E-002  0.898322261910402E-003  0.132929906429520E-003 -0.378014671380189E-003
  0.230000000000000E+002 -0.252266440380297E-003 -0.141754919582050E-003  0.360136296599258E-003  0.730153612662681E-003  0.815248642198873E-003  0.504588046622106E-003 -0.545996927844611E-004 -0.240328828957205E-003  0.346224428288309E-003  0.918272669110942E-002 -0.305534919827333E-001 -0.659190316815354E-002 -0.322369584971752E-002 -0.125808862314255E-002  0.593301540225180E-003  0.145490451111755E-002  0.144189659261460E-002  0.898322562355046E-003  0.132928395872418E-003 -0.378018476050934E-003
  0.235000000000000E+002 -0.252261622873464E-003 -0.141752353624277E-003  0.360137122144051E-003  0.730153004710770E-003  0.815247169092545E-003  0.504586708964210E-003 -0.545994593569854E-004 -0.240326195763387E-003  0.346232111041285E-003  0.918275409561583E-002 -0.305536155872047E-001 -0.659191911367532E-002 -0.322370208613656E-002 -0.125809065708213E-002  0.593302359368013E-003  0.145490625496925E-002  0.144189796834814E-002  0.898322849411086E-003  0.132927221914783E-003 -0.378021497353101E-003
  0.240000000000000E+002 -0.252257767606295E-003 -0.141750316200455E-003  0.360137751514566E-003  0.730152477694563E-003  0.815245949019943E-003  0.504585611044822E-003 -0.545992684786201E-004 -0.240324047869097E-003  0.346238364865612E-003  0.918277636471109E-002 -0.305537159429517E-001 -0.659193208151178E-002 -0.322370716578664E-002 -0.125809231646698E-002  0.593303029230790E-003  0.145490768738951E-002  0.144189911157580E-002  0.898323116316377E-003  0.132926307906351E-003 -0.378023902060957E-003
  0.245000000000000E+002 -0.252254677667361E-003 -0.141748697246856E-003  0.360138229112886E-003  0.730152019784842E-003  0.815244935383524E-003  0.504584706918692E-003 -0.545991118803234E-004 -0.240322290056217E-003  0.346243471958557E-003  0.918279451963579E-002 -0.305537976765052E-001 -0.659194265882092E-002 -0.322371131477918E-002 -0.125809367388764E-002  0.593303578377748E-003  0.145490886650862E-002  0.144190006287928E-002  0.898323360340733E-003  0.132925595268160E-003 -0.378025820018102E-003
  0.250000000000000E+002 -0.252252202599145E-003 -0.141747415957523E-003  0.360138582170179E-003  0.730151614798233E-003  0.815244084661677E-003  0.504583956717152E-003 -0.545989825503700E-004 -0.240320842930724E-003  0.346247665210419E-003  0.918280939355797E-002 -0.305538645244316E-001 -0.659195132494092E-002 -0.322371471963494E-002 -0.125809478974466E-002  0.593304030909256E-003  0.145490984282717E-002  0.144190086027821E-002  0.898323585410360E-003  0.132925042876840E-003 -0.378027349703453E-003
  0.255000000000000E+002 -0.252250234019279E-003 -0.141746419863230E-003  0.360138819187461E-003  0.730151235767467E-003  0.815243350873247E-003  0.504583322042538E-003 -0.545988740420452E-004 -0.240319635558113E-003  0.346251146692554E-003  0.918282169733596E-002 -0.305539196099917E-001 -0.659195848700682E-002 -0.322371754114969E-002 -0.125809571700177E-002  0.593304408432825E-003  0.145491066341011E-002  0.144190154306846E-002  0.898323803780467E-003  0.132924625801528E-003 -0.378028562637746E-003
  0.260000000000000E+002 -0.252248676475250E-003 -0.141745657673453E-003  0.360138957584615E-003  0.730150872483941E-003  0.815242706411759E-003  0.504582776979539E-003 -0.545987817758575E-004 -0.240318615711645E-003  0.346254070374594E-003  0.918283198567680E-002 -0.305539654301047E-001 -0.659196446374465E-002 -0.322371990270229E-002 -0.125809649556540E-002  0.593304726881528E-003  0.145491136153995E-002  0.144190213620128E-002  0.898324018678709E-003  0.132924319024580E-003 -0.378029519971187E-003
  0.265000000000000E+002 -0.252247438777463E-003 -0.141745072184994E-003  0.360139029261169E-003  0.730150533313810E-003  0.815242142663805E-003  0.504582308712544E-003 -0.545987031038864E-004 -0.240317750481346E-003  0.346256540147113E-003  0.918284065032802E-002 -0.305540038240485E-001 -0.659196948126380E-002 -0.322372188855726E-002 -0.125809715134951E-002  0.593304995870303E-003  0.145491195482997E-002  0.144190264824244E-002  0.898324220718513E-003  0.132924090929140E-003 -0.378030281705303E-003
  0.270000000000000E+002 -0.252246440292910E-003 -0.141744611171918E-003  0.360139065853665E-003  0.730150231443647E-003  0.815241657956049E-003  0.504581909930943E-003 -0.545986363636247E-004 -0.240317017862811E-003  0.346258627925698E-003  0.918284796706298E-002 -0.305540361231104E-001 -0.659197370212680E-002 -0.322372355862898E-002 -0.125809770280032E-002  0.593305222135912E-003  0.145491245474851E-002  0.144190308237058E-002  0.898324398650052E-003  0.132923913084781E-003 -0.378030899547800E-003
