# Chordwise load of component: right_wing
# spanwise_location: 1.000 ; chord_length: 2.454
# n_chord : 20 ; n_time : 60. Next lines: x_chord , z_chord
  0.110077606313723E+001  0.860966662397975E+000  0.621118807520187E+000  0.381075429026545E+000  0.140591726639722E+000 -0.100407456399322E+000 -0.341696491175799E+000 -0.582788433431770E+000 -0.822945786481835E+000 -0.105178872895909E+001 -0.105179030090016E+001 -0.822948771551878E+000 -0.582791087580141E+000 -0.341698796999226E+000 -0.100409407027842E+000  0.140590133933176E+000  0.381074193156195E+000  0.621117926145095E+000  0.860966133821049E+000  0.110077588694710E+001
 -0.141914751915092E-001 -0.417964076028189E-001 -0.690520053817295E-001 -0.944629252076402E-001 -0.115104054512392E+000 -0.127829298624303E+000 -0.129372667574023E+000 -0.119004514654792E+000 -0.960770475271774E-001 -0.405453579871147E-001  0.405433008145443E-001  0.960766283075047E-001  0.119004321856208E+000  0.129372617427517E+000  0.127829356424899E+000  0.115104171444874E+000  0.944630503894549E-001  0.690521079459171E-001  0.417964712589044E-001  0.141914964291703E-001
# t, dNz
  0.000000000000000E+000 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.500000000000000E+000 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.100000000000000E+001 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.150000000000000E+001 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.200000000000000E+001 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.250000000000000E+001 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.300000000000000E+001 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.350000000000000E+001 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.400000000000000E+001 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.450000000000000E+001 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.500000000000000E+001 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.550000000000000E+001 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.600000000000000E+001 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.650000000000000E+001 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.700000000000000E+001 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.750000000000000E+001 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.800000000000000E+001 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.850000000000000E+001 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.900000000000000E+001 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.950000000000000E+001 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.100000000000000E+002 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.105000000000000E+002 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.110000000000000E+002 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.115000000000000E+002 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.120000000000000E+002 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
  0.125000000000000E+002 -0.989990502827604E+000 -0.989894362173031E+000 -0.989839940952488E+000 -0.991235051476503E+000 -0.993363180262864E+000 -0.994977999346037E+000 -0.994048238853234E+000 -0.990274042242154E+000 -0.981009216420376E+000 -0.898368125113607E+000  0.898360154210546E+000  0.981009012316879E+000  0.990273978004789E+000  0.994048214310438E+000  0.994978007535327E+000  0.993363194813163E+000  0.991235061928828E+000  0.989839942368809E+000  0.989894360140254E+000  0.989990501445841E+000
