# Chordwise load of component: right_wing
# spanwise_location: 3.000 ; chord_length: 1.514
# n_chord : 20 ; n_time : 60. Next lines: x_chord , z_chord
  0.679354205692912E+001  0.664313805915763E+001  0.649270813504688E+001  0.634215298948141E+001  0.619132397942318E+001  0.604014636069891E+001  0.588866072234585E+001  0.573705124425970E+001  0.558559893833240E+001  0.543862478679265E+001  0.543718593608190E+001  0.558221442616001E+001  0.573289015258548E+001  0.588414666869496E+001  0.603568300935415E+001  0.618729421067545E+001  0.633883343234651E+001  0.649027374001411E+001  0.664166306754933E+001  0.679303660080773E+001
  0.473297205353882E-001  0.274418633852611E-001  0.776911570943493E-002 -0.108794168171674E-001 -0.270337416078049E-001 -0.391706150192473E-001 -0.457110634815172E-001 -0.463318019106202E-001 -0.407065781311870E-001 -0.180702860250646E-001  0.235329028133345E-001  0.574010871795588E-001  0.745778157344993E-001  0.855305315023910E-001  0.905682417285226E-001  0.900024767568885E-001  0.854064715821314E-001  0.783046462482063E-001  0.701729040934892E-001  0.618252186072010E-001
# t, dFz
  0.000000000000000E+000 -0.111246058847509E-001 -0.131938002981303E-001 -0.160024474668150E-001 -0.169696772691831E-001 -0.161573777914438E-001 -0.130600168403895E-001 -0.668746605900962E-002  0.165276356727631E-002  0.115002053445375E-001  0.336875376180584E-001  0.384587242503789E-001  0.340094829481317E-001  0.377848657650767E-001  0.423577022228260E-001  0.451674789295702E-001  0.445447436690305E-001  0.416504936371828E-001  0.370827463627442E-001  0.311120289551176E-001  0.266215645996207E-001
  0.500000000000000E+000  0.615649154817496E-002  0.343048412455416E-002 -0.182843343489102E-002 -0.657357534607675E-002 -0.106093611487081E-001 -0.131791158010575E-001 -0.128216110033791E-001 -0.984306240570839E-002 -0.427241214832158E-002  0.167486574103832E-001  0.529283314460221E-001  0.369525111887375E-001  0.328305739202673E-001  0.305620184741964E-001  0.271512014636461E-001  0.215763533612581E-001  0.153673955305485E-001  0.925152182791786E-002  0.349683862859076E-002  0.772918405238941E-003
  0.100000000000000E+001  0.379787249907610E-002  0.165978681634301E-002 -0.314924552023573E-002 -0.751405354248895E-002 -0.112130863159782E-001 -0.134793514157832E-001 -0.128531943554539E-001 -0.960372268911116E-002 -0.366362872828364E-002  0.181107263765607E-001  0.562386250486352E-001  0.379850386399099E-001  0.333802689612739E-001  0.308079599683082E-001  0.271137838787806E-001  0.212233170698600E-001  0.146665651486719E-001  0.815953852811179E-002  0.194496796249124E-002 -0.137476191419441E-002
  0.150000000000000E+001  0.283134123021176E-002  0.976798401470909E-003 -0.360291037994681E-002 -0.776782337466861E-002 -0.112869086243272E-001 -0.133910465635264E-001 -0.126246393866636E-001 -0.923344276345122E-002 -0.308555041931458E-002  0.191225840415918E-001  0.586698235010223E-001  0.388341269339266E-001  0.339270705873344E-001  0.311781915263064E-001  0.273227201717553E-001  0.212525893675129E-001  0.145006205586286E-001  0.777969833107003E-002  0.132266808349880E-002 -0.229664360636099E-002
  0.200000000000000E+001  0.242116454136396E-002  0.715232045075376E-003 -0.373798123118131E-002 -0.779301377987985E-002 -0.112122990507981E-001 -0.132250719339727E-001 -0.123788584155379E-001 -0.890315371610037E-002 -0.262003196450044E-002  0.198752212517914E-001  0.605020862785089E-001  0.394934141530823E-001  0.343758138452686E-001  0.315128729495711E-001  0.275589284984209E-001  0.213819890332170E-001  0.145170046663906E-001  0.767443796133917E-002  0.108015004570341E-002 -0.270133131724994E-002
  0.250000000000000E+001  0.219617993862235E-002  0.583869292232512E-003 -0.378750826489071E-002 -0.777168838611994E-002 -0.111255118942235E-001 -0.130768989878015E-001 -0.121759654615303E-001 -0.864075309188944E-002 -0.225972532146261E-002  0.204395469929285E-001  0.619005541783626E-001  0.399999649526300E-001  0.347252524669076E-001  0.317790718472037E-001  0.277551789645272E-001  0.215042188374412E-001  0.145629125647969E-001  0.763977124903660E-002  0.954688882545104E-003 -0.293141732848874E-002
  0.300000000000000E+001  0.205805737567661E-002  0.516416154034378E-003 -0.379260587825683E-002 -0.772311089094155E-002 -0.110273120637581E-001 -0.129320034772493E-001 -0.119893900141131E-001 -0.840903822805884E-002 -0.195346159129240E-002  0.208974679153017E-001  0.630373114000966E-001  0.404223176176476E-001  0.350241216436795E-001  0.320129872940497E-001  0.279346987843780E-001  0.216266044261595E-001  0.146267797865809E-001  0.764203331199258E-002  0.887266175118016E-003 -0.307824904984496E-002
  0.350000000000000E+001  0.199561713557053E-002  0.512283889734050E-003 -0.374393442905783E-002 -0.762884496406606E-002 -0.108909714903009E-001 -0.127561330500701E-001 -0.117784545060469E-001 -0.816073835590510E-002 -0.164312972529135E-002  0.213309033168227E-001  0.640965025701246E-001  0.408360630704364E-001  0.353298200873100E-001  0.322625879393921E-001  0.281373673400748E-001  0.217802890115552E-001  0.147305814124082E-001  0.769349683499812E-002  0.879879412381720E-003 -0.315072390453570E-002
  0.400000000000000E+001  0.199756235170767E-002  0.565061928113420E-003 -0.364253256249254E-002 -0.748328626146760E-002 -0.107032279646187E-001 -0.125276476817268E-001 -0.115129844429371E-001 -0.785612456188075E-002 -0.127494424293201E-002  0.218169648208782E-001  0.652500164402938E-001  0.413005938757875E-001  0.356797198154989E-001  0.325524962397288E-001  0.283772867541122E-001  0.219694321046872E-001  0.148695356430550E-001  0.778164331051376E-002  0.913688029276060E-003 -0.317369532655153E-002
  0.450000000000000E+001  0.199700030871439E-002  0.605451864971966E-003 -0.356238658222327E-002 -0.736542654069344E-002 -0.105473620766913E-001 -0.123329537532398E-001 -0.112808267379456E-001 -0.758206279831333E-002 -0.932163733061166E-003  0.222825807530537E-001  0.664039767104666E-001  0.417490809026680E-001  0.360075137346425E-001  0.328174520463104E-001  0.285919744049350E-001  0.221356432402227E-001  0.149902760931270E-001  0.785867590275474E-002  0.945978217785263E-003 -0.318732843861436E-002
