# Chordwise load of component: right_wing
# spanwise_location: 1.000 ; chord_length: 2.454
# n_chord : 20 ; n_time : 60. Next lines: x_chord , z_chord
  0.595077606313723E+001  0.571096666239797E+001  0.547111880752019E+001  0.523107542902655E+001  0.499059172663972E+001  0.474959254360068E+001  0.450830350882420E+001  0.426721156656823E+001  0.402705421351816E+001  0.379821127104091E+001  0.379820969909984E+001  0.402705122844812E+001  0.426720891241986E+001  0.450830120300078E+001  0.474959059297216E+001  0.499059013393318E+001  0.523107419315620E+001  0.547111792614510E+001  0.571096613382105E+001  0.595077588694710E+001
 -0.141914751915092E-001 -0.417964076028189E-001 -0.690520053817295E-001 -0.944629252076402E-001 -0.115104054512392E+000 -0.127829298624303E+000 -0.129372667574023E+000 -0.119004514654792E+000 -0.960770475271774E-001 -0.405453579871147E-001  0.405433008145443E-001  0.960766283075047E-001  0.119004321856208E+000  0.129372617427517E+000  0.127829356424899E+000  0.115104171444874E+000  0.944630503894549E-001  0.690521079459171E-001  0.417964712589044E-001  0.141914964291703E-001
# t, dFz
  0.000000000000000E+000  0.327333919771955E-002  0.284603513751916E-002  0.241068936771158E-002  0.140258421876393E-002  0.212932830541551E-003 -0.447591595440481E-003  0.745426698523186E-003  0.413044875232158E-002  0.110653027061687E-001  0.428503725135873E-001 -0.162770421719746E-001 -0.588406551700578E-002 -0.441921715894697E-002 -0.181257030307115E-002  0.358664016783177E-002  0.859942263840336E-002  0.118664967884404E-001  0.129140394605872E-001  0.117409876177353E-001  0.105308540055413E-001
  0.500000000000000E+000 -0.632041262477759E-003  0.215265514291013E-003  0.154714889508285E-002  0.235859134897885E-002  0.230962786302549E-002  0.117905732302372E-002 -0.659529685461934E-003 -0.158332981179866E-002 -0.133223186103372E-002  0.659187428642778E-002 -0.388820197887694E-001 -0.977125177358373E-002 -0.455996480497838E-002 -0.131808091466784E-002  0.194637362045448E-002  0.346789174734284E-002  0.344800491791926E-002  0.253305634102496E-002  0.133526460777798E-002  0.946022531421575E-003
  0.100000000000000E+001  0.445394480300876E-004  0.533523928634340E-003  0.168095242924651E-002  0.239342565762857E-002  0.230226708714636E-002  0.116761787378465E-002 -0.650150126471343E-003 -0.154866779106810E-002 -0.125709101354656E-002  0.677161126399187E-002 -0.395693575642698E-001 -0.987955856877906E-002 -0.460683343333329E-002 -0.133072117709136E-002  0.196272578993686E-002  0.348492707736522E-002  0.342358145077428E-002  0.240516310239339E-002  0.101341175976674E-002  0.259792739681897E-003
  0.150000000000000E+001  0.218709934418053E-003  0.621311059175247E-003  0.171813739682448E-002  0.239986070404837E-002  0.229452835564987E-002  0.116045036537439E-002 -0.644481139514263E-003 -0.152715676956800E-002 -0.120748140919320E-002  0.689201512361224E-002 -0.400732152679455E-001 -0.995229903726737E-002 -0.463593273418050E-002 -0.133811551942801E-002  0.197189594399494E-002  0.349489114124073E-002  0.341604551225486E-002  0.235960793945609E-002  0.905791693957243E-003  0.454896974014981E-004
  0.200000000000000E+001  0.303745342676974E-003  0.665122338224615E-003  0.173667760561328E-002  0.240206575715394E-002  0.228886006815797E-002  0.115554742866927E-002 -0.640582745449047E-003 -0.151208771986592E-002 -0.117182814527006E-002  0.697791687204033E-002 -0.404485365493505E-001 -0.100050010006306E-001 -0.465639427397404E-002 -0.134318794801494E-002  0.197810072139563E-002  0.350196571947083E-002  0.341335463722881E-002  0.233692763883009E-002  0.852792708207355E-003 -0.571350553998023E-004
  0.250000000000000E+001  0.354165957402181E-003  0.690603032977039E-003  0.174648904579952E-002  0.240160617667170E-002  0.228363150164094E-002  0.115154832911744E-002 -0.637483968022621E-003 -0.150021002036952E-002 -0.114391017066219E-002  0.704377194737361E-002 -0.407385905243266E-001 -0.100458752375840E-001 -0.467227280844587E-002 -0.134713992115630E-002  0.198304093604705E-002  0.350829149591151E-002  0.341386773104765E-002  0.232524546055711E-002  0.822997290751049E-003 -0.115638496427656E-003
  0.300000000000000E+001  0.383975441187054E-003  0.704029622192157E-003  0.174921895685760E-002  0.239756458927514E-002  0.227711047808121E-002  0.114739098289872E-002 -0.634459358383779E-003 -0.148904435952614E-002 -0.111868549425592E-002  0.710119272919044E-002 -0.409823495240340E-001 -0.100814078597229E-001 -0.468646033104912E-002 -0.135077425097008E-002  0.198782862916161E-002  0.351548006327992E-002  0.341785667545677E-002  0.232129158314980E-002  0.807013522927056E-003 -0.149900757626048E-003
  0.350000000000000E+001  0.397793771597317E-003  0.706037577592321E-003  0.174305533867639E-002  0.238709066514924E-002  0.226665596521352E-002  0.114174681762207E-002 -0.630674056799259E-003 -0.147586483793617E-002 -0.109078253081895E-002  0.716180516925559E-002 -0.412209614673619E-001 -0.101186119050519E-001 -0.470217189369046E-002 -0.135502621731372E-002  0.199389327949953E-002  0.352624447657392E-002  0.342801151004505E-002  0.232628550886087E-002  0.803005740489483E-003 -0.166787904501270E-003
  0.400000000000000E+001  0.386295185079995E-003  0.683677162783960E-003  0.171231744101143E-002  0.235477266226798E-002  0.224023815517981E-002  0.112903209137838E-002 -0.622750421929773E-003 -0.144999050540153E-002 -0.104051961786157E-002  0.726481218918540E-002 -0.415606739147247E-001 -0.101779447274489E-001 -0.472932578192210E-002 -0.136286012758013E-002  0.200592225562948E-002  0.355023758136739E-002  0.345604236744523E-002  0.235121335660138E-002  0.818725735351287E-003 -0.162780187381444E-003
  0.450000000000000E+001  0.381080917514772E-003  0.671922442581265E-003  0.169496040177331E-002  0.233537057815030E-002  0.222339633683743E-002  0.112042767093733E-002 -0.617070804254996E-003 -0.143022521748673E-002 -0.998631455945277E-003  0.735389543251980E-002 -0.419048195612052E-001 -0.102309875849527E-001 -0.475135955784715E-002 -0.136876262138534E-002  0.201439868628963E-002  0.356602880321955E-002  0.347325700871094E-002  0.236543831804042E-002  0.826861113715013E-003 -0.161652884624362E-003
