  0.600000000000000E+001 -0.249108560720285E-003 -0.134669986682590E-003  0.372629072011764E-003  0.744493548348629E-003  0.827851227334211E-003  0.511555130087977E-003 -0.554216207794635E-004 -0.245401482724308E-003  0.342352212333703E-003  0.920129578433580E-002 -0.311876965390140E-001 -0.672139082028289E-002 -0.328715482104304E-002 -0.128308031597860E-002  0.605780702646960E-003  0.148941145078920E-002  0.148433829436591E-002  0.938864379570941E-003  0.165973725524073E-003 -0.348354345697921E-003
  0.650000000000000E+001 -0.246045637407854E-003 -0.133653846445364E-003  0.371967405231164E-003  0.742578415043137E-003  0.825401981904862E-003  0.509720118872813E-003 -0.551307594527959E-004 -0.242350366083766E-003  0.350698560230163E-003  0.922937380093929E-002 -0.313111743858383E-001 -0.673777032831986E-002 -0.329377776276899E-002 -0.128531454304963E-002  0.606719058736945E-003  0.149153325472298E-002  0.148623833445972E-002  0.939717256744440E-003  0.165349289782488E-003 -0.350743827696864E-003
  0.700000000000000E+001 -0.243564090008007E-003 -0.132887609424072E-003  0.371321425994254E-003  0.740878042789796E-003  0.823260241118784E-003  0.508122886575316E-003 -0.548778157520668E-004 -0.239696944170984E-003  0.357956886789002E-003  0.925367188983225E-002 -0.314184613712537E-001 -0.675198323212646E-002 -0.329951490713334E-002 -0.128724701672929E-002  0.607530200476072E-003  0.149337102382984E-002  0.148789868975932E-002  0.940498687997285E-003  0.164889941192890E-003 -0.352679234832980E-003
  0.750000000000000E+001 -0.241676543000287E-003 -0.132470501607878E-003  0.370515329387747E-003  0.739176810287984E-003  0.821221451238082E-003  0.506635251747114E-003 -0.546448429730135E-004 -0.237274040175897E-003  0.364526577820356E-003  0.927541799276965E-002 -0.315140445528351E-001 -0.676472124397431E-002 -0.330468227676081E-002 -0.128899613784952E-002  0.608269726174365E-003  0.149507025974187E-002  0.148948342304545E-002  0.941339892278690E-003  0.164660473103861E-003 -0.354169827003042E-003
  0.800000000000000E+001 -0.240611197131254E-003 -0.132712657589812E-003  0.369156191313786E-003  0.737055006053700E-003  0.818915337562807E-003  0.505034454802730E-003 -0.544014043920716E-004 -0.234801390325905E-003  0.371066279463345E-003  0.929655468464343E-002 -0.316049088031457E-001 -0.677707375793321E-002 -0.330978015690777E-002 -0.129075048902981E-002  0.609027349715559E-003  0.149687421418278E-002  0.149128653943567E-002  0.942512627408082E-003  0.164862126124267E-003 -0.355082631718012E-003
  0.850000000000000E+001 -0.240273430651916E-003 -0.133545236720301E-003  0.367292038239450E-003  0.734533762816959E-003  0.816335012516426E-003  0.503300778324323E-003 -0.541428147428739E-004 -0.232213113710504E-003  0.377804740389620E-003  0.931797199017601E-002 -0.316955218246948E-001 -0.678954255117727E-002 -0.331497672801489E-002 -0.129255602477399E-002  0.609817462959822E-003  0.149880157310496E-002  0.149330553459305E-002  0.943989162396894E-003  0.165446314340803E-003 -0.355491168773771E-003
  0.900000000000000E+001 -0.242730531886232E-003 -0.137374902097050E-003  0.362123415954440E-003  0.728775298818401E-003  0.811080686300845E-003  0.500044748026613E-003 -0.536844803210385E-004 -0.227881377094141E-003  0.388339085046974E-003  0.934948964568166E-002 -0.318166812775164E-001 -0.680751868925057E-002 -0.332293620313394E-002 -0.129547053757761E-002  0.611168380507406E-003  0.150235485976756E-002  0.149745472847442E-002  0.947658052959806E-003  0.167972404389911E-003 -0.354107332943195E-003
  0.950000000000000E+001 -0.243437784577637E-003 -0.139001809208981E-003  0.359613357200782E-003  0.725706022606111E-003  0.808031169273564E-003  0.497997434108073E-003 -0.533752108760649E-004 -0.224727032650155E-003  0.396740771198008E-003  0.937651575880683E-002 -0.319323143192027E-001 -0.682298378682192E-002 -0.332919716910194E-002 -0.129759088087336E-002  0.612076991761955E-003  0.150454488691779E-002  0.149977454452881E-002  0.949485613099066E-003  0.169011131405005E-003 -0.353868266789091E-003
  0.100000000000000E+002 -0.239413550715495E-003 -0.135530767879193E-003  0.362758346113458E-003  0.728193870270681E-003  0.809579997879468E-003  0.498568516040551E-003 -0.534084037935547E-004 -0.224552830657261E-003  0.398672902463279E-003  0.938640978502870E-002 -0.319935102091513E-001 -0.682853644239098E-002 -0.333046093854861E-002 -0.129769892828464E-002  0.611966043312696E-003  0.150377422012453E-002  0.149820939825858E-002  0.947304803013062E-003  0.166492194436745E-003 -0.356917060118602E-003
  0.105000000000000E+002 -0.236623758704958E-003 -0.133783965644305E-003  0.363728883486253E-003  0.728470527569736E-003  0.809358577142480E-003  0.498217029811786E-003 -0.533360153676963E-004 -0.223660495344978E-003  0.401459812577826E-003  0.939635001311336E-002 -0.320426044802948E-001 -0.683445693331151E-002 -0.333262666288736E-002 -0.129835142023625E-002  0.612198856726438E-003  0.150414689043085E-002  0.149824944184147E-002  0.946770417696763E-003  0.165291590223375E-003 -0.359000189382418E-003
  0.110000000000000E+002 -0.234936216837318E-003 -0.132862468020719E-003  0.364063691283249E-003  0.728318900591226E-003  0.808910378453143E-003  0.497798905061302E-003 -0.532622796012660E-004 -0.222827218652375E-003  0.403893590198965E-003  0.940466836585662E-002 -0.320823945881744E-001 -0.683946022728724E-002 -0.333454744022602E-002 -0.129896500986087E-002  0.612438726435807E-003  0.150462381103300E-002  0.149855212207458E-002  0.946671904926975E-003  0.164685345660133E-003 -0.360256216080929E-003
  0.115000000000000E+002 -0.233745921863794E-003 -0.132244310946543E-003  0.364235823001497E-003  0.728125084522271E-003  0.808502379338245E-003  0.497439937433204E-003 -0.532004468588499E-004 -0.222137698990858E-003  0.405886620640641E-003  0.941142689762764E-002 -0.321146497998170E-001 -0.684354251713462E-002 -0.333612685087960E-002 -0.129947440172748E-002  0.612640827563060E-003  0.150503889916098E-002  0.149884687647280E-002  0.946662996458340E-003  0.164286365812733E-003 -0.361144532686833E-003
  0.120000000000000E+002 -0.232836917926319E-003 -0.131791063618071E-003  0.364330428463389E-003  0.727928674267602E-003  0.808141665980135E-003  0.497132904886540E-003 -0.531483406927987E-004 -0.221562462957889E-003  0.407534871012280E-003  0.941697724431251E-002 -0.321410525268812E-001 -0.684690427215094E-002 -0.333743592643658E-002 -0.129989960951394E-002  0.612811204556843E-003  0.150539551951941E-002  0.149911431287322E-002  0.946688680535605E-003  0.163997478898306E-003 -0.361824196983047E-003
  0.125000000000000E+002 -0.232124814836123E-003 -0.131448385748002E-003  0.364380649023733E-003  0.727743699818719E-003  0.807827742010752E-003  0.496871508161461E-003 -0.531044298962678E-004 -0.221081137975810E-003  0.408905351977181E-003  0.942156768142639E-002 -0.321628348010715E-001 -0.684969029125104E-002 -0.333852588385706E-002 -0.130025543072608E-002  0.612954779392764E-003  0.150570004219254E-002  0.149935104326119E-002  0.946730191610420E-003  0.163782318668983E-003 -0.362356201330314E-003
  0.130000000000000E+002 -0.231560048361674E-003 -0.131185332090922E-003  0.364403649027604E-003  0.727574975425553E-003  0.807556445510228E-003  0.496649228436525E-003 -0.530673713720357E-004 -0.220677050482192E-003  0.410050517179229E-003  0.942538757394881E-002 -0.321809251885507E-001 -0.685201201033596E-002 -0.333943728543924E-002 -0.130055405006206E-002  0.613075896516742E-003  0.150595949563514E-002  0.149955814111542E-002  0.946778336356265E-003  0.163619769520852E-003 -0.362777475031482E-003
  0.135000000000000E+002 -0.231107519749239E-003 -0.130980744623851E-003  0.364410120484251E-003  0.727424040788293E-003  0.807322988502743E-003  0.496460258564462E-003 -0.530360434274454E-004 -0.220336768897037E-003  0.411011506383668E-003  0.942858285436708E-002 -0.321960333541703E-001 -0.685395583267637E-002 -0.334020216113645E-002 -0.130080530194601E-002  0.613178181215040E-003  0.150618022681501E-002  0.149973780612133E-002  0.946827621048042E-003  0.163495177895018E-003 -0.363114633424561E-003
  0.140000000000000E+002 -0.230741588570264E-003 -0.130819754913956E-003  0.364406760569379E-003  0.727290625369041E-003  0.807122531764589E-003  0.496299507846839E-003 -0.530095074962398E-004 -0.220049370215921E-003  0.411821031811652E-003  0.943126775264334E-002 -0.322087111293817E-001 -0.685558993199600E-002 -0.334084622565247E-002 -0.130101724368106E-002  0.613264693890487E-003  0.150636795609364E-002  0.149989287747718E-002  0.946875041189892E-003  0.163398376904922E-003 -0.363387092943574E-003
  0.145000000000000E+002 -0.230443325169054E-003 -0.130691783505195E-003  0.364397751231262E-003  0.727173558224650E-003  0.806950549715592E-003  0.496162603404302E-003 -0.529869826807220E-004 -0.219805948965187E-003  0.412505324820008E-003  0.943353275897760E-002 -0.322193935655422E-001 -0.685696867656532E-002 -0.334139025763870E-002 -0.130119648472391E-002  0.613338000406650E-003  0.150652770046481E-002  0.150002634597160E-002  0.946919112624285E-003  0.163322269320640E-003 -0.363609121501344E-003
  0.150000000000000E+002 -0.230198571493368E-003 -0.130589197404866E-003  0.364385680223524E-003  0.727071267216585E-003  0.806802967659277E-003  0.496045823201612E-003 -0.529678194015996E-004 -0.219599208058170E-003  0.413085606898318E-003  0.943545036651971E-002 -0.322284278099842E-001 -0.685813584097910E-002 -0.334185115397632E-002 -0.130134846001131E-002  0.613400244073842E-003  0.150666378478186E-002  0.150014108351668E-002  0.946959238867022E-003  0.163261828133034E-003 -0.363791350533370E-003
  0.155000000000000E+002 -0.229996726519736E-003 -0.130506559608311E-003  0.364371951117254E-003  0.726981888635659E-003  0.806676052196050E-003  0.495945933347553E-003 -0.529514661316504E-004 -0.219423047784207E-003  0.413579378701449E-003  0.943707972496459E-002 -0.322360953855401E-001 -0.685912725964883E-002 -0.334224288281102E-002 -0.130147771026186E-002  0.613453242363305E-003  0.150677998454706E-002  0.150023983000785E-002  0.946995439906291E-003  0.163213531461259E-003 -0.363941735253732E-003
  0.160000000000000E+002 -0.229829863981353E-003 -0.130440070681594E-003  0.364357105645042E-003  0.726903373164643E-003  0.806566356721556E-003  0.495860082769430E-003 -0.529374467499775E-004 -0.219272277135710E-003  0.414001342451157E-003  0.943847002584355E-002 -0.322426285716701E-001 -0.685997274779874E-002 -0.334257716422079E-002 -0.130158808030451E-002  0.613498553952511E-003  0.150687961862162E-002  0.150032516731659E-002  0.947028142798861E-003  0.163174946527075E-003 -0.364066250828130E-003
  0.165000000000000E+002 -0.229692553209430E-003 -0.130387701885693E-003  0.364340429791602E-003  0.726832928439441E-003  0.806470147746459E-003  0.495785420700367E-003 -0.529253039791700E-004 -0.219142057580288E-003  0.414364821498735E-003  0.943966487462745E-002 -0.322482286595656E-001 -0.686069865851860E-002 -0.334286455311562E-002 -0.130168309910730E-002  0.613537646474111E-003  0.150696596025601E-002  0.150039994465480E-002  0.947058470627750E-003  0.163144795716209E-003 -0.364169085775497E-003
  0.170000000000000E+002 -0.229581067369771E-003 -0.130348521701986E-003  0.364320558314388E-003  0.726767503324419E-003  0.806383716787735E-003  0.495719222120451E-003 -0.529146091660246E-004 -0.219027911814065E-003  0.414681986600896E-003  0.944070371315773E-002 -0.322530749098492E-001 -0.686132867091023E-002 -0.334311460707502E-002 -0.130176598846712E-002  0.613571876082037E-003  0.150704210814233E-002  0.150046702015023E-002  0.947087879412842E-003  0.163122525263082E-003 -0.364253185624479E-003
  0.175000000000000E+002 -0.229489401209712E-003 -0.130318410879228E-003  0.364300228816819E-003  0.726708441132591E-003  0.806307202196895E-003  0.495661040721158E-003 -0.529052397744963E-004 -0.218928096095534E-003  0.414958862180309E-003  0.944160947398098E-002 -0.322572856763361E-001 -0.686187620258431E-002 -0.334333193258417E-002 -0.130183804034038E-002  0.613601652548234E-003  0.150710852315712E-002  0.150052597824657E-002  0.947114722497311E-003  0.163105206389256E-003 -0.364323157876327E-003
  0.180000000000000E+002 -0.229414812701905E-003 -0.130296891502992E-003  0.364278038232333E-003  0.726653016660634E-003  0.806237467580989E-003  0.495608661872381E-003 -0.528968566901855E-004 -0.218839197498489E-003  0.415204357352066E-003  0.944241002908654E-002 -0.322609859175632E-001 -0.686235887518209E-002 -0.334352402900149E-002 -0.130190190193933E-002  0.613628148651810E-003  0.150716806056952E-002  0.150057972785232E-002  0.947140906753862E-003  0.163093131559918E-003 -0.364380604032259E-003
  0.185000000000000E+002 -0.229349749341085E-003 -0.130277196154152E-003  0.364260391070413E-003  0.726606689620056E-003  0.806178408013744E-003  0.495563960254093E-003 -0.528896630306979E-004 -0.218762533849397E-003  0.415417129220683E-003  0.944310624396672E-002 -0.322642140032898E-001 -0.686277818424202E-002 -0.334369015783948E-002 -0.130195688412792E-002  0.613650847748790E-003  0.150721873739284E-002  0.150062502156691E-002  0.947162353412359E-003  0.163081841960484E-003 -0.364430725094933E-003
  0.190000000000000E+002 -0.229282043657044E-003 -0.130247364777064E-003  0.364259684598590E-003  0.726581086595147E-003  0.806139306780110E-003  0.495532071558742E-003 -0.528843163110096E-004 -0.218703684848126E-003  0.415585535247679E-003  0.944366920223965E-002 -0.322668866123602E-001 -0.686311697570504E-002 -0.334382119339814E-002 -0.130199918535627E-002  0.613667760217403E-003  0.150725454951391E-002  0.150065360015468E-002  0.947170002783715E-003  0.163062566121147E-003 -0.364482594490900E-003
  0.195000000000000E+002 -0.229217455346259E-003 -0.130215657331435E-003  0.364265252528539E-003  0.726564954163295E-003  0.806110621809533E-003  0.495507596352396E-003 -0.528801284850621E-004 -0.218656982838145E-003  0.415720698028485E-003  0.944412443680614E-002 -0.322690692388194E-001 -0.686339158975857E-002 -0.334392664232129E-002 -0.130203294856511E-002  0.613681090298253E-003  0.150728204418274E-002  0.150067397667954E-002  0.947172159550497E-003  0.163041723893315E-003 -0.364531705384908E-003
  0.200000000000000E+002 -0.229163682880350E-003 -0.130190298388786E-003  0.364267997285612E-003  0.726549309221119E-003  0.806084821791041E-003  0.495486161468057E-003 -0.528765153202028E-004 -0.218617182568868E-003  0.415834563649154E-003  0.944450495793007E-002 -0.322708817742604E-001 -0.686362175831527E-002 -0.334401590657477E-002 -0.130206182719441E-002  0.613692637915814E-003  0.150730633142732E-002  0.150069275084362E-002  0.947175590780106E-003  0.163025336330651E-003 -0.364572441642063E-003
  0.205000000000000E+002 -0.229119869742758E-003 -0.130170234522669E-003  0.364269106160331E-003  0.726535147900570E-003  0.806062436348789E-003  0.495467830170197E-003 -0.528734489627444E-004 -0.218583601051673E-003  0.415930131537794E-003  0.944482319056304E-002 -0.322723934320923E-001 -0.686381452698185E-002 -0.334409100736496E-002 -0.130208624274512E-002  0.613702462383407E-003  0.150732721111540E-002  0.150070928915831E-002  0.947179408070295E-003  0.163012539034840E-003 -0.364605589260478E-003
  0.210000000000000E+002 -0.229083838043940E-003 -0.130153995402891E-003  0.364269514547651E-003  0.726522854958642E-003  0.806043386185847E-003  0.495452336324258E-003 -0.528708665991778E-004 -0.218555395742632E-003  0.416010205712230E-003  0.944508938732421E-002 -0.322736565425557E-001 -0.686397591588315E-002 -0.334415401679559E-002 -0.130210677449098E-002  0.613710748636790E-003  0.150734491009208E-002  0.150072347473620E-002  0.947183016570209E-003  0.163002263281245E-003 -0.364632832020655E-003
  0.215000000000000E+002 -0.229054027054679E-003 -0.130140722418780E-003  0.364269539340191E-003  0.726512282101446E-003  0.806027226098958E-003  0.495439256913868E-003 -0.528686922631459E-004 -0.218531692807782E-003  0.416077379357457E-003  0.944531242143816E-002 -0.322747139528281E-001 -0.686411121695466E-002 -0.334420692154554E-002 -0.130212404156753E-002  0.613717731998359E-003  0.150735987911371E-002  0.150073557204553E-002  0.947186291925745E-003  0.162993916763146E-003 -0.364655358113796E-003
  0.220000000000000E+002 -0.229029296766594E-003 -0.130129831169486E-003  0.364269330389760E-003  0.726503214696220E-003  0.806013524978865E-003  0.495428212392380E-003 -0.528668600552296E-004 -0.218511750827118E-003  0.416133814011551E-003  0.944549960531162E-002 -0.322756007263880E-001 -0.686422481695963E-002 -0.334425139425735E-002 -0.130213857514913E-002  0.613723619679109E-003  0.150737253602604E-002  0.150074587099842E-002  0.947189220154125E-003  0.162987106578489E-003 -0.364674033359988E-003
  0.225000000000000E+002 -0.229008742272835E-003 -0.130120869355441E-003  0.364268982700698E-003  0.726495452135327E-003  0.806001909841378E-003  0.495418881684476E-003 -0.528653148624865E-004 -0.218494954336203E-003  0.416181291339400E-003  0.944565694415053E-002 -0.322763455991805E-001 -0.686432032922885E-002 -0.334428882129141E-002 -0.130215081844901E-002  0.613728586275454E-003  0.150738323842068E-002  0.150075462991648E-002  0.947191811942318E-003  0.162981531168004E-003 -0.364689547793027E-003
  0.230000000000000E+002 -0.228991626221186E-003 -0.130113475318316E-003  0.364268561467705E-003  0.726488816078309E-003  0.805992063444735E-003  0.495410994974552E-003 -0.528640107083152E-004 -0.218480792757161E-003  0.416221282615295E-003  0.944578938055403E-002 -0.322769721894539E-001 -0.686440073514682E-002 -0.334432035182866E-002 -0.130216114092160E-002  0.613732778100157E-003  0.150739228926646E-002  0.150076207321246E-002  0.947194087946218E-003  0.162976950758925E-003 -0.364702462509513E-003
  0.235000000000000E+002 -0.228977346514524E-003 -0.130107358384845E-003  0.364268110600223E-003  0.726483149312603E-003  0.805983715852020E-003  0.495404325399052E-003 -0.528629091567859E-004 -0.218468841342626E-003  0.416255006529959E-003  0.944590099597445E-002 -0.322774999706366E-001 -0.686446850207986E-002 -0.334434694077933E-002 -0.130216985076274E-002  0.613736318079228E-003  0.150739994492557E-002  0.150076839482234E-002  0.947196073605797E-003  0.162973174803394E-003 -0.364713235577868E-003
  0.240000000000000E+002 -0.228965412527004E-003 -0.130102285466674E-003  0.364267658269195E-003  0.726478313779456E-003  0.805976637222349E-003  0.495398681927060E-003 -0.528619780231491E-004 -0.218458745948807E-003  0.416283475108164E-003  0.944599517160378E-002 -0.322779450532460E-001 -0.686452567750484E-002 -0.334436938346078E-002 -0.130217720563819E-002  0.613739309311309E-003  0.150740642247546E-002  0.150077376192879E-002  0.947197797588684E-003  0.162970051964128E-003 -0.364722239155969E-003
  0.245000000000000E+002 -0.228955423764227E-003 -0.130098070313640E-003  0.364267220523469E-003  0.726474187960723E-003  0.805970631653002E-003  0.495393903191507E-003 -0.528611902678584E-004 -0.218450210188944E-003  0.416307532500364E-003  0.944607472088510E-002 -0.322783208169887E-001 -0.686457396638411E-002 -0.334438834414293E-002 -0.130218342154493E-002  0.613741838684083E-003  0.150741190600334E-002  0.150077831898119E-002  0.947199289642334E-003  0.162967462662599E-003 -0.364729776996019E-003
  0.250000000000000E+002 -0.228947052876915E-003 -0.130094563659311E-003  0.364266804384901E-003  0.726470665705672E-003  0.805965532171428E-003  0.495389852837830E-003 -0.528605231384521E-004 -0.218442985511437E-003  0.416327884468404E-003  0.944614199067700E-002 -0.322786384091243E-001 -0.686461479307993E-002 -0.334440437894823E-002 -0.130218867971707E-002  0.613743979297215E-003  0.150741655138481E-002  0.150078218985131E-002  0.947200579101611E-003  0.162965311559208E-003 -0.364736096658133E-003
  0.255000000000000E+002 -0.228940032065926E-003 -0.130091644841252E-003  0.364266412761010E-003  0.726467654877401E-003  0.805961196774179E-003  0.495386415772715E-003 -0.528599575051813E-004 -0.218436863315613E-003  0.416345122217725E-003  0.944619894498655E-002 -0.322789071402137E-001 -0.686464934893639E-002 -0.334441795400622E-002 -0.130219313235899E-002  0.613745792734345E-003  0.150742049051680E-002  0.150078548059617E-002  0.947201693280180E-003  0.162963522251154E-003 -0.364741401185312E-003
  0.260000000000000E+002 -0.228934139456958E-003 -0.130089215621091E-003  0.364266045069726E-003  0.726465076638381E-003  0.805957505268074E-003  0.495383494938676E-003 -0.528594772514533E-004 -0.218431668229863E-003  0.416359741661647E-003  0.944624722903004E-002 -0.322791348079114E-001 -0.686467863298599E-002 -0.334442946060348E-002 -0.130219690753735E-002  0.613747330878950E-003  0.150742383477745E-002  0.150078828177622E-002  0.947202656962599E-003  0.162962033241617E-003 -0.364745857881817E-003
  0.265000000000000E+002 -0.228929181867370E-003 -0.130087184045252E-003  0.364265712639503E-003  0.726462876715673E-003  0.805954366996477E-003  0.495381014825612E-003 -0.528590696468483E-004 -0.218427260163856E-003  0.416372143877037E-003  0.944628818320977E-002 -0.322793278185651E-001 -0.686470345970719E-002 -0.334443921534952E-002 -0.130220010776599E-002  0.613748634882017E-003  0.150742667109233E-002  0.150079066062115E-002  0.947203482953734E-003  0.162960786167426E-003 -0.364749612030216E-003
  0.270000000000000E+002 -0.228924996161701E-003 -0.130085471679559E-003  0.364265425892356E-003  0.726461010232750E-003  0.805951707048067E-003  0.495378912832601E-003 -0.528587241647717E-004 -0.218423523139493E-003  0.416382659769048E-003  0.944632291334279E-002 -0.322794914599247E-001 -0.686472450307299E-002 -0.334444748090452E-002 -0.130220281857394E-002  0.613749739087856E-003  0.150742907208405E-002  0.150079267395469E-002  0.947204182449845E-003  0.162959732322047E-003 -0.364752785721088E-003
