  0.550000000000000E+001 -0.322521079778620E-003 -0.178820874538413E-003  0.352755953136290E-003  0.751473103144068E-003  0.853822067695169E-003  0.537577441064574E-003 -0.603306749170370E-004 -0.303419861819128E-003  0.164841134713458E-003  0.851170943367208E-002 -0.274198227683309E-001 -0.613001425118200E-002 -0.302483386194436E-002 -0.118693031535553E-002  0.560949050785192E-003  0.137355618779145E-002  0.135288080233781E-002  0.827113203124201E-003  0.922136729557441E-004 -0.388905908953895E-003
  0.600000000000000E+001 -0.320227932061189E-003 -0.177904725627091E-003  0.352611938231080E-003  0.750567091687977E-003  0.852574996128374E-003  0.536622972099668E-003 -0.601792843264685E-004 -0.301821171951271E-003  0.169244278097770E-003  0.852852965656460E-002 -0.274809775374756E-001 -0.613824101838615E-002 -0.302816615108058E-002 -0.118805208414534E-002  0.561413075135018E-003  0.137456627530012E-002  0.135368332528928E-002  0.827246670827834E-003  0.914062246858278E-004 -0.390905998035847E-003
  0.650000000000000E+001 -0.318491810228572E-003 -0.177245490241088E-003  0.352437979797701E-003  0.749794721731919E-003  0.851540109272902E-003  0.535836802887157E-003 -0.600547655080113E-004 -0.300506411160568E-003  0.172865634517232E-003  0.854232384570698E-002 -0.275311396797416E-001 -0.614498754958427E-002 -0.303089532909703E-002 -0.118896991503441E-002  0.561793017916578E-003  0.137539809915873E-002  0.135435954778441E-002  0.827399265901836E-003  0.908209820314312E-004 -0.392421200151699E-003
  0.700000000000000E+001 -0.317160682630620E-003 -0.176767030655560E-003  0.352253607866362E-003  0.749134534333473E-003  0.850675163234807E-003  0.535183902428973E-003 -0.599514672826581E-004 -0.299415699543580E-003  0.175870435251450E-003  0.855374205919366E-002 -0.275726544494350E-001 -0.615056898503105E-002 -0.303315001611231E-002 -0.118972729760517E-002  0.562106649220910E-003  0.137608789667889E-002  0.135493082722960E-002  0.827555363049290E-003  0.903912888759146E-004 -0.393585369642535E-003
  0.750000000000000E+001 -0.316265294910718E-003 -0.176571716351879E-003  0.351894273092785E-003  0.748393302705961E-003  0.849801678835902E-003  0.534554459383201E-003 -0.598542440731417E-004 -0.298409279051717E-003  0.178588687514577E-003  0.856386047441648E-002 -0.276088829736146E-001 -0.615552282268927E-002 -0.303517990007505E-002 -0.119041888833663E-002  0.562398847780023E-003  0.137675480896335E-002  0.135553401422617E-002  0.827827481283501E-003  0.901761751541639E-004 -0.394400395068926E-003
  0.800000000000000E+001 -0.316038558893371E-003 -0.176960047422027E-003  0.350990834342405E-003  0.747184904773000E-003  0.848584088689281E-003  0.533748746064446E-003 -0.597360454063463E-004 -0.297239054554281E-003  0.181601319397716E-003  0.857453187332748E-002 -0.276454562719190E-001 -0.616075734278980E-002 -0.303740732440974E-002 -0.119120531754837E-002  0.562746625116317E-003  0.137761022555552E-002  0.135642871864746E-002  0.828460937941990E-003  0.903634727837252E-004 -0.394734149208543E-003
  0.850000000000000E+001 -0.316952410884892E-003 -0.178486992560104E-003  0.348893806445115E-003  0.744845946587263E-003  0.846452788692327E-003  0.532429491985404E-003 -0.595511181688487E-004 -0.295484836838571E-003  0.185896537664539E-003  0.858891355245655E-002 -0.276919613825677E-001 -0.616780801458739E-002 -0.304054249538112E-002 -0.119235607476286E-002  0.563279485468758E-003  0.137901213532158E-002  0.135806183899945E-002  0.829892016592324E-003  0.913110855118479E-004 -0.394295615123026E-003
  0.900000000000000E+001 -0.319493191191146E-003 -0.181731802442719E-003  0.344914105294879E-003  0.740651081856085E-003  0.842762119328053E-003  0.530199509821596E-003 -0.592430078306308E-004 -0.292609840042152E-003  0.192795619025959E-003  0.861141948915058E-002 -0.277620114433741E-001 -0.617873205981211E-002 -0.304549166482553E-002 -0.119420085268226E-002  0.564150032303625E-003  0.138136296110817E-002  0.136091155347223E-002  0.832564173215267E-003  0.933648462766293E-004 -0.392819265323001E-003
  0.950000000000000E+001 -0.320243777918110E-003 -0.182897602247352E-003  0.343334405309858E-003  0.738825728666071E-003  0.840988120715335E-003  0.529012890812990E-003 -0.590631266884605E-004 -0.290749526077580E-003  0.197843180251640E-003  0.862997588466604E-002 -0.278266159735513E-001 -0.618740679333750E-002 -0.304894982810799E-002 -0.119535340449176E-002  0.564635393974743E-003  0.138251958301590E-002  0.136213636042410E-002  0.833556052746054E-003  0.939880618776654E-004 -0.392556395359911E-003
  0.100000000000000E+002 -0.317445850745723E-003 -0.180335546986451E-003  0.345812681324418E-003  0.740935681305425E-003  0.842443221190325E-003  0.529656862532250E-003 -0.591218911313304E-004 -0.290973959486362E-003  0.198325296859578E-003  0.863527576596976E-002 -0.278548472520085E-001 -0.618936799992678E-002 -0.304902311135069E-002 -0.119514119955735E-002  0.564428111169890E-003  0.138165254503412E-002  0.136068079348563E-002  0.831743191725120E-003  0.920718052140454E-004 -0.394703647042396E-003
  0.105000000000000E+002 -0.315542696334588E-003 -0.179020019711681E-003  0.346724569239839E-003  0.741460245632519E-003  0.842635528797780E-003  0.529646502809921E-003 -0.591065486415462E-004 -0.290699360939956E-003  0.199378737469758E-003  0.864015109326686E-002 -0.278751392344634E-001 -0.619163623858832E-002 -0.304975451202381E-002 -0.119532300409740E-002  0.564469018064931E-003  0.138161162499031E-002  0.136038626474609E-002  0.831122157221950E-003  0.911084739803179E-004 -0.396157879106415E-003
  0.110000000000000E+002 -0.314499601019494E-003 -0.178384475674163E-003  0.347069072165858E-003  0.741558096003781E-003  0.842560828368095E-003  0.529527233617271E-003 -0.590821618067722E-004 -0.290397531859448E-003  0.200325777749413E-003  0.864406337840561E-002 -0.278904755513076E-001 -0.619352720639591E-002 -0.305044958323344E-002 -0.119553275303919E-002  0.564543104114590E-003  0.138172534669397E-002  0.136038075813774E-002  0.830910811722272E-003  0.906487029560184E-004 -0.396958420301167E-003
  0.115000000000000E+002 -0.313837960553155E-003 -0.177997707861196E-003  0.347255993946433E-003  0.741578803672138E-003  0.842470454566333E-003  0.529421809810059E-003 -0.590621621233964E-004 -0.290158863479033E-003  0.201055894214147E-003  0.864703150160729E-002 -0.279020307067787E-001 -0.619497388106641E-002 -0.305099166979452E-002 -0.119570058142110E-002  0.564605104154474E-003  0.138183366058448E-002  0.136041504781809E-002  0.830805440332323E-003  0.903704565642593E-004 -0.397468571131200E-003
  0.120000000000000E+002 -0.313374315304405E-003 -0.177736115588070E-003  0.347369077132621E-003  0.741570532146162E-003  0.842384457639289E-003  0.529332950223173E-003 -0.590459534460130E-004 -0.289969809197639E-003  0.201624060409737E-003  0.864931298576132E-002 -0.279108588061836E-001 -0.619609243340129E-002 -0.305141658607004E-002 -0.119583430185903E-002  0.564655780037894E-003  0.138192772294860E-002  0.136045885328421E-002  0.830747155847299E-003  0.901831104433857E-004 -0.397826911655960E-003
  0.125000000000000E+002 -0.313037054784815E-003 -0.177551422416801E-003  0.347440907378519E-003  0.741551385418838E-003  0.842308979221503E-003  0.529259848411335E-003 -0.590329310597584E-004 -0.289820135262932E-003  0.202068551522985E-003  0.865108247576160E-002 -0.279176755690386E-001 -0.619696354932794E-002 -0.305175060163273E-002 -0.119594054662838E-002  0.564696697689429E-003  0.138200643535657E-002  0.136050208694864E-002  0.830713899782805E-003  0.900516012878144E-004 -0.398087614905934E-003
  0.130000000000000E+002 -0.312787694962501E-003 -0.177418553230104E-003  0.347487133113970E-003  0.741528510283118E-003  0.842244536814060E-003  0.529200104547930E-003 -0.590224673822231E-004 -0.289701166418766E-003  0.202418697467474E-003  0.865246698458469E-002 -0.279229898202598E-001 -0.619764722252615E-002 -0.305201458848641E-002 -0.119602518315644E-002  0.564729681064398E-003  0.138207152388054E-002  0.136054164389929E-002  0.830695426404506E-003  0.899576364808102E-004 -0.398280217010326E-003
  0.135000000000000E+002 -0.312601147474536E-003 -0.177321676014163E-003  0.347516988377767E-003  0.741505359226778E-003  0.842190288998007E-003  0.529151387773502E-003 -0.590140432365631E-004 -0.289606173470333E-003  0.202696348841642E-003  0.865355893710032E-002 -0.279271681929984E-001 -0.619818762259323E-002 -0.305222436753136E-002 -0.119609284171920E-002  0.564756285027456E-003  0.138212503955383E-002  0.136057650590846E-002  0.830685828432422E-003  0.898896117103378E-004 -0.398424150470002E-003
  0.140000000000000E+002 -0.312460128240802E-003 -0.177250208888358E-003  0.347536239365834E-003  0.741483587343566E-003  0.842144972128107E-003  0.529111664064519E-003 -0.590072415181937E-004 -0.289529965064918E-003  0.202917892846415E-003  0.865442643550564E-002 -0.279304787995994E-001 -0.619861760174906E-002 -0.305239196118624E-002 -0.119614713887649E-002  0.564777782574342E-003  0.138216892779887E-002  0.136060657863790E-002  0.830681532017237E-003  0.898397791995519E-004 -0.398532842610278E-003
  0.145000000000000E+002 -0.312352516511712E-003 -0.177196937131225E-003  0.347548549159248E-003  0.741463888566055E-003  0.842107255033273E-003  0.529079225919902E-003 -0.590017304140613E-004 -0.289468529285276E-003  0.203095724366516E-003  0.865512026964579E-002 -0.279331203534619E-001 -0.619896184965097E-002 -0.305252655773836E-002 -0.119619089599191E-002  0.564795200498062E-003  0.138220490590731E-002  0.136063219833732E-002  0.830680362740704E-003  0.898028808637705E-004 -0.398615711273309E-003
  0.150000000000000E+002 -0.312269724470111E-003 -0.177156895657872E-003  0.347556242077465E-003  0.741446417827877E-003  0.842075870381613E-003  0.529052656031347E-003 -0.589972453289210E-004 -0.289418740679991E-003  0.203239327592917E-003  0.865567882362219E-002 -0.279352421548503E-001 -0.619923914289434E-002 -0.305263524291360E-002 -0.119622632535884E-002  0.564809365030119E-003  0.138223444721790E-002  0.136065389321689E-002  0.830681017456689E-003  0.897753173051499E-004 -0.398679427489179E-003
  0.155000000000000E+002 -0.312205729493770E-003 -0.177126773971875E-003  0.347560629084742E-003  0.741430885652082E-003  0.842049542517422E-003  0.529030711369915E-003 -0.589935650296616E-004 -0.289378062171962E-003  0.203356219493046E-003  0.865613198252367E-002 -0.279369592563790E-001 -0.619946418335183E-002 -0.305272366044641E-002 -0.119625522372944E-002  0.564820967660841E-003  0.138225887192420E-002  0.136067235259315E-002  0.830682837456378E-003  0.897546918188123E-004 -0.398728684960850E-003
  0.160000000000000E+002 -0.312156595749117E-003 -0.177104717240647E-003  0.347561995429043E-003  0.741416386906093E-003  0.842026741913011E-003  0.529012129720594E-003 -0.589904799975950E-004 -0.289344202879618E-003  0.203452910714283E-003  0.865650476702785E-002 -0.279383657021776E-001 -0.619964933207322E-002 -0.305279669105616E-002 -0.119627919321436E-002  0.564830653105885E-003  0.138227953070522E-002  0.136068856099961E-002  0.830685807927668E-003  0.897396309382710E-004 -0.398766614898288E-003
  0.165000000000000E+002 -0.312120185757804E-003 -0.177090237782688E-003  0.347559532010400E-003  0.741401217140851E-003  0.842005449648557E-003  0.528995452026364E-003 -0.589877638904247E-004 -0.289314812292443E-003  0.203535761881066E-003  0.865682056944685E-002 -0.279395461632099E-001 -0.619980614240931E-002 -0.305285905563107E-002 -0.119629983879795E-002  0.564839099617697E-003  0.138229797925816E-002  0.136070394475877E-002  0.830690606752672E-003  0.897296974553817E-004 -0.398795040529082E-003
  0.170000000000000E+002 -0.312095174568949E-003 -0.177083291430040E-003  0.347552255463958E-003  0.741383693159464E-003  0.841983773884611E-003  0.528979335366337E-003 -0.589852094931518E-004 -0.289287739264259E-003  0.203610595702351E-003  0.865710080837792E-002 -0.279405773105891E-001 -0.619994504595211E-002 -0.305291500034972E-002 -0.119631860098072E-002  0.564846916742106E-003  0.138231563165403E-002  0.136071984965674E-002  0.830697991488330E-003  0.897247601507673E-004 -0.398815172393132E-003
  0.175000000000000E+002 -0.312079424737671E-003 -0.177082655617418E-003  0.347540711331688E-003  0.741363765629920E-003  0.841961243432239E-003  0.528963273298849E-003 -0.589827207586178E-004 -0.289261823055357E-003  0.203681013071049E-003  0.865736033423679E-002 -0.279415156117314E-001 -0.620007298943761E-002 -0.305296707671782E-002 -0.119633625608065E-002  0.564854387924163E-003  0.138233298945067E-002  0.136073648924413E-002  0.830707653817332E-003  0.897238969062367E-004 -0.398828723180870E-003
  0.180000000000000E+002 -0.312069115784208E-003 -0.177085140993161E-003  0.347527731001118E-003  0.741343705016093E-003  0.841939372733412E-003  0.528947933124336E-003 -0.589803604785510E-004 -0.289237363459728E-003  0.203747182744112E-003  0.865760307028761E-002 -0.279423850049064E-001 -0.620019178297684E-002 -0.305301547031517E-002 -0.119635268348308E-002  0.564861366451040E-003  0.138234936510186E-002  0.136075259229490E-002  0.830717835968612E-003  0.897250018544219E-004 -0.398838360692317E-003
  0.185000000000000E+002 -0.312057857424357E-003 -0.177084550440171E-003  0.347519665207383E-003  0.741329405080484E-003  0.841922819492024E-003  0.528935865604952E-003 -0.589784514413668E-004 -0.289217074170730E-003  0.203803520210684E-003  0.865781430282106E-002 -0.279431529785789E-001 -0.620029423860760E-002 -0.305305622627853E-002 -0.119636619850999E-002  0.564866955592435E-003  0.138236201032779E-002  0.136076433029824E-002  0.830724295503845E-003  0.897239279727454E-004 -0.398848432867047E-003
  0.190000000000000E+002 -0.312040697204622E-003 -0.177076138127192E-003  0.347521362822991E-003  0.741325448101519E-003  0.841915352064406E-003  0.528929256566966E-003 -0.589772900307358E-004 -0.289203683030906E-003  0.203843568433500E-003  0.865797349424139E-002 -0.279437575607409E-001 -0.620037036426152E-002 -0.305308474442274E-002 -0.119637505843636E-002  0.564870309581182E-003  0.138236852333794E-002  0.136076853532192E-002  0.830723620114947E-003  0.897173502629437E-004 -0.398862453390578E-003
  0.195000000000000E+002 -0.312021450274523E-003 -0.177064527793955E-003  0.347527362702188E-003  0.741326393066015E-003  0.841912564443171E-003  0.528925719378717E-003 -0.589765861090664E-004 -0.289194937300066E-003  0.203871265330387E-003  0.865808818191516E-002 -0.279442062338498E-001 -0.620042488839892E-002 -0.305310438162846E-002 -0.119638086774154E-002  0.564872335805067E-003  0.138237174561766E-002  0.136076908844650E-002  0.830719810471760E-003  0.897086209779812E-004 -0.398877677563578E-003
  0.200000000000000E+002 -0.312005880443849E-003 -0.177055639403688E-003  0.347531318284326E-003  0.741326152199619E-003  0.841909500992864E-003  0.528922462948542E-003 -0.589759780352359E-004 -0.289187699089425E-003  0.203893413216265E-003  0.865817782058068E-002 -0.279445526797912E-001 -0.620046801608461E-002 -0.305312037320130E-002 -0.119638576376424E-002  0.564874131042150E-003  0.138237491812343E-002  0.136077033804556E-002  0.830717492121813E-003  0.897020208943517E-004 -0.398889921804725E-003
  0.205000000000000E+002 -0.311994156187443E-003 -0.177049250557168E-003  0.347533741247899E-003  0.741325300369976E-003  0.841906573294877E-003  0.528919632819633E-003 -0.589754691070350E-004 -0.289181790103992E-003  0.203911130609209E-003  0.865824854136541E-002 -0.279448239722250E-001 -0.620050228685333E-002 -0.305313330077130E-002 -0.119638980237219E-002  0.564875656058046E-003  0.138237778237920E-002  0.136077184177135E-002  0.830716223950352E-003  0.896973111267089E-004 -0.398899136532286E-003
  0.210000000000000E+002 -0.311985214535944E-003 -0.177044497635266E-003  0.347535366990281E-003  0.741324376192793E-003  0.841904077536052E-003  0.528917307461350E-003 -0.589750575218253E-004 -0.289177061059266E-003  0.203925187968983E-003  0.865830432629949E-002 -0.279450373704385E-001 -0.620052942147215E-002 -0.305314361551290E-002 -0.119639305365269E-002  0.564876899548268E-003  0.138238017856820E-002  0.136077323015109E-002  0.830715456171223E-003  0.896938248887358E-004 -0.398906162942063E-003
  0.215000000000000E+002 -0.311978298454927E-003 -0.177040884792424E-003  0.347536505827515E-003  0.741323514872769E-003  0.841902006517589E-003  0.528915419657005E-003 -0.589747266280003E-004 -0.289173284331447E-003  0.203936351603897E-003  0.865834845889079E-002 -0.279452058907711E-001 -0.620055094459468E-002 -0.305315183857023E-002 -0.119639566055990E-002  0.564877904659105E-003  0.138238214597791E-002  0.136077443431108E-002  0.830714970087994E-003  0.896911863809437E-004 -0.398911594942545E-003
  0.220000000000000E+002 -0.311972914516905E-003 -0.177038114468935E-003  0.347537314134102E-003  0.741322747253774E-003  0.841900300733845E-003  0.528913890372036E-003 -0.589744605741029E-004 -0.289170263529200E-003  0.203945241757786E-003  0.865838349536828E-002 -0.279453394719564E-001 -0.620056806594527E-002 -0.305315840569834E-002 -0.119639775179471E-002  0.564878715971587E-003  0.138238375313388E-002  0.136077545761659E-002  0.830714662834545E-003  0.896891713651439E-004 -0.398915820563253E-003
  0.225000000000000E+002 -0.311968709069361E-003 -0.177035980939418E-003  0.347537889017676E-003  0.741322076659711E-003  0.841898899355489E-003  0.528912651206924E-003 -0.589742463531808E-004 -0.289167841496427E-003  0.203952343230823E-003  0.865841140796945E-002 -0.279454457435860E-001 -0.620058172791746E-002 -0.305316366298654E-002 -0.119639943198668E-002  0.564879371120219E-003  0.138238506377521E-002  0.136077631925452E-002  0.830714474056713E-003  0.896876252437267E-004 -0.398919119083769E-003
  0.230000000000000E+002 -0.311965414570116E-003 -0.177034332016757E-003  0.347538297231554E-003  0.741321498277691E-003  0.841897749204567E-003  0.528911646101091E-003 -0.589740735135703E-004 -0.289165894651615E-003  0.203958033505310E-003  0.865843372152128E-002 -0.279455305866636E-001 -0.620059266286981E-002 -0.305316788217422E-002 -0.119640078447187E-002  0.564879900756372E-003  0.138238613221005E-002  0.136077704049574E-002  0.830714363518387E-003  0.896864343583299E-004 -0.398921701819293E-003
  0.235000000000000E+002 -0.311962826241990E-003 -0.177033053690649E-003  0.347538586164802E-003  0.741321003162500E-003  0.841896805013231E-003  0.528910829676802E-003 -0.589739337632372E-004 -0.289164325485601E-003  0.203962607259927E-003  0.865845161987836E-002 -0.279455985548346E-001 -0.620060144254324E-002 -0.305317127742901E-002 -0.119640187552897E-002  0.564880329565297E-003  0.138238700356112E-002  0.136077764212351E-002  0.830714304878589E-003  0.896855135889131E-004 -0.398923730233383E-003
  0.240000000000000E+002 -0.311960787893176E-003 -0.177032060554788E-003  0.347538787965914E-003  0.741320580413679E-003  0.841896028453704E-003  0.528910164624300E-003 -0.589738204203281E-004 -0.289163056615552E-003  0.203966296556606E-003  0.865846602827376E-002 -0.279456531985877E-001 -0.620060851495436E-002 -0.305317401800504E-002 -0.119640275816647E-002  0.564880677591919E-003  0.138238771533703E-002  0.136077814362572E-002  0.830714280622816E-003  0.896847999492236E-004 -0.398925327543664E-003
  0.245000000000000E+002 -0.311959180579665E-003 -0.177031290037406E-003  0.347538923807349E-003  0.741320216961219E-003  0.841895386036392E-003  0.528909620042994E-003 -0.589737280405038E-004 -0.289162025547349E-003  0.203969286089701E-003  0.865847767856899E-002 -0.279456973137629E-001 -0.620061423649480E-002 -0.305317623936951E-002 -0.119640347514422E-002  0.564880961214349E-003  0.138238829924908E-002  0.136077856349596E-002  0.830714280411302E-003  0.896842470008758E-004 -0.398926587790113E-003
  0.250000000000000E+002 -0.311957915666643E-003 -0.177030697008739E-003  0.347539005689054E-003  0.741319898922921E-003  0.841894848224751E-003  0.528909169825681E-003 -0.589736520849281E-004 -0.289161181316028E-003  0.203971725689917E-003  0.865848715867258E-002 -0.279457331311183E-001 -0.620061889331994E-002 -0.305317805167168E-002 -0.119640406161704E-002  0.564881194093663E-003  0.138238878257756E-002  0.136077891915719E-002  0.830714299704177E-003  0.896838209984288E-004 -0.398927581532999E-003
  0.255000000000000E+002 -0.311956924942087E-003 -0.177030248283622E-003  0.347539040322539E-003  0.741319612081955E-003  0.841894388909819E-003  0.528908791854065E-003 -0.589735888240958E-004 -0.289160481824576E-003  0.203973737235165E-003  0.865849494419213E-002 -0.279457624501852E-001 -0.620062271768072E-002 -0.305317954457733E-002 -0.119640454634459E-002  0.564881387586534E-003  0.138238918816403E-002  0.136077922645008E-002  0.830714336702193E-003  0.896834975399451E-004 -0.398928362866074E-003
  0.260000000000000E+002 -0.311956153945222E-003 -0.177029916842441E-003  0.347539034287817E-003  0.741319346455319E-003  0.841893989191442E-003  0.528908469371437E-003 -0.589735353335921E-004 -0.289159894329862E-003  0.203975417061054E-003  0.865850141268018E-002 -0.279457867021576E-001 -0.620062589350088E-002 -0.305318078888627E-002 -0.119640495197535E-002  0.564881550434034E-003  0.138238953370043E-002  0.136077949713812E-002  0.830714389183075E-003  0.896832565334375E-004 -0.398928974883061E-003
  0.265000000000000E+002 -0.311955553410389E-003 -0.177029674210036E-003  0.347539000242308E-003  0.741319101704614E-003  0.841893639403269E-003  0.528908192077373E-003 -0.589734897267417E-004 -0.289159396300525E-003  0.203976833411164E-003  0.865850684262317E-002 -0.279458069667762E-001 -0.620062855568122E-002 -0.305318183499468E-002 -0.119640529403732E-002  0.564881688435138E-003  0.138238982953352E-002  0.136077973567626E-002  0.830714450521745E-003  0.896830775526736E-004 -0.398929455851516E-003
  0.270000000000000E+002 -0.311955075548354E-003 -0.177029489028913E-003  0.347538958461381E-003  0.741318887230017E-003  0.841893340248598E-003  0.528907956886457E-003 -0.589734511623898E-004 -0.289158975917497E-003  0.203978027348370E-003  0.865851141280133E-002 -0.279458239773871E-001 -0.620063079121717E-002 -0.305318271321926E-002 -0.119640558121733E-002  0.564881804441615E-003  0.138239007909118E-002  0.136077993940205E-002  0.830714508939592E-003  0.896829385612052E-004 -0.398929841851965E-003
