  0.650000000000000E+001 -0.389649939067213E-003 -0.206716765809287E-003  0.324895213785933E-003  0.736444850250036E-003  0.907320401949295E-003  0.722185002875515E-003  0.228597552080794E-003 -0.951147567315743E-004 -0.306101795235932E-004  0.551278810681605E-002 -0.200755965025711E-001 -0.519453530156282E-002 -0.295197780218269E-002 -0.161027445870719E-002 -0.313750235221892E-003  0.385147231533837E-003  0.519421792767651E-003  0.307046554589795E-003 -0.472917505735852E-004 -0.270628166113375E-003
  0.700000000000000E+001 -0.387658919574634E-003 -0.205759229059069E-003  0.324979845994798E-003  0.735828177461683E-003  0.906261455869130E-003  0.721107142469036E-003  0.228102155504131E-003 -0.947146805639381E-004 -0.282639127046810E-004  0.552773176060164E-002 -0.201245048558289E-001 -0.520185670294475E-002 -0.295530713562958E-002 -0.161179277674320E-002 -0.314005138898676E-003  0.385420306212429E-003  0.519713477537438E-003  0.307067772154817E-003 -0.476722172441016E-004 -0.271489475756175E-003
  0.750000000000000E+001 -0.386233995883959E-003 -0.205174099143783E-003  0.324848520028575E-003  0.735131914669525E-003  0.905228237687818E-003  0.720106232630642E-003  0.227652933518975E-003 -0.943577326647097E-004 -0.262038131428822E-004  0.554061747410401E-002 -0.201663742064256E-001 -0.520821216761531E-002 -0.295823104962773E-002 -0.161314234301274E-002 -0.314235678613114E-003  0.385676303974802E-003  0.520015263735445E-003  0.307162447671632E-003 -0.479048399884051E-004 -0.272110524260046E-003
  0.800000000000000E+001 -0.385623393495176E-003 -0.205292029405509E-003  0.324087075967908E-003  0.733905708062445E-003  0.903794922653672E-003  0.718861936328225E-003  0.227128239890948E-003 -0.939602239366148E-004 -0.240182760164848E-004  0.555357828246927E-002 -0.202073302527897E-001 -0.521471188821843E-002 -0.296133497990628E-002 -0.161462880483809E-002 -0.314502160130761E-003  0.385998445551520E-003  0.520471839240073E-003  0.307480211253118E-003 -0.478744041605153E-004 -0.272411521159452E-003
  0.850000000000000E+001 -0.386288884334825E-003 -0.206664928505749E-003  0.322043054092748E-003  0.731457735856640E-003  0.901312791744532E-003  0.716885351478795E-003  0.226340884658269E-003 -0.933916352002533E-004 -0.210557245107609E-004  0.557003141964163E-002 -0.202572767278654E-001 -0.522311760455205E-002 -0.296553309615906E-002 -0.161672365738550E-002 -0.314896852098717E-003  0.386514170386841E-003  0.521307315843253E-003  0.308260584023631E-003 -0.473817478113288E-004 -0.272230815118512E-003
  0.900000000000000E+001 -0.388458576942250E-003 -0.209590067918147E-003  0.318341035888009E-003  0.727353537648973E-003  0.897333341371956E-003  0.713804410167356E-003  0.225135075767548E-003 -0.925327005131079E-004 -0.166620071209324E-004  0.559375466026801E-002 -0.203275508110453E-001 -0.523523086971306E-002 -0.297167240288236E-002 -0.161982543785329E-002 -0.315490329022848E-003  0.387310837584333E-003  0.522655731708935E-003  0.309625974250505E-003 -0.463426543248028E-004 -0.271518485285304E-003
  0.950000000000000E+001 -0.388918140931642E-003 -0.210543179982661E-003  0.316888327007777E-003  0.725508871485943E-003  0.895313847347278E-003  0.712057838582789E-003  0.224381376558706E-003 -0.919409231105516E-004 -0.132762058753406E-004  0.561440426035744E-002 -0.203932542404579E-001 -0.524521154303536E-002 -0.297621471548841E-002 -0.162190819009742E-002 -0.315850994327083E-003  0.387741829130266E-003  0.523293569789542E-003  0.310174999572378E-003 -0.460183744758208E-004 -0.271420994703918E-003
  0.100000000000000E+002 -0.385874460288360E-003 -0.207785757516154E-003  0.319462284588545E-003  0.727661284924445E-003  0.896826993599777E-003  0.712827250952444E-003  0.224540497173405E-003 -0.919486225962140E-004 -0.126423034175944E-004  0.562231791752651E-002 -0.204250042772859E-001 -0.524816571957542E-002 -0.297675389218047E-002 -0.162177869846410E-002 -0.315750834407089E-003  0.387492496603198E-003  0.522646973485253E-003  0.309235524373434E-003 -0.470719328123187E-004 -0.272631720597159E-003
  0.105000000000000E+002 -0.383712303235869E-003 -0.206217623256666E-003  0.320573644152641E-003  0.728316894398567E-003  0.897072511032885E-003  0.712787246346894E-003  0.224454252586136E-003 -0.918399994755957E-004 -0.118020995187963E-004  0.562874522604778E-002 -0.204480540883036E-001 -0.525113327076618E-002 -0.297787876286626E-002 -0.162218024322662E-002 -0.315793044905792E-003  0.387488142606184E-003  0.522497806324788E-003  0.308867357030289E-003 -0.476520324006285E-004 -0.273485952778336E-003
  0.110000000000000E+002 -0.382420935665725E-003 -0.205360257372597E-003  0.321084479086496E-003  0.728509806784538E-003  0.897012499039751E-003  0.712599196411620E-003  0.224338626855311E-003 -0.917301668952020E-004 -0.110746824188453E-004  0.563378917361291E-002 -0.204655694296150E-001 -0.525357329685913E-002 -0.297890308634411E-002 -0.162260471072990E-002 -0.315854509495574E-003  0.387534385789592E-003  0.522488838777855E-003  0.308720963943103E-003 -0.479568523777589E-004 -0.273989499607219E-003
  0.115000000000000E+002 -0.381576091024728E-003 -0.204819826579438E-003  0.321377496885030E-003  0.728580769113308E-003  0.896912713069789E-003  0.712424944663414E-003  0.224241602979285E-003 -0.916420807565177E-004 -0.105077339690937E-004  0.563764650953276E-002 -0.204788959091322E-001 -0.525545951203757E-002 -0.297971160794276E-002 -0.162294970181440E-002 -0.315907166511161E-003  0.387580474005644E-003  0.522507859653419E-003  0.308647571078327E-003 -0.481435674846820E-004 -0.274315973821047E-003
  0.120000000000000E+002 -0.380975189752057E-003 -0.204445969998918E-003  0.321565276312500E-003  0.728604259002223E-003  0.896812908795117E-003  0.712277165447302E-003  0.224162847109062E-003 -0.915722045304418E-004 -0.100652297929770E-004  0.564062186770202E-002 -0.204891397349504E-001 -0.525692411337216E-002 -0.298034701155814E-002 -0.162322498869439E-002 -0.315950233755245E-003  0.387620494652334E-003  0.522532893227150E-003  0.308605736079400E-003 -0.482706854935247E-004 -0.274547436863557E-003
  0.125000000000000E+002 -0.380529081495454E-003 -0.204173882885026E-003  0.321694243345685E-003  0.728608242176981E-003  0.896724653499334E-003  0.712155921470912E-003  0.224099729147028E-003 -0.915169424131263E-004 -0.971879639346566E-005  0.564293299785697E-002 -0.204970774553118E-001 -0.525806683764490E-002 -0.298084654789110E-002 -0.162344335279627E-002 -0.315984859658044E-003  0.387653660752215E-003  0.522557006868704E-003  0.308579666840148E-003 -0.483623557526637E-004 -0.274719099645782E-003
  0.130000000000000E+002 -0.380192567472580E-003 -0.203972086009025E-003  0.321785027016676E-003  0.728602861096486E-003  0.896649231390142E-003  0.712057229592406E-003  0.224049185368244E-003 -0.914731104307302E-004 -0.944608530598228E-005  0.564474115226387E-002 -0.205032751532311E-001 -0.525896395072826E-002 -0.298124094845771E-002 -0.162361687789283E-002 -0.316012640702179E-003  0.387680838374972E-003  0.522578651631963E-003  0.308563133739594E-003 -0.484297610314945E-004 -0.274848414917888E-003
  0.135000000000000E+002 -0.379936794022123E-003 -0.203821040505002E-003  0.321849615203219E-003  0.728592996277369E-003  0.896585708480621E-003  0.711977058773378E-003  0.224008639433225E-003 -0.914382061517455E-004 -0.923019700793694E-005  0.564616545094912E-002 -0.205081486299052E-001 -0.525967252612303E-002 -0.298155383732351E-002 -0.162375522749392E-002 -0.316034956286996E-003  0.387703034229803E-003  0.522597541655468E-003  0.308552775083003E-003 -0.484797251959134E-004 -0.274946488139691E-003
  0.140000000000000E+002 -0.379741125912123E-003 -0.203707106946686E-003  0.321895944717278E-003  0.728581351992066E-003  0.896532634933263E-003  0.711911931178372E-003  0.223976026855428E-003 -0.914102926122029E-004 -0.905835082206885E-005  0.564729457450236E-002 -0.205120061929347E-001 -0.526023544175907E-002 -0.298180326336494E-002 -0.162386594427078E-002 -0.316052921147721E-003  0.387721144102339E-003  0.522613762833298E-003  0.308546446397207E-003 -0.485170106947894E-004 -0.275021302560414E-003
  0.145000000000000E+002 -0.379590456060677E-003 -0.203620515897536E-003  0.321929429520613E-003  0.728569428330810E-003  0.896488483062476E-003  0.711858954241034E-003  0.223949709834089E-003 -0.913878703868986E-004 -0.892082630283843E-005  0.564819512581019E-002 -0.205150786207902E-001 -0.526068514129831E-002 -0.298200306272006E-002 -0.162395490198660E-002 -0.316067424394248E-003  0.387735926526464E-003  0.522627552003264E-003  0.308542737756588E-003 -0.485450268449806E-004 -0.275078725893976E-003
  0.150000000000000E+002 -0.379473711926619E-003 -0.203554259216048E-003  0.321953758837270E-003  0.728557980548043E-003  0.896451789322076E-003  0.711815742986373E-003  0.223928387240900E-003 -0.913697719348016E-004 -0.881016621346935E-005  0.564891763510623E-002 -0.205175404339954E-001 -0.526104639599622E-002 -0.298216391631508E-002 -0.162402669434367E-002 -0.316079175306249E-003  0.387748016135044E-003  0.522639213377726E-003  0.308540735508713E-003 -0.485662107619165E-004 -0.275123066695260E-003
  0.155000000000000E+002 -0.379382887702004E-003 -0.203503436452009E-003  0.321971284962536E-003  0.728547151516186E-003  0.896421076408168E-003  0.711780237538009E-003  0.223910985261287E-003 -0.913550579653692E-004 -0.872048899774840E-005  0.564950132511014E-002 -0.205195263078957E-001 -0.526133856864899E-002 -0.298229428776556E-002 -0.162408501956509E-002 -0.316088758702348E-003  0.387757966195427E-003  0.522649118485762E-003  0.308539914591357E-003 -0.485822536510206E-004 -0.275157444332652E-003
  0.160000000000000E+002 -0.379312510495508E-003 -0.203464987591528E-003  0.321983064472888E-003  0.728536318237995E-003  0.896394570799966E-003  0.711750405742578E-003  0.223896517516948E-003 -0.913429021843854E-004 -0.864680229104661E-005  0.564997846196058E-002 -0.205211454495691E-001 -0.526157773625443E-002 -0.298240137059630E-002 -0.162413310345890E-002 -0.316096704619424E-003  0.387766322163088E-003  0.522657783418565E-003  0.308540144248684E-003 -0.485941968732270E-004 -0.275184004664254E-003
  0.165000000000000E+002 -0.379259269411306E-003 -0.203437525686954E-003  0.321988847477105E-003  0.728523930089912E-003  0.896369942418793E-003  0.711723978322676E-003  0.223883961624037E-003 -0.913324896446804E-004 -0.858439855395119E-005  0.565037817538839E-002 -0.205224941606556E-001 -0.526177855340694E-002 -0.298249192097800E-002 -0.162417407320058E-002 -0.316103550361382E-003  0.387773688781936E-003  0.522665945894221E-003  0.308541711727414E-003 -0.486024871691497E-004 -0.275204067356682E-003
  0.170000000000000E+002 -0.379220954414670E-003 -0.203420347658566E-003  0.321988032751265E-003  0.728508356792235E-003  0.896344962721907E-003  0.711698852870466E-003  0.223872381062202E-003 -0.913230777506990E-004 -0.852900537344575E-005  0.565072676489473E-002 -0.205236586443065E-001 -0.526195416462515E-002 -0.298257200109669E-002 -0.162421073893778E-002 -0.316109781627476E-003  0.387780622908114E-003  0.522674324372382E-003  0.308544995706644E-003 -0.486073310089822E-004 -0.275218524028074E-003
  0.175000000000000E+002 -0.379194591722199E-003 -0.203411557642000E-003  0.321981628798353E-003  0.728489771260910E-003  0.896319124362532E-003  0.711674215669612E-003  0.223861322070176E-003 -0.913142487747702E-004 -0.847789740056830E-005  0.565104296794727E-002 -0.205247028713843E-001 -0.526211348486489E-002 -0.298264536498201E-002 -0.162424467587877E-002 -0.316115635843282E-003  0.387787333442658E-003  0.522683028222610E-003  0.308549749132025E-003 -0.486094004092481E-004 -0.275228555793427E-003
  0.180000000000000E+002 -0.379175346645491E-003 -0.203407047761403E-003  0.321973243894766E-003  0.728471081248700E-003  0.896294462044982E-003  0.711651150978058E-003  0.223851051005450E-003 -0.913060817581392E-004 -0.843079920707782E-005  0.565133290749059E-002 -0.205256546169579E-001 -0.526225896950283E-002 -0.298271238343807E-002 -0.162427569809584E-002 -0.316121002126245E-003  0.387793544573070E-003  0.522691306666229E-003  0.308554800171319E-003 -0.486101359809290E-004 -0.275235965693326E-003
  0.185000000000000E+002 -0.379156408911709E-003 -0.203400339677041E-003  0.321969300766693E-003  0.728458230338234E-003  0.896275926416721E-003  0.711633003646408E-003  0.223842725686287E-003 -0.912992978672912E-004 -0.839074769958423E-005  0.565158475744843E-002 -0.205264886775966E-001 -0.526238392788342E-002 -0.298276879859762E-002 -0.162430128186850E-002 -0.316125321976056E-003  0.387798374659278E-003  0.522697368074868E-003  0.308557886514286E-003 -0.486118738093708E-004 -0.275243278579656E-003
  0.190000000000000E+002 -0.379132872093432E-003 -0.203386817635692E-003  0.321974370158103E-003  0.728455550678588E-003  0.896267306323373E-003  0.711622520831260E-003  0.223837382557437E-003 -0.912946185422337E-004 -0.836133116983949E-005  0.565178009228731E-002 -0.205271523204441E-001 -0.526247874175717E-002 -0.298280959178337E-002 -0.162431882102720E-002 -0.316128075745166E-003  0.387801071784418E-003  0.522699778949426E-003  0.308557260492135E-003 -0.486164048311909E-004 -0.275252437332477E-003
  0.195000000000000E+002 -0.379108296594902E-003 -0.203370843473065E-003  0.321983293253094E-003  0.728457766621026E-003  0.896263993840687E-003  0.711616567498325E-003  0.223833967256636E-003 -0.912914310265272E-004 -0.834032009078442E-005  0.565192496692329E-002 -0.205276533503346E-001 -0.526254820827633E-002 -0.298283854312232E-002 -0.162433078385331E-002 -0.316129834910544E-003  0.387802538332372E-003  0.522700290823480E-003  0.308554913004170E-003 -0.486220339211645E-004 -0.275262058111115E-003
  0.200000000000000E+002 -0.379088238881250E-003 -0.203358230796861E-003  0.321989808015686E-003  0.728458699860637E-003  0.896260554944006E-003  0.711611291179102E-003  0.223831088446562E-003 -0.912888266528406E-004 -0.832357466333608E-005  0.565203831792400E-002 -0.205280431459548E-001 -0.526260320968699E-002 -0.298286194556595E-002 -0.162434068945772E-002 -0.316131340586566E-003  0.387803879907441E-003  0.522701014186600E-003  0.308553321126309E-003 -0.486264351178130E-004 -0.275269890122770E-003
  0.205000000000000E+002 -0.379072834549459E-003 -0.203348820074026E-003  0.321994286537734E-003  0.728458756565835E-003  0.896257256609474E-003  0.711606743134294E-003  0.223828695103017E-003 -0.912867079777864E-004 -0.831017918649942E-005  0.565212786690524E-002 -0.205283498616846E-001 -0.526264699928070E-002 -0.298288083524022E-002 -0.162434881759094E-002 -0.316132605942645E-003  0.387805065166962E-003  0.522701835667349E-003  0.308552351130994E-003 -0.486296692962781E-004 -0.275275879928754E-003
  0.210000000000000E+002 -0.379060944734920E-003 -0.203341674304183E-003  0.321997514632780E-003  0.728458508656337E-003  0.896254411569211E-003  0.711602997816508E-003  0.223826757188909E-003 -0.912850098549710E-004 -0.829952592294996E-005  0.565219868819185E-002 -0.205285920506771E-001 -0.526268176614366E-002 -0.298289593189498E-002 -0.162435536563770E-002 -0.316133637326693E-003  0.387806054643380E-003  0.522702594227847E-003  0.308551719103836E-003 -0.486320981434967E-004 -0.275280489295501E-003
  0.215000000000000E+002 -0.379051668656328E-003 -0.203336161836171E-003  0.321999912727573E-003  0.728458161943027E-003  0.896252035181291E-003  0.711599953025124E-003  0.223825197874728E-003 -0.912836522236175E-004 -0.829105079581862E-005  0.565225482860274E-002 -0.205287838424516E-001 -0.526270939839908E-002 -0.298290798163259E-002 -0.162436061863445E-002 -0.316134470731488E-003  0.387806865851332E-003  0.522703251468754E-003  0.308551287314145E-003 -0.486339578769344E-004 -0.275284078700424E-003
  0.220000000000000E+002 -0.379044388646161E-003 -0.203331875663642E-003  0.322001718979816E-003  0.728457794001390E-003  0.896250071978951E-003  0.711597486174707E-003  0.223823944145114E-003 -0.912825658993166E-004 -0.828429511047704E-005  0.565229945144041E-002 -0.205289361578077E-001 -0.526273140658678E-002 -0.298291761016472E-002 -0.162436483215031E-002 -0.316135142824577E-003  0.387807526929077E-003  0.522703807922158E-003  0.308550986593583E-003 -0.486353952989053E-004 -0.275286891651130E-003
  0.225000000000000E+002 -0.379038660178547E-003 -0.203328530649430E-003  0.322003087143752E-003  0.728457436143277E-003  0.896248456321738E-003  0.711595488304102E-003  0.223822935135439E-003 -0.912816950616577E-004 -0.827889679944539E-005  0.565233502059759E-002 -0.205290574716909E-001 -0.526274897870061E-002 -0.298292531854880E-002 -0.162436821570872E-002 -0.316135684876421E-003  0.387808064790236E-003  0.522704274776989E-003  0.308550776758179E-003 -0.486365108436574E-004 -0.275289102080424E-003
  0.230000000000000E+002 -0.379034143932308E-003 -0.203325914236557E-003  0.322004126834951E-003  0.728457103488221E-003  0.896247128738403E-003  0.711593869287515E-003  0.223822121903037E-003 -0.912809955460262E-004 -0.827457219631386E-005  0.565236345368264E-002 -0.205291543737319E-001 -0.526276304485455E-002 -0.298293150282596E-002 -0.162437093718277E-002 -0.316136122483655E-003  0.387808502205270E-003  0.522704664454018E-003  0.308550631421944E-003 -0.486373785892024E-004 -0.275290842200014E-003
  0.235000000000000E+002 -0.379030576844932E-003 -0.203323862985832E-003  0.322004918373602E-003  0.728456801695412E-003  0.896246038434383E-003  0.711592555629639E-003  0.223821465181357E-003 -0.912804323196265E-004 -0.827109831723669E-005  0.565238624904459E-002 -0.205292320024870E-001 -0.526277433448647E-002 -0.298293647583412E-002 -0.162437313045147E-002 -0.316136476243763E-003  0.387808858207696E-003  0.522704988922472E-003  0.308550531682439E-003 -0.486380550298048E-004 -0.275292214636111E-003
  0.240000000000000E+002 -0.379027754613675E-003 -0.203322252141628E-003  0.322005521318940E-003  0.728456531663107E-003  0.896245141511159E-003  0.711591487388094E-003  0.223820933505214E-003 -0.912799775128363E-004 -0.826829946167425E-005  0.565240458115344E-002 -0.205292943837884E-001 -0.526278342249816E-002 -0.298294048585531E-002 -0.162437490231320E-002 -0.316136762881557E-003  0.387809148361590E-003  0.522705258961547E-003  0.308550464732361E-003 -0.486385832634668E-004 -0.275293298845404E-003
  0.245000000000000E+002 -0.379025519839965E-003 -0.203320987728784E-003  0.322005977428085E-003  0.728456289322797E-003  0.896244399700702E-003  0.711590614630717E-003  0.223820501138224E-003 -0.912796087530522E-004 -0.826603527516893E-005  0.565241938072964E-002 -0.205293446966320E-001 -0.526279076528710E-002 -0.298294373115258E-002 -0.162437633899001E-002 -0.316136995957810E-003  0.387809385797669E-003  0.522705484652440E-003  0.308550422303300E-003 -0.486389955402937E-004 -0.275294156337948E-003
  0.250000000000000E+002 -0.379023751685745E-003 -0.203319999184619E-003  0.322006315716383E-003  0.728456066782463E-003  0.896243779176737E-003  0.711589895289534E-003  0.223820146926616E-003 -0.912793076982427E-004 -0.826419254221741E-005  0.565243139320924E-002 -0.205293854798854E-001 -0.526279673051900E-002 -0.298294637294460E-002 -0.162437751113290E-002 -0.316137186759621E-003  0.387809581596797E-003  0.522705675452637E-003  0.308550399282625E-003 -0.486393158863003E-004 -0.275294834163603E-003
  0.255000000000000E+002 -0.379022357500977E-003 -0.203319233293540E-003  0.322006555811739E-003  0.728455855418494E-003  0.896243250136172E-003  0.711589294341289E-003  0.223819853375196E-003 -0.912790594302242E-004 -0.826267908862653E-005  0.565244122102085E-002 -0.205294187785877E-001 -0.526280161506011E-002 -0.298294854182388E-002 -0.162437847630298E-002 -0.316137344563615E-003  0.387809745138000E-003  0.522705839826232E-003  0.308550393147918E-003 -0.486395621176257E-004 -0.275295368332241E-003
  0.260000000000000E+002 -0.379021262130451E-003 -0.203318647044469E-003  0.322006714956202E-003  0.728455649607478E-003  0.896242790605618E-003  0.711588784544284E-003  0.223819606818286E-003 -0.912788521988902E-004 -0.826142233659051E-005  0.565244934272338E-002 -0.205294462214829E-001 -0.526280565448005E-002 -0.298295034118297E-002 -0.162437927976463E-002 -0.316137476635941E-003  0.387809883562290E-003  0.522705983938675E-003  0.308550401157471E-003 -0.486397488557847E-004 -0.275295788038506E-003
  0.265000000000000E+002 -0.379020399953839E-003 -0.203318198758989E-003  0.322006814706007E-003  0.728455452507334E-003  0.896242389454099E-003  0.711588349179759E-003  0.223819398128432E-003 -0.912786777442610E-004 -0.826036923783722E-005  0.565245611804768E-002 -0.205294690470464E-001 -0.526280902436895E-002 -0.298295184593791E-002 -0.162437995355350E-002 -0.316137587881347E-003  0.387810001389153E-003  0.522706110564621E-003  0.308550418336678E-003 -0.486398904817256E-004 -0.275296118919709E-003
  0.270000000000000E+002 -0.379019709650848E-003 -0.203317845948245E-003  0.322006881966381E-003  0.728455277095414E-003  0.896242047533527E-003  0.711587981768927E-003  0.223819222663056E-003 -0.912785312610078E-004 -0.825948630705502E-005  0.565246178852526E-002 -0.205294881184165E-001 -0.526281184112963E-002 -0.298295310384056E-002 -0.162438051690489E-002 -0.316137680971536E-003  0.387810100349526E-003  0.522706218365901E-003  0.308550437055796E-003 -0.486400015945415E-004 -0.275296384450877E-003
