# Chordwise load of component: right_wing
# spanwise_location: 2.000 ; chord_length: 1.605
# n_chord : 20 ; n_time : 60. Next lines: x_chord , z_chord
  0.118973001466642E+001  0.102985231114171E+001  0.869942087215318E+000  0.709913928239394E+000  0.549628121398418E+000  0.389034509130462E+000  0.228230628219447E+000  0.674548755385555E-001 -0.929307642871859E-001 -0.247386151630362E+000 -0.247876762720755E+000 -0.940846785976121E-001  0.660363613972123E-001  0.226691883260658E+000  0.387513101138500E+000  0.548254534586220E+000  0.708782436417238E+000  0.869112312450636E+000  0.102934955433711E+001  0.118955772872795E+001
  0.103563234270819E-001 -0.783817455225018E-002 -0.257320625445131E-001 -0.424885911143609E-001 -0.564107836201052E-001 -0.657136852690857E-001 -0.685622415057279E-001 -0.645781083052980E-001 -0.533721298603098E-001 -0.228688989849972E-001  0.247302060467426E-001  0.590614857650412E-001  0.742041968852384E-001  0.821325312194145E-001  0.832297745733117E-001  0.778702631765675E-001  0.678870955540348E-001  0.550656300800754E-001  0.411048597387286E-001  0.268431946843895E-001
# t, Cp
  0.000000000000000E+000 -0.367433588401206E-001 -0.532007891593404E-001 -0.751247979592445E-001 -0.756536893577960E-001 -0.564190604311259E-001 -0.112103700957076E-001  0.711143005358043E-001  0.174840648933838E+000  0.297380995739260E+000  0.589763871238550E+000 -0.587426172581055E+000 -0.438641213153423E+000 -0.483177492595455E+000 -0.543410601778493E+000 -0.580830696033140E+000 -0.573310466850193E+000 -0.533743734604633E+000 -0.469213904078470E+000 -0.384798730832280E+000 -0.319669922424953E+000
  0.500000000000000E+000  0.925602510662285E-001  0.574406273141615E-001 -0.761030155858394E-002 -0.656324869568513E-001 -0.113128598423912E+000 -0.140232920612625E+000 -0.130032597670534E+000 -0.863637410271056E-001 -0.701335414196628E-002  0.267466911634508E+000 -0.779405615745516E+000 -0.476091528695140E+000 -0.413787675659974E+000 -0.382159987879286E+000 -0.337975424613175E+000 -0.268091192552737E+000 -0.191052934439778E+000 -0.116267413565141E+000 -0.473705460949875E-001 -0.167637465607928E-001
  0.100000000000000E+001  0.525432718973714E-001  0.304239962474948E-001 -0.252089583632486E-001 -0.760994975305833E-001 -0.118292288174953E+000 -0.141549767477893E+000 -0.128680054791668E+000 -0.829680690674013E-001 -0.133814687482299E-002  0.276689854390992E+000 -0.807665232634696E+000 -0.485424261631075E+000 -0.419672266753167E+000 -0.385626962116636E+000 -0.338585820747814E+000 -0.264728347165098E+000 -0.182328210811273E+000 -0.100421408735378E+000 -0.221559222709556E-001  0.213078272830875E-001
  0.150000000000000E+001  0.415010527750656E-001  0.236706333699776E-001 -0.289536772193315E-001 -0.776455015975092E-001 -0.118154431588470E+000 -0.140113285897177E+000 -0.126294176662540E+000 -0.797510673461560E-001  0.307197209665249E-002  0.283106016539694E+000 -0.827465024011601E+000 -0.492199754070351E+000 -0.424328308601205E+000 -0.389065382971632E+000 -0.340789098421977E+000 -0.265353320429747E+000 -0.180981315976086E+000 -0.965617827050214E-001 -0.149287151437645E-001  0.332678703337093E-001
  0.200000000000000E+001  0.374550224715888E-001  0.213537866701190E-001 -0.299777786262623E-001 -0.776820328291291E-001 -0.117377305045339E+000 -0.138661263055530E+000 -0.124320996217552E+000 -0.772826881727325E-001  0.632459369013344E-002  0.287656659127842E+000 -0.841678954615637E+000 -0.497093226886716E+000 -0.427748260600213E+000 -0.391695849354560E+000 -0.342683176555606E+000 -0.266370291281941E+000 -0.180984988918101E+000 -0.953675292636115E-001 -0.122050541629061E-001  0.380215613342625E-001
  0.250000000000000E+001  0.351829647986926E-001  0.201198824744836E-001 -0.304191144414581E-001 -0.775069473320618E-001 -0.116679254458960E+000 -0.137515619647089E+000 -0.122819645488318E+000 -0.754337359656313E-001  0.873464625419705E-002  0.290959215862696E+000 -0.852108041667213E+000 -0.500693148154959E+000 -0.430274134509918E+000 -0.393656072096731E+000 -0.344132165104858E+000 -0.267231156320477E+000 -0.181190252712849E+000 -0.948229060860355E-001 -0.107236655362030E-001  0.407149453950100E-001
  0.300000000000000E+001  0.337036317343559E-001  0.193496033855814E-001 -0.306464247330077E-001 -0.773084139889068E-001 -0.116114269170106E+000 -0.136631440973313E+000 -0.121676848473234E+000 -0.740346068200096E-001  0.105489132727278E-001  0.293409815604676E+000 -0.859907617750802E+000 -0.503391425587695E+000 -0.432170663604115E+000 -0.395133227597873E+000 -0.345236970037815E+000 -0.267917142786006E+000 -0.181419156362654E+000 -0.945383049126894E-001 -0.980485945649226E-002  0.424465337622081E-001
  0.350000000000000E+001  0.327063496048682E-001  0.188510250427429E-001 -0.307615139867189E-001 -0.771198581110790E-001 -0.115660968878980E+000 -0.135943981251652E+000 -0.120796435006946E+000 -0.729606760115509E-001  0.119367211304210E-001  0.295264157440123E+000 -0.865841288127172E+000 -0.505448263324554E+000 -0.433617930564799E+000 -0.396263180906322E+000 -0.346089146052394E+000 -0.268462640445374E+000 -0.181635818433359E+000 -0.943912679753555E-001 -0.921374139159657E-002  0.436017496014858E-001
  0.400000000000000E+001  0.320197555448486E-001  0.185220723614344E-001 -0.308138752209702E-001 -0.769509077811734E-001 -0.115296544642271E+000 -0.135404170598513E+000 -0.120109838540251E+000 -0.721252533737372E-001  0.130138234318423E-001  0.296691449069845E+000 -0.870424937369672E+000 -0.507039553931694E+000 -0.434738161238359E+000 -0.397139125812062E+000 -0.346753832063559E+000 -0.268897883109325E+000 -0.181828903115099E+000 -0.943204044363563E-001 -0.882435523107747E-002  0.443920757469815E-001
  0.450000000000000E+001  0.315369357035471E-001  0.183008562210392E-001 -0.308315500961063E-001 -0.768039930382853E-001 -0.115002455746221E+000 -0.134976270158514E+000 -0.119568333486581E+000 -0.714674041404770E-001  0.138607673741760E-001  0.297806610966518E+000 -0.874014551889325E+000 -0.508287011936324E+000 -0.435616243657739E+000 -0.397826201672528E+000 -0.347277469560797E+000 -0.269246596262888E+000 -0.181995606324066E+000 -0.942913720742325E-001 -0.856180537089520E-002  0.449460497640376E-001
